frequency_hz,real,imag,abs,unwrapped_phase_deg,min_singular_value
3.686945064519599669e+01,7.821046714510127902e+06,-1.189547198542159982e+06,7.910991988879092038e+06,-8.648159192793984928e+00,9.907849540371014285e-01
3.758374042884466348e+01,7.814439521636759862e+06,-1.211618084289404564e+06,7.907811544257720001e+06,-8.813453475979795115e+00,9.907849537700117448e-01
3.831186849557312968e+01,7.807585059603924863e+06,-1.234060487446549581e+06,7.904510721709931269e+06,-8.981819064777479156e+00,9.907849534931338908e-01
3.905410294116406078e+01,7.800474516126636416e+06,-1.256878447319063824e+06,7.901085122188993730e+06,-9.153307925201980666e+00,9.907849532057335651e-01
3.981071705534998983e+01,7.793098806260561571e+06,-1.280075912417702377e+06,7.897530205430797301e+06,-9.327972613435994376e+00,9.907849529053880389e-01
4.058198942243826224e+01,7.785448553231111728e+06,-1.303656725956419716e+06,7.893841272418632172e+06,-9.505866249858724970e+00,9.907849525945172653e-01
4.136820402388534745e+01,7.777514092876053415e+06,-1.327624618278654059e+06,7.890013472228368744e+06,-9.687042518432575022e+00,9.907849522716993818e-01
4.216965034285851033e+01,7.769285465157656930e+06,-1.351983194290072424e+06,7.886041795270478353e+06,-9.871555647938929923e+00,9.907849519354848811e-01
4.298662347082306212e+01,7.760752399372886866e+06,-1.376735918410791317e+06,7.881921059831443243e+06,-1.005946038685230448e+01,9.907849515863800249e-01
4.381942421619466899e+01,7.751904326812173240e+06,-1.401886107830431778e+06,7.877645927012539469e+06,-1.025081200658837766e+01,9.907849512238358081e-01
4.466835921509660778e+01,7.742730355821465142e+06,-1.427436912380527239e+06,7.873210876242655329e+06,-1.044566625912862712e+01,9.907849508467909683e-01
4.553374104426279700e+01,7.733219281793527305e+06,-1.453391305611356394e+06,7.868610217028791085e+06,-1.064407937414501149e+01,9.907849504551616837e-01
4.641588833612811271e+01,7.723359573288277723e+06,-1.479752066778929438e+06,7.863838075484528206e+06,-1.084610802495340565e+01,9.907849500486317629e-01
4.731512589614837339e+01,7.713139368549216539e+06,-1.506521765596424928e+06,7.858888391425314359e+06,-1.105180930467857792e+01,9.907849496260198174e-01
4.823178482239340070e+01,7.702546475365463644e+06,-1.533702747558858711e+06,7.853754918701914139e+06,-1.126124070526164367e+01,9.907849491866437264e-01
4.916620262745677650e+01,7.691568365335424431e+06,-1.561297116033544997e+06,7.848431219241417013e+06,-1.147446008455167288e+01,9.907849487299900115e-01
5.011872336272757877e+01,7.680192170886478387e+06,-1.589306714822666254e+06,7.842910659667517059e+06,-1.169152563685294943e+01,9.907849482554623721e-01
5.108969774506964256e+01,7.668404679026766680e+06,-1.617733108093199553e+06,7.837186403955215588e+06,-1.191249585343582851e+01,9.907849477624808276e-01
5.207948328595499987e+01,7.656192335290835239e+06,-1.646577563641990069e+06,7.831251416475870647e+06,-1.213742949582728947e+01,9.907849472504672850e-01
5.308844442309921163e+01,7.643541234829064459e+06,-1.675841029686685884e+06,7.825098450838401914e+06,-1.236638554593639583e+01,9.907849467182339165e-01
5.411695265464675231e+01,7.630437127930517308e+06,-1.705524116728571476e+06,7.818720053566522896e+06,-1.259942317482065377e+01,9.907849461649261835e-01
5.516538667595619216e+01,7.616865418858226389e+06,-1.735627075481319800e+06,7.812108560058682226e+06,-1.283660169721922273e+01,9.907849455900086255e-01
5.623413251903531318e+01,7.602811160285583697e+06,-1.766149771563507617e+06,7.805256085136274807e+06,-1.307798051463024436e+01,9.907849449934515995e-01
5.732358369467753789e+01,7.588259064368302003e+06,-1.797091666613384383e+06,7.798154530796308070e+06,-1.332361908156488717e+01,9.907849443736114203e-01
5.843414133735218030e+01,7.573193492755792104e+06,-1.828451788245853968e+06,7.790795570457366295e+06,-1.357357683077152188e+01,9.907849437284327321e-01
5.956621435290148270e+01,7.557598476657941937e+06,-1.860228713143898873e+06,7.783170664940314367e+06,-1.382791314617482215e+01,9.907849430585425887e-01
6.072021956909929230e+01,7.541457703977569006e+06,-1.892420533129657619e+06,7.775271041905443184e+06,-1.408668727408224974e+01,9.907849423628435348e-01
6.189658188912650871e+01,7.524754540049575269e+06,-1.925024835792480502e+06,7.767087710745550692e+06,-1.434995828472177060e+01,9.907849416391705244e-01
6.309573444801979036e+01,7.507472020177199505e+06,-1.958038670341348508e+06,7.758611445890019648e+06,-1.461778498170657947e+01,9.907849408872434482e-01
6.431811877215135098e+01,7.489592873411810026e+06,-1.991458527590161655e+06,7.749832803136629052e+06,-1.489022586020931449e+01,9.907849401066619599e-01
6.556418494179837353e+01,7.471099517646967433e+06,-2.025280303680096287e+06,7.740742103381257504e+06,-1.516733900500076082e+01,9.907849392946055378e-01
6.683439175686196165e+01,7.451974082350988872e+06,-2.059499277095462661e+06,7.731329445599093102e+06,-1.544918203585319638e+01,9.907849384513068847e-01
6.812920690579663585e+01,7.432198415953679010e+06,-2.094110075883031357e+06,7.721584701602334157e+06,-1.573581201478890357e+01,9.907849375755791721e-01
6.944910713781264633e+01,7.411754102346092463e+06,-2.129106648561301641e+06,7.711497519586716779e+06,-1.602728536553181726e+01,9.907849366649115197e-01
7.079457843841433373e+01,7.390622476399607956e+06,-2.164482232736731414e+06,7.701057325101278722e+06,-1.632365778121219435e+01,9.907849357187951123e-01
7.216611620833937479e+01,7.368784643424419686e+06,-2.200229324817536864e+06,7.690253325018271804e+06,-1.662498413443080736e+01,9.907849347355640601e-01
7.356422544596469493e+01,7.346221500323630869e+06,-2.236339649103195872e+06,7.679074511812486686e+06,-1.693131838124548594e+01,9.907849337138806556e-01
7.498942093324616565e+01,7.322913757299678400e+06,-2.272804125811827835e+06,7.667509666844651103e+06,-1.724271345806754852e+01,9.907849326522962796e-01
7.644222742526062575e+01,7.298841961501709186e+06,-2.309612838759634178e+06,7.655547364097582176e+06,-1.755922117333175692e+01,9.907849315493545417e-01
7.792317984342003001e+01,7.273986529024417512e+06,-2.346755007018509321e+06,7.643175981710426509e+06,-1.788089210952316321e+01,9.907849304031439708e-01
7.943282347242877961e+01,7.248327770172085613e+06,-2.384218950917767826e+06,7.630383703966875561e+06,-1.820777549964192232e+01,9.907849292121955198e-01
8.097171416105683761e+01,7.221845924032427371e+06,-2.421992062680924311e+06,7.617158532034971751e+06,-1.853991911522605562e+01,9.907849279758891292e-01
8.254041852680249747e+01,7.194521190570632927e+06,-2.460060774445965886e+06,7.603488289958599955e+06,-1.887736913995189170e+01,9.907849266890920159e-01
8.413951416452017895e+01,7.166333775382231921e+06,-2.498410533384073991e+06,7.589360643262952566e+06,-1.922017006117247462e+01,9.907849253534634082e-01
8.576958985909010380e+01,7.137263917346638627e+06,-2.537025764070740901e+06,7.574763095530909486e+06,-1.956836450893815638e+01,9.907849239651129736e-01
8.743124580220806763e+01,7.107291946720193140e+06,-2.575889851748822257e+06,7.559683018768465146e+06,-1.992199316514537699e+01,9.907849225228386736e-01
8.912509381337527259e+01,7.076398317475393414e+06,-2.614985105638344772e+06,7.544107651026658714e+06,-2.028109458892259553e+01,9.907849210243555582e-01
9.085175756516942158e+01,7.044563668276593089e+06,-2.654292743134242017e+06,7.528024126067721285e+06,-2.064570511203734782e+01,9.907849194667982529e-01
9.261187281288010809e+01,7.011768863909238018e+06,-2.693792858774783555e+06,7.511419477493789047e+06,-2.101585866825831062e+01,9.907849178487776465e-01
9.440608762859311298e+01,6.977995053881508298e+06,-2.733464405546416063e+06,7.494280661169825122e+06,-2.139158665731907405e+01,9.907849161671559157e-01
9.623506263980965514e+01,6.943223734454729594e+06,-2.773285179849309381e+06,7.476594580119166523e+06,-2.177291781393904913e+01,9.907849144199665226e-01
9.809947127268854672e+01,6.907436802145441994e+06,-2.813231798934497405e+06,7.458348096607550047e+06,-2.215987803497088393e+01,9.907849126052754585e-01
1.000000000000007958e+02,6.870616619498091750e+06,-2.853279688789661974e+06,7.439528057248189114e+06,-2.255249023386932805e+01,9.907849107184958370e-01
1.019373485938881032e+02,6.832746082157732919e+06,-2.893403074409595691e+06,7.420121318027404137e+06,-2.295077419259861884e+01,9.907849087580433700e-01
1.039122303835177945e+02,6.793808689229304902e+06,-2.933574973702309653e+06,7.400114771554566920e+06,-2.335474641238879556e+01,9.907849067224160367e-01
1.059253725177297980e+02,6.753788608622851782e+06,-2.973767187924672849e+06,7.379495366076274775e+06,-2.376441993651341633e+01,9.907849046060819287e-01
1.079775162327719045e+02,6.712670757670534775e+06,-3.013950308491948061e+06,7.358250142727130093e+06,-2.417980422254656503e+01,9.907849024074955047e-01
1.100694171252219036e+02,6.670440872441766784e+06,-3.054093714008446317e+06,7.336366256307517178e+06,-2.460090495699539304e+01,9.907849001229688257e-01
1.122018454301972952e+02,6.627085593663718551e+06,-3.094165587792127859e+06,7.313831017354873009e+06,-2.502772393851947541e+01,9.907848977490566478e-01
1.143755863049547941e+02,6.582592537477750331e+06,-3.134132921467195265e+06,7.290631912521868013e+06,-2.546025888384618341e+01,9.907848952830007327e-01
1.165914401179842059e+02,6.536950383606939577e+06,-3.173961541173591744e+06,7.266756648091908544e+06,-2.589850330903458797e+01,9.907848927200515465e-01
1.188502227437029006e+02,6.490148954564373940e+06,-3.213616127711800858e+06,7.242193180848079734e+06,-2.634244636545747653e+01,9.907848900573702489e-01
1.211527658628598942e+02,6.442179299650903791e+06,-3.253060246811833698e+06,7.216929755667438731e+06,-2.679207269857581508e+01,9.907848872909570392e-01
1.234999172687595035e+02,6.393033780715833418e+06,-3.292256387034128886e+06,7.190954946273881942e+06,-2.724736231866394220e+01,9.907848844160977997e-01
1.258925411794178046e+02,6.342706151790171862e+06,-3.331165995516550727e+06,7.164257687830795534e+06,-2.770829044056316093e+01,9.907848814295486806e-01
1.283315185557661948e+02,6.291191647903912701e+06,-3.369749532681963407e+06,7.136827324775782414e+06,-2.817482738488552840e+01,9.907848783258376146e-01
1.308177474260205884e+02,6.238487064543490298e+06,-3.407966521673070733e+06,7.108653646600101143e+06,-2.864693843367919968e+01,9.907848751016341549e-01
1.333521432163335874e+02,6.184590841679859906e+06,-3.445775612882428803e+06,7.079726933528274298e+06,-2.912458373223175201e+01,9.907848717511467118e-01
1.359356390878537866e+02,6.129503140949575230e+06,-3.483134647606353275e+06,7.050037994810137898e+06,-2.960771816482132479e+01,9.907848682703689347e-01
1.385691862803139998e+02,6.073225924441601150e+06,-3.520000734245904256e+06,7.019578213710653596e+06,-3.009629126569213398e+01,9.907848646536088211e-01
1.412537544622767030e+02,6.015763031772600487e+06,-3.556330333440690767e+06,6.988339594996241853e+06,-3.059024714970909287e+01,9.907848608958336190e-01
1.439903320881645925e+02,5.957120246766609140e+06,-3.592079339232107159e+06,6.956314801227360032e+06,-3.108952440642346815e+01,9.907848569912256487e-01
1.467799267622083050e+02,5.897305367393366992e+06,-3.627203178661808837e+06,6.923497201240205206e+06,-3.159405605935133110e+01,9.907848529350187228e-01
1.496235656094447108e+02,5.836328266657651402e+06,-3.661656910320318304e+06,6.889880910805617459e+06,-3.210376950218080339e+01,9.907848487198935850e-01
1.525222956539033135e+02,5.774200949970236979e+06,-3.695395333131833468e+06,6.855460836352996528e+06,-3.261858646860822120e+01,9.907848443408282524e-01
1.554771842041187995e+02,5.710937606585913338e+06,-3.728373101183096878e+06,6.820232718019444495e+06,-3.313842301598684514e+01,9.907848397910438143e-01
1.584893192461128137e+02,5.646554652385478839e+06,-3.760544839652478229e+06,6.784193167460150085e+06,-3.366318950090030171e+01,9.907848350639596458e-01
1.615598098439888872e+02,5.581070767948875204e+06,-3.791865272613387089e+06,6.747339710026822053e+06,-3.419279060553357397e+01,9.907848301526424040e-01
1.646897865482883105e+02,5.514506928217010573e+06,-3.822289352176090702e+06,6.709670823007052764e+06,-3.472712535812234336e+01,9.907848250504068810e-01
1.678804018122575883e+02,5.446886420599762350e+06,-3.851772387378668878e+06,6.671185966759348288e+06,-3.526608715390678128e+01,9.907848197488620112e-01
1.711328304161795870e+02,5.378234861490406096e+06,-3.880270191650363617e+06,6.631885628202666529e+06,-3.580956386243592959e+01,9.907848142411607162e-01
1.744482698999269985e+02,5.308580195505933836e+06,-3.907739215723108500e+06,6.591771345413770527e+06,-3.635743786712969694e+01,9.907848085190705811e-01
1.778279410038938977e+02,5.237952688878932036e+06,-3.934136692471859977e+06,6.550845738222467713e+06,-3.690958617141138376e+01,9.907848025739360853e-01
1.812730881184716054e+02,5.166384913780201226e+06,-3.959420785266528837e+06,6.509112537983674556e+06,-3.746588053032621701e+01,9.907847963976315064e-01
1.847849797422308029e+02,5.093911718425322324e+06,-3.983550728874951135e+06,6.466576606260145083e+06,-3.802618756243413856e+01,9.907847899805638514e-01
1.883649089489817925e+02,5.020570191009587608e+06,-4.006486981618028134e+06,6.423243960548967123e+06,-3.859036893537839319e+01,9.907847833144520777e-01
1.920141938638820136e+02,4.946399607815090567e+06,-4.028191362969005015e+06,6.379121784140147269e+06,-3.915828150145430442e+01,9.907847763885661019e-01
1.957341781487679100e+02,4.871441375141569413e+06,-4.048627203248573001e+06,6.334218444474861957e+06,-3.972977752295179243e+01,9.907847691935309786e-01
1.995262314968898920e+02,4.795738957438407466e+06,-4.067759482882532757e+06,6.288543500563003123e+06,-4.030470487749818886e+01,9.907847617181092525e-01
2.033917501372310994e+02,4.719337795099440962e+06,-4.085554967229723465e+06,6.242107706096516922e+06,-4.088290727365098576e+01,9.907847539528453762e-01
2.073321573485974909e+02,4.642285211179781705e+06,-4.101982338759538252e+06,6.194923009161104448e+06,-4.146422450049081476e+01,9.907847458855431055e-01
2.113489039836667018e+02,4.564630310005971231e+06,-4.117012327925885096e+06,6.147002552083325572e+06,-4.204849270986716192e+01,9.907847375046754390e-01
2.154434690031903870e+02,4.486423863022269681e+06,-4.130617831230556592e+06,6.098360660568993539e+06,-4.263554468723730650e+01,9.907847287982712858e-01
2.196173600205457035e+02,4.407718186083266512e+06,-4.142774021780123934e+06,6.049012828839547001e+06,-4.322521013145632907e+01,9.907847197544557005e-01
2.238721138568361084e+02,4.328567008820882998e+06,-4.153458459593022708e+06,5.998975706353328191e+06,-4.381731599721236847e+01,9.907847103587665849e-01
2.282092971067473002e+02,4.249025333940953948e+06,-4.162651182940516155e+06,5.948267071955336258e+06,-4.441168679309483736e+01,9.907847005988916766e-01
2.326305067153649020e+02,4.169149290006419644e+06,-4.170334795575753786e+06,5.896905808095538057e+06,-4.500814492414128409e+01,9.907846904602862770e-01
2.371373705661677889e+02,4.088995977371014189e+06,-4.176494542829594575e+06,5.844911870100499131e+06,-4.560651104070889517e+01,9.907846799280156658e-01
2.417315480804128072e+02,4.008623308103166986e+06,-4.181118375440622680e+06,5.792306250166267157e+06,-4.620660438903390599e+01,9.907846689872958912e-01
2.464147308281305868e+02,3.928089840515646152e+06,-4.184197003136522137e+06,5.739110937786348164e+06,-4.680824318189661426e+01,9.907846576235291858e-01
2.511886431509605018e+02,3.847454610447335523e+06,-4.185723935764798895e+06,5.685348876356385648e+06,-4.741124496749964123e+01,9.907846458188593886e-01
2.560550427970501914e+02,3.766776958723581396e+06,-4.185695509259266313e+06,5.631043913254811428e+06,-4.801542699024101069e+01,9.907846335571880436e-01
2.610157215682563105e+02,3.686116357792680617e+06,-4.184110904834484681e+06,5.576220751292188652e+06,-4.862060658658003121e+01,9.907846208204755811e-01
2.660725059798837151e+02,3.605532236700882204e+06,-4.180972147894960362e+06,5.520904890628226101e+06,-4.922660153708320507e+01,9.907846075912617456e-01
2.712272579332055784e+02,3.525083806332857814e+06,-4.176284103324675467e+06,5.465122574412447400e+06,-4.983323048080442419e+01,9.907845938506419925e-01
2.764818754010136104e+02,3.444829887088147923e+06,-4.170054447970281355e+06,5.408900724732565694e+06,-5.044031325058733017e+01,9.907845795782749265e-01
2.818382931264483204e+02,3.364828737394385505e+06,-4.162293640524988994e+06,5.352266882541439496e+06,-5.104767128458266967e+01,9.907845647541195788e-01
2.872984833353693830e+02,3.285137887146701571e+06,-4.153014871071753558e+06,5.295249140211424790e+06,-5.165512796616908275e+01,9.907845493578197882e-01
2.928644564625266753e+02,3.205813975030611269e+06,-4.142234001374376938e+06,5.237876073814990930e+06,-5.226250897946595586e+01,9.907845333671173593e-01
2.985382618917989817e+02,3.126912590970672667e+06,-4.129969499727447052e+06,5.180176678478244692e+06,-5.286964269909590541e+01,9.907845167591706748e-01
3.043219887107753152e+02,3.048488126172027085e+06,-4.116242350824286696e+06,5.122180292232135311e+06,-5.347636046447209424e+01,9.907844995106985797e-01
3.102177664799532977e+02,2.970593628467733506e+06,-4.101075975982177071e+06,5.063916534291542135e+06,-5.408249699659795340e+01,9.907844815974323760e-01
3.162277660168412012e+02,2.893280668004146311e+06,-4.084496121421111282e+06,5.005415226507249288e+06,-5.468789063106790138e+01,9.907844629942316184e-01
3.223542001952495752e+02,2.816599209222008474e+06,-4.066530757551254705e+06,4.946706329215473495e+06,-5.529238368954562333e+01,9.907844436747976768e-01
3.285993247600688960e+02,2.740597494222102687e+06,-4.047209956013578456e+06,4.887819867117844522e+06,-5.589582272109939964e+01,9.907844236119819348e-01
3.349654391578312129e+02,2.665321934277731925e+06,-4.026565769051992800e+06,4.828785862496209331e+06,-5.649805880424648308e+01,9.907844027776541163e-01
3.414548873833638254e+02,2.590817012452579569e+06,-4.004632099241426215e+06,4.769634267141297460e+06,-5.709894779982411706e+01,9.907843811429491998e-01
3.480700588428446736e+02,2.517125197031103075e+06,-3.981444561991742812e+06,4.710394894034096971e+06,-5.769835056937172624e+01,9.907843586772098199e-01
3.548133892335791870e+02,2.444286864451123402e+06,-3.957040350012320094e+06,4.651097355179090053e+06,-5.829613322790582686e+01,9.907843353500633832e-01
3.616873614408197000e+02,2.372340234267467167e+06,-3.931458089011301752e+06,4.591770997423174791e+06,-5.889216733045859797e+01,9.907843111280092430e-01
3.686945064519613879e+02,2.301321314783531241e+06,-3.904737693740847986e+06,4.532444842554357834e+06,-5.948633005928596162e+01,9.907842859781755829e-01
3.758374042884482265e+02,2.231263859942299780e+06,-3.876920221569232643e+06,4.473147529100403190e+06,-6.007850438048850350e+01,9.907842598656534383e-01
3.831186849557328742e+02,2.162199335659965873e+06,-3.848047727897130884e+06,4.413907258122066967e+06,-6.066857921053662039e+01,9.907842327546184658e-01
3.905410294116422278e+02,2.094156898728976957e+06,-3.818163119601915125e+06,4.354751740843832493e+06,-6.125644952622064210e+01,9.907842046073547237e-01
3.981071705535014758e+02,2.027163384318340803e+06,-3.787310010705971625e+06,4.295708149294439703e+06,-6.184201648032404108e+01,9.907841753859234490e-01
4.058198942243841998e+02,1.961243304627334001e+06,-3.755532580506679602e+06,4.236803071089415811e+06,-6.242518748754286406e+01,9.907841450496468472e-01
4.136820402388552225e+02,1.896418855768126436e+06,-3.722875435244925320e+06,4.178062467563521583e+06,-6.300587631199972094e+01,9.907841135575623515e-01
4.216965034285868228e+02,1.832709935938587179e+06,-3.689383470055194106e+06,4.119511633483333979e+06,-6.358400309061700995e+01,9.907840808670997923e-01
4.298662347082324118e+02,1.770134169906165916e+06,-3.655101738876217976e+06,4.061175162561366800e+06,-6.415949439037999014e+01,9.907840469334434630e-01
4.381942421619485231e+02,1.708706942928827833e+06,-3.620075327100784052e+06,4.003076915411072318e+06,-6.473228322016829850e+01,9.907840117108436262e-01
4.466835921509680247e+02,1.648441441217091400e+06,-3.584349230016645044e+06,3.945239991159320343e+06,-6.530230904223492416e+01,9.907839751525403527e-01
4.553374104426299027e+02,1.589348700921634911e+06,-3.547968235154892784e+06,3.887686701727572363e+06,-6.586951773693552070e+01,9.907839372086428842e-01
4.641588833612830172e+02,1.531437661217983114e+06,-3.510976813621588517e+06,3.830438551391368732e+06,-6.643386159961374915e+01,9.907838978290400833e-01
4.731512589614857234e+02,1.474715225852531148e+06,-3.473419013379348442e+06,3.773516216987340711e+06,-6.699529926029939020e+01,9.907838569612399393e-01
4.823178482239359823e+02,1.419186324239016743e+06,-3.435338366871336009e+06,3.716939536474230699e+06,-6.755379571287906515e+01,9.907838145508306438e-01
4.916620262745698255e+02,1.364853986553570721e+06,-3.396777792066509835e+06,3.660727492355503142e+06,-6.810932212040331990e+01,9.907837705421884689e-01
5.011872336272779194e+02,1.311719412341038464e+06,-3.357779514337236062e+06,3.604898207108645700e+06,-6.866185583564069361e+01,9.907837248773225802e-01
5.108969774506985004e+02,1.259782049012834905e+06,-3.318384985978865065e+06,3.549468935796583537e+06,-6.921138026329371939e+01,9.907836774964660087e-01
5.207948328595522298e+02,1.209039670387835009e+06,-3.278634815954440739e+06,3.494456063675737940e+06,-6.975788476879498035e+01,9.907836283380839770e-01
5.308844442309944043e+02,1.159488457451649243e+06,-3.238568706303991843e+06,3.439875106514060404e+06,-7.030136457571698827e+01,9.907835773384066069e-01
5.411695265464699105e+02,1.111123081427804660e+06,-3.198225394471371546e+06,3.385740713038016576e+06,-7.084182063861287304e+01,9.907835244317252377e-01
5.516538667595643801e+02,1.063936787505874643e+06,-3.157642601788670290e+06,3.332066669266844634e+06,-7.137925951141434666e+01,9.907834695503231481e-01
5.623413251903556329e+02,1.017921478532855748e+06,-3.116856990314015187e+06,3.278865906762253493e+06,-7.191369322943772602e+01,9.907834126241177319e-01
5.732358369467780221e+02,9.730677994429189712e+05,-3.075904123898228165e+06,3.226150511325659230e+06,-7.244513916434506484e+01,9.907833535810371961e-01
5.843414133735243468e+02,9.293652218115255237e+05,-3.034818435713778716e+06,3.173931734184119385e+06,-7.297361986864076755e+01,9.907832923466849406e-01
5.956621435290173849e+02,8.868021258948817849e+05,-2.993633202915660106e+06,3.122220005715605337e+06,-7.349916295355515672e+01,9.907832288444610169e-01
6.072021956909956089e+02,8.453658842201080406e+05,-2.952380524155989289e+06,3.071024949038812425e+06,-7.402180090464879925e+01,9.907831629954474417e-01
6.189658188912677588e+02,8.050429409948750399e+05,-2.911091305336368270e+06,3.020355397109862883e+06,-7.454157095859685001e+01,9.907830947182174608e-01
6.309573444802006179e+02,7.658188924275044119e+05,-2.869795248014870565e+06,2.970219409661115147e+06,-7.505851492034794603e+01,9.907830239292252372e-01
6.431811877215162667e+02,7.276785631086990470e+05,-2.828520843609141652e+06,2.920624291814904194e+06,-7.557267902034467966e+01,9.907829505421024141e-01
6.556418494179865775e+02,6.906060811216987204e+05,-2.787295372216835152e+06,2.871576614207542501e+06,-7.608411375660645604e+01,9.907828744683568889e-01
6.683439175686224871e+02,6.545849513906153152e+05,-2.746144903948295861e+06,2.823082232608226594e+06,-7.659287371730019345e+01,9.907827956169621419e-01
6.812920690579693428e+02,6.195981253062919714e+05,-2.705094306092906743e+06,2.775146309969860595e+06,-7.709901743669361451e+01,9.907827138939840905e-01
6.944910713781295044e+02,5.856280691035820637e+05,-2.664167251870865468e+06,2.727773337589315139e+06,-7.760260721556011276e+01,9.907826292033468096e-01
7.079457843841463500e+02,5.526568276923220837e+05,-2.623386234325300902e+06,2.680967158255099785e+06,-7.810370898770722192e+01,9.907825414463210523e-01
7.216611620833969027e+02,5.206660876971699181e+05,-2.582772581301471684e+06,2.634730988469324540e+06,-7.860239213865229146e+01,9.907824505213126409e-01
7.356422544596501893e+02,4.896372365371083724e+05,-2.542346473757435568e+06,2.589067441383202560e+06,-7.909872935059860311e+01,9.907823563244919640e-01
7.498942093324649250e+02,4.595514183096096967e+05,-2.502126967191316187e+06,2.543978550620344467e+06,-7.959279645900019773e+01,9.907822587489053534e-01
7.644222742526095544e+02,4.303895880839042366e+05,-2.462132013473230880e+06,2.499465792784685735e+06,-8.008467227490245932e+01,9.907821576855636581e-01
7.792317984342035970e+02,4.021325616245535202e+05,-2.422378486380768940e+06,2.455530111482877284e+06,-8.057443845280388928e+01,9.907820530222727351e-01
7.943282347242911783e+02,3.747610631238739588e+05,-2.382882207393188030e+06,2.412171940128806047e+06,-8.106217933562096789e+01,9.907819446446468614e-01
8.097171416105718436e+02,3.482557706835335703e+05,-2.343657973427874967e+06,2.369391225236228667e+06,-8.154798178902149175e+01,9.907818324354102923e-01
8.254041852680285274e+02,3.225973578271832666e+05,-2.304719585415352136e+06,2.327187448976594955e+06,-8.203193506256246792e+01,9.907817162747892814e-01
8.413951416452053991e+02,2.977665310409202357e+05,-2.266079879074930213e+06,2.285559652548232116e+06,-8.251413068816394514e+01,9.907815960406790579e-01
8.576958985909046760e+02,2.737440695718387724e+05,-2.227750753985282034e+06,2.244506457443984225e+06,-8.299466225093797789e+01,9.907814716080458606e-01
8.743124580220844564e+02,2.505108564023056242e+05,-2.189743205924933311e+06,2.204026088110079989e+06,-8.347362532153174186e+01,9.907813428496462516e-01
8.912509381337565628e+02,2.280479106705576705e+05,-2.152067357945568860e+06,2.164116393056535628e+06,-8.395111728752469560e+01,9.907812096357404563e-01
9.085175756516980528e+02,2.063364161526704265e+05,-2.114732492631329689e+06,2.124774866196756717e+06,-8.442723722556678467e+01,9.907810718343635914e-01
9.261187281288050599e+02,1.853577474904960836e+05,-2.077747084033791209e+06,2.085998667249255814e+06,-8.490208577120648670e+01,9.907809293110259041e-01
9.440608762859352510e+02,1.650934947591235104e+05,-2.041118829706289340e+06,2.047784641751508461e+06,-8.537576497369347805e+01,9.907807819294465190e-01
9.623506263981007578e+02,1.455254844888061925e+05,-2.004854683184401365e+06,2.010129340943544405e+06,-8.584837819041963769e+01,9.907806295509062888e-01
9.809947127268898157e+02,1.266358000138440839e+05,-1.968960885496449424e+06,1.973029040450268658e+06,-8.632002994230604997e+01,9.907804720349084882e-01
1.000000000000012960e+03,1.084067992938023381e+05,-1.933442996734253364e+06,1.936479758673933800e+06,-8.679082578512092994e+01,9.907803092393231426e-01
1.019373485938886006e+03,9.082113029135097167e+04,-1.898305927676325897e+06,1.900477274991331156e+06,-8.726087219855203614e+01,9.907801410200691716e-01
1.039122303835182038e+03,7.386174495716611273e+04,-1.863553970411857124e+06,1.865017146839651512e+06,-8.773027646389626000e+01,9.907799672316408568e-01
1.059253725177301931e+03,5.751191230496310163e+04,-1.829190828634443460e+06,1.830094726405531401e+06,-8.819914651797374461e+01,9.907797877272144227e-01
1.079775162327722910e+03,4.175522721113745501e+04,-1.795219647804697510e+06,1.795705177044237265e+06,-8.866759088993239857e+01,9.907796023591117773e-01
1.100694171252223896e+03,2.657562186484839549e+04,-1.761643043805399677e+06,1.761843488356856164e+06,-8.913571850840838806e+01,9.907794109783855108e-01
1.122018454301977954e+03,1.195737163531101032e+04,-1.728463132133410079e+06,1.728504491715559037e+06,-8.960363863877017820e+01,9.907792134355990488e-01
1.143755863049553000e+03,-2.114898014385624720e+03,-1.695681555432716152e+06,1.695682874310030602e+06,-9.007146074515272005e+01,9.907790095808404196e-01
1.165914401179846891e+03,-1.565620627054011129e+04,-1.663299510660413420e+06,1.663373192929944023e+06,-9.053929436389725538e+01,9.907787992641817754e-01
1.188502227437033980e+03,-2.868121392286657283e+04,-1.631317776054537622e+06,1.631569887716616271e+06,-9.100724901136263156e+01,9.907785823357406763e-01
1.211527658628604058e+03,-4.120422006230367697e+04,-1.599736736324604135e+06,1.600267294328494230e+06,-9.147543404547566581e+01,9.907783586461367253e-01
1.234999172687601003e+03,-5.323916072605822410e+04,-1.568556408045628807e+06,1.569459656523804879e+06,-9.194395855716031463e+01,9.907781280468516139e-01
1.258925411794183901e+03,-6.479960788526759279e+04,-1.537776463723194087e+06,1.539141137635888299e+06,-9.241293123901886020e+01,9.907778903903681211e-01
1.283315185557667974e+03,-7.589877083502677851e+04,-1.507396255409574136e+06,1.509305831909846514e+06,-9.288246030816993937e+01,9.907776455311103625e-01
1.308177474260211056e+03,-8.654949577888162457e+04,-1.477414837327367393e+06,1.479947775015939726e+06,-9.335265333096099027e+01,9.907773933250677567e-01
1.333521432163342070e+03,-9.676426851914906001e+04,-1.447830987709254492e+06,1.451060954141210997e+06,-9.382361713168454287e+01,9.907771336307880095e-01
