 time                   v(out)                
 9.189279999999653e-06  1.718068324769203e+00 
 9.190279999999654e-06  1.718068324769203e+00 
 9.191279999999654e-06  1.718068324769203e+00 
 9.192279999999655e-06  1.718068324769203e+00 
 9.193279999999655e-06  1.718068324769203e+00 
 9.194279999999656e-06  1.718068324769203e+00 
 9.195279999999656e-06  1.718068324769203e+00 
 9.196279999999657e-06  1.718068324769203e+00 
 9.197279999999657e-06  1.718068324769203e+00 
 9.198279999999658e-06  1.718068324769203e+00 
 9.199279999999658e-06  1.718068324769203e+00 
 9.200279999999659e-06  1.718068324769203e+00 
 9.201279999999659e-06  1.718068324769203e+00 
 9.202279999999660e-06  1.718068324769203e+00 
 9.203279999999660e-06  1.718068324769203e+00 
 9.204279999999661e-06  1.718068324769203e+00 
 9.205279999999661e-06  1.718068324769203e+00 
 9.206279999999662e-06  1.718068324769203e+00 
 9.207279999999662e-06  1.718068324769203e+00 
 9.208279999999663e-06  1.718068324769203e+00 
 9.209279999999663e-06  1.718068324769203e+00 
 9.210279999999664e-06  1.718068324769203e+00 
 9.211279999999664e-06  1.718068324769203e+00 
 9.212279999999665e-06  1.718068324769203e+00 
 9.213279999999665e-06  1.718068324769203e+00 
 9.214279999999666e-06  1.718068324769203e+00 
 9.215279999999666e-06  1.718068324769203e+00 
 9.216279999999667e-06  1.718068324769203e+00 
 9.217279999999667e-06  1.718068324769203e+00 
 9.218279999999668e-06  1.718068324769203e+00 
 9.219279999999668e-06  1.718068324769203e+00 
 9.220279999999669e-06  1.718068324769203e+00 
 9.221279999999669e-06  1.718068324769203e+00 
 9.222279999999670e-06  1.718068324769203e+00 
 9.223279999999670e-06  1.718068324769203e+00 
 9.224279999999671e-06  1.718068324769203e+00 
 9.225279999999671e-06  1.718068324769203e+00 
 9.226279999999672e-06  1.718068324769203e+00 
 9.227279999999672e-06  1.718068324769203e+00 
 9.228279999999673e-06  1.718068324769203e+00 
 9.229279999999673e-06  1.718068324769203e+00 
 9.230279999999674e-06  1.718068324769203e+00 
 9.231279999999674e-06  1.718068324769203e+00 
 9.232279999999675e-06  1.718068324769203e+00 
 9.233279999999675e-06  1.718068324769203e+00 
 9.234279999999676e-06  1.718068324769203e+00 
 9.235279999999676e-06  1.718068324769203e+00 
 9.236279999999677e-06  1.718068324769203e+00 
 9.237279999999677e-06  1.718068324769203e+00 
 9.238279999999678e-06  1.718068324769203e+00 
 9.239279999999678e-06  1.718068324769203e+00 
 9.240279999999679e-06  1.718068324769203e+00 
 9.241279999999679e-06  1.718068324769203e+00 
 9.242279999999680e-06  1.718068324769203e+00 
 9.243279999999680e-06  1.718068324769203e+00 
 9.244279999999681e-06  1.718068324769203e+00 
 9.245279999999681e-06  1.718068324769203e+00 
 9.246279999999682e-06  1.718068324769203e+00 
 9.247279999999682e-06  1.718068324769203e+00 
 9.248279999999683e-06  1.718068324769203e+00 
 9.249279999999683e-06  1.718068324769203e+00 
 9.250279999999684e-06  1.718068324769203e+00 
 9.251279999999684e-06  1.718068324769203e+00 
 9.252279999999685e-06  1.718068324769203e+00 
 9.253279999999685e-06  1.718068324769203e+00 
 9.254279999999686e-06  1.718068324769203e+00 
 9.255279999999686e-06  1.718068324769203e+00 
 9.256279999999687e-06  1.718068324769203e+00 
 9.257279999999687e-06  1.718068324769203e+00 
 9.258279999999688e-06  1.718068324769203e+00 
 9.259279999999688e-06  1.718068324769203e+00 
 9.260279999999689e-06  1.718068324769203e+00 
 9.261279999999689e-06  1.718068324769203e+00 
 9.262279999999690e-06  1.718068324769203e+00 
 9.263279999999690e-06  1.718068324769203e+00 
 9.264279999999691e-06  1.718068324769203e+00 
 9.265279999999691e-06  1.718068324769203e+00 
 9.266279999999692e-06  1.718068324769203e+00 
 9.267279999999692e-06  1.718068324769203e+00 
 9.268279999999693e-06  1.718068324769203e+00 
 9.269279999999693e-06  1.718068324769203e+00 
 9.270279999999694e-06  1.718068324769203e+00 
 9.271279999999694e-06  1.718068324769203e+00 
 9.272279999999695e-06  1.718068324769203e+00 
 9.273279999999695e-06  1.718068324769203e+00 
 9.274279999999696e-06  1.718068324769203e+00 
 9.275279999999696e-06  1.718068324769203e+00 
 9.276279999999697e-06  1.718068324769203e+00 
 9.277279999999697e-06  1.718068324769203e+00 
 9.278279999999698e-06  1.718068324769203e+00 
 9.279279999999698e-06  1.718068324769203e+00 
 9.280279999999699e-06  1.718068324769203e+00 
 9.281279999999699e-06  1.718068324769203e+00 
 9.282279999999700e-06  1.718068324769203e+00 
 9.283279999999700e-06  1.718068324769203e+00 
 9.284279999999701e-06  1.718068324769203e+00 
 9.285279999999701e-06  1.718068324769203e+00 
 9.286279999999702e-06  1.718068324769203e+00 
 9.287279999999702e-06  1.718068324769203e+00 
 9.288279999999703e-06  1.718068324769203e+00 
 9.289279999999703e-06  1.718068324769203e+00 
 9.290279999999704e-06  1.718068324769203e+00 
 9.291279999999704e-06  1.718068324769203e+00 
 9.292279999999705e-06  1.718068324769203e+00 
 9.293279999999705e-06  1.718068324769203e+00 
 9.294279999999706e-06  1.718068324769203e+00 
 9.295279999999706e-06  1.718068324769203e+00 
 9.296279999999707e-06  1.718068324769203e+00 
 9.297279999999707e-06  1.718068324769203e+00 
 9.298279999999708e-06  1.718068324769203e+00 
 9.299279999999708e-06  1.718068324769203e+00 
 9.300279999999709e-06  1.718068324769203e+00 
 9.301279999999709e-06  1.718068324769203e+00 
 9.302279999999710e-06  1.718068324769203e+00 
 9.303279999999710e-06  1.718068324769203e+00 
 9.304279999999711e-06  1.718068324769203e+00 
 9.305279999999711e-06  1.718068324769203e+00 
 9.306279999999712e-06  1.718068324769203e+00 
 9.307279999999712e-06  1.718068324769203e+00 
 9.308279999999713e-06  1.718068324769203e+00 
 9.309279999999713e-06  1.718068324769203e+00 
 9.310279999999714e-06  1.718068324769203e+00 
 9.311279999999714e-06  1.718068324769203e+00 
 9.312279999999715e-06  1.718068324769203e+00 
 9.313279999999715e-06  1.718068324769203e+00 
 9.314279999999716e-06  1.718068324769203e+00 
 9.315279999999716e-06  1.718068324769203e+00 
 9.316279999999717e-06  1.718068324769203e+00 
 9.317279999999717e-06  1.718068324769203e+00 
 9.318279999999718e-06  1.718068324769203e+00 
 9.319279999999718e-06  1.718068324769203e+00 
 9.320279999999719e-06  1.718068324769203e+00 
 9.321279999999719e-06  1.718068324769203e+00 
 9.322279999999720e-06  1.718068324769203e+00 
 9.323279999999720e-06  1.718068324769203e+00 
 9.324279999999721e-06  1.718068324769203e+00 
 9.325279999999721e-06  1.718068324769203e+00 
 9.326279999999722e-06  1.718068324769203e+00 
 9.327279999999722e-06  1.718068324769203e+00 
 9.328279999999723e-06  1.718068324769203e+00 
 9.329279999999723e-06  1.718068324769203e+00 
 9.330279999999724e-06  1.718068324769203e+00 
 9.331279999999724e-06  1.718068324769203e+00 
 9.332279999999725e-06  1.718068324769203e+00 
 9.333279999999725e-06  1.718068324769203e+00 
 9.334279999999726e-06  1.718068324769203e+00 
 9.335279999999726e-06  1.718068324769203e+00 
 9.336279999999727e-06  1.718068324769203e+00 
 9.337279999999727e-06  1.718068324769203e+00 
 9.338279999999728e-06  1.718068324769203e+00 
 9.339279999999728e-06  1.718068324769203e+00 
 9.340279999999729e-06  1.718068324769203e+00 
 9.341279999999729e-06  1.718068324769203e+00 
 9.342279999999730e-06  1.718068324769203e+00 
 9.343279999999730e-06  1.718068324769203e+00 
 9.344279999999731e-06  1.718068324769203e+00 
 9.345279999999731e-06  1.718068324769203e+00 
 9.346279999999732e-06  1.718068324769203e+00 
 9.347279999999732e-06  1.718068324769203e+00 
 9.348279999999733e-06  1.718068324769203e+00 
 9.349279999999733e-06  1.718068324769203e+00 
 9.350279999999734e-06  1.718068324769203e+00 
 9.351279999999734e-06  1.718068324769203e+00 
 9.352279999999735e-06  1.718068324769203e+00 
 9.353279999999735e-06  1.718068324769203e+00 
 9.354279999999736e-06  1.718068324769203e+00 
 9.355279999999736e-06  1.718068324769203e+00 
 9.356279999999737e-06  1.718068324769203e+00 
 9.357279999999737e-06  1.718068324769203e+00 
 9.358279999999738e-06  1.718068324769203e+00 
 9.359279999999738e-06  1.718068324769203e+00 
 9.360279999999739e-06  1.718068324769203e+00 
 9.361279999999739e-06  1.718068324769203e+00 
 9.362279999999740e-06  1.718068324769203e+00 
 9.363279999999740e-06  1.718068324769203e+00 
 9.364279999999741e-06  1.718068324769203e+00 
 9.365279999999741e-06  1.718068324769203e+00 
 9.366279999999742e-06  1.718068324769203e+00 
 9.367279999999742e-06  1.718068324769203e+00 
 9.368279999999743e-06  1.718068324769203e+00 
 9.369279999999743e-06  1.718068324769203e+00 
 9.370279999999744e-06  1.718068324769203e+00 
 9.371279999999744e-06  1.718068324769203e+00 
 9.372279999999745e-06  1.718068324769203e+00 
 9.373279999999745e-06  1.718068324769203e+00 
 9.374279999999746e-06  1.718068324769203e+00 
 9.375279999999746e-06  1.718068324769203e+00 
 9.376279999999747e-06  1.718068324769203e+00 
 9.377279999999747e-06  1.718068324769203e+00 
 9.378279999999748e-06  1.718068324769203e+00 
 9.379279999999748e-06  1.718068324769203e+00 
 9.380279999999749e-06  1.718068324769203e+00 
 9.381279999999749e-06  1.718068324769203e+00 
 9.382279999999750e-06  1.718068324769203e+00 
 9.383279999999750e-06  1.718068324769203e+00 
 9.384279999999751e-06  1.718068324769203e+00 
 9.385279999999751e-06  1.718068324769203e+00 
 9.386279999999752e-06  1.718068324769203e+00 
 9.387279999999752e-06  1.718068324769203e+00 
 9.388279999999753e-06  1.718068324769203e+00 
 9.389279999999753e-06  1.718068324769203e+00 
 9.390279999999754e-06  1.718068324769203e+00 
 9.391279999999754e-06  1.718068324769203e+00 
 9.392279999999754e-06  1.718068324769203e+00 
 9.393279999999755e-06  1.718068324769203e+00 
 9.394279999999755e-06  1.718068324769203e+00 
 9.395279999999756e-06  1.718068324769203e+00 
 9.396279999999756e-06  1.718068324769203e+00 
 9.397279999999757e-06  1.718068324769203e+00 
 9.398279999999757e-06  1.718068324769203e+00 
 9.399279999999758e-06  1.718068324769203e+00 
 9.400279999999758e-06  1.718068324769203e+00 
 9.401279999999759e-06  1.718068324769203e+00 
 9.402279999999759e-06  1.718068324769203e+00 
 9.403279999999760e-06  1.718068324769203e+00 
 9.404279999999760e-06  1.718068324769203e+00 
 9.405279999999761e-06  1.718068324769203e+00 
 9.406279999999761e-06  1.718068324769203e+00 
 9.407279999999762e-06  1.718068324769203e+00 
 9.408279999999762e-06  1.718068324769203e+00 
 9.409279999999763e-06  1.718068324769203e+00 
 9.410279999999763e-06  1.718068324769203e+00 
 9.411279999999764e-06  1.718068324769203e+00 
 9.412279999999764e-06  1.718068324769203e+00 
 9.413279999999765e-06  1.718068324769203e+00 
 9.414279999999765e-06  1.718068324769203e+00 
 9.415279999999766e-06  1.718068324769203e+00 
 9.416279999999766e-06  1.718068324769203e+00 
 9.417279999999767e-06  1.718068324769203e+00 
 9.418279999999767e-06  1.718068324769203e+00 
 9.419279999999768e-06  1.718068324769203e+00 
 9.420279999999768e-06  1.718068324769203e+00 
 9.421279999999769e-06  1.718068324769203e+00 
 9.422279999999769e-06  1.718068324769203e+00 
 9.423279999999770e-06  1.718068324769203e+00 
 9.424279999999770e-06  1.718068324769203e+00 
 9.425279999999771e-06  1.718068324769203e+00 
 9.426279999999771e-06  1.718068324769203e+00 
 9.427279999999772e-06  1.718068324769203e+00 
 9.428279999999772e-06  1.718068324769203e+00 
 9.429279999999773e-06  1.718068324769203e+00 
 9.430279999999773e-06  1.718068324769203e+00 
 9.431279999999774e-06  1.718068324769203e+00 
 9.432279999999774e-06  1.718068324769203e+00 
 9.433279999999775e-06  1.718068324769203e+00 
 9.434279999999775e-06  1.718068324769203e+00 
 9.435279999999776e-06  1.718068324769203e+00 
 9.436279999999776e-06  1.718068324769203e+00 
 9.437279999999777e-06  1.718068324769203e+00 
 9.438279999999777e-06  1.718068324769203e+00 
 9.439279999999778e-06  1.718068324769203e+00 
 9.440279999999778e-06  1.718068324769203e+00 
 9.441279999999779e-06  1.718068324769203e+00 
 9.442279999999779e-06  1.718068324769203e+00 
 9.443279999999780e-06  1.718068324769203e+00 
 9.444279999999780e-06  1.718068324769203e+00 
 9.445279999999781e-06  1.718068324769203e+00 
 9.446279999999781e-06  1.718068324769203e+00 
 9.447279999999782e-06  1.718068324769203e+00 
 9.448279999999782e-06  1.718068324769203e+00 
 9.449279999999783e-06  1.718068324769203e+00 
 9.450279999999783e-06  1.718068324769203e+00 
 9.451279999999784e-06  1.718068324769203e+00 
 9.452279999999784e-06  1.718068324769203e+00 
 9.453279999999785e-06  1.718068324769203e+00 
 9.454279999999785e-06  1.718068324769203e+00 
 9.455279999999786e-06  1.718068324769203e+00 
 9.456279999999786e-06  1.718068324769203e+00 
 9.457279999999787e-06  1.718068324769203e+00 
 9.458279999999787e-06  1.718068324769203e+00 
 9.459279999999788e-06  1.718068324769203e+00 
 9.460279999999788e-06  1.718068324769203e+00 
 9.461279999999789e-06  1.718068324769203e+00 
 9.462279999999789e-06  1.718068324769203e+00 
 9.463279999999790e-06  1.718068324769203e+00 
 9.464279999999790e-06  1.718068324769203e+00 
 9.465279999999791e-06  1.718068324769203e+00 
 9.466279999999791e-06  1.718068324769203e+00 
 9.467279999999792e-06  1.718068324769203e+00 
 9.468279999999792e-06  1.718068324769203e+00 
 9.469279999999793e-06  1.718068324769203e+00 
 9.470279999999793e-06  1.718068324769203e+00 
 9.471279999999794e-06  1.718068324769203e+00 
 9.472279999999794e-06  1.718068324769203e+00 
 9.473279999999795e-06  1.718068324769203e+00 
 9.474279999999795e-06  1.718068324769203e+00 
 9.475279999999796e-06  1.718068324769203e+00 
 9.476279999999796e-06  1.718068324769203e+00 
 9.477279999999797e-06  1.718068324769203e+00 
 9.478279999999797e-06  1.718068324769203e+00 
 9.479279999999798e-06  1.718068324769203e+00 
 9.480279999999798e-06  1.718068324769203e+00 
 9.481279999999799e-06  1.718068324769203e+00 
 9.482279999999799e-06  1.718068324769203e+00 
 9.483279999999800e-06  1.718068324769203e+00 
 9.484279999999800e-06  1.718068324769203e+00 
 9.485279999999801e-06  1.718068324769203e+00 
 9.486279999999801e-06  1.718068324769203e+00 
 9.487279999999802e-06  1.718068324769203e+00 
 9.488279999999802e-06  1.718068324769203e+00 
 9.489279999999803e-06  1.718068324769203e+00 
 9.490279999999803e-06  1.718068324769203e+00 
 9.491279999999804e-06  1.718068324769203e+00 
 9.492279999999804e-06  1.718068324769203e+00 
 9.493279999999805e-06  1.718068324769203e+00 
 9.494279999999805e-06  1.718068324769203e+00 
 9.495279999999806e-06  1.718068324769203e+00 
 9.496279999999806e-06  1.718068324769203e+00 
 9.497279999999807e-06  1.718068324769203e+00 
 9.498279999999807e-06  1.718068324769203e+00 
 9.499279999999808e-06  1.718068324769203e+00 
 9.500279999999808e-06  1.718068324769203e+00 
 9.501279999999809e-06  1.718068324769203e+00 
 9.502279999999809e-06  1.718068324769203e+00 
 9.503279999999810e-06  1.718068324769203e+00 
 9.504279999999810e-06  1.718068324769203e+00 
 9.505279999999811e-06  1.718068324769203e+00 
 9.506279999999811e-06  1.718068324769203e+00 
 9.507279999999812e-06  1.718068324769203e+00 
 9.508279999999812e-06  1.718068324769203e+00 
 9.509279999999813e-06  1.718068324769203e+00 
 9.510279999999813e-06  1.718068324769203e+00 
 9.511279999999814e-06  1.718068324769203e+00 
 9.512279999999814e-06  1.718068324769203e+00 
 9.513279999999815e-06  1.718068324769203e+00 
 9.514279999999815e-06  1.718068324769203e+00 
 9.515279999999816e-06  1.718068324769203e+00 
 9.516279999999816e-06  1.718068324769203e+00 
 9.517279999999817e-06  1.718068324769203e+00 
 9.518279999999817e-06  1.718068324769203e+00 
 9.519279999999818e-06  1.718068324769203e+00 
 9.520279999999818e-06  1.718068324769203e+00 
 9.521279999999819e-06  1.718068324769203e+00 
 9.522279999999819e-06  1.718068324769203e+00 
 9.523279999999820e-06  1.718068324769203e+00 
 9.524279999999820e-06  1.718068324769203e+00 
 9.525279999999821e-06  1.718068324769203e+00 
 9.526279999999821e-06  1.718068324769203e+00 
 9.527279999999822e-06  1.718068324769203e+00 
 9.528279999999822e-06  1.718068324769203e+00 
 9.529279999999823e-06  1.718068324769203e+00 
 9.530279999999823e-06  1.718068324769203e+00 
 9.531279999999824e-06  1.718068324769203e+00 
 9.532279999999824e-06  1.718068324769203e+00 
 9.533279999999825e-06  1.718068324769203e+00 
 9.534279999999825e-06  1.718068324769203e+00 
 9.535279999999826e-06  1.718068324769203e+00 
 9.536279999999826e-06  1.718068324769203e+00 
 9.537279999999827e-06  1.718068324769203e+00 
 9.538279999999827e-06  1.718068324769203e+00 
 9.539279999999828e-06  1.718068324769203e+00 
 9.540279999999828e-06  1.718068324769203e+00 
 9.541279999999829e-06  1.718068324769203e+00 
 9.542279999999829e-06  1.718068324769203e+00 
 9.543279999999830e-06  1.718068324769203e+00 
 9.544279999999830e-06  1.718068324769203e+00 
 9.545279999999831e-06  1.718068324769203e+00 
 9.546279999999831e-06  1.718068324769203e+00 
 9.547279999999832e-06  1.718068324769203e+00 
 9.548279999999832e-06  1.718068324769203e+00 
 9.549279999999833e-06  1.718068324769203e+00 
 9.550279999999833e-06  1.718068324769203e+00 
 9.551279999999834e-06  1.718068324769203e+00 
 9.552279999999834e-06  1.718068324769203e+00 
 9.553279999999835e-06  1.718068324769203e+00 
 9.554279999999835e-06  1.718068324769203e+00 
 9.555279999999836e-06  1.718068324769203e+00 
 9.556279999999836e-06  1.718068324769203e+00 
 9.557279999999837e-06  1.718068324769203e+00 
 9.558279999999837e-06  1.718068324769203e+00 
 9.559279999999838e-06  1.718068324769203e+00 
 9.560279999999838e-06  1.718068324769203e+00 
 9.561279999999839e-06  1.718068324769203e+00 
 9.562279999999839e-06  1.718068324769203e+00 
 9.563279999999840e-06  1.718068324769203e+00 
 9.564279999999840e-06  1.718068324769203e+00 
 9.565279999999841e-06  1.718068324769203e+00 
 9.566279999999841e-06  1.718068324769203e+00 
 9.567279999999842e-06  1.718068324769203e+00 
 9.568279999999842e-06  1.718068324769203e+00 
 9.569279999999843e-06  1.718068324769203e+00 
 9.570279999999843e-06  1.718068324769203e+00 
 9.571279999999844e-06  1.718068324769203e+00 
 9.572279999999844e-06  1.718068324769203e+00 
 9.573279999999845e-06  1.718068324769203e+00 
 9.574279999999845e-06  1.718068324769203e+00 
 9.575279999999846e-06  1.718068324769203e+00 
 9.576279999999846e-06  1.718068324769203e+00 
 9.577279999999847e-06  1.718068324769203e+00 
 9.578279999999847e-06  1.718068324769203e+00 
 9.579279999999848e-06  1.718068324769203e+00 
 9.580279999999848e-06  1.718068324769203e+00 
 9.581279999999849e-06  1.718068324769203e+00 
 9.582279999999849e-06  1.718068324769203e+00 
 9.583279999999850e-06  1.718068324769203e+00 
 9.584279999999850e-06  1.718068324769203e+00 
 9.585279999999851e-06  1.718068324769203e+00 
 9.586279999999851e-06  1.718068324769203e+00 
 9.587279999999852e-06  1.718068324769203e+00 
 9.588279999999852e-06  1.718068324769203e+00 
 9.589279999999853e-06  1.718068324769203e+00 
 9.590279999999853e-06  1.718068324769203e+00 
 9.591279999999854e-06  1.718068324769203e+00 
 9.592279999999854e-06  1.718068324769203e+00 
 9.593279999999855e-06  1.718068324769203e+00 
 9.594279999999855e-06  1.718068324769203e+00 
 9.595279999999856e-06  1.718068324769203e+00 
 9.596279999999856e-06  1.718068324769203e+00 
 9.597279999999857e-06  1.718068324769203e+00 
 9.598279999999857e-06  1.718068324769203e+00 
 9.599279999999858e-06  1.718068324769203e+00 
 9.600279999999858e-06  1.718068324769203e+00 
 9.601279999999859e-06  1.718068324769203e+00 
 9.602279999999859e-06  1.718068324769203e+00 
 9.603279999999860e-06  1.718068324769203e+00 
 9.604279999999860e-06  1.718068324769203e+00 
 9.605279999999861e-06  1.718068324769203e+00 
 9.606279999999861e-06  1.718068324769203e+00 
 9.607279999999862e-06  1.718068324769203e+00 
 9.608279999999862e-06  1.718068324769203e+00 
 9.609279999999863e-06  1.718068324769203e+00 
 9.610279999999863e-06  1.718068324769203e+00 
 9.611279999999864e-06  1.718068324769203e+00 
 9.612279999999864e-06  1.718068324769203e+00 
 9.613279999999865e-06  1.718068324769203e+00 
 9.614279999999865e-06  1.718068324769203e+00 
 9.615279999999866e-06  1.718068324769203e+00 
 9.616279999999866e-06  1.718068324769203e+00 
 9.617279999999867e-06  1.718068324769203e+00 
 9.618279999999867e-06  1.718068324769203e+00 
 9.619279999999868e-06  1.718068324769203e+00 
 9.620279999999868e-06  1.718068324769203e+00 
 9.621279999999869e-06  1.718068324769203e+00 
 9.622279999999869e-06  1.718068324769203e+00 
 9.623279999999870e-06  1.718068324769203e+00 
 9.624279999999870e-06  1.718068324769203e+00 
 9.625279999999871e-06  1.718068324769203e+00 
 9.626279999999871e-06  1.718068324769203e+00 
 9.627279999999872e-06  1.718068324769203e+00 
 9.628279999999872e-06  1.718068324769203e+00 
 9.629279999999873e-06  1.718068324769203e+00 
 9.630279999999873e-06  1.718068324769203e+00 
 9.631279999999874e-06  1.718068324769203e+00 
 9.632279999999874e-06  1.718068324769203e+00 
 9.633279999999875e-06  1.718068324769203e+00 
 9.634279999999875e-06  1.718068324769203e+00 
 9.635279999999876e-06  1.718068324769203e+00 
 9.636279999999876e-06  1.718068324769203e+00 
 9.637279999999877e-06  1.718068324769203e+00 
 9.638279999999877e-06  1.718068324769203e+00 
 9.639279999999878e-06  1.718068324769203e+00 
 9.640279999999878e-06  1.718068324769203e+00 
 9.641279999999879e-06  1.718068324769203e+00 
 9.642279999999879e-06  1.718068324769203e+00 
 9.643279999999880e-06  1.718068324769203e+00 
 9.644279999999880e-06  1.718068324769203e+00 
 9.645279999999881e-06  1.718068324769203e+00 
 9.646279999999881e-06  1.718068324769203e+00 
 9.647279999999882e-06  1.718068324769203e+00 
 9.648279999999882e-06  1.718068324769203e+00 
 9.649279999999883e-06  1.718068324769203e+00 
 9.650279999999883e-06  1.718068324769203e+00 
 9.651279999999884e-06  1.718068324769203e+00 
 9.652279999999884e-06  1.718068324769203e+00 
 9.653279999999885e-06  1.718068324769203e+00 
 9.654279999999885e-06  1.718068324769203e+00 
 9.655279999999886e-06  1.718068324769203e+00 
 9.656279999999886e-06  1.718068324769203e+00 
 9.657279999999887e-06  1.718068324769203e+00 
 9.658279999999887e-06  1.718068324769203e+00 
 9.659279999999888e-06  1.718068324769203e+00 
 9.660279999999888e-06  1.718068324769203e+00 
 9.661279999999889e-06  1.718068324769203e+00 
 9.662279999999889e-06  1.718068324769203e+00 
 9.663279999999890e-06  1.718068324769203e+00 
 9.664279999999890e-06  1.718068324769203e+00 
 9.665279999999891e-06  1.718068324769203e+00 
 9.666279999999891e-06  1.718068324769203e+00 
 9.667279999999892e-06  1.718068324769203e+00 
 9.668279999999892e-06  1.718068324769203e+00 
 9.669279999999893e-06  1.718068324769203e+00 
 9.670279999999893e-06  1.718068324769203e+00 
 9.671279999999894e-06  1.718068324769203e+00 
 9.672279999999894e-06  1.718068324769203e+00 
 9.673279999999895e-06  1.718068324769203e+00 
 9.674279999999895e-06  1.718068324769203e+00 
 9.675279999999896e-06  1.718068324769203e+00 
 9.676279999999896e-06  1.718068324769203e+00 
 9.677279999999897e-06  1.718068324769203e+00 
 9.678279999999897e-06  1.718068324769203e+00 
 9.679279999999898e-06  1.718068324769203e+00 
 9.680279999999898e-06  1.718068324769203e+00 
 9.681279999999899e-06  1.718068324769203e+00 
 9.682279999999899e-06  1.718068324769203e+00 
 9.683279999999900e-06  1.718068324769203e+00 
 9.684279999999900e-06  1.718068324769203e+00 
 9.685279999999901e-06  1.718068324769203e+00 
 9.686279999999901e-06  1.718068324769203e+00 
 9.687279999999902e-06  1.718068324769203e+00 
 9.688279999999902e-06  1.718068324769203e+00 
 9.689279999999903e-06  1.718068324769203e+00 
 9.690279999999903e-06  1.718068324769203e+00 
 9.691279999999904e-06  1.718068324769203e+00 
 9.692279999999904e-06  1.718068324769203e+00 
 9.693279999999905e-06  1.718068324769203e+00 
 9.694279999999905e-06  1.718068324769203e+00 
 9.695279999999906e-06  1.718068324769203e+00 
 9.696279999999906e-06  1.718068324769203e+00 
 9.697279999999907e-06  1.718068324769203e+00 
 9.698279999999907e-06  1.718068324769203e+00 
 9.699279999999908e-06  1.718068324769203e+00 
 9.700279999999908e-06  1.718068324769203e+00 
 9.701279999999909e-06  1.718068324769203e+00 
 9.702279999999909e-06  1.718068324769203e+00 
 9.703279999999910e-06  1.718068324769203e+00 
 9.704279999999910e-06  1.718068324769203e+00 
 9.705279999999911e-06  1.718068324769203e+00 
 9.706279999999911e-06  1.718068324769203e+00 
 9.707279999999912e-06  1.718068324769203e+00 
 9.708279999999912e-06  1.718068324769203e+00 
 9.709279999999913e-06  1.718068324769203e+00 
 9.710279999999913e-06  1.718068324769203e+00 
 9.711279999999914e-06  1.718068324769203e+00 
 9.712279999999914e-06  1.718068324769203e+00 
 9.713279999999915e-06  1.718068324769203e+00 
 9.714279999999915e-06  1.718068324769203e+00 
 9.715279999999916e-06  1.718068324769203e+00 
 9.716279999999916e-06  1.718068324769203e+00 
 9.717279999999917e-06  1.718068324769203e+00 
 9.718279999999917e-06  1.718068324769203e+00 
 9.719279999999918e-06  1.718068324769203e+00 
 9.720279999999918e-06  1.718068324769203e+00 
 9.721279999999919e-06  1.718068324769203e+00 
 9.722279999999919e-06  1.718068324769203e+00 
 9.723279999999920e-06  1.718068324769203e+00 
 9.724279999999920e-06  1.718068324769203e+00 
 9.725279999999921e-06  1.718068324769203e+00 
 9.726279999999921e-06  1.718068324769203e+00 
 9.727279999999922e-06  1.718068324769203e+00 
 9.728279999999922e-06  1.718068324769203e+00 
 9.729279999999923e-06  1.718068324769203e+00 
 9.730279999999923e-06  1.718068324769203e+00 
 9.731279999999924e-06  1.718068324769203e+00 
 9.732279999999924e-06  1.718068324769203e+00 
 9.733279999999925e-06  1.718068324769203e+00 
 9.734279999999925e-06  1.718068324769203e+00 
 9.735279999999926e-06  1.718068324769203e+00 
 9.736279999999926e-06  1.718068324769203e+00 
 9.737279999999927e-06  1.718068324769203e+00 
 9.738279999999927e-06  1.718068324769203e+00 
 9.739279999999928e-06  1.718068324769203e+00 
 9.740279999999928e-06  1.718068324769203e+00 
 9.741279999999929e-06  1.718068324769203e+00 
 9.742279999999929e-06  1.718068324769203e+00 
 9.743279999999930e-06  1.718068324769203e+00 
 9.744279999999930e-06  1.718068324769203e+00 
 9.745279999999931e-06  1.718068324769203e+00 
 9.746279999999931e-06  1.718068324769203e+00 
 9.747279999999932e-06  1.718068324769203e+00 
 9.748279999999932e-06  1.718068324769203e+00 
 9.749279999999933e-06  1.718068324769203e+00 
 9.750279999999933e-06  1.718068324769203e+00 
 9.751279999999934e-06  1.718068324769203e+00 
 9.752279999999934e-06  1.718068324769203e+00 
 9.753279999999935e-06  1.718068324769203e+00 
 9.754279999999935e-06  1.718068324769203e+00 
 9.755279999999936e-06  1.718068324769203e+00 
 9.756279999999936e-06  1.718068324769203e+00 
 9.757279999999937e-06  1.718068324769203e+00 
 9.758279999999937e-06  1.718068324769203e+00 
 9.759279999999938e-06  1.718068324769203e+00 
 9.760279999999938e-06  1.718068324769203e+00 
 9.761279999999938e-06  1.718068324769203e+00 
 9.762279999999939e-06  1.718068324769203e+00 
 9.763279999999939e-06  1.718068324769203e+00 
 9.764279999999940e-06  1.718068324769203e+00 
 9.765279999999940e-06  1.718068324769203e+00 
 9.766279999999941e-06  1.718068324769203e+00 
 9.767279999999941e-06  1.718068324769203e+00 
 9.768279999999942e-06  1.718068324769203e+00 
 9.769279999999942e-06  1.718068324769203e+00 
 9.770279999999943e-06  1.718068324769203e+00 
