 frequency       onoise_spectrum inoise_spectrum
 9.33254301e+02  2.31431419e-06  7.44065786e-08 
 9.54992586e+02  2.29118015e-06  7.36628064e-08 
 9.77237221e+02  2.26828485e-06  7.29267102e-08 
 1.00000000e+03  2.24562585e-06  7.21982112e-08 
 1.02329299e+03  2.22320073e-06  7.14772315e-08 
 1.04712855e+03  2.20100708e-06  7.07636937e-08 
 1.07151931e+03  2.17904253e-06  7.00575216e-08 
 1.09647820e+03  2.15730472e-06  6.93586396e-08 
 1.12201845e+03  2.13579134e-06  6.86669729e-08 
 1.14815362e+03  2.11450008e-06  6.79824477e-08 
 1.17489755e+03  2.09342867e-06  6.73049907e-08 
 1.20226443e+03  2.07257485e-06  6.66345295e-08 
 1.23026877e+03  2.05193640e-06  6.59709926e-08 
 1.25892541e+03  2.03151111e-06  6.53143091e-08 
 1.28824955e+03  2.01129680e-06  6.46644087e-08 
 1.31825674e+03  1.99129132e-06  6.40212223e-08 
 1.34896288e+03  1.97149252e-06  6.33846810e-08 
 1.38038426e+03  1.95189831e-06  6.27547171e-08 
 1.41253754e+03  1.93250658e-06  6.21312634e-08 
 1.44543977e+03  1.91331527e-06  6.15142533e-08 
 1.47910839e+03  1.89432233e-06  6.09036210e-08 
 1.51356125e+03  1.87552574e-06  6.02993016e-08 
 1.54881662e+03  1.85692350e-06  5.97012307e-08 
 1.58489319e+03  1.83851363e-06  5.91093445e-08 
 1.62181010e+03  1.82029416e-06  5.85235800e-08 
 1.65958691e+03  1.80226315e-06  5.79438748e-08 
 1.69824365e+03  1.78441869e-06  5.73701673e-08 
 1.73780083e+03  1.76675888e-06  5.68023965e-08 
 1.77827941e+03  1.74928184e-06  5.62405018e-08 
 1.81970086e+03  1.73198571e-06  5.56844237e-08 
 1.86208714e+03  1.71486866e-06  5.51341028e-08 
 1.90546072e+03  1.69792885e-06  5.45894809e-08 
 1.94984460e+03  1.68116450e-06  5.40505000e-08 
 1.99526231e+03  1.66457382e-06  5.35171028e-08 
 2.04173794e+03  1.64815504e-06  5.29892326e-08 
 2.08929613e+03  1.63190644e-06  5.24668335e-08 
 2.13796209e+03  1.61582627e-06  5.19498500e-08 
 2.18776162e+03  1.59991284e-06  5.14382272e-08 
 2.23872114e+03  1.58416445e-06  5.09319109e-08 
 2.29086765e+03  1.56857944e-06  5.04308472e-08 
 2.34422882e+03  1.55315615e-06  4.99349832e-08 
 2.39883292e+03  1.53789294e-06  4.94442661e-08 
 2.45470892e+03  1.52278821e-06  4.89586440e-08 
 2.51188643e+03  1.50784034e-06  4.84780655e-08 
 2.57039578e+03  1.49304775e-06  4.80024795e-08 
 2.63026799e+03  1.47840888e-06  4.75318358e-08 
 2.69153480e+03  1.46392218e-06  4.70660844e-08 
 2.75422870e+03  1.44958611e-06  4.66051761e-08 
 2.81838293e+03  1.43539915e-06  4.61490621e-08 
 2.88403150e+03  1.42135980e-06  4.56976941e-08 
 2.95120923e+03  1.40746658e-06  4.52510242e-08 
 3.01995172e+03  1.39371801e-06  4.48090054e-08 
 3.09029543e+03  1.38011264e-06  4.43715907e-08 
 3.16227766e+03  1.36664904e-06  4.39387340e-08 
 3.23593657e+03  1.35332578e-06  4.35103895e-08 
 3.31131121e+03  1.34014144e-06  4.30865119e-08 
 3.38844156e+03  1.32709464e-06  4.26670564e-08 
 3.46736850e+03  1.31418400e-06  4.22519787e-08 
 3.54813389e+03  1.30140815e-06  4.18412348e-08 
 3.63078055e+03  1.28876574e-06  4.14347815e-08 
 3.71535229e+03  1.27625544e-06  4.10325758e-08 
 3.80189396e+03  1.26387593e-06  4.06345752e-08 
 3.89045145e+03  1.25162589e-06  4.02407377e-08 
 3.98107171e+03  1.23950404e-06  3.98510217e-08 
 4.07380278e+03  1.22750909e-06  3.94653860e-08 
 4.16869383e+03  1.21563978e-06  3.90837901e-08 
 4.26579519e+03  1.20389486e-06  3.87061935e-08 
 4.36515832e+03  1.19227308e-06  3.83325565e-08 
 4.46683592e+03  1.18077322e-06  3.79628397e-08 
 4.57088190e+03  1.16939406e-06  3.75970039e-08 
 4.67735141e+03  1.15813441e-06  3.72350108e-08 
 4.78630092e+03  1.14699308e-06  3.68768220e-08 
 4.89778819e+03  1.13596888e-06  3.65223998e-08 
 5.01187234e+03  1.12506067e-06  3.61717068e-08 
 5.12861384e+03  1.11426728e-06  3.58247060e-08 
 5.24807460e+03  1.10358759e-06  3.54813610e-08 
 5.37031796e+03  1.09302045e-06  3.51416353e-08 
 5.49540874e+03  1.08256477e-06  3.48054934e-08 
 5.62341325e+03  1.07221943e-06  3.44728996e-08 
 5.75439937e+03  1.06198334e-06  3.41438190e-08 
 5.88843655e+03  1.05185543e-06  3.38182169e-08 
 6.02559586e+03  1.04183463e-06  3.34960589e-08 
 6.16595002e+03  1.03191987e-06  3.31773112e-08 
 6.30957344e+03  1.02211012e-06  3.28619400e-08 
 6.45654229e+03  1.01240434e-06  3.25499122e-08 
 6.60693448e+03  1.00280151e-06  3.22411948e-08 
 6.76082975e+03  9.93300609e-07  3.19357554e-08 
 6.91830971e+03  9.83900638e-07  3.16335617e-08 
 7.07945784e+03  9.74600607e-07  3.13345819e-08 
 7.24435960e+03  9.65399533e-07  3.10387845e-08 
 7.41310241e+03  9.56296445e-07  3.07461382e-08 
 7.58577575e+03  9.47290384e-07  3.04566122e-08 
 7.76247117e+03  9.38380397e-07  3.01701760e-08 
 7.94328235e+03  9.29565545e-07  2.98867994e-08 
 8.12830516e+03  9.20844897e-07  2.96064525e-08 
 8.31763771e+03  9.12217531e-07  2.93291057e-08 
 8.51138038e+03  9.03682537e-07  2.90547297e-08 
 8.70963590e+03  8.95239012e-07  2.87832956e-08 
 8.91250938e+03  8.86886064e-07  2.85147748e-08 
 9.12010839e+03  8.78622811e-07  2.82491388e-08 
 9.33254301e+03  8.70448377e-07  2.79863597e-08 
 9.54992586e+03  8.62361899e-07  2.77264097e-08 
 9.77237221e+03  8.54362520e-07  2.74692614e-08 
 1.00000000e+04  8.46449394e-07  2.72148874e-08 
 1.02329299e+04  8.38621684e-07  2.69632611e-08 
 1.04712855e+04  8.30878559e-07  2.67143557e-08 
 1.07151931e+04  8.23219198e-07  2.64681449e-08 
 1.09647820e+04  8.15642791e-07  2.62246027e-08 
 1.12201845e+04  8.08148532e-07  2.59837034e-08 
 1.14815362e+04  8.00735627e-07  2.57454213e-08 
 1.17489755e+04  7.93403288e-07  2.55097312e-08 
 1.20226443e+04  7.86150736e-07  2.52766082e-08 
 1.23026877e+04  7.78977200e-07  2.50460275e-08 
 1.25892541e+04  7.71881916e-07  2.48179647e-08 
 1.28824955e+04  7.64864130e-07  2.45923956e-08 
 1.31825674e+04  7.57923093e-07  2.43692962e-08 
 1.34896288e+04  7.51058066e-07  2.41486427e-08 
 1.38038426e+04  7.44268315e-07  2.39304118e-08 
 1.41253754e+04  7.37553116e-07  2.37145802e-08 
 1.44543977e+04  7.30911751e-07  2.35011250e-08 
 1.47910839e+04  7.24343510e-07  2.32900233e-08 
 1.51356125e+04  7.17847688e-07  2.30812527e-08 
 1.54881662e+04  7.11423591e-07  2.28747909e-08 
 1.58489319e+04  7.05070528e-07  2.26706158e-08 
 1.62181010e+04  6.98787817e-07  2.24687056e-08 
 1.65958691e+04  6.92574783e-07  2.22690388e-08 
 1.69824365e+04  6.86430757e-07  2.20715939e-08 
 1.73780083e+04  6.80355076e-07  2.18763497e-08 
 1.77827941e+04  6.74347084e-07  2.16832854e-08 
 1.81970086e+04  6.68406133e-07  2.14923802e-08 
 1.86208714e+04  6.62531579e-07  2.13036135e-08 
 1.90546072e+04  6.56722786e-07  2.11169651e-08 
 1.94984460e+04  6.50979123e-07  2.09324148e-08 
 1.99526231e+04  6.45299966e-07  2.07499427e-08 
 2.04173794e+04  6.39684696e-07  2.05695291e-08 
 2.08929613e+04  6.34132701e-07  2.03911546e-08 
 2.13796209e+04  6.28643374e-07  2.02147997e-08 
 2.18776162e+04  6.23216114e-07  2.00404453e-08 
 2.23872114e+04  6.17850327e-07  1.98680725e-08 
 2.29086765e+04  6.12545421e-07  1.96976626e-08 
 2.34422882e+04  6.07300814e-07  1.95291970e-08 
 2.39883292e+04  6.02115926e-07  1.93626573e-08 
 2.45470892e+04  5.96990184e-07  1.91980253e-08 
 2.51188643e+04  5.91923019e-07  1.90352830e-08 
 2.57039578e+04  5.86913868e-07  1.88744125e-08 
 2.63026799e+04  5.81962174e-07  1.87153962e-08 
 2.69153480e+04  5.77067384e-07  1.85582165e-08 
 2.75422870e+04  5.72228948e-07  1.84028561e-08 
 2.81838293e+04  5.67446324e-07  1.82492979e-08 
 2.88403150e+04  5.62718972e-07  1.80975248e-08 
 2.95120923e+04  5.58046360e-07  1.79475200e-08 
 3.01995172e+04  5.53427957e-07  1.77992668e-08 
 3.09029543e+04  5.48863238e-07  1.76527486e-08 
 3.16227766e+04  5.44351683e-07  1.75079492e-08 
 3.23593657e+04  5.39892775e-07  1.73648523e-08 
 3.31131121e+04  5.35486003e-07  1.72234417e-08 
 3.38844156e+04  5.31130857e-07  1.70837017e-08 
 3.46736850e+04  5.26826834e-07  1.69456164e-08 
 3.54813389e+04  5.22573434e-07  1.68091702e-08 
 3.63078055e+04  5.18370161e-07  1.66743476e-08 
 3.71535229e+04  5.14216521e-07  1.65411333e-08 
 3.80189396e+04  5.10112027e-07  1.64095120e-08 
 3.89045145e+04  5.06056192e-07  1.62794688e-08 
 3.98107171e+04  5.02048536e-07  1.61509886e-08 
 4.07380278e+04  4.98088579e-07  1.60240567e-08 
 4.16869383e+04  4.94175847e-07  1.58986583e-08 
 4.26579519e+04  4.90309868e-07  1.57747790e-08 
 4.36515832e+04  4.86490174e-07  1.56524044e-08 
 4.46683592e+04  4.82716297e-07  1.55315201e-08 
 4.57088190e+04  4.78987776e-07  1.54121120e-08 
 4.67735141e+04  4.75304151e-07  1.52941661e-08 
 4.78630092e+04  4.71664965e-07  1.51776684e-08 
 4.89778819e+04  4.68069762e-07  1.50626051e-08 
 5.01187234e+04  4.64518091e-07  1.49489626e-08 
 5.12861384e+04  4.61009503e-07  1.48367272e-08 
 5.24807460e+04  4.57543550e-07  1.47258855e-08 
 5.37031796e+04  4.54119787e-07  1.46164242e-08 
 5.49540874e+04  4.50737771e-07  1.45083300e-08 
 5.62341325e+04  4.47397061e-07  1.44015898e-08 
 5.75439937e+04  4.44097218e-07  1.42961906e-08 
 5.88843655e+04  4.40837806e-07  1.41921194e-08 
