original_time_s,xadc.tp,xadc.tn,sample,top_sample,acq,conv,evaluate,trial11,rp,rn,vcm,cdac_differential_v
1.352673500217e-05,0.5753931059853,1.205304729862,0.0,-0.0004068445047104,0.001221502312466,1.781690886193,0.0,1.8,1.099973157584,0.7000288021528,0.9000000099567,-0.6299116238767001
1.352673609463e-05,0.5740245948461,1.204795903922,0.0,-0.0004180979486057,0.001198487474737,1.781844310719,0.0,1.8,1.099972948118,0.7000291000136,0.9000000099538,-0.6307713090759
1.352673661389e-05,0.5733966693599,1.204544683199,0.0,-0.0004224598555945,0.001189690060325,1.781916725781,0.0,1.8,1.099972847416,0.7000292423157,0.9000000099526,-0.6311480138391001
1.352673686958e-05,0.5730928868884,1.204418912679,0.0,-0.0004243960182272,0.0011858472317,1.781952223735,0.0,1.8,1.099972797549,0.7000293125508,0.9000000099521,-0.6313260257905999
1.352673705231e-05,0.5728793721039,1.204328345311,0.0,-0.0004255896961501,0.001183481446459,1.781977441551,0.0,1.8,1.099972761798,0.70002936283,0.9000000099517,-0.6314489732071
1.352673727622e-05,0.572621122755,1.204216545945,0.0,-0.0004269239513106,0.001180872026067,1.782008199064,0.0,1.8,1.099972717852,0.7000294245449,0.9000000099514,-0.6315954231900001
1.35267375093e-05,0.5723557097222,1.204099207593,0.0,-0.0004282138441326,0.001178418700084,1.782040053159,0.0,1.8,1.099972671945,0.7000294888932,0.900000009951,-0.6317434978708
1.352673778645e-05,0.572044342196,1.203958456131,0.0,-0.0004296339347585,0.001175829234671,1.782077763226,0.0,1.8,1.099972617145,0.7000295655299,0.9000000099506,-0.631914113935
1.352673813621e-05,0.5716578758571,1.203779006741,0.0,-0.0004312455208416,0.001173078574372,1.782125160467,0.0,1.8,1.099972547644,0.7000296624304,0.9000000099501,-0.6321211308838999
1.352673862719e-05,0.5711277564013,1.203523891294,0.0,-0.000433159223518,0.001170203229005,1.782191374849,0.0,1.8,1.099972449428,0.7000297987961,0.9000000099495,-0.6323961348927001
1.352673947026e-05,0.5702519442925,1.20307792241,0.0,-0.00043550913447,0.001167929362675,1.782304252118,0.0,1.8,1.099972278956,0.7000300338709,0.9000000099486,-0.6328259781174999
1.352674097727e-05,0.5687967294525,1.202259942405,0.0,-0.00043696977781,0.001171915563897,1.78250360962,0.0,1.8,1.099971968248,0.7000304569754,0.9000000099477,-0.6334632129525
1.352674252533e-05,0.5674494032206,1.201397779137,0.0,-0.0004352275697837,0.001186040526703,1.782705047371,0.0,1.8,1.099971640766,0.7000308955104,0.9000000099474,-0.6339483759164001
1.352674426035e-05,0.5661137024788,1.200413519043,0.0,-0.0004299929160998,0.001212673868382,1.782926491484,0.0,1.8,1.099971263319,0.7000313917984,0.9000000099478,-0.6342998165642001
1.352674628543e-05,0.5647774524123,1.199252577722,0.0,-0.0004203767676695,0.001255983486913,1.783178558661,0.0,1.8,1.099970808363,0.7000319776491,0.900000009949,-0.6344751253097
1.352674812435e-05,0.5637586816614,1.198196772811,0.0,-0.0004091058133372,0.001304566404694,1.783401054633,0.0,1.8,1.09997038148,0.7000325159963,0.9000000099505,-0.6344380911495999
1.352674867567e-05,0.5634879662371,1.197881074824,0.0,-0.0004052938088483,0.001320690623547,1.783466638695,0.0,1.8,1.099970250939,0.700032678594,0.9000000099511,-0.6343931085869001
1.352674930865e-05,0.5631955957319,1.197520477892,0.0,-0.0004006446530993,0.001339988111793,1.783541244535,0.0,1.8,1.099970099615,0.7000328659744,0.9000000099517,-0.6343248821600999
1.352674973389e-05,0.5630098230747,1.197279112329,0.0,-0.0003974153648802,0.001353322006587,1.783590805741,0.0,1.8,1.099969997077,0.7000329922808,0.9000000099522,-0.6342692892543
1.352675023177e-05,0.5628027829315,1.196997444775,0.0,-0.0003935587330937,0.0013692478389,1.783648320738,0.0,1.8,1.099969876111,0.7000331406044,0.9000000099528,-0.6341946618435
