 time                v(xadc.tp)          v(xadc.tn)          v(q)                v(qb)               v(ev)               v(rp)               v(rn)              
 3.105600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688297674e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.125600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688294468e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.145600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688305581e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.165600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688314300e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.185600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688330398e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.205600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688323762e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.225600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688311920e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.245600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688320981e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.265600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688315766e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.285600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688321645e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.305600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688321444e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.325600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688322659e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.345600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688323100e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.365600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688324008e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.385600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688305495e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.405600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688300556e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.425600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688308948e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.445600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688310669e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.465600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688317248e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.485600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688320240e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.505600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688321731e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.525600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688328190e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.545600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688318655e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.565600000000e-07  8.000244142830e-01  9.999755855361e-01  6.619688323492e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
