 frequency       av              ph             
 4.21696503e+05 -8.17960425e-02 -3.87209762e+00 
 4.34010264e+05 -8.48534501e-02 -3.98276290e+00 
 4.46683592e+05 -8.80867528e-02 -4.09644741e+00 
 4.59726989e+05 -9.15057459e-02 -4.21322085e+00 
 4.73151259e+05 -9.51207318e-02 -4.33315336e+00 
 4.86967525e+05 -9.89425410e-02 -4.45631545e+00 
 5.01187234e+05 -1.02982554e-01 -4.58277786e+00 
 5.15822165e+05 -1.07252725e-01 -4.71261143e+00 
 5.30884444e+05 -1.11765601e-01 -4.84588691e+00 
 5.46386550e+05 -1.16534348e-01 -4.98267485e+00 
 5.62341325e+05 -1.21572771e-01 -5.12304536e+00 
 5.78761988e+05 -1.26895336e-01 -5.26706795e+00 
 5.95662144e+05 -1.32517193e-01 -5.41481128e+00 
 6.13055792e+05 -1.38454199e-01 -5.56634293e+00 
 6.30957344e+05 -1.44722932e-01 -5.72172915e+00 
 6.49381632e+05 -1.51340719e-01 -5.88103456e+00 
 6.68343918e+05 -1.58325647e-01 -6.04432185e+00 
 6.87859912e+05 -1.65696585e-01 -6.21165148e+00 
 7.07945784e+05 -1.73473198e-01 -6.38308127e+00 
 7.28618175e+05 -1.81675954e-01 -6.55866608e+00 
 7.49894209e+05 -1.90326145e-01 -6.73845738e+00 
 7.71791516e+05 -1.99445882e-01 -6.92250283e+00 
 7.94328235e+05 -2.09058111e-01 -7.11084580e+00 
 8.17523038e+05 -2.19186601e-01 -7.30352493e+00 
 8.41395142e+05 -2.29855949e-01 -7.50057360e+00 
 8.65964323e+05 -2.41091564e-01 -7.70201938e+00 
 8.91250938e+05 -2.52919655e-01 -7.90788349e+00 
 9.17275935e+05 -2.65367209e-01 -8.11818021e+00 
 9.44060876e+05 -2.78461960e-01 -8.33291628e+00 
 9.71627952e+05 -2.92232356e-01 -8.55209025e+00 
 1.00000000e+06 -3.06707515e-01 -8.77569185e+00 
 1.02920053e+06 -3.21917167e-01 -9.00370132e+00 
 1.05925373e+06 -3.37891595e-01 -9.23608876e+00 
 1.09018449e+06 -3.54661560e-01 -9.47281339e+00 
 1.12201845e+06 -3.72258214e-01 -9.71382293e+00 
 1.15478198e+06 -3.90713007e-01 -9.95905287e+00 
 1.18850223e+06 -4.10057572e-01 -1.02084259e+01 
 1.22320712e+06 -4.30323608e-01 -1.04618510e+01 
 1.25892541e+06 -4.51542738e-01 -1.07192232e+01 
 1.29568670e+06 -4.73746361e-01 -1.09804227e+01 
 1.33352143e+06 -4.96965486e-01 -1.12453144e+01 
 1.37246096e+06 -5.21230553e-01 -1.15137474e+01 
 1.41253754e+06 -5.46571236e-01 -1.17855549e+01 
 1.45378439e+06 -5.73016238e-01 -1.20605531e+01 
 1.49623566e+06 -6.00593061e-01 -1.23385418e+01 
 1.53992653e+06 -6.29327776e-01 -1.26193039e+01 
 1.58489319e+06 -6.59244771e-01 -1.29026052e+01 
 1.63117291e+06 -6.90366491e-01 -1.31881949e+01 
 1.67880402e+06 -7.22713164e-01 -1.34758058e+01 
 1.72782598e+06 -7.56302530e-01 -1.37651545e+01 
 1.77827941e+06 -7.91149548e-01 -1.40559423e+01 
 1.83020611e+06 -8.27266115e-01 -1.43478558e+01 
 1.88364909e+06 -8.64660773e-01 -1.46405680e+01 
 1.93865264e+06 -9.03338425e-01 -1.49337397e+01 
 1.99526231e+06 -9.43300055e-01 -1.52270205e+01 
 2.05352503e+06 -9.84542456e-01 -1.55200510e+01 
 2.11348904e+06 -1.02705797e+00 -1.58124640e+01 
 2.17520403e+06 -1.07083427e+00 -1.61038873e+01 
 2.23872114e+06 -1.11585409e+00 -1.63939453e+01 
 2.30409298e+06 -1.16209509e+00 -1.66822621e+01 
 2.37137371e+06 -1.20952966e+00 -1.69684638e+01 
 2.44061907e+06 -1.25812482e+00 -1.72521813e+01 
 2.51188643e+06 -1.30784208e+00 -1.75330537e+01 
 2.58523484e+06 -1.35863743e+00 -1.78107310e+01 
 2.66072506e+06 -1.41046133e+00 -1.80848775e+01 
 2.73841963e+06 -1.46325874e+00 -1.83551752e+01 
 2.81838293e+06 -1.51696922e+00 -1.86213268e+01 
 2.90068120e+06 -1.57152705e+00 -1.88830593e+01 
 2.98538262e+06 -1.62686144e+00 -1.91401270e+01 
 3.07255737e+06 -1.68289678e+00 -1.93923151e+01 
 3.16227766e+06 -1.73955287e+00 -1.96394420e+01 
 3.25461783e+06 -1.79674534e+00 -1.98813629e+01 
 3.34965439e+06 -1.85438595e+00 -2.01179721e+01 
 3.44746607e+06 -1.91238307e+00 -2.03492055e+01 
 3.54813389e+06 -1.97064211e+00 -2.05750426e+01 
 3.65174127e+06 -2.02906599e+00 -2.07955087e+01 
 3.75837404e+06 -2.08755569e+00 -2.10106760e+01 
 3.86812055e+06 -2.14601075e+00 -2.12206650e+01 
 3.98107171e+06 -2.20432982e+00 -2.14256452e+01 
 4.09732110e+06 -2.26241123e+00 -2.16258355e+01 
 4.21696503e+06 -2.32015350e+00 -2.18215046e+01 
 4.34010264e+06 -2.37745590e+00 -2.20129701e+01 
 4.46683592e+06 -2.43421898e+00 -2.22005984e+01 
 4.59726989e+06 -2.49034504e+00 -2.23848033e+01 
 4.73151259e+06 -2.54573863e+00 -2.25660448e+01 
 4.86967525e+06 -2.60030696e+00 -2.27448278e+01 
 5.01187234e+06 -2.65396032e+00 -2.29216998e+01 
 5.15822165e+06 -2.70661243e+00 -2.30972490e+01 
 5.30884444e+06 -2.75818075e+00 -2.32721021e+01 
 5.46386550e+06 -2.80858670e+00 -2.34469221e+01 
 5.62341325e+06 -2.85775594e+00 -2.36224054e+01 
 5.78761988e+06 -2.90561845e+00 -2.37992795e+01 
 5.95662144e+06 -2.95210869e+00 -2.39783007e+01 
 6.13055792e+06 -2.99716561e+00 -2.41602514e+01 
 6.30957344e+06 -3.04073267e+00 -2.43459374e+01 
 6.49381632e+06 -3.08275781e+00 -2.45361863e+01 
 6.68343918e+06 -3.12319331e+00 -2.47318449e+01 
 6.87859912e+06 -3.16199571e+00 -2.49337775e+01 
 7.07945784e+06 -3.19912562e+00 -2.51428638e+01 
 7.28618175e+06 -3.23454749e+00 -2.53599982e+01 
 7.49894209e+06 -3.26822940e+00 -2.55860876e+01 
 7.71791516e+06 -3.30014282e+00 -2.58220515e+01 
 7.94328235e+06 -3.33026228e+00 -2.60688209e+01 
 8.17523038e+06 -3.35856512e+00 -2.63273380e+01 
 8.41395142e+06 -3.38503117e+00 -2.65985566e+01 
 8.65964323e+06 -3.40964242e+00 -2.68834422e+01 
 8.91250938e+06 -3.43238273e+00 -2.71829731e+01 
 9.17275935e+06 -3.45323753e+00 -2.74981413e+01 
 9.44060876e+06 -3.47219347e+00 -2.78299543e+01 
 9.71627952e+06 -3.48923817e+00 -2.81794369e+01 
 1.00000000e+07 -3.50435994e+00 -2.85476332e+01 
 1.02920053e+07 -3.51754753e+00 -2.89356098e+01 
 1.05925373e+07 -3.52878986e+00 -2.93444588e+01 
 1.09018449e+07 -3.53807589e+00 -2.97753008e+01 
 1.12201845e+07 -3.54539439e+00 -3.02292897e+01 
 1.15478198e+07 -3.55073389e+00 -3.07076161e+01 
 1.18850223e+07 -3.55408252e+00 -3.12115130e+01 
 1.22320712e+07 -3.55542808e+00 -3.17422607e+01 
 1.25892541e+07 -3.55475801e+00 -3.23011926e+01 
 1.29568670e+07 -3.55205954e+00 -3.28897017e+01 
 1.33352143e+07 -3.54731988e+00 -3.35092474e+01 
 1.37246096e+07 -3.54052651e+00 -3.41613632e+01 
 1.41253754e+07 -3.53166756e+00 -3.48476644e+01 
 1.45378439e+07 -3.52073238e+00 -3.55698572e+01 
 1.49623566e+07 -3.50771219e+00 -3.63297481e+01 
 1.53992653e+07 -3.49260095e+00 -3.71292539e+01 
 1.58489319e+07 -3.47539636e+00 -3.79704126e+01 
 1.63117291e+07 -3.45610125e+00 -3.88553950e+01 
 1.67880402e+07 -3.43472503e+00 -3.97865171e+01 
 1.72782598e+07 -3.41128567e+00 -4.07662526e+01 
 1.77827941e+07 -3.38581195e+00 -4.17972471e+01 
 1.83020611e+07 -3.35834613e+00 -4.28823316e+01 
 1.88364909e+07 -3.32894725e+00 -4.40245367e+01 
 1.93865264e+07 -3.29769488e+00 -4.52271075e+01 
 1.99526231e+07 -3.26469372e+00 -4.64935165e+01 
 2.05352503e+07 -3.23007884e+00 -4.78274774e+01 
 2.11348904e+07 -3.19402193e+00 -4.92329554e+01 
 2.17520403e+07 -3.15673856e+00 -5.07141762e+01 
 2.23872114e+07 -3.11849653e+00 -5.22756300e+01 
 2.30409298e+07 -3.07962554e+00 -5.39220702e+01 
 2.37137371e+07 -3.04052811e+00 -5.56585042e+01 
 2.44061907e+07 -3.00169200e+00 -5.74901734e+01 
 2.51188643e+07 -2.96370387e+00 -5.94225195e+01 
 2.58523484e+07 -2.92726429e+00 -6.14611331e+01 
 2.66072506e+07 -2.89320366e+00 -6.36116798e+01 
 2.73841963e+07 -2.86249864e+00 -6.58797987e+01 
 2.81838293e+07 -2.83628837e+00 -6.82709691e+01 
 2.90068120e+07 -2.81588920e+00 -7.07903381e+01 
 2.98538262e+07 -2.80280672e+00 -7.34425071e+01 
 3.07255737e+07 -2.79874275e+00 -7.62312741e+01 
 3.16227766e+07 -2.80559513e+00 -7.91593322e+01 
 3.25461783e+07 -2.82544744e+00 -8.22279333e+01 
 3.34965439e+07 -2.86054567e+00 -8.54365270e+01 
 3.44746607e+07 -2.91325925e+00 -8.87823993e+01 
 3.54813389e+07 -2.98602458e+00 -9.22603415e+01 
 3.65174127e+07 -3.08127067e+00 -9.58623874e+01 
 3.75837404e+07 -3.20132880e+00 -9.95776641e+01 
 3.86812055e+07 -3.34833062e+00 -1.03392398e+02 
 3.98107171e+07 -3.52410232e+00 -1.07290112e+02 
 4.09732110e+07 -3.73006437e+00 -1.11252022e+02 
 4.21696503e+07 -3.96714759e+00 -1.15257638e+02 
 4.34010264e+07 -4.23573585e+00 -1.19285507e+02 
 4.46683592e+07 -4.53564241e+00 -1.23314060e+02 
 4.59726989e+07 -4.86612342e+00 -1.27322463e+02 
 4.73151259e+07 -5.22592650e+00 -1.31291400e+02 
 4.86967525e+07 -5.61336821e+00 -1.35203717e+02 
 5.01187234e+07 -6.02643089e+00 -1.39044875e+02 
 5.15822165e+07 -6.46286803e+00 -1.42803204e+02 
 5.30884444e+07 -6.92030816e+00 -1.46469958e+02 
 5.46386550e+07 -7.39634900e+00 -1.50039206e+02 
 5.62341325e+07 -7.88863657e+00 -1.53507590e+02 
 5.78761988e+07 -8.39492671e+00 -1.56874014e+02 
 5.95662144e+07 -8.91312879e+00 -1.60139281e+02 
 6.13055792e+07 -9.44133313e+00 -1.63305732e+02 
 6.30957344e+07 -9.97782464e+00 -1.66376896e+02 
 6.49381632e+07 -1.05210855e+01 -1.69357180e+02 
 6.68343918e+07 -1.10697900e+01 -1.72251593e+02 
 6.87859912e+07 -1.16227935e+01 -1.75065522e+02 
 7.07945784e+07 -1.21791184e+01 -1.77804545e+02 
 7.28618175e+07 -1.27379379e+01 -1.80474285e+02 
 7.49894209e+07 -1.32985598e+01 -1.83080298e+02 
 7.71791516e+07 -1.38604104e+01 -1.85627991e+02 
 7.94328235e+07 -1.44230185e+01 -1.88122559e+02 
 8.17523038e+07 -1.49860021e+01 -1.90568950e+02 
 8.41395142e+07 -1.55490547e+01 -1.92971832e+02 
 8.65964323e+07 -1.61119345e+01 -1.95335586e+02 
 8.91250938e+07 -1.66744541e+01 -1.97664291e+02 
 9.17275935e+07 -1.72364714e+01 -1.99961735e+02 
 9.44060876e+07 -1.77978823e+01 -2.02231410e+02 
 9.71627952e+07 -1.83586135e+01 -2.04476526e+02 
 1.00000000e+08 -1.89186177e+01 -2.06700017e+02 
 1.02920053e+08 -1.94778676e+01 -2.08904555e+02 
 1.05925373e+08 -2.00363526e+01 -2.11092560e+02 
 1.09018449e+08 -2.05940747e+01 -2.13266211e+02 
 1.12201845e+08 -2.11510457e+01 -2.15427462e+02 
 1.15478198e+08 -2.17072848e+01 -2.17578049e+02 
 1.18850223e+08 -2.22628159e+01 -2.19719501e+02 
 1.22320712e+08 -2.28176662e+01 -2.21853155e+02 
 1.25892541e+08 -2.33718644e+01 -2.23980163e+02 
 1.29568670e+08 -2.39254399e+01 -2.26101504e+02 
 1.33352143e+08 -2.44784208e+01 -2.28217989e+02 
 1.37246096e+08 -2.50308340e+01 -2.30330277e+02 
 1.41253754e+08 -2.55827039e+01 -2.32438878e+02 
 1.45378439e+08 -2.61340519e+01 -2.34544163e+02 
 1.49623566e+08 -2.66848961e+01 -2.36646373e+02 
 1.53992653e+08 -2.72352510e+01 -2.38745627e+02 
 1.58489319e+08 -2.77851271e+01 -2.40841928e+02 
 1.63117291e+08 -2.83345309e+01 -2.42935173e+02 
 1.67880402e+08 -2.88834647e+01 -2.45025160e+02 
 1.72782598e+08 -2.94319269e+01 -2.47111595e+02 
 1.77827941e+08 -2.99799119e+01 -2.49194098e+02 
 1.83020611e+08 -3.05274102e+01 -2.51272215e+02 
 1.88364909e+08 -3.10744087e+01 -2.53345421e+02 
 1.93865264e+08 -3.16208912e+01 -2.55413130e+02 
 1.99526231e+08 -3.21668380e+01 -2.57474699e+02 
 2.05352503e+08 -3.27122270e+01 -2.59529442e+02 
 2.11348904e+08 -3.32570336e+01 -2.61576630e+02 
 2.17520403e+08 -3.38012312e+01 -2.63615502e+02 
 2.23872114e+08 -3.43447915e+01 -2.65645271e+02 
 2.30409298e+08 -3.48876850e+01 -2.67665133e+02 
 2.37137371e+08 -3.54298813e+01 -2.69674270e+02 
 2.44061907e+08 -3.59713495e+01 -2.71671858e+02 
 2.51188643e+08 -3.65120587e+01 -2.73657076e+02 
 2.58523484e+08 -3.70519781e+01 -2.75629107e+02 
 2.66072506e+08 -3.75910774e+01 -2.77587148e+02 
 2.73841963e+08 -3.81293274e+01 -2.79530413e+02 
 2.81838293e+08 -3.86667000e+01 -2.81458138e+02 
 2.90068120e+08 -3.92031684e+01 -2.83369588e+02 
 2.98538262e+08 -3.97387075e+01 -2.85264058e+02 
 3.07255737e+08 -4.02732939e+01 -2.87140878e+02 
 3.16227766e+08 -4.08069064e+01 -2.88999417e+02 
 3.25461783e+08 -4.13395257e+01 -2.90839086e+02 
 3.34965439e+08 -4.18711346e+01 -2.92659340e+02 
 3.44746607e+08 -4.24017183e+01 -2.94459680e+02 
 3.54813389e+08 -4.29312640e+01 -2.96239655e+02 
 3.65174127e+08 -4.34597611e+01 -2.97998864e+02 
 3.75837404e+08 -4.39872013e+01 -2.99736954e+02 
 3.86812055e+08 -4.45135783e+01 -3.01453626e+02 
 3.98107171e+08 -4.50388877e+01 -3.03148629e+02 
 4.09732110e+08 -4.55631269e+01 -3.04821766e+02 
 4.21696503e+08 -4.60862954e+01 -3.06472888e+02 
 4.34010264e+08 -4.66083938e+01 -3.08101896e+02 
 4.46683592e+08 -4.71294245e+01 -3.09708742e+02 
 4.59726989e+08 -4.76493909e+01 -3.11293423e+02 
 4.73151259e+08 -4.81682976e+01 -3.12855985e+02 
 4.86967525e+08 -4.86861501e+01 -3.14396517e+02 
 5.01187234e+08 -4.92029546e+01 -3.15915153e+02 
 5.15822165e+08 -4.97187178e+01 -3.17412065e+02 
 5.30884444e+08 -5.02334467e+01 -3.18887469e+02 
 5.46386550e+08 -5.07471487e+01 -3.20341616e+02 
 5.62341325e+08 -5.12598310e+01 -3.21774791e+02 
 5.78761988e+08 -5.17715006e+01 -3.23187316e+02 
 5.95662144e+08 -5.22821642e+01 -3.24579543e+02 
 6.13055792e+08 -5.27918281e+01 -3.25951851e+02 
 6.30957344e+08 -5.33004978e+01 -3.27304649e+02 
 6.49381632e+08 -5.38081782e+01 -3.28638371e+02 
 6.68343918e+08 -5.43148729e+01 -3.29953471e+02 
 6.87859912e+08 -5.48205847e+01 -3.31250427e+02 
 7.07945784e+08 -5.53253152e+01 -3.32529735e+02 
 7.28618175e+08 -5.58290646e+01 -3.33791908e+02 
 7.49894209e+08 -5.63318316e+01 -3.35037474e+02 
 7.71791516e+08 -5.68336135e+01 -3.36266975e+02 
 7.94328235e+08 -5.73344059e+01 -3.37480964e+02 
 8.17523038e+08 -5.78342026e+01 -3.38680003e+02 
 8.41395142e+08 -5.83329956e+01 -3.39864663e+02 
 8.65964323e+08 -5.88307750e+01 -3.41035523e+02 
 8.91250938e+08 -5.93275291e+01 -3.42193165e+02 
 9.17275935e+08 -5.98232439e+01 -3.43338174e+02 
 9.44060876e+08 -6.03179032e+01 -3.44471139e+02 
 9.71627952e+08 -6.08114890e+01 -3.45592648e+02 
 1.00000000e+09 -6.13039806e+01 -3.46703289e+02 
