 frequency       av              ph             
 4.34010264e+05  8.80092223e-02 -4.52473012e+00 
 4.46683592e+05  9.48946011e-02 -4.66460254e+00 
 4.59726989e+05  1.02178607e-01 -4.80926212e+00 
 4.73151259e+05  1.09883678e-01 -4.95891266e+00 
 4.86967525e+05  1.18033431e-01 -5.11376973e+00 
 5.01187234e+05  1.26652707e-01 -5.27406163e+00 
 5.15822165e+05  1.35767628e-01 -5.44003030e+00 
 5.30884444e+05  1.45405640e-01 -5.61193238e+00 
 5.46386550e+05  1.55595570e-01 -5.79004037e+00 
 5.62341325e+05  1.66367664e-01 -5.97464383e+00 
 5.78761988e+05  1.77753644e-01 -6.16605074e+00 
 5.95662144e+05  1.89786743e-01 -6.36458897e+00 
 6.13055792e+05  2.02501752e-01 -6.57060786e+00 
 6.30957344e+05  2.15935051e-01 -6.78447994e+00 
 6.49381632e+05  2.30124640e-01 -7.00660284e+00 
 6.68343918e+05  2.45110164e-01 -7.23740133e+00 
 6.87859912e+05  2.60932921e-01 -7.47732955e+00 
 7.07945784e+05  2.77635867e-01 -7.72687343e+00 
 7.28618175e+05  2.95263604e-01 -7.98655338e+00 
 7.49894209e+05  3.13862348e-01 -8.25692712e+00 
 7.71791516e+05  3.33479880e-01 -8.53859286e+00 
 7.94328235e+05  3.54165473e-01 -8.83219268e+00 
 8.17523038e+05  3.75969786e-01 -9.13841627e+00 
 8.41395142e+05  3.98944726e-01 -9.45800493e+00 
 8.65964323e+05  4.23143269e-01 -9.79175599e+00 
 8.91250938e+05  4.48619226e-01 -1.01405275e+01 
 9.17275935e+05  4.75426958e-01 -1.05052436e+01 
 9.44060876e+05  5.03621017e-01 -1.08868995e+01 
 9.71627952e+05  5.33255706e-01 -1.12865685e+01 
 1.00000000e+06  5.64384549e-01 -1.17054074e+01 
 1.02920053e+06  5.97059635e-01 -1.21446643e+01 
 1.05925373e+06  6.31330847e-01 -1.26056855e+01 
 1.09018449e+06  6.67244925e-01 -1.30899240e+01 
 1.12201845e+06  7.04844350e-01 -1.35989476e+01 
 1.15478198e+06  7.44166022e-01 -1.41344477e+01 
 1.18850223e+06  7.85239688e-01 -1.46982492e+01 
 1.22320712e+06  8.28086087e-01 -1.52923199e+01 
 1.25892541e+06  8.72714771e-01 -1.59187801e+01 
 1.29568670e+06  9.19121535e-01 -1.65799133e+01 
 1.33352143e+06  9.67285424e-01 -1.72781753e+01 
 1.37246096e+06  1.01716524e+00 -1.80162041e+01 
 1.41253754e+06  1.06869547e+00 -1.87968278e+01 
 1.45378439e+06  1.12178163e+00 -1.96230720e+01 
 1.49623566e+06  1.17629482e+00 -2.04981644e+01 
 1.53992653e+06  1.23206560e+00 -2.14255364e+01 
 1.58489319e+06  1.28887697e+00 -2.24088211e+01 
 1.63117291e+06  1.34645647e+00 -2.34518446e+01 
 1.67880402e+06  1.40446746e+00 -2.45586109e+01 
 1.72782598e+06  1.46249940e+00 -2.57332771e+01 
 1.77827941e+06  1.52005748e+00 -2.69801166e+01 
 1.83020611e+06  1.57655154e+00 -2.83034679e+01 
 1.88364909e+06  1.63128472e+00 -2.97076659e+01 
 1.93865264e+06  1.68344228e+00 -3.11969521e+01 
 1.99526231e+06  1.73208105e+00 -3.27753610e+01 
 2.05352503e+06  1.77612072e+00 -3.44465808e+01 
 2.11348904e+06  1.81433771e+00 -3.62137845e+01 
 2.17520403e+06  1.84536325e+00 -3.80794345e+01 
 2.23872114e+06  1.86768715e+00 -4.00450609e+01 
 2.30409298e+06  1.87966904e+00 -4.21110202e+01 
 2.37137371e+06  1.87955875e+00 -4.42762459e+01 
 2.44061907e+06  1.86552724e+00 -4.65380048e+01 
 2.51188643e+06  1.83570896e+00 -4.88916799e+01 
 2.58523484e+06  1.78825553e+00 -5.13306050e+01 
 2.66072506e+06  1.72139928e+00 -5.38459764e+01 
 2.73841963e+06  1.63352364e+00 -5.64268674e+01 
 2.81838293e+06  1.52323604e+00 -5.90603645e+01 
 2.90068120e+06  1.38943732e+00 -6.17318355e+01 
 2.98538262e+06  1.23138130e+00 -6.44253231e+01 
 3.07255737e+06  1.04871848e+00 -6.71240441e+01 
 3.16227766e+06  8.41518840e-01 -6.98109588e+01 
 3.25461783e+06  6.10271291e-01 -7.24693640e+01 
 3.34965439e+06  3.55859595e-01 -7.50834611e+01 
 3.44746607e+06  7.95176444e-02 -7.76388527e+01 
 3.54813389e+06 -2.17231118e-01 -8.01229329e+01 
 3.65174127e+06 -5.32643950e-01 -8.25251507e+01 
 3.75837404e+06 -8.64832314e-01 -8.48371420e+01 
 3.86812055e+06 -1.21183286e+00 -8.70527399e+01 
 3.98107171e+06 -1.57167141e+00 -8.91678816e+01 
 4.09732110e+06 -1.94241693e+00 -9.11804388e+01 
 4.21696503e+06 -2.32222424e+00 -9.30899973e+01 
 4.34010264e+06 -2.70936516e+00 -9.48976090e+01 
 4.46683592e+06 -3.10224917e+00 -9.66055390e+01 
 4.59726989e+06 -3.49943484e+00 -9.82170210e+01 
 4.73151259e+06 -3.89963377e+00 -9.97360326e+01 
 4.86967525e+06 -4.30170889e+00 -1.01167095e+02 
 5.01187234e+06 -4.70466847e+00 -1.02515102e+02 
 5.15822165e+06 -5.10765752e+00 -1.03785178e+02 
 5.30884444e+06 -5.50994733e+00 -1.04982556e+02 
 5.46386550e+06 -5.91092437e+00 -1.06112491e+02 
 5.62341325e+06 -6.31007889e+00 -1.07180181e+02 
 5.78761988e+06 -6.70699390e+00 -1.08190719e+02 
 5.95662144e+06 -7.10133461e+00 -1.09149046e+02 
 6.13055792e+06 -7.49283873e+00 -1.10059926e+02 
 6.30957344e+06 -7.88130749e+00 -1.10927929e+02 
 6.49381632e+06 -8.26659761e+00 -1.11757417e+02 
 6.68343918e+06 -8.64861408e+00 -1.12552537e+02 
 6.87859912e+06 -9.02730374e+00 -1.13317226e+02 
 7.07945784e+06 -9.40264961e+00 -1.14055207e+02 
 7.28618175e+06 -9.77466593e+00 -1.14769995e+02 
 7.49894209e+06 -1.01433938e+01 -1.15464908e+02 
 7.71791516e+06 -1.05088973e+01 -1.16143067e+02 
 7.94328235e+06 -1.08712604e+01 -1.16807408e+02 
 8.17523038e+06 -1.12305837e+01 -1.17460693e+02 
 8.41395142e+06 -1.15869823e+01 -1.18105512e+02 
 8.65964323e+06 -1.19405832e+01 -1.18744297e+02 
 8.91250938e+06 -1.22915240e+01 -1.19379329e+02 
 9.17275935e+06 -1.26399507e+01 -1.20012744e+02 
 9.44060876e+06 -1.29860164e+01 -1.20646543e+02 
 9.71627952e+06 -1.33298804e+01 -1.21282600e+02 
 1.00000000e+07 -1.36717067e+01 -1.21922667e+02 
 1.02920053e+07 -1.40116633e+01 -1.22568380e+02 
 1.05925373e+07 -1.43499214e+01 -1.23221269e+02 
 1.09018449e+07 -1.46866547e+01 -1.23882760e+02 
 1.12201845e+07 -1.50220386e+01 -1.24554182e+02 
 1.15478198e+07 -1.53562500e+01 -1.25236772e+02 
 1.18850223e+07 -1.56894666e+01 -1.25931679e+02 
 1.22320712e+07 -1.60218664e+01 -1.26639969e+02 
 1.25892541e+07 -1.63536278e+01 -1.27362628e+02 
 1.29568670e+07 -1.66849287e+01 -1.28100568e+02 
 1.33352143e+07 -1.70159466e+01 -1.28854626e+02 
 1.37246096e+07 -1.73468582e+01 -1.29625572e+02 
 1.41253754e+07 -1.76778392e+01 -1.30414109e+02 
 1.45378439e+07 -1.80090639e+01 -1.31220874e+02 
 1.49623566e+07 -1.83407053e+01 -1.32046446e+02 
 1.53992653e+07 -1.86729346e+01 -1.32891341e+02 
 1.58489319e+07 -1.90059210e+01 -1.33756019e+02 
 1.63117291e+07 -1.93398317e+01 -1.34640886e+02 
 1.67880402e+07 -1.96748315e+01 -1.35546294e+02 
 1.72782598e+07 -2.00110827e+01 -1.36472540e+02 
 1.77827941e+07 -2.03487445e+01 -1.37419875e+02 
 1.83020611e+07 -2.06879736e+01 -1.38388499e+02 
 1.88364909e+07 -2.10289230e+01 -1.39378565e+02 
 1.93865264e+07 -2.13717423e+01 -1.40390183e+02 
 1.99526231e+07 -2.17165776e+01 -1.41423416e+02 
 2.05352503e+07 -2.20635707e+01 -1.42478287e+02 
 2.11348904e+07 -2.24128594e+01 -1.43554778e+02 
 2.17520403e+07 -2.27645768e+01 -1.44652834e+02 
 2.23872114e+07 -2.31188515e+01 -1.45772362e+02 
 2.30409298e+07 -2.34758071e+01 -1.46913235e+02 
 2.37137371e+07 -2.38355618e+01 -1.48075295e+02 
 2.44061907e+07 -2.41982287e+01 -1.49258352e+02 
 2.51188643e+07 -2.45639151e+01 -1.50462190e+02 
 2.58523484e+07 -2.49327225e+01 -1.51686567e+02 
 2.66072506e+07 -2.53047465e+01 -1.52931217e+02 
 2.73841963e+07 -2.56800766e+01 -1.54195857e+02 
 2.81838293e+07 -2.60587961e+01 -1.55480185e+02 
 2.90068120e+07 -2.64409819e+01 -1.56783883e+02 
 2.98538262e+07 -2.68267047e+01 -1.58106624e+02 
 3.07255737e+07 -2.72160288e+01 -1.59448069e+02 
 3.16227766e+07 -2.76090119e+01 -1.60807875e+02 
 3.25461783e+07 -2.80057056e+01 -1.62185693e+02 
 3.34965439e+07 -2.84061552e+01 -1.63581175e+02 
 3.44746607e+07 -2.88103999e+01 -1.64993974e+02 
 3.54813389e+07 -2.92184728e+01 -1.66423745e+02 
 3.65174127e+07 -2.96304011e+01 -1.67870152e+02 
 3.75837404e+07 -3.00462066e+01 -1.69332864e+02 
 3.86812055e+07 -3.04659056e+01 -1.70811562e+02 
 3.98107171e+07 -3.08895090e+01 -1.72305938e+02 
 4.09732110e+07 -3.13170233e+01 -1.73815695e+02 
 4.21696503e+07 -3.17484498e+01 -1.75340553e+02 
 4.34010264e+07 -3.21837858e+01 -1.76880245e+02 
 4.46683592e+07 -3.26230246e+01 -1.78434519e+02 
 4.59726989e+07 -3.30661556e+01 -1.80003139e+02 
 4.73151259e+07 -3.35131647e+01 -1.81585884e+02 
 4.86967525e+07 -3.39640348e+01 -1.83182549e+02 
 5.01187234e+07 -3.44187458e+01 -1.84792941e+02 
 5.15822165e+07 -3.48772750e+01 -1.86416885e+02 
 5.30884444e+07 -3.53395971e+01 -1.88054214e+02 
 5.46386550e+07 -3.58056849e+01 -1.89704774e+02 
 5.62341325e+07 -3.62755089e+01 -1.91368421e+02 
 5.78761988e+07 -3.67490380e+01 -1.93045018e+02 
 5.95662144e+07 -3.72262390e+01 -1.94734432e+02 
 6.13055792e+07 -3.77070775e+01 -1.96436536e+02 
 6.30957344e+07 -3.81915171e+01 -1.98151203e+02 
 6.49381632e+07 -3.86795203e+01 -1.99878305e+02 
 6.68343918e+07 -3.91710475e+01 -2.01617709e+02 
 6.87859912e+07 -3.96660579e+01 -2.03369279e+02 
 7.07945784e+07 -4.01645088e+01 -2.05132868e+02 
 7.28618175e+07 -4.06663557e+01 -2.06908318e+02 
 7.49894209e+07 -4.11715524e+01 -2.08695458e+02 
 7.71791516e+07 -4.16800503e+01 -2.10494102e+02 
 7.94328235e+07 -4.21917986e+01 -2.12304044e+02 
 8.17523038e+07 -4.27067442e+01 -2.14125059e+02 
 8.41395142e+07 -4.32248311e+01 -2.15956900e+02 
 8.65964323e+07 -4.37460003e+01 -2.17799295e+02 
 8.91250938e+07 -4.42701899e+01 -2.19651947e+02 
 9.17275935e+07 -4.47973345e+01 -2.21514532e+02 
 9.44060876e+07 -4.53273649e+01 -2.23386698e+02 
 9.71627952e+07 -4.58602084e+01 -2.25268063e+02 
 1.00000000e+08 -4.63957879e+01 -2.27158215e+02 
 1.02920053e+08 -4.69340225e+01 -2.29056713e+02 
 1.05925373e+08 -4.74748267e+01 -2.30963084e+02 
 1.09018449e+08 -4.80181105e+01 -2.32876825e+02 
 1.12201845e+08 -4.85637796e+01 -2.34797404e+02 
 1.15478198e+08 -4.91117349e+01 -2.36724256e+02 
 1.18850223e+08 -4.96618729e+01 -2.38656791e+02 
 1.22320712e+08 -5.02140856e+01 -2.40594387e+02 
 1.25892541e+08 -5.07682606e+01 -2.42536399e+02 
 1.29568670e+08 -5.13242812e+01 -2.44482153e+02 
 1.33352143e+08 -5.18820269e+01 -2.46430953e+02 
 1.37246096e+08 -5.24413733e+01 -2.48382082e+02 
 1.41253754e+08 -5.30021927e+01 -2.50334799e+02 
 1.45378439e+08 -5.35643544e+01 -2.52288349e+02 
 1.49623566e+08 -5.41277251e+01 -2.54241958e+02 
 1.53992653e+08 -5.46921693e+01 -2.56194840e+02 
 1.58489319e+08 -5.52575499e+01 -2.58146196e+02 
 1.63117291e+08 -5.58237286e+01 -2.60095220e+02 
 1.67880402e+08 -5.63905667e+01 -2.62041097e+02 
 1.72782598e+08 -5.69579254e+01 -2.63983010e+02 
 1.77827941e+08 -5.75256665e+01 -2.65920141e+02 
 1.83020611e+08 -5.80936533e+01 -2.67851673e+02 
 1.88364909e+08 -5.86617505e+01 -2.69776793e+02 
 1.93865264e+08 -5.92298255e+01 -2.71694694e+02 
 1.99526231e+08 -5.97977485e+01 -2.73604580e+02 
 2.05352503e+08 -6.03653935e+01 -2.75505666e+02 
 2.11348904e+08 -6.09326381e+01 -2.77397184e+02 
 2.17520403e+08 -6.14993649e+01 -2.79278382e+02 
 2.23872114e+08 -6.20654613e+01 -2.81148527e+02 
 2.30409298e+08 -6.26308199e+01 -2.83006912e+02 
 2.37137371e+08 -6.31953395e+01 -2.84852851e+02 
 2.44061907e+08 -6.37589244e+01 -2.86685689e+02 
 2.51188643e+08 -6.43214857e+01 -2.88504799e+02 
 2.58523484e+08 -6.48829408e+01 -2.90309586e+02 
 2.66072506e+08 -6.54432136e+01 -2.92099489e+02 
 2.73841963e+08 -6.60022349e+01 -2.93873982e+02 
 2.81838293e+08 -6.65599423e+01 -2.95632577e+02 
 2.90068120e+08 -6.71162799e+01 -2.97374825e+02 
 2.98538262e+08 -6.76711987e+01 -2.99100317e+02 
 3.07255737e+08 -6.82246561e+01 -3.00808684e+02 
 3.16227766e+08 -6.87766159e+01 -3.02499600e+02 
 3.25461783e+08 -6.93270482e+01 -3.04172784e+02 
 3.34965439e+08 -6.98759289e+01 -3.05827994e+02 
 3.44746607e+08 -7.04232395e+01 -3.07465036e+02 
 3.54813389e+08 -7.09689672e+01 -3.09083758e+02 
 3.65174127e+08 -7.15131038e+01 -3.10684051e+02 
 3.75837404e+08 -7.20556464e+01 -3.12265851e+02 
 3.86812055e+08 -7.25965959e+01 -3.13829138e+02 
 3.98107171e+08 -7.31359576e+01 -3.15373932e+02 
 4.09732110e+08 -7.36737404e+01 -3.16900296e+02 
 4.21696503e+08 -7.42099564e+01 -3.18408334e+02 
 4.34010264e+08 -7.47446207e+01 -3.19898190e+02 
 4.46683592e+08 -7.52777510e+01 -3.21370047e+02 
 4.59726989e+08 -7.58093673e+01 -3.22824124e+02 
 4.73151259e+08 -7.63394915e+01 -3.24260678e+02 
 4.86967525e+08 -7.68681468e+01 -3.25679998e+02 
 5.01187234e+08 -7.73953580e+01 -3.27082409e+02 
 5.15822165e+08 -7.79211507e+01 -3.28468266e+02 
 5.30884444e+08 -7.84455512e+01 -3.29837954e+02 
 5.46386550e+08 -7.89685862e+01 -3.31191888e+02 
 5.62341325e+08 -7.94902826e+01 -3.32530508e+02 
 5.78761988e+08 -8.00106673e+01 -3.33854280e+02 
 5.95662144e+08 -8.05297666e+01 -3.35163694e+02 
 6.13055792e+08 -8.10476066e+01 -3.36459262e+02 
 6.30957344e+08 -8.15642126e+01 -3.37741516e+02 
 6.49381632e+08 -8.20796090e+01 -3.39011009e+02 
 6.68343918e+08 -8.25938193e+01 -3.40268308e+02 
 6.87859912e+08 -8.31068657e+01 -3.41513999e+02 
 7.07945784e+08 -8.36187692e+01 -3.42748682e+02 
 7.28618175e+08 -8.41295493e+01 -3.43972969e+02 
 7.49894209e+08 -8.46392242e+01 -3.45187487e+02 
 7.71791516e+08 -8.51478103e+01 -3.46392869e+02 
 7.94328235e+08 -8.56553222e+01 -3.47589763e+02 
 8.17523038e+08 -8.61617731e+01 -3.48778820e+02 
 8.41395142e+08 -8.66671740e+01 -3.49960701e+02 
 8.65964323e+08 -8.71715341e+01 -3.51136072e+02 
 8.91250938e+08 -8.76748609e+01 -3.52305604e+02 
 9.17275935e+08 -8.81771595e+01 -3.53469972e+02 
 9.44060876e+08 -8.86784334e+01 -3.54629853e+02 
 9.71627952e+08 -8.91786837e+01 -3.55785926e+02 
 1.00000000e+09 -8.96779095e+01 -3.56938871e+02 
