 frequency       onoise_spectrum inoise_spectrum
 3.16227766e+04  1.41972804e-07  4.45122751e-09 
 3.23593657e+04  1.41496975e-07  4.43660527e-09 
 3.31131121e+04  1.41028396e-07  4.42222225e-09 
 3.38844156e+04  1.40566942e-07  4.40807515e-09 
 3.46736850e+04  1.40112490e-07  4.39416072e-09 
 3.54813389e+04  1.39664919e-07  4.38047573e-09 
 3.63078055e+04  1.39224106e-07  4.36701698e-09 
 3.71535229e+04  1.38789928e-07  4.35378131e-09 
 3.80189396e+04  1.38362264e-07  4.34076558e-09 
 3.89045145e+04  1.37940989e-07  4.32796668e-09 
 3.98107171e+04  1.37525984e-07  4.31538156e-09 
 4.07380278e+04  1.37117124e-07  4.30300716e-09 
 4.16869383e+04  1.36714287e-07  4.29084047e-09 
 4.26579519e+04  1.36317350e-07  4.27887853e-09 
 4.36515832e+04  1.35926189e-07  4.26711838e-09 
 4.46683592e+04  1.35540683e-07  4.25555710e-09 
 4.57088190e+04  1.35160706e-07  4.24419182e-09 
 4.67735141e+04  1.34786134e-07  4.23301969e-09 
 4.78630092e+04  1.34416842e-07  4.22203787e-09 
 4.89778819e+04  1.34052706e-07  4.21124359e-09 
 5.01187234e+04  1.33693598e-07  4.20063408e-09 
 5.12861384e+04  1.33339393e-07  4.19020662e-09 
 5.24807460e+04  1.32989962e-07  4.17995851e-09 
 5.37031796e+04  1.32645178e-07  4.16988710e-09 
 5.49540874e+04  1.32304911e-07  4.15998974e-09 
 5.62341325e+04  1.31969030e-07  4.15026384e-09 
 5.75439937e+04  1.31637404e-07  4.14070683e-09 
 5.88843655e+04  1.31309900e-07  4.13131617e-09 
