 frequency       onoise_spectrum inoise_spectrum
 6.60693448e+03  2.91207411e-07  1.03562950e-08 
 6.76082975e+03  2.89141810e-07  1.02828627e-08 
 6.91830971e+03  2.87102286e-07  1.02103587e-08 
 7.07945784e+03  2.85088585e-07  1.01387739e-08 
 7.24435960e+03  2.83100456e-07  1.00680996e-08 
 7.41310241e+03  2.81137648e-07  9.99832679e-09 
 7.58577575e+03  2.79199915e-07  9.92944676e-09 
 7.76247117e+03  2.77287009e-07  9.86145079e-09 
 7.94328235e+03  2.75398686e-07  9.79433024e-09 
 8.12830516e+03  2.73534703e-07  9.72807652e-09 
 8.31763771e+03  2.71694820e-07  9.66268111e-09 
 8.51138038e+03  2.69878795e-07  9.59813554e-09 
 8.70963590e+03  2.68086393e-07  9.53443140e-09 
 8.91250938e+03  2.66317375e-07  9.47156036e-09 
 9.12010839e+03  2.64571507e-07  9.40951412e-09 
 9.33254301e+03  2.62848557e-07  9.34828446e-09 
 9.54992586e+03  2.61148291e-07  9.28786320e-09 
 9.77237221e+03  2.59470481e-07  9.22824222e-09 
 1.00000000e+04  2.57814896e-07  9.16941347e-09 
 1.02329299e+04  2.56181310e-07  9.11136893e-09 
 1.04712855e+04  2.54569497e-07  9.05410065e-09 
 1.07151931e+04  2.52979232e-07  8.99760072e-09 
 1.09647820e+04  2.51410291e-07  8.94186131e-09 
 1.12201845e+04  2.49862454e-07  8.88687460e-09 
 1.14815362e+04  2.48335499e-07  8.83263286e-09 
 1.17489755e+04  2.46829206e-07  8.77912840e-09 
 1.20226443e+04  2.45343359e-07  8.72635355e-09 
 1.23026877e+04  2.43877740e-07  8.67430074e-09 
 1.25892541e+04  2.42432134e-07  8.62296241e-09 
 1.28824955e+04  2.41006327e-07  8.57233107e-09 
 1.31825674e+04  2.39600106e-07  8.52239927e-09 
 1.34896288e+04  2.38213258e-07  8.47315960e-09 
 1.38038426e+04  2.36845573e-07  8.42460472e-09 
 1.41253754e+04  2.35496842e-07  8.37672731e-09 
 1.44543977e+04  2.34166856e-07  8.32952013e-09 
 1.47910839e+04  2.32855408e-07  8.28297595e-09 
 1.51356125e+04  2.31562292e-07  8.23708761e-09 
 1.54881662e+04  2.30287303e-07  8.19184799e-09 
 1.58489319e+04  2.29030236e-07  8.14725001e-09 
 1.62181010e+04  2.27790889e-07  8.10328664e-09 
 1.65958691e+04  2.26569060e-07  8.05995090e-09 
 1.69824365e+04  2.25364547e-07  8.01723585e-09 
 1.73780083e+04  2.24177151e-07  7.97513459e-09 
 1.77827941e+04  2.23006674e-07  7.93364027e-09 
 1.81970086e+04  2.21852916e-07  7.89274609e-09 
 1.86208714e+04  2.20715681e-07  7.85244527e-09 
 1.90546072e+04  2.19594773e-07  7.81273112e-09 
 1.94984460e+04  2.18489997e-07  7.77359694e-09 
 1.99526231e+04  2.17401157e-07  7.73503611e-09 
 2.04173794e+04  2.16328062e-07  7.69704204e-09 
 2.08929613e+04  2.15270518e-07  7.65960820e-09 
 2.13796209e+04  2.14228333e-07  7.62272807e-09 
 2.18776162e+04  2.13201317e-07  7.58639521e-09 
 2.23872114e+04  2.12189279e-07  7.55060320e-09 
 2.29086765e+04  2.11192031e-07  7.51534567e-09 
 2.34422882e+04  2.10209383e-07  7.48061630e-09 
 2.39883292e+04  2.09241148e-07  7.44640881e-09 
 2.45470892e+04  2.08287138e-07  7.41271696e-09 
 2.51188643e+04  2.07347168e-07  7.37953455e-09 
 2.57039578e+04  2.06421051e-07  7.34685544e-09 
 2.63026799e+04  2.05508603e-07  7.31467352e-09 
 2.69153480e+04  2.04609638e-07  7.28298271e-09 
 2.75422870e+04  2.03723974e-07  7.25177702e-09 
 2.81838293e+04  2.02851426e-07  7.22105045e-09 
 2.88403150e+04  2.01991812e-07  7.19079709e-09 
 2.95120923e+04  2.01144950e-07  7.16101103e-09 
 3.01995172e+04  2.00310658e-07  7.13168645e-09 
 3.09029543e+04  1.99488755e-07  7.10281753e-09 
 3.16227766e+04  1.98679059e-07  7.07439854e-09 
 3.23593657e+04  1.97881391e-07  7.04642375e-09 
 3.31131121e+04  1.97095570e-07  7.01888750e-09 
 3.38844156e+04  1.96321417e-07  6.99178417e-09 
 3.46736850e+04  1.95558751e-07  6.96510819e-09 
 3.54813389e+04  1.94807394e-07  6.93885402e-09 
 3.63078055e+04  1.94067166e-07  6.91301619e-09 
 3.71535229e+04  1.93337888e-07  6.88758925e-09 
