 frequency       onoise_spectrum inoise_spectrum
 2.88403150e+04  2.66569041e-07  8.40295142e-09 
 2.95120923e+04  2.64898401e-07  8.35061505e-09 
 3.01995172e+04  2.63252493e-07  8.29906951e-09 
 3.09029543e+04  2.61631008e-07  8.24830556e-09 
 3.16227766e+04  2.60033635e-07  8.19831401e-09 
 3.23593657e+04  2.58460069e-07  8.14908575e-09 
 3.31131121e+04  2.56910003e-07  8.10061170e-09 
 3.38844156e+04  2.55383133e-07  8.05288290e-09 
 3.46736850e+04  2.53879154e-07  8.00589041e-09 
 3.54813389e+04  2.52397764e-07  7.95962537e-09 
 3.63078055e+04  2.50938662e-07  7.91407900e-09 
 3.71535229e+04  2.49501548e-07  7.86924255e-09 
 3.80189396e+04  2.48086123e-07  7.82510737e-09 
 3.89045145e+04  2.46692087e-07  7.78166484e-09 
 3.98107171e+04  2.45319145e-07  7.73890644e-09 
 4.07380278e+04  2.43966998e-07  7.69682368e-09 
 4.16869383e+04  2.42635353e-07  7.65540815e-09 
 4.26579519e+04  2.41323912e-07  7.61465149e-09 
 4.36515832e+04  2.40032383e-07  7.57454543e-09 
 4.46683592e+04  2.38760471e-07  7.53508173e-09 
 4.57088190e+04  2.37507883e-07  7.49625223e-09 
 4.67735141e+04  2.36274326e-07  7.45804884e-09 
 4.78630092e+04  2.35059508e-07  7.42046350e-09 
 4.89778819e+04  2.33863138e-07  7.38348825e-09 
 5.01187234e+04  2.32684922e-07  7.34711517e-09 
 5.12861384e+04  2.31524570e-07  7.31133641e-09 
 5.24807460e+04  2.30381791e-07  7.27614418e-09 
 5.37031796e+04  2.29256293e-07  7.24153076e-09 
 5.49540874e+04  2.28147784e-07  7.20748848e-09 
 5.62341325e+04  2.27055974e-07  7.17400973e-09 
 5.75439937e+04  2.25980570e-07  7.14108698e-09 
