 frequency       onoise_spectrum inoise_spectrum
 2.04173794e+04  2.04997713e-07  6.47027643e-09 
 2.08929613e+04  2.04166385e-07  6.44427250e-09 
 2.13796209e+04  2.03347639e-07  6.41867485e-09 
 2.18776162e+04  2.02541298e-07  6.39347829e-09 
 2.23872114e+04  2.01747184e-07  6.36867767e-09 
 2.29086765e+04  2.00965120e-07  6.34426790e-09 
 2.34422882e+04  2.00194930e-07  6.32024390e-09 
 2.39883292e+04  1.99436440e-07  6.29660066e-09 
 2.45470892e+04  1.98689474e-07  6.27333320e-09 
 2.51188643e+04  1.97953858e-07  6.25043658e-09 
 2.57039578e+04  1.97229418e-07  6.22790589e-09 
 2.63026799e+04  1.96515982e-07  6.20573629e-09 
 2.69153480e+04  1.95813376e-07  6.18392296e-09 
 2.75422870e+04  1.95121428e-07  6.16246113e-09 
 2.81838293e+04  1.94439965e-07  6.14134605e-09 
 2.88403150e+04  1.93768816e-07  6.12057305e-09 
 2.95120923e+04  1.93107810e-07  6.10013748e-09 
 3.01995172e+04  1.92456775e-07  6.08003472e-09 
 3.09029543e+04  1.91815541e-07  6.06026021e-09 
 3.16227766e+04  1.91183935e-07  6.04080944e-09 
 3.23593657e+04  1.90561788e-07  6.02167791e-09 
 3.31131121e+04  1.89948928e-07  6.00286120e-09 
 3.38844156e+04  1.89345184e-07  5.98435490e-09 
 3.46736850e+04  1.88750387e-07  5.96615467e-09 
 3.54813389e+04  1.88164363e-07  5.94825619e-09 
 3.63078055e+04  1.87586943e-07  5.93065519e-09 
 3.71535229e+04  1.87017954e-07  5.91334745e-09 
 3.80189396e+04  1.86457224e-07  5.89632877e-09 
 3.89045145e+04  1.85904581e-07  5.87959503e-09 
 3.98107171e+04  1.85359852e-07  5.86314213e-09 
 4.07380278e+04  1.84822864e-07  5.84696599e-09 
 4.16869383e+04  1.84293441e-07  5.83106262e-09 
 4.26579519e+04  1.83771409e-07  5.81542804e-09 
 4.36515832e+04  1.83256592e-07  5.80005832e-09 
 4.46683592e+04  1.82748813e-07  5.78494957e-09 
 4.57088190e+04  1.82247893e-07  5.77009796e-09 
 4.67735141e+04  1.81753655e-07  5.75549967e-09 
 4.78630092e+04  1.81265916e-07  5.74115096e-09 
 4.89778819e+04  1.80784496e-07  5.72704809e-09 
 5.01187234e+04  1.80309210e-07  5.71318741e-09 
 5.12861384e+04  1.79839874e-07  5.69956528e-09 
 5.24807460e+04  1.79376299e-07  5.68617811e-09 
 5.37031796e+04  1.78918299e-07  5.67302235e-09 
 5.49540874e+04  1.78465681e-07  5.66009449e-09 
 5.62341325e+04  1.78018251e-07  5.64739107e-09 
 5.75439937e+04  1.77575815e-07  5.63490868e-09 
 5.88843655e+04  1.77138174e-07  5.62264392e-09 
