 frequency           g1_dm_r             g1_dm_i             g1_stage1_cm_r      g1_stage1_cm_i      g1_output_cm_r      g1_output_cm_i      g4_dm_r             g4_dm_i             g4_stage1_cm_r      g4_stage1_cm_i      g4_output_cm_r      g4_output_cm_i      g16_dm_r            g16_dm_i            g16_stage1_cm_r     g16_stage1_cm_i     g16_output_cm_r     g16_output_cm_i    
 1.905460717963e+00  5.309478139999e+02 -7.822055597073e-02 -1.599400322915e+02 -9.246398891967e-03  4.117039111745e+01 -1.376375370140e-03  3.703353438929e+02 -9.188608438707e-02 -9.368813929296e+02 -3.171401412335e-01  7.474294876424e+01 -4.535739102516e-03  1.676596829256e+02 -6.292604116119e-02  7.379773877525e+02 -1.967386762337e-01  1.249020542833e+02 -1.266565430676e-02 
 1.949844599758e+00  5.309478134587e+02 -8.004254669587e-02 -1.599400322664e+02 -9.461775188508e-03  4.117039111519e+01 -1.408435270932e-03  3.703353428209e+02 -9.402638596984e-02 -9.368813878753e+02 -3.245272823462e-01  7.474294875098e+01 -4.641390037576e-03  1.676596818142e+02 -6.439177652601e-02  7.379773852777e+02 -2.013213080246e-01  1.249020542219e+02 -1.296067528831e-02 
 1.995262314969e+00  5.309478128921e+02 -8.190697703110e-02 -1.599400322402e+02 -9.682168243355e-03  4.117039111283e+01 -1.441241942739e-03  3.703353416982e+02 -9.621654156139e-02 -9.368813825818e+02 -3.320864919540e-01  7.474294873710e+01 -4.749501898993e-03  1.676596806505e+02 -6.589165322289e-02  7.379773826869e+02 -2.060106829745e-01  1.249020541577e+02 -1.326256819084e-02 
 2.041737944670e+00  5.309478122989e+02 -8.381483552155e-02 -1.599400322127e+02 -9.907694911816e-03  4.117039111035e+01 -1.474812780094e-03  3.703353405228e+02 -9.845771240948e-02 -9.368813770398e+02 -3.398217780395e-01  7.474294872256e+01 -4.860132009097e-03  1.676596794319e+02 -6.742646650343e-02  7.379773799729e+02 -2.108092874464e-01  1.249020540905e+02 -1.357149308193e-02 
 2.089296130854e+00  5.309478116775e+02 -8.576713373834e-02 -1.599400321839e+02 -1.013847477110e-02  4.117039110776e+01 -1.509165582697e-03  3.703353392919e+02 -1.007510868105e-01 -9.368813712353e+02 -3.477372419394e-01  7.474294870734e+01 -4.973339025433e-03  1.676596781558e+02 -6.899703014286e-02  7.379773771320e+02 -2.157196657203e-01  1.249020540200e+02 -1.388761375759e-02 
 2.137962089502e+00  5.309478110270e+02 -8.776490681534e-02 -1.599400321538e+02 -1.037463018374e-02  4.117039110505e+01 -1.544318564860e-03  3.703353380030e+02 -1.030978807398e-01 -9.368813651588e+02 -3.558370805261e-01  7.474294869139e+01 -5.089182971850e-03  1.676596768196e+02 -7.060417687153e-02  7.379773741563e+02 -2.207444213375e-01  1.249020539463e+02 -1.421109782914e-02 
 2.187761623950e+00  5.309478103458e+02 -8.980921399752e-02 -1.599400321222e+02 -1.061628636244e-02  4.117039110221e+01 -1.580290365156e-03  3.703353366534e+02 -1.054993384965e-01 -9.368813587953e+02 -3.641255884251e-01  7.474294867470e+01 -5.207725270341e-03  1.676596754204e+02 -7.224875881635e-02  7.379773710409e+02 -2.258862184850e-01  1.249020538691e+02 -1.454211681207e-02 
 2.238721138568e+00  5.309478096326e+02 -9.190113920291e-02 -1.599400320892e+02 -1.086357143651e-02  4.117039109924e+01 -1.617100056312e-03  3.703353352400e+02 -1.079567333626e-01 -9.368813521319e+02 -3.726071602979e-01  7.474294865723e+01 -5.329028773590e-03  1.676596739553e+02 -7.393164795266e-02  7.379773677784e+02 -2.311477834055e-01  1.249020537882e+02 -1.488084621696e-02 
 2.290867652768e+00  5.309478088856e+02 -9.404179159716e-02 -1.599400320546e+02 -1.111661651972e-02  4.117039109613e+01 -1.654767155311e-03  3.703353337602e+02 -1.104713682790e-01 -9.368813451545e+02 -3.812862931694e-01  7.474294863892e+01 -5.453157798312e-03  1.676596724212e+02 -7.565373656651e-02  7.379773643624e+02 -2.365319058439e-01  1.249020537036e+02 -1.522746564256e-02 
 2.344228815320e+00  5.309478081034e+02 -9.623230618164e-02 -1.599400320184e+02 -1.137555577995e-02  4.117039109287e+01 -1.693311633746e-03  3.703353322106e+02 -1.130445765357e-01 -9.368813378490e+02 -3.901675888138e-01  7.474294861976e+01 -5.580178159351e-03  1.676596708147e+02 -7.741593772770e-02  7.379773607848e+02 -2.420414405259e-01  1.249020536150e+02 -1.558215887103e-02 
 2.398832919019e+00  5.309478072845e+02 -9.847384439538e-02 -1.599400319805e+02 -1.164052651017e-02  4.117039108945e+01 -1.732753928410e-03  3.703353305880e+02 -1.156777224786e-01 -9.368813301981e+02 -3.992557561906e-01  7.474294859969e+01 -5.710157204574e-03  1.676596691325e+02 -7.921918577396e-02  7.379773570392e+02 -2.476793086732e-01  1.249020535221e+02 -1.594511396531e-02 
 2.454708915685e+00  5.309478064268e+02 -1.007675947305e-01 -1.599400319408e+02 -1.191166920137e-02  4.117039108588e+01 -1.773114952129e-03  3.703353288889e+02 -1.183722022335e-01 -9.368813221863e+02 -4.085556139468e-01  7.474294857868e+01 -5.843163850583e-03  1.676596673711e+02 -8.106443680629e-02  7.379773531172e+02 -2.534484995497e-01  1.249020534249e+02 -1.631652336896e-02 
 2.511886431510e+00  5.309478055289e+02 -1.031147733630e-01 -1.599400318992e+02 -1.218912761699e-02  4.117039108214e+01 -1.814416104851e-03  3.703353271097e+02 -1.211294444457e-01 -9.368813137983e+02 -4.180720929695e-01  7.474294855669e+01 -5.979268619252e-03  1.676596655266e+02 -8.295266919585e-02  7.379773490096e+02 -2.593520720478e-01  1.249020533231e+02 -1.669658400805e-02 
 2.570395782769e+00  5.309478045886e+02 -1.055166247969e-01 -1.599400318557e+02 -1.247304886910e-02  4.117039107823e+01 -1.856679284991e-03  3.703353252467e+02 -1.239509110380e-01 -9.368813050146e+02 -4.278102389968e-01  7.474294853364e+01 -6.118543675116e-03  1.676596635953e+02 -8.488488410272e-02  7.379773447090e+02 -2.653931563116e-01  1.249020532165e+02 -1.708549739569e-02 
 2.630267991895e+00  5.309478036039e+02 -1.079744225242e-01 -1.599400318101e+02 -1.276358349650e-02  4.117039107412e+01 -1.899926901047e-03  3.703353232959e+02 -1.268380979854e-01 -9.368812958157e+02 -4.377752152966e-01  7.474294850951e+01 -6.261062863644e-03  1.676596615728e+02 -8.686210600667e-02  7.379773402060e+02 -2.715749553940e-01  1.249020531049e+02 -1.748346973881e-02 
 2.691534803927e+00  5.309478025729e+02 -1.104894697009e-01 -1.599400317624e+02 -1.306088554449e-02  4.117039106983e+01 -1.944181883476e-03  3.703353212531e+02 -1.297925361083e-01 -9.368812861844e+02 -4.479723054065e-01  7.474294848424e+01 -6.406901750379e-03  1.676596594551e+02 -8.888538325034e-02  7.379773354904e+02 -2.779007469558e-01  1.249020529881e+02 -1.789071204752e-02 
 2.754228703338e+00  5.309478014932e+02 -1.130630998366e-01 -1.599400317124e+02 -1.336511264650e-02  4.117039106532e+01 -1.989467696854e-03  3.703353191141e+02 -1.328157918846e-01 -9.368812760987e+02 -4.584069159279e-01  7.474294845780e+01 -6.556137661026e-03  1.676596572376e+02 -9.095578859507e-02  7.379773305527e+02 -2.843738850045e-01  1.249020528657e+02 -1.830744024696e-02 
 2.818382931264e+00  5.309478003627e+02 -1.156966775030e-01 -1.599400316601e+02 -1.367642610776e-02  4.117039106062e+01 -2.035808352318e-03  3.703353168742e+02 -1.359094682796e-01 -9.368812655388e+02 -4.690845794002e-01  7.474294843010e+01 -6.708849722413e-03  1.676596549156e+02 -9.307441978956e-02  7.379773253816e+02 -2.909978016710e-01  1.249020527376e+02 -1.873387529184e-02 
 2.884031503127e+00  5.309477991789e+02 -1.183915990560e-01 -1.599400316052e+02 -1.399499099075e-02  4.117039105568e+01 -2.083228420293e-03  3.703353145288e+02 -1.390752055963e-01 -9.368812544811e+02 -4.800109572274e-01  7.474294840109e+01 -6.865118904487e-03  1.676596524841e+02 -9.524240015209e-02  7.379773199670e+02 -2.977760090315e-01  1.249020526034e+02 -1.917024328353e-02 
 2.951209226666e+00  5.309477979393e+02 -1.211492933771e-01 -1.599400315479e+02 -1.432097620275e-02  4.117039105051e+01 -2.131753043528e-03  3.703353120728e+02 -1.423146823450e-01 -9.368812429018e+02 -4.911918426838e-01  7.474294837072e+01 -7.025028063217e-03  1.676596499380e+02 -9.746087916582e-02  7.379773142975e+02 -3.047121009674e-01  1.249020524629e+02 -1.961677558999e-02 
 3.019951720402e+00  5.309477966413e+02 -1.239712226306e-01 -1.599400314878e+02 -1.465455458542e-02  4.117039104510e+01 -2.181407950417e-03  3.703353095012e+02 -1.456296161333e-01 -9.368812307760e+02 -5.026331639842e-01  7.474294833891e+01 -7.188661984537e-03  1.676596472720e+02 -9.973103308841e-02  7.379773083611e+02 -3.118097550720e-01  1.249020523157e+02 -2.007370896842e-02 
 3.090295432514e+00  5.309477952821e+02 -1.268588830388e-01 -1.599400314248e+02 -1.499590300638e-02  4.117039103945e+01 -2.232219468648e-03  3.703353068083e+02 -1.490217645766e-01 -9.368812180793e+02 -5.143409874292e-01  7.474294830560e+01 -7.356107429300e-03  1.676596444803e+02 -1.020540655755e-01  7.379773021446e+02 -3.190727345989e-01  1.249020521617e+02 -2.054128569080e-02 
 3.162277660168e+00  5.309477938588e+02 -1.298138056755e-01 -1.599400313589e+02 -1.534520245306e-02  4.117039103350e+01 -2.284214539157e-03  3.703353039884e+02 -1.524929262300e-01 -9.368812047835e+02 -5.263215206162e-01  7.474294827075e+01 -7.527453179281e-03  1.676596415570e+02 -1.044312083191e-01  7.379772956357e+02 -3.265048904599e-01  1.249020520004e+02 -2.101975367233e-02 
 3.235936569296e+00  5.309477923684e+02 -1.328375572775e-01 -1.599400312899e+02 -1.570263812861e-02  4.117039102730e+01 -2.337420730418e-03  3.703353010358e+02 -1.560449415423e-01 -9.368811908618e+02 -5.385811157376e-01  7.474294823423e+01 -7.702790084232e-03  1.676596384960e+02 -1.068637217002e-01  7.379772888195e+02 -3.341101632634e-01  1.249020518315e+02 -2.150936660288e-02 
 3.311311214826e+00  5.309477908080e+02 -1.359317410758e-01 -1.599400312177e+02 -1.606839955011e-02  4.117039102079e+01 -2.391866253056e-03  3.703352979439e+02 -1.596796938309e-01 -9.368811762843e+02 -5.511262729419e-01  7.474294819599e+01 -7.882211110081e-03  1.676596352907e+02 -1.093528954574e-01  7.379772816819e+02 -3.418925854064e-01  1.249020516546e+02 -2.201038408155e-02 
 3.388441561392e+00  5.309477891740e+02 -1.390979976449e-01 -1.599400311420e+02 -1.644268064906e-02  4.117039101399e+01 -2.447579974804e-03  3.703352947063e+02 -1.633991102814e-01 -9.368811610200e+02 -5.639636437838e-01  7.474294815594e+01 -8.065811388205e-03  1.676596319343e+02 -1.119000493704e-01  7.379772742080e+02 -3.498562832116e-01  1.249020514694e+02 -2.252307175421e-02 
 3.467368504525e+00  5.309477874629e+02 -1.423380057733e-01 -1.599400310628e+02 -1.682567987421e-02  4.117039100686e+01 -2.504591435812e-03  3.703352913162e+02 -1.672051629687e-01 -9.368811450364e+02 -5.771000347492e-01  7.474294811401e+01 -8.253688265875e-03  1.676596284198e+02 -1.145065339599e-01  7.379772663814e+02 -3.580054791141e-01  1.249020512754e+02 -2.304770145445e-02 
 3.548133892336e+00  5.309477856711e+02 -1.456534833534e-01 -1.599400309799e+02 -1.721760029676e-02  4.117039099939e+01 -2.562930864309e-03  3.703352877662e+02 -1.710998699026e-01 -9.368811282985e+02 -5.905424108630e-01  7.474294807012e+01 -8.445941357870e-03  1.676596247396e+02 -1.171737312034e-01  7.379772581870e+02 -3.663444939031e-01  1.249020510723e+02 -2.358455134766e-02 
 3.630780547701e+00  5.309477837951e+02 -1.490461882922e-01 -1.599400308929e+02 -1.761864971804e-02  4.117039099158e+01 -2.622629192630e-03  3.703352840490e+02 -1.750852960981e-01 -9.368811107710e+02 -6.042978993853e-01  7.474294802415e+01 -8.642672599288e-03  1.676596208860e+02 -1.199030552680e-01  7.379772496065e+02 -3.748777490080e-01  1.249020508597e+02 -2.413390607851e-02 
 3.715352290972e+00  5.309477818303e+02 -1.525179194432e-01 -1.599400308020e+02 -1.802904077972e-02  4.117039098338e+01 -2.683718073612e-03  3.703352801566e+02 -1.791635546697e-01 -9.368810924192e+02 -6.183737935898e-01  7.474294797602e+01 -8.843986299607e-03  1.676596168507e+02 -1.226959532602e-01  7.379772406209e+02 -3.836097688453e-01  1.249020506370e+02 -2.469605692189e-02 
 3.801893963206e+00  5.309477797731e+02 -1.560705175610e-01 -1.599400307068e+02 -1.844899107651e-02  4.117039097481e+01 -2.746229897390e-03  3.703352760807e+02 -1.833368079523e-01 -9.368810732023e+02 -6.327775566238e-01  7.474294792559e+01 -9.049989197970e-03  1.676596126253e+02 -1.255539059929e-01  7.379772312116e+02 -3.925451832187e-01  1.249020504039e+02 -2.527130193733e-02 
 3.890451449943e+00  5.309477776188e+02 -1.597058662762e-01 -1.599400306070e+02 -1.887872327154e-02  4.117039096583e+01 -2.810197808553e-03  3.703352718128e+02 -1.876072686476e-01 -9.368810530796e+02 -6.475168254712e-01  7.474294787282e+01 -9.260790519817e-03  1.676596082008e+02 -1.284784287705e-01  7.379772213591e+02 -4.016887297719e-01  1.249020501597e+02 -2.585994612706e-02 
 3.981071705535e+00  5.309477753633e+02 -1.634258930949e-01 -1.599400305026e+02 -1.931846521442e-02  4.117039095644e+01 -2.875655723734e-03  3.703352673437e+02 -1.919772009965e-01 -9.368810320084e+02 -6.625994150003e-01  7.474294781754e+01 -9.476502034744e-03  1.676596035677e+02 -1.314710721925e-01  7.379772110424e+02 -4.110452565005e-01  1.249020499040e+02 -2.646230159768e-02 
 4.073802778041e+00  5.309477730012e+02 -1.672325704200e-01 -1.599400303932e+02 -1.976845006209e-02  4.117039094659e+01 -2.942638349576e-03  3.703352626640e+02 -1.964489219805e-01 -9.368810099437e+02 -6.780333221054e-01  7.474294775968e+01 -9.697238115814e-03  1.676595987163e+02 -1.345334229752e-01  7.379772002398e+02 -4.206197243229e-01  1.249020496363e+02 -2.707868772571e-02 
 4.168693834703e+00  5.309477705279e+02 -1.711279165977e-01 -1.599400302787e+02 -2.022891640238e-02  4.117039093628e+01 -3.011181201153e-03  3.703352577638e+02 -2.010248025499e-01 -9.368809868390e+02 -6.938267299483e-01  7.474294769908e+01 -9.923115800166e-03  1.676595936363e+02 -1.376671047930e-01  7.379771889279e+02 -4.304172097092e-01  1.249020493560e+02 -2.770943132686e-02 
 4.265795188016e+00  5.309477679381e+02 -1.751139969871e-01 -1.599400301588e+02 -2.070010838056e-02  4.117039092549e+01 -3.081320620787e-03  3.703352526325e+02 -2.057072688801e-01 -9.368809626463e+02 -7.099880122970e-01  7.474294763562e+01 -1.015425485109e-02  1.676595883168e+02 -1.408737791394e-01  7.379771770828e+02 -4.404429073746e-01  1.249020490624e+02 -2.835486682933e-02 
 4.365158322402e+00  5.309477652262e+02 -1.791929250554e-01 -1.599400300332e+02 -2.118227582874e-02  4.117039091419e+01 -3.153093797321e-03  3.703352472595e+02 -2.104988036591e-01 -9.368809373133e+02 -7.265257379605e-01  7.474294756918e+01 -1.039077782151e-02  1.676595827466e+02 -1.441551462073e-01  7.379771646793e+02 -4.507021330318e-01  1.249020487550e+02 -2.901533645113e-02 
 4.466835921510e+00  5.309477623863e+02 -1.833668634983e-01 -1.599400299018e+02 -2.167567439839e-02  4.117039090235e+01 -3.226538785837e-03  3.703352416333e+02 -2.154019474027e-01 -9.368809107867e+02 -7.434486753370e-01  7.474294749959e+01 -1.063281011897e-02  1.676595769139e+02 -1.475129457910e-01  7.379771516910e+02 -4.612003262105e-01  1.249020484331e+02 -2.969119038158e-02 
 4.570881896149e+00  5.309477594129e+02 -1.876380253874e-01 -1.599400297641e+02 -2.218056569584e-02  4.117039088996e+01 -3.301694527834e-03  3.703352357419e+02 -2.204192998022e-01 -9.368808830090e+02 -7.607657970577e-01  7.474294742673e+01 -1.088048007216e-02  1.676595708063e+02 -1.509489582080e-01  7.379771380910e+02 -4.719430531410e-01  1.249020480961e+02 -3.038278696687e-02 
