 time            d4              h4              c4              p4             
 3.18918850e-05  3.53071600e-01  3.52687252e-01  8.99030945e-01  1.24190639e-03 
 3.18968850e-05  3.53071324e-01  3.52694201e-01  8.99031071e-01  1.24190270e-03 
 3.19018850e-05  3.53071049e-01  3.52701018e-01  8.99031182e-01  1.24190564e-03 
 3.19068850e-05  3.53070782e-01  3.52707703e-01  8.99031281e-01  1.24190203e-03 
 3.19118850e-05  3.53070515e-01  3.52714261e-01  8.99031360e-01  1.24190505e-03 
 3.19168850e-05  3.53070257e-01  3.52720693e-01  8.99031424e-01  1.24190151e-03 
 3.19218850e-05  3.53070000e-01  3.52727003e-01  8.99031466e-01  1.24190460e-03 
 3.19268850e-05  3.53069750e-01  3.52733192e-01  8.99031490e-01  1.24190113e-03 
 3.19318850e-05  3.53069502e-01  3.52739264e-01  8.99031491e-01  1.24190429e-03 
 3.19368850e-05  3.53069262e-01  3.52745221e-01  8.99031475e-01  1.24190089e-03 
 3.19418850e-05  3.53069022e-01  3.52751065e-01  8.99031437e-01  1.24190411e-03 
 3.19468850e-05  3.53068791e-01  3.52756798e-01  8.99031384e-01  1.24190075e-03 
 3.19518850e-05  3.53068560e-01  3.52762424e-01  8.99031311e-01  1.24190402e-03 
 3.19568850e-05  3.53068338e-01  3.52767943e-01  8.99031225e-01  1.24190070e-03 
 3.19618850e-05  3.53068117e-01  3.52773358e-01  8.99031125e-01  1.24190400e-03 
 3.19668850e-05  3.53067904e-01  3.52778672e-01  8.99031015e-01  1.24190071e-03 
 3.19718850e-05  3.53067692e-01  3.52783886e-01  8.99030894e-01  1.24190402e-03 
 3.19768850e-05  3.53067488e-01  3.52789002e-01  8.99030769e-01  1.24190073e-03 
 3.19818850e-05  3.53067285e-01  3.52794023e-01  8.99030638e-01  1.24190404e-03 
 3.19868850e-05  3.53067090e-01  3.52798949e-01  8.99030507e-01  1.24190074e-03 
 3.19918850e-05  3.53066895e-01  3.52803783e-01  8.99030374e-01  1.24190404e-03 
 3.19968850e-05  3.53066709e-01  3.52808527e-01  8.99030247e-01  1.24190072e-03 
 3.20018850e-05  3.53066523e-01  3.52813181e-01  8.99030122e-01  1.24190399e-03 
