 frequency       gain_db         phase_raw_deg	manifest_sha256
 1.84784980e+03  6.74447152e+01 -1.31317052e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.88364909e+03  6.74359578e+01 -1.33770548e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.92014194e+03  6.74268765e+01 -1.36266447e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.95734178e+03  6.74174599e+01 -1.38805290e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.99526231e+03  6.74076966e+01 -1.41387611e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.03391750e+03  6.73975745e+01 -1.44013944e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.07332157e+03  6.73870813e+01 -1.46684812e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.11348904e+03  6.73762044e+01 -1.49400736e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.15443469e+03  6.73649307e+01 -1.52162228e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.19617360e+03  6.73532470e+01 -1.54969790e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.23872114e+03  6.73411393e+01 -1.57823919e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.28209297e+03  6.73285936e+01 -1.60725098e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.32630507e+03  6.73155954e+01 -1.63673802e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.37137371e+03  6.73021298e+01 -1.66670490e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.41731548e+03  6.72881814e+01 -1.69715610e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.46414731e+03  6.72737347e+01 -1.72809598e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.51188643e+03  6.72587735e+01 -1.75952869e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.56055043e+03  6.72432814e+01 -1.79145824e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.61015722e+03  6.72272416e+01 -1.82388847e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.66072506e+03  6.72106367e+01 -1.85682301e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.71227258e+03  6.71934493e+01 -1.89026529e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.76481875e+03  6.71756612e+01 -1.92421849e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.81838293e+03  6.71572540e+01 -1.95868560e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.87298483e+03  6.71382090e+01 -1.99366933e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.92864456e+03  6.71185071e+01 -2.02917213e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.98538262e+03  6.70981286e+01 -2.06519617e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.04321989e+03  6.70770536e+01 -2.10174334e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.10217766e+03  6.70552620e+01 -2.13881519e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.16227766e+03  6.70327331e+01 -2.17641296e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.22354200e+03  6.70094459e+01 -2.21453757e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.28599325e+03  6.69853793e+01 -2.25318953e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.34965439e+03  6.69605117e+01 -2.29236904e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.41454887e+03  6.69348211e+01 -2.33207585e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.48070059e+03  6.69082855e+01 -2.37230935e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.54813389e+03  6.68808825e+01 -2.41306848e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.61687361e+03  6.68525894e+01 -2.45435176e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.68694506e+03  6.68233834e+01 -2.49615725e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.75837404e+03  6.67932414e+01 -2.53848257e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.83118685e+03  6.67621403e+01 -2.58132481e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.90541029e+03  6.67300567e+01 -2.62468060e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.98107171e+03  6.66969671e+01 -2.66854607e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.05819894e+03  6.66628481e+01 -2.71291681e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.13682040e+03  6.66276759e+01 -2.75778787e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.21696503e+03  6.65914270e+01 -2.80315378e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.29866235e+03  6.65540778e+01 -2.84900851e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.38194242e+03  6.65156047e+01 -2.89534546e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.46683592e+03  6.64759843e+01 -2.94215747e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.55337410e+03  6.64351932e+01 -2.98943678e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.64158883e+03  6.63932084e+01 -3.03717508e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.73151259e+03  6.63500067e+01 -3.08536344e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.82317848e+03  6.63055657e+01 -3.13399237e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.91662026e+03  6.62598628e+01 -3.18305176e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.01187234e+03  6.62128760e+01 -3.23253093e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.10896977e+03  6.61645836e+01 -3.28241859e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.20794833e+03  6.61149645e+01 -3.33270290e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.30884444e+03  6.60639978e+01 -3.38337140e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.41169527e+03  6.60116633e+01 -3.43441107e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.51653867e+03  6.59579413e+01 -3.48580834e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.62341325e+03  6.59028129e+01 -3.53754908e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.73235837e+03  6.58462595e+01 -3.58961860e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.84341413e+03  6.57882636e+01 -3.64200172e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.95662144e+03  6.57288082e+01 -3.69468271e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.07202196e+03  6.56678772e+01 -3.74764540e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.18965819e+03  6.56054553e+01 -3.80087310e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.30957344e+03  6.55415280e+01 -3.85434870e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.43181188e+03  6.54760819e+01 -3.90805467e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.55641849e+03  6.54091043e+01 -3.96197306e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.68343918e+03  6.53405838e+01 -4.01608558e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.81292069e+03  6.52705096e+01 -4.07037357e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.94491071e+03  6.51988725e+01 -4.12481808e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.07945784e+03  6.51256638e+01 -4.17939987e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.21661162e+03  6.50508762e+01 -4.23409945e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.35642254e+03  6.49745036e+01 -4.28889712e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.49894209e+03  6.48965408e+01 -4.34377302e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.64422274e+03  6.48169839e+01 -4.39870711e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.79231798e+03  6.47358301e+01 -4.45367929e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.94328235e+03  6.46530778e+01 -4.50866936e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.09717142e+03  6.45687267e+01 -4.56365709e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.25404185e+03  6.44827774e+01 -4.61862226e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.41395142e+03  6.43952318e+01 -4.67354471e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.57695899e+03  6.43060931e+01 -4.72840432e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.74312458e+03  6.42153655e+01 -4.78318113e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.91250938e+03  6.41230544e+01 -4.83785529e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.08517576e+03  6.40291664e+01 -4.89240718e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.26118728e+03  6.39337090e+01 -4.94681737e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.44060876e+03  6.38366911e+01 -5.00106670e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.62350626e+03  6.37381224e+01 -5.05513630e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.80994713e+03  6.36380137e+01 -5.10900761e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.00000000e+04  6.35363770e+01 -5.16266242e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.01937349e+04  6.34332250e+01 -5.21608292e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.03912230e+04  6.33285715e+01 -5.26925167e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.05925373e+04  6.32224312e+01 -5.32215170e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.07977516e+04  6.31148196e+01 -5.37476645e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.10069417e+04  6.30057530e+01 -5.42707988e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.12201845e+04  6.28952486e+01 -5.47907642e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.14375586e+04  6.27833243e+01 -5.53074100e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.16591440e+04  6.26699987e+01 -5.58205912e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.18850223e+04  6.25552909e+01 -5.63301680e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.21152766e+04  6.24392207e+01 -5.68360062e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.23499917e+04  6.23218087e+01 -5.73379771e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.25892541e+04  6.22030756e+01 -5.78359581e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.28331519e+04  6.20830428e+01 -5.83298321e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.30817747e+04  6.19617321e+01 -5.88194882e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.33352143e+04  6.18391656e+01 -5.93048210e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.35935639e+04  6.17153659e+01 -5.97857314e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.38569186e+04  6.15903557e+01 -6.02621260e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.41253754e+04  6.14641579e+01 -6.07339173e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.43990332e+04  6.13367959e+01 -6.12010239e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.46779927e+04  6.12082930e+01 -6.16633698e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.49623566e+04  6.10786726e+01 -6.21208851e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.52522296e+04  6.09479583e+01 -6.25735056e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.55477184e+04  6.08161738e+01 -6.30211724e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.58489319e+04  6.06833425e+01 -6.34638325e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.61559810e+04  6.05494883e+01 -6.39014381e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.64689787e+04  6.04146345e+01 -6.43339466e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.67880402e+04  6.02788045e+01 -6.47613207e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.71132830e+04  6.01420218e+01 -6.51835283e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.74448270e+04  6.00043094e+01 -6.56005418e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.77827941e+04  5.98656904e+01 -6.60123388e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.81273088e+04  5.97261875e+01 -6.64189013e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.84784980e+04  5.95858233e+01 -6.68202157e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.88364909e+04  5.94446202e+01 -6.72162730e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.92014194e+04  5.93026001e+01 -6.76070681e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.95734178e+04  5.91597850e+01 -6.79926000e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.99526231e+04  5.90161961e+01 -6.83728717e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.03391750e+04  5.88718548e+01 -6.87478896e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.07332157e+04  5.87267819e+01 -6.91176639e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.11348904e+04  5.85809979e+01 -6.94822081e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.15443469e+04  5.84345228e+01 -6.98415390e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.19617360e+04  5.82873767e+01 -7.01956762e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.23872114e+04  5.81395788e+01 -7.05446424e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.28209297e+04  5.79911482e+01 -7.08884633e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.32630507e+04  5.78421036e+01 -7.12271667e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.37137371e+04  5.76924634e+01 -7.15607832e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.41731548e+04  5.75422454e+01 -7.18893458e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.46414731e+04  5.73914671e+01 -7.22128895e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.51188643e+04  5.72401458e+01 -7.25314513e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.56055043e+04  5.70882980e+01 -7.28450702e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.61015722e+04  5.69359402e+01 -7.31537872e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.66072506e+04  5.67830884e+01 -7.34576445e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.71227258e+04  5.66297580e+01 -7.37566863e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.76481875e+04  5.64759644e+01 -7.40509579e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.81838293e+04  5.63217221e+01 -7.43405060e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.87298483e+04  5.61670458e+01 -7.46253785e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.92864456e+04  5.60119493e+01 -7.49056246e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.98538262e+04  5.58564465e+01 -7.51812941e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.04321989e+04  5.57005504e+01 -7.54524380e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.10217766e+04  5.55442741e+01 -7.57191079e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.16227766e+04  5.53876302e+01 -7.59813563e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.22354200e+04  5.52306308e+01 -7.62392362e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.28599325e+04  5.50732877e+01 -7.64928011e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.34965439e+04  5.49156126e+01 -7.67421052e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.41454887e+04  5.47576165e+01 -7.69872029e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.48070059e+04  5.45993103e+01 -7.72281489e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.54813389e+04  5.44407046e+01 -7.74649983e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.61687361e+04  5.42818095e+01 -7.76978062e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.68694506e+04  5.41226350e+01 -7.79266281e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.75837404e+04  5.39631906e+01 -7.81515194e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.83118685e+04  5.38034856e+01 -7.83725356e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.90541029e+04  5.36435291e+01 -7.85897320e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.98107171e+04  5.34833297e+01 -7.88031640e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.05819894e+04  5.33228959e+01 -7.90128870e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.13682040e+04  5.31622359e+01 -7.92189559e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.21696503e+04  5.30013575e+01 -7.94214258e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.29866235e+04  5.28402685e+01 -7.96203512e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.38194242e+04  5.26789763e+01 -7.98157865e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.46683592e+04  5.25174879e+01 -8.00077859e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.55337410e+04  5.23558104e+01 -8.01964031e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.64158883e+04  5.21939505e+01 -8.03816916e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.73151259e+04  5.20319146e+01 -8.05637043e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.82317848e+04  5.18697090e+01 -8.07424940e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.91662026e+04  5.17073397e+01 -8.09181128e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.01187234e+04  5.15448126e+01 -8.10906124e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.10896977e+04  5.13821334e+01 -8.12600443e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.20794833e+04  5.12193074e+01 -8.14264592e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.30884444e+04  5.10563400e+01 -8.15899074e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.41169527e+04  5.08932363e+01 -8.17504387e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.51653867e+04  5.07300012e+01 -8.19081026e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.62341325e+04  5.05666393e+01 -8.20629477e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.73235837e+04  5.04031554e+01 -8.22150222e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.84341413e+04  5.02395538e+01 -8.23643739e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.95662144e+04  5.00758389e+01 -8.25110499e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.07202196e+04  4.99120146e+01 -8.26550968e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.18965819e+04  4.97480850e+01 -8.27965605e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.30957344e+04  4.95840539e+01 -8.29354865e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.43181188e+04  4.94199251e+01 -8.30719197e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.55641849e+04  4.92557021e+01 -8.32059043e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.68343918e+04  4.90913882e+01 -8.33374841e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.81292069e+04  4.89269870e+01 -8.34667022e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.94491071e+04  4.87625015e+01 -8.35936010e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.07945784e+04  4.85979348e+01 -8.37182227e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.21661162e+04  4.84332900e+01 -8.38406085e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.35642254e+04  4.82685699e+01 -8.39607994e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.49894209e+04  4.81037772e+01 -8.40788354e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.64422274e+04  4.79389146e+01 -8.41947563e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.79231798e+04  4.77739848e+01 -8.43086012e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
