 frequency       gain_db         phase_raw_deg	manifest_sha256
 4.29866235e+01  7.61239302e+01 -7.97510351e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.38194242e+01  7.61238973e+01 -8.12959216e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.46683592e+01  7.61238631e+01 -8.28707251e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.55337410e+01  7.61238276e+01 -8.44760244e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.64158883e+01  7.61237906e+01 -8.61124097e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.73151259e+01  7.61237523e+01 -8.77804823e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.82317848e+01  7.61237124e+01 -8.94808554e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.91662026e+01  7.61236710e+01 -9.12141538e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.01187234e+01  7.61236279e+01 -9.29810145e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.10896977e+01  7.61235832e+01 -9.47820866e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.20794833e+01  7.61235367e+01 -9.66180318e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.30884444e+01  7.61234884e+01 -9.84895248e-01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.41169527e+01  7.61234382e+01 -1.00397253e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.51653867e+01  7.61233861e+01 -1.02341917e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.62341325e+01  7.61233319e+01 -1.04324231e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.73235837e+01  7.61232756e+01 -1.06344923e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.84341413e+01  7.61232171e+01 -1.08404735e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.95662144e+01  7.61231563e+01 -1.10504424e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.07202196e+01  7.61230931e+01 -1.12644760e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.18965819e+01  7.61230275e+01 -1.14826529e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.30957344e+01  7.61229593e+01 -1.17050531e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.43181188e+01  7.61228884e+01 -1.19317584e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.55641849e+01  7.61228147e+01 -1.21628518e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.68343918e+01  7.61227382e+01 -1.23984182e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.81292069e+01  7.61226587e+01 -1.26385440e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.94491071e+01  7.61225760e+01 -1.28833172e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.07945784e+01  7.61224902e+01 -1.31328276e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.21661162e+01  7.61224009e+01 -1.33871668e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.35642254e+01  7.61223082e+01 -1.36464280e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.49894209e+01  7.61222119e+01 -1.39107061e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.64422274e+01  7.61221118e+01 -1.41800981e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.79231798e+01  7.61220078e+01 -1.44547027e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.94328235e+01  7.61218997e+01 -1.47346204e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.09717142e+01  7.61217874e+01 -1.50199539e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.25404185e+01  7.61216707e+01 -1.53108076e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.41395142e+01  7.61215494e+01 -1.56072879e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.57695899e+01  7.61214234e+01 -1.59095035e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.74312458e+01  7.61212925e+01 -1.62175649e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.91250938e+01  7.61211564e+01 -1.65315848e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.08517576e+01  7.61210151e+01 -1.68516781e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.26118728e+01  7.61208682e+01 -1.71779619e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.44060876e+01  7.61207156e+01 -1.75105555e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.62350626e+01  7.61205570e+01 -1.78495803e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.80994713e+01  7.61203922e+01 -1.81951604e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.00000000e+02  7.61202209e+01 -1.85474219e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.01937349e+02  7.61200430e+01 -1.89064935e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.03912230e+02  7.61198581e+01 -1.92725062e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.05925373e+02  7.61196660e+01 -1.96455937e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.07977516e+02  7.61194664e+01 -2.00258920e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.10069417e+02  7.61192590e+01 -2.04135397e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.12201845e+02  7.61190435e+01 -2.08086784e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.14375586e+02  7.61188195e+01 -2.12114518e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.16591440e+02  7.61185868e+01 -2.16220067e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.18850223e+02  7.61183451e+01 -2.20404927e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.21152766e+02  7.61180938e+01 -2.24670619e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.23499917e+02  7.61178328e+01 -2.29018697e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.25892541e+02  7.61175616e+01 -2.33450739e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.28331519e+02  7.61172798e+01 -2.37968359e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.30817747e+02  7.61169869e+01 -2.42573195e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.33352143e+02  7.61166827e+01 -2.47266920e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.35935639e+02  7.61163665e+01 -2.52051237e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.38569186e+02  7.61160380e+01 -2.56927881e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.41253754e+02  7.61156967e+01 -2.61898619e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.43990332e+02  7.61153421e+01 -2.66965252e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.46779927e+02  7.61149736e+01 -2.72129612e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.49623566e+02  7.61145907e+01 -2.77393569e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.52522296e+02  7.61141929e+01 -2.82759025e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.55477184e+02  7.61137796e+01 -2.88227917e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.58489319e+02  7.61133501e+01 -2.93802220e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.61559810e+02  7.61129039e+01 -2.99483944e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.64689787e+02  7.61124403e+01 -3.05275136e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.67880402e+02  7.61119586e+01 -3.11177881e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.71132830e+02  7.61114581e+01 -3.17194302e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.74448270e+02  7.61109381e+01 -3.23326562e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.77827941e+02  7.61103978e+01 -3.29576862e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.81273088e+02  7.61098364e+01 -3.35947444e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.84784980e+02  7.61092531e+01 -3.42440590e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.88364909e+02  7.61086472e+01 -3.49058626e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.92014194e+02  7.61080176e+01 -3.55803916e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.95734178e+02  7.61073634e+01 -3.62678870e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.99526231e+02  7.61066838e+01 -3.69685940e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.03391750e+02  7.61059777e+01 -3.76827621e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.07332157e+02  7.61052441e+01 -3.84106456e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.11348904e+02  7.61044819e+01 -3.91525029e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.15443469e+02  7.61036901e+01 -3.99085973e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.19617360e+02  7.61028674e+01 -4.06791967e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.23872114e+02  7.61020127e+01 -4.14645736e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.28209297e+02  7.61011247e+01 -4.22650054e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.32630507e+02  7.61002022e+01 -4.30807744e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.37137371e+02  7.60992439e+01 -4.39121676e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.41731548e+02  7.60982482e+01 -4.47594771e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.46414731e+02  7.60972138e+01 -4.56230002e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.51188643e+02  7.60961393e+01 -4.65030391e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.56055043e+02  7.60950229e+01 -4.73999012e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.61015722e+02  7.60938632e+01 -4.83138991e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.66072506e+02  7.60926585e+01 -4.92453508e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.71227258e+02  7.60914070e+01 -5.01945795e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.76481875e+02  7.60901069e+01 -5.11619140e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.81838293e+02  7.60887563e+01 -5.21476883e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.87298483e+02  7.60873534e+01 -5.31522420e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.92864456e+02  7.60858961e+01 -5.41759203e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 2.98538262e+02  7.60843822e+01 -5.52190740e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.04321989e+02  7.60828097e+01 -5.62820595e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.10217766e+02  7.60811763e+01 -5.73652390e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.16227766e+02  7.60794796e+01 -5.84689802e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.22354200e+02  7.60777172e+01 -5.95936569e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.28599325e+02  7.60758867e+01 -6.07396484e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.34965439e+02  7.60739853e+01 -6.19073401e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.41454887e+02  7.60720105e+01 -6.30971230e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.48070059e+02  7.60699593e+01 -6.43093943e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.54813389e+02  7.60678290e+01 -6.55445568e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.61687361e+02  7.60656164e+01 -6.68030195e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.68694506e+02  7.60633184e+01 -6.80851971e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.75837404e+02  7.60609318e+01 -6.93915103e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.83118685e+02  7.60584532e+01 -7.07223859e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.90541029e+02  7.60558791e+01 -7.20782564e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 3.98107171e+02  7.60532060e+01 -7.34595602e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.05819894e+02  7.60504300e+01 -7.48667419e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.13682040e+02  7.60475473e+01 -7.63002515e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.21696503e+02  7.60445539e+01 -7.77605452e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.29866235e+02  7.60414455e+01 -7.92480847e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.38194242e+02  7.60382179e+01 -8.07633375e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.46683592e+02  7.60348665e+01 -8.23067767e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.55337410e+02  7.60313868e+01 -8.38788812e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.64158883e+02  7.60277739e+01 -8.54801349e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.73151259e+02  7.60240228e+01 -8.71110276e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.82317848e+02  7.60201284e+01 -8.87720539e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 4.91662026e+02  7.60160853e+01 -9.04637137e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.01187234e+02  7.60118880e+01 -9.21865121e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.10896977e+02  7.60075309e+01 -9.39409586e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.20794833e+02  7.60030079e+01 -9.57275678e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.30884444e+02  7.59983129e+01 -9.75468584e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.41169527e+02  7.59934396e+01 -9.93993537e+00	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.51653867e+02  7.59883815e+01 -1.01285581e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.62341325e+02  7.59831317e+01 -1.03206071e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.73235837e+02  7.59776832e+01 -1.05161358e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.84341413e+02  7.59720288e+01 -1.07151980e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 5.95662144e+02  7.59661610e+01 -1.09178478e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.07202196e+02  7.59600720e+01 -1.11241395e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.18965819e+02  7.59537538e+01 -1.13341277e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.30957344e+02  7.59471982e+01 -1.15478671e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.43181188e+02  7.59403966e+01 -1.17654127e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.55641849e+02  7.59333401e+01 -1.19868194e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.68343918e+02  7.59260197e+01 -1.22121424e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.81292069e+02  7.59184259e+01 -1.24414367e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 6.94491071e+02  7.59105492e+01 -1.26747574e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.07945784e+02  7.59023793e+01 -1.29121594e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.21661162e+02  7.58939061e+01 -1.31536975e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.35642254e+02  7.58851189e+01 -1.33994264e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.49894209e+02  7.58760067e+01 -1.36494004e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.64422274e+02  7.58665582e+01 -1.39036734e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.79231798e+02  7.58567618e+01 -1.41622990e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 7.94328235e+02  7.58466055e+01 -1.44253303e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.09717142e+02  7.58360770e+01 -1.46928198e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.25404185e+02  7.58251635e+01 -1.49648193e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.41395142e+02  7.58138521e+01 -1.52413801e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.57695899e+02  7.58021293e+01 -1.55225523e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.74312458e+02  7.57899812e+01 -1.58083853e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 8.91250938e+02  7.57773939e+01 -1.60989275e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.08517576e+02  7.57643526e+01 -1.63942260e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.26118728e+02  7.57508424e+01 -1.66943270e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.44060876e+02  7.57368481e+01 -1.69992750e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.62350626e+02  7.57223539e+01 -1.73091132e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 9.80994713e+02  7.57073438e+01 -1.76238833e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.00000000e+03  7.56918012e+01 -1.79436251e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.01937349e+03  7.56757092e+01 -1.82683767e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.03912230e+03  7.56590506e+01 -1.85981743e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.05925373e+03  7.56418078e+01 -1.89330519e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.07977516e+03  7.56239625e+01 -1.92730413e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.10069417e+03  7.56054965e+01 -1.96181719e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.12201845e+03  7.55863909e+01 -1.99684707e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.14375586e+03  7.55666265e+01 -2.03239619e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.16591440e+03  7.55461837e+01 -2.06846670e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.18850223e+03  7.55250426e+01 -2.10506044e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.21152766e+03  7.55031828e+01 -2.14217896e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.23499917e+03  7.54805839e+01 -2.17982344e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.25892541e+03  7.54572248e+01 -2.21799478e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.28331519e+03  7.54330841e+01 -2.25669346e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.30817747e+03  7.54081404e+01 -2.29591961e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.33352143e+03  7.53823718e+01 -2.33567299e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.35935639e+03  7.53557560e+01 -2.37595291e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.38569186e+03  7.53282706e+01 -2.41675830e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.41253754e+03  7.52998931e+01 -2.45808762e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.43990332e+03  7.52706005e+01 -2.49993889e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.46779927e+03  7.52403698e+01 -2.54230967e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.49623566e+03  7.52091778e+01 -2.58519703e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.52522296e+03  7.51770011e+01 -2.62859754e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.55477184e+03  7.51438162e+01 -2.67250728e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.58489319e+03  7.51095997e+01 -2.71692178e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.61559810e+03  7.50743278e+01 -2.76183605e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.64689787e+03  7.50379769e+01 -2.80724457e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.67880402e+03  7.50005236e+01 -2.85314125e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.71132830e+03  7.49619442e+01 -2.89951944e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.74448270e+03  7.49222152e+01 -2.94637191e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.77827941e+03  7.48813135e+01 -2.99369087e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
 1.81273088e+03  7.48392158e+01 -3.04146793e+01	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
