polarity,physical_row,physical_col,core_row,core_col,net,electrical,instance,local_x_um,local_y_um
N,45,17,44,16,B10,1,XN_r45_c17_B10,102.000,204.300
N,45,18,44,17,B10,1,XN_r45_c18_B10,108.000,204.300
N,45,19,44,18,B10,1,XN_r45_c19_B10,114.000,204.300
N,45,20,44,19,B10,1,XN_r45_c20_B10,120.000,204.300
N,45,21,44,20,B10,1,XN_r45_c21_B10,126.000,204.300
N,45,22,44,21,B10,1,XN_r45_c22_B10,132.000,204.300
N,45,23,44,22,B10,1,XN_r45_c23_B10,138.000,204.300
N,45,24,44,23,B10,1,XN_r45_c24_B10,144.000,204.300
N,45,25,44,24,B10,1,XN_r45_c25_B10,150.000,204.300
N,45,26,44,25,B10,1,XN_r45_c26_B10,156.000,204.300
N,45,27,44,26,B10,1,XN_r45_c27_B10,162.000,204.300
N,45,28,44,27,B10,1,XN_r45_c28_B10,168.000,204.300
N,45,29,44,28,B10,1,XN_r45_c29_B10,174.000,204.300
N,45,30,44,29,B10,1,XN_r45_c30_B10,180.000,204.300
N,45,31,44,30,B10,1,XN_r45_c31_B10,186.000,204.300
N,45,32,44,31,B10,1,XN_r45_c32_B10,192.000,204.300
N,45,33,44,32,B10,1,XN_r45_c33_B10,198.000,204.300
N,45,34,44,33,B10,1,XN_r45_c34_B10,204.000,204.300
N,45,35,44,34,B10,1,XN_r45_c35_B10,210.000,204.300
N,45,36,44,35,B10,1,XN_r45_c36_B10,216.000,204.300
N,45,37,44,36,B10,1,XN_r45_c37_B10,222.000,204.300
N,45,38,44,37,B10,1,XN_r45_c38_B10,228.000,204.300
N,45,39,44,38,B10,1,XN_r45_c39_B10,234.000,204.300
N,45,40,44,39,B10,1,XN_r45_c40_B10,240.000,204.300
N,45,41,44,40,B10,1,XN_r45_c41_B10,246.000,204.300
N,45,42,44,41,B10,1,XN_r45_c42_B10,252.000,204.300
N,45,43,44,42,B10,1,XN_r45_c43_B10,258.000,204.300
N,45,44,44,43,B10,1,XN_r45_c44_B10,264.000,204.300
N,45,45,44,44,B10,1,XN_r45_c45_B10,270.000,204.300
N,45,46,44,45,B10,1,XN_r45_c46_B10,276.000,204.300
N,45,47,44,46,B10,1,XN_r45_c47_B10,282.000,204.300
N,45,48,44,47,B10,1,XN_r45_c48_B10,288.000,204.300
N,45,49,44,48,B10,1,XN_r45_c49_B10,294.000,204.300
N,45,50,44,49,B10,1,XN_r45_c50_B10,300.000,204.300
N,45,51,44,50,B10,1,XN_r45_c51_B10,306.000,204.300
N,45,52,44,51,B10,1,XN_r45_c52_B10,312.000,204.300
N,45,53,44,52,B10,1,XN_r45_c53_B10,318.000,204.300
N,45,54,44,53,B10,1,XN_r45_c54_B10,324.000,204.300
N,45,55,44,54,B10,1,XN_r45_c55_B10,330.000,204.300
N,45,56,44,55,B10,1,XN_r45_c56_B10,336.000,204.300
N,45,57,44,56,B10,1,XN_r45_c57_B10,342.000,204.300
N,45,58,44,57,B10,1,XN_r45_c58_B10,348.000,204.300
N,45,59,44,58,B10,1,XN_r45_c59_B10,354.000,204.300
N,45,60,44,59,B10,1,XN_r45_c60_B10,360.000,204.300
N,45,61,44,60,B10,1,XN_r45_c61_B10,366.000,204.300
N,45,62,44,61,B10,1,XN_r45_c62_B10,372.000,204.300
N,45,63,44,62,B10,1,XN_r45_c63_B10,378.000,204.300
N,45,64,44,63,B11,1,XN_r45_c64_B11,384.000,204.300
N,45,65,,,EDGE,0,XN_r45_c65_EDGE,390.000,204.300
N,46,0,,,EDGE,0,XN_r46_c00_EDGE,0.000,208.840
N,46,1,45,0,B10,1,XN_r46_c01_B10,6.000,208.840
N,46,2,45,1,B10,1,XN_r46_c02_B10,12.000,208.840
N,46,3,45,2,B10,1,XN_r46_c03_B10,18.000,208.840
N,46,4,45,3,B10,1,XN_r46_c04_B10,24.000,208.840
N,46,5,45,4,B10,1,XN_r46_c05_B10,30.000,208.840
N,46,6,45,5,B10,1,XN_r46_c06_B10,36.000,208.840
N,46,7,45,6,B10,1,XN_r46_c07_B10,42.000,208.840
N,46,8,45,7,B10,1,XN_r46_c08_B10,48.000,208.840
N,46,9,45,8,B10,1,XN_r46_c09_B10,54.000,208.840
N,46,10,45,9,B10,1,XN_r46_c10_B10,60.000,208.840
N,46,11,45,10,B10,1,XN_r46_c11_B10,66.000,208.840
N,46,12,45,11,B10,1,XN_r46_c12_B10,72.000,208.840
N,46,13,45,12,B10,1,XN_r46_c13_B10,78.000,208.840
N,46,14,45,13,B10,1,XN_r46_c14_B10,84.000,208.840
N,46,15,45,14,B10,1,XN_r46_c15_B10,90.000,208.840
N,46,16,45,15,B10,1,XN_r46_c16_B10,96.000,208.840
N,46,17,45,16,B10,1,XN_r46_c17_B10,102.000,208.840
N,46,18,45,17,B10,1,XN_r46_c18_B10,108.000,208.840
N,46,19,45,18,B10,1,XN_r46_c19_B10,114.000,208.840
N,46,20,45,19,B10,1,XN_r46_c20_B10,120.000,208.840
N,46,21,45,20,B10,1,XN_r46_c21_B10,126.000,208.840
N,46,22,45,21,B10,1,XN_r46_c22_B10,132.000,208.840
N,46,23,45,22,B10,1,XN_r46_c23_B10,138.000,208.840
N,46,24,45,23,B10,1,XN_r46_c24_B10,144.000,208.840
N,46,25,45,24,B10,1,XN_r46_c25_B10,150.000,208.840
N,46,26,45,25,B10,1,XN_r46_c26_B10,156.000,208.840
N,46,27,45,26,B10,1,XN_r46_c27_B10,162.000,208.840
N,46,28,45,27,B10,1,XN_r46_c28_B10,168.000,208.840
N,46,29,45,28,B10,1,XN_r46_c29_B10,174.000,208.840
N,46,30,45,29,B10,1,XN_r46_c30_B10,180.000,208.840
N,46,31,45,30,B10,1,XN_r46_c31_B10,186.000,208.840
N,46,32,45,31,B10,1,XN_r46_c32_B10,192.000,208.840
N,46,33,45,32,B10,1,XN_r46_c33_B10,198.000,208.840
N,46,34,45,33,B10,1,XN_r46_c34_B10,204.000,208.840
N,46,35,45,34,B10,1,XN_r46_c35_B10,210.000,208.840
N,46,36,45,35,B10,1,XN_r46_c36_B10,216.000,208.840
N,46,37,45,36,B10,1,XN_r46_c37_B10,222.000,208.840
N,46,38,45,37,B10,1,XN_r46_c38_B10,228.000,208.840
N,46,39,45,38,B10,1,XN_r46_c39_B10,234.000,208.840
N,46,40,45,39,B10,1,XN_r46_c40_B10,240.000,208.840
N,46,41,45,40,B10,1,XN_r46_c41_B10,246.000,208.840
N,46,42,45,41,B10,1,XN_r46_c42_B10,252.000,208.840
N,46,43,45,42,B10,1,XN_r46_c43_B10,258.000,208.840
N,46,44,45,43,B10,1,XN_r46_c44_B10,264.000,208.840
N,46,45,45,44,B10,1,XN_r46_c45_B10,270.000,208.840
N,46,46,45,45,B10,1,XN_r46_c46_B10,276.000,208.840
N,46,47,45,46,B10,1,XN_r46_c47_B10,282.000,208.840
N,46,48,45,47,B10,1,XN_r46_c48_B10,288.000,208.840
N,46,49,45,48,B10,1,XN_r46_c49_B10,294.000,208.840
N,46,50,45,49,B10,1,XN_r46_c50_B10,300.000,208.840
N,46,51,45,50,B10,1,XN_r46_c51_B10,306.000,208.840
N,46,52,45,51,B10,1,XN_r46_c52_B10,312.000,208.840
N,46,53,45,52,B10,1,XN_r46_c53_B10,318.000,208.840
N,46,54,45,53,B10,1,XN_r46_c54_B10,324.000,208.840
N,46,55,45,54,B10,1,XN_r46_c55_B10,330.000,208.840
N,46,56,45,55,B10,1,XN_r46_c56_B10,336.000,208.840
N,46,57,45,56,B10,1,XN_r46_c57_B10,342.000,208.840
N,46,58,45,57,B10,1,XN_r46_c58_B10,348.000,208.840
N,46,59,45,58,B10,1,XN_r46_c59_B10,354.000,208.840
N,46,60,45,59,B10,1,XN_r46_c60_B10,360.000,208.840
N,46,61,45,60,B10,1,XN_r46_c61_B10,366.000,208.840
N,46,62,45,61,B10,1,XN_r46_c62_B10,372.000,208.840
N,46,63,45,62,B10,1,XN_r46_c63_B10,378.000,208.840
N,46,64,45,63,B11,1,XN_r46_c64_B11,384.000,208.840
N,46,65,,,EDGE,0,XN_r46_c65_EDGE,390.000,208.840
N,47,0,,,EDGE,0,XN_r47_c00_EDGE,0.000,213.380
N,47,1,46,0,B10,1,XN_r47_c01_B10,6.000,213.380
N,47,2,46,1,B10,1,XN_r47_c02_B10,12.000,213.380
N,47,3,46,2,B10,1,XN_r47_c03_B10,18.000,213.380
N,47,4,46,3,B10,1,XN_r47_c04_B10,24.000,213.380
N,47,5,46,4,B10,1,XN_r47_c05_B10,30.000,213.380
N,47,6,46,5,B10,1,XN_r47_c06_B10,36.000,213.380
N,47,7,46,6,B10,1,XN_r47_c07_B10,42.000,213.380
N,47,8,46,7,B10,1,XN_r47_c08_B10,48.000,213.380
N,47,9,46,8,B10,1,XN_r47_c09_B10,54.000,213.380
N,47,10,46,9,B10,1,XN_r47_c10_B10,60.000,213.380
N,47,11,46,10,B10,1,XN_r47_c11_B10,66.000,213.380
N,47,12,46,11,B10,1,XN_r47_c12_B10,72.000,213.380
N,47,13,46,12,B10,1,XN_r47_c13_B10,78.000,213.380
N,47,14,46,13,B10,1,XN_r47_c14_B10,84.000,213.380
N,47,15,46,14,B10,1,XN_r47_c15_B10,90.000,213.380
N,47,16,46,15,B10,1,XN_r47_c16_B10,96.000,213.380
N,47,17,46,16,B10,1,XN_r47_c17_B10,102.000,213.380
N,47,18,46,17,B10,1,XN_r47_c18_B10,108.000,213.380
N,47,19,46,18,B10,1,XN_r47_c19_B10,114.000,213.380
N,47,20,46,19,B10,1,XN_r47_c20_B10,120.000,213.380
N,47,21,46,20,B10,1,XN_r47_c21_B10,126.000,213.380
N,47,22,46,21,B10,1,XN_r47_c22_B10,132.000,213.380
N,47,23,46,22,B10,1,XN_r47_c23_B10,138.000,213.380
N,47,24,46,23,B10,1,XN_r47_c24_B10,144.000,213.380
N,47,25,46,24,B10,1,XN_r47_c25_B10,150.000,213.380
N,47,26,46,25,B10,1,XN_r47_c26_B10,156.000,213.380
N,47,27,46,26,B10,1,XN_r47_c27_B10,162.000,213.380
N,47,28,46,27,B10,1,XN_r47_c28_B10,168.000,213.380
N,47,29,46,28,B10,1,XN_r47_c29_B10,174.000,213.380
N,47,30,46,29,B10,1,XN_r47_c30_B10,180.000,213.380
N,47,31,46,30,B10,1,XN_r47_c31_B10,186.000,213.380
N,47,32,46,31,B10,1,XN_r47_c32_B10,192.000,213.380
N,47,33,46,32,B10,1,XN_r47_c33_B10,198.000,213.380
N,47,34,46,33,B10,1,XN_r47_c34_B10,204.000,213.380
N,47,35,46,34,B10,1,XN_r47_c35_B10,210.000,213.380
N,47,36,46,35,B10,1,XN_r47_c36_B10,216.000,213.380
N,47,37,46,36,B10,1,XN_r47_c37_B10,222.000,213.380
N,47,38,46,37,B10,1,XN_r47_c38_B10,228.000,213.380
N,47,39,46,38,B10,1,XN_r47_c39_B10,234.000,213.380
N,47,40,46,39,B10,1,XN_r47_c40_B10,240.000,213.380
N,47,41,46,40,B10,1,XN_r47_c41_B10,246.000,213.380
N,47,42,46,41,B10,1,XN_r47_c42_B10,252.000,213.380
N,47,43,46,42,B10,1,XN_r47_c43_B10,258.000,213.380
N,47,44,46,43,B10,1,XN_r47_c44_B10,264.000,213.380
N,47,45,46,44,B10,1,XN_r47_c45_B10,270.000,213.380
N,47,46,46,45,B10,1,XN_r47_c46_B10,276.000,213.380
N,47,47,46,46,B10,1,XN_r47_c47_B10,282.000,213.380
N,47,48,46,47,B10,1,XN_r47_c48_B10,288.000,213.380
N,47,49,46,48,B10,1,XN_r47_c49_B10,294.000,213.380
N,47,50,46,49,B10,1,XN_r47_c50_B10,300.000,213.380
N,47,51,46,50,B10,1,XN_r47_c51_B10,306.000,213.380
N,47,52,46,51,B10,1,XN_r47_c52_B10,312.000,213.380
N,47,53,46,52,B10,1,XN_r47_c53_B10,318.000,213.380
N,47,54,46,53,B10,1,XN_r47_c54_B10,324.000,213.380
N,47,55,46,54,B10,1,XN_r47_c55_B10,330.000,213.380
N,47,56,46,55,B10,1,XN_r47_c56_B10,336.000,213.380
N,47,57,46,56,B10,1,XN_r47_c57_B10,342.000,213.380
N,47,58,46,57,B10,1,XN_r47_c58_B10,348.000,213.380
N,47,59,46,58,B10,1,XN_r47_c59_B10,354.000,213.380
N,47,60,46,59,B10,1,XN_r47_c60_B10,360.000,213.380
N,47,61,46,60,B10,1,XN_r47_c61_B10,366.000,213.380
N,47,62,46,61,B10,1,XN_r47_c62_B10,372.000,213.380
N,47,63,46,62,B10,1,XN_r47_c63_B10,378.000,213.380
N,47,64,46,63,B11,1,XN_r47_c64_B11,384.000,213.380
N,47,65,,,EDGE,0,XN_r47_c65_EDGE,390.000,213.380
N,48,0,,,EDGE,0,XN_r48_c00_EDGE,0.000,217.920
N,48,1,47,0,B10,1,XN_r48_c01_B10,6.000,217.920
N,48,2,47,1,B10,1,XN_r48_c02_B10,12.000,217.920
N,48,3,47,2,B10,1,XN_r48_c03_B10,18.000,217.920
N,48,4,47,3,B10,1,XN_r48_c04_B10,24.000,217.920
N,48,5,47,4,B10,1,XN_r48_c05_B10,30.000,217.920
N,48,6,47,5,B10,1,XN_r48_c06_B10,36.000,217.920
N,48,7,47,6,B10,1,XN_r48_c07_B10,42.000,217.920
N,48,8,47,7,B10,1,XN_r48_c08_B10,48.000,217.920
N,48,9,47,8,B10,1,XN_r48_c09_B10,54.000,217.920
N,48,10,47,9,B10,1,XN_r48_c10_B10,60.000,217.920
N,48,11,47,10,B10,1,XN_r48_c11_B10,66.000,217.920
N,48,12,47,11,B10,1,XN_r48_c12_B10,72.000,217.920
N,48,13,47,12,B10,1,XN_r48_c13_B10,78.000,217.920
N,48,14,47,13,B10,1,XN_r48_c14_B10,84.000,217.920
N,48,15,47,14,B10,1,XN_r48_c15_B10,90.000,217.920
N,48,16,47,15,B10,1,XN_r48_c16_B10,96.000,217.920
N,48,17,47,16,B10,1,XN_r48_c17_B10,102.000,217.920
N,48,18,47,17,B10,1,XN_r48_c18_B10,108.000,217.920
N,48,19,47,18,B10,1,XN_r48_c19_B10,114.000,217.920
N,48,20,47,19,B10,1,XN_r48_c20_B10,120.000,217.920
N,48,21,47,20,B10,1,XN_r48_c21_B10,126.000,217.920
N,48,22,47,21,B10,1,XN_r48_c22_B10,132.000,217.920
N,48,23,47,22,B10,1,XN_r48_c23_B10,138.000,217.920
N,48,24,47,23,B10,1,XN_r48_c24_B10,144.000,217.920
N,48,25,47,24,B10,1,XN_r48_c25_B10,150.000,217.920
N,48,26,47,25,B10,1,XN_r48_c26_B10,156.000,217.920
N,48,27,47,26,B10,1,XN_r48_c27_B10,162.000,217.920
N,48,28,47,27,B10,1,XN_r48_c28_B10,168.000,217.920
N,48,29,47,28,B10,1,XN_r48_c29_B10,174.000,217.920
N,48,30,47,29,B10,1,XN_r48_c30_B10,180.000,217.920
N,48,31,47,30,B10,1,XN_r48_c31_B10,186.000,217.920
N,48,32,47,31,B10,1,XN_r48_c32_B10,192.000,217.920
N,48,33,47,32,B10,1,XN_r48_c33_B10,198.000,217.920
N,48,34,47,33,B10,1,XN_r48_c34_B10,204.000,217.920
N,48,35,47,34,B10,1,XN_r48_c35_B10,210.000,217.920
N,48,36,47,35,B10,1,XN_r48_c36_B10,216.000,217.920
N,48,37,47,36,B10,1,XN_r48_c37_B10,222.000,217.920
N,48,38,47,37,B10,1,XN_r48_c38_B10,228.000,217.920
N,48,39,47,38,B10,1,XN_r48_c39_B10,234.000,217.920
N,48,40,47,39,B10,1,XN_r48_c40_B10,240.000,217.920
N,48,41,47,40,B10,1,XN_r48_c41_B10,246.000,217.920
N,48,42,47,41,B10,1,XN_r48_c42_B10,252.000,217.920
N,48,43,47,42,B10,1,XN_r48_c43_B10,258.000,217.920
N,48,44,47,43,B10,1,XN_r48_c44_B10,264.000,217.920
N,48,45,47,44,B10,1,XN_r48_c45_B10,270.000,217.920
N,48,46,47,45,B10,1,XN_r48_c46_B10,276.000,217.920
N,48,47,47,46,B10,1,XN_r48_c47_B10,282.000,217.920
N,48,48,47,47,B10,1,XN_r48_c48_B10,288.000,217.920
N,48,49,47,48,B10,1,XN_r48_c49_B10,294.000,217.920
N,48,50,47,49,B10,1,XN_r48_c50_B10,300.000,217.920
N,48,51,47,50,B10,1,XN_r48_c51_B10,306.000,217.920
N,48,52,47,51,B10,1,XN_r48_c52_B10,312.000,217.920
N,48,53,47,52,B10,1,XN_r48_c53_B10,318.000,217.920
N,48,54,47,53,B10,1,XN_r48_c54_B10,324.000,217.920
N,48,55,47,54,B10,1,XN_r48_c55_B10,330.000,217.920
N,48,56,47,55,B10,1,XN_r48_c56_B10,336.000,217.920
N,48,57,47,56,B10,1,XN_r48_c57_B10,342.000,217.920
N,48,58,47,57,B10,1,XN_r48_c58_B10,348.000,217.920
N,48,59,47,58,B10,1,XN_r48_c59_B10,354.000,217.920
N,48,60,47,59,B10,1,XN_r48_c60_B10,360.000,217.920
N,48,61,47,60,B10,1,XN_r48_c61_B10,366.000,217.920
N,48,62,47,61,B10,1,XN_r48_c62_B10,372.000,217.920
N,48,63,47,62,B10,1,XN_r48_c63_B10,378.000,217.920
N,48,64,47,63,B11,1,XN_r48_c64_B11,384.000,217.920
N,48,65,,,EDGE,0,XN_r48_c65_EDGE,390.000,217.920
N,49,0,,,EDGE,0,XN_r49_c00_EDGE,0.000,222.460
N,49,1,48,0,B11,1,XN_r49_c01_B11,6.000,222.460
N,49,2,48,1,B11,1,XN_r49_c02_B11,12.000,222.460
N,49,3,48,2,B11,1,XN_r49_c03_B11,18.000,222.460
N,49,4,48,3,B11,1,XN_r49_c04_B11,24.000,222.460
N,49,5,48,4,B11,1,XN_r49_c05_B11,30.000,222.460
N,49,6,48,5,B11,1,XN_r49_c06_B11,36.000,222.460
N,49,7,48,6,B11,1,XN_r49_c07_B11,42.000,222.460
N,49,8,48,7,B11,1,XN_r49_c08_B11,48.000,222.460
N,49,9,48,8,B11,1,XN_r49_c09_B11,54.000,222.460
N,49,10,48,9,B11,1,XN_r49_c10_B11,60.000,222.460
N,49,11,48,10,B11,1,XN_r49_c11_B11,66.000,222.460
N,49,12,48,11,B11,1,XN_r49_c12_B11,72.000,222.460
N,49,13,48,12,B11,1,XN_r49_c13_B11,78.000,222.460
N,49,14,48,13,B11,1,XN_r49_c14_B11,84.000,222.460
N,49,15,48,14,B11,1,XN_r49_c15_B11,90.000,222.460
N,49,16,48,15,B11,1,XN_r49_c16_B11,96.000,222.460
N,49,17,48,16,B11,1,XN_r49_c17_B11,102.000,222.460
N,49,18,48,17,B11,1,XN_r49_c18_B11,108.000,222.460
N,49,19,48,18,B11,1,XN_r49_c19_B11,114.000,222.460
N,49,20,48,19,B11,1,XN_r49_c20_B11,120.000,222.460
N,49,21,48,20,B11,1,XN_r49_c21_B11,126.000,222.460
N,49,22,48,21,B11,1,XN_r49_c22_B11,132.000,222.460
N,49,23,48,22,B11,1,XN_r49_c23_B11,138.000,222.460
N,49,24,48,23,B11,1,XN_r49_c24_B11,144.000,222.460
N,49,25,48,24,B11,1,XN_r49_c25_B11,150.000,222.460
N,49,26,48,25,B11,1,XN_r49_c26_B11,156.000,222.460
N,49,27,48,26,B11,1,XN_r49_c27_B11,162.000,222.460
N,49,28,48,27,B11,1,XN_r49_c28_B11,168.000,222.460
N,49,29,48,28,B11,1,XN_r49_c29_B11,174.000,222.460
N,49,30,48,29,B11,1,XN_r49_c30_B11,180.000,222.460
N,49,31,48,30,B11,1,XN_r49_c31_B11,186.000,222.460
N,49,32,48,31,B11,1,XN_r49_c32_B11,192.000,222.460
N,49,33,48,32,B11,1,XN_r49_c33_B11,198.000,222.460
N,49,34,48,33,B11,1,XN_r49_c34_B11,204.000,222.460
N,49,35,48,34,B11,1,XN_r49_c35_B11,210.000,222.460
N,49,36,48,35,B11,1,XN_r49_c36_B11,216.000,222.460
N,49,37,48,36,B11,1,XN_r49_c37_B11,222.000,222.460
N,49,38,48,37,B11,1,XN_r49_c38_B11,228.000,222.460
N,49,39,48,38,B11,1,XN_r49_c39_B11,234.000,222.460
N,49,40,48,39,B11,1,XN_r49_c40_B11,240.000,222.460
N,49,41,48,40,B11,1,XN_r49_c41_B11,246.000,222.460
N,49,42,48,41,B11,1,XN_r49_c42_B11,252.000,222.460
N,49,43,48,42,B11,1,XN_r49_c43_B11,258.000,222.460
N,49,44,48,43,B11,1,XN_r49_c44_B11,264.000,222.460
N,49,45,48,44,B11,1,XN_r49_c45_B11,270.000,222.460
N,49,46,48,45,B11,1,XN_r49_c46_B11,276.000,222.460
N,49,47,48,46,B11,1,XN_r49_c47_B11,282.000,222.460
N,49,48,48,47,B11,1,XN_r49_c48_B11,288.000,222.460
N,49,49,48,48,B11,1,XN_r49_c49_B11,294.000,222.460
N,49,50,48,49,B11,1,XN_r49_c50_B11,300.000,222.460
N,49,51,48,50,B11,1,XN_r49_c51_B11,306.000,222.460
N,49,52,48,51,B11,1,XN_r49_c52_B11,312.000,222.460
N,49,53,48,52,B11,1,XN_r49_c53_B11,318.000,222.460
N,49,54,48,53,B11,1,XN_r49_c54_B11,324.000,222.460
N,49,55,48,54,B11,1,XN_r49_c55_B11,330.000,222.460
N,49,56,48,55,B11,1,XN_r49_c56_B11,336.000,222.460
N,49,57,48,56,B11,1,XN_r49_c57_B11,342.000,222.460
N,49,58,48,57,B11,1,XN_r49_c58_B11,348.000,222.460
N,49,59,48,58,B11,1,XN_r49_c59_B11,354.000,222.460
N,49,60,48,59,B11,1,XN_r49_c60_B11,360.000,222.460
N,49,61,48,60,B11,1,XN_r49_c61_B11,366.000,222.460
N,49,62,48,61,B11,1,XN_r49_c62_B11,372.000,222.460
N,49,63,48,62,B11,1,XN_r49_c63_B11,378.000,222.460
N,49,64,48,63,B10,1,XN_r49_c64_B10,384.000,222.460
N,49,65,,,EDGE,0,XN_r49_c65_EDGE,390.000,222.460
N,50,0,,,EDGE,0,XN_r50_c00_EDGE,0.000,227.000
N,50,1,49,0,B11,1,XN_r50_c01_B11,6.000,227.000
N,50,2,49,1,B11,1,XN_r50_c02_B11,12.000,227.000
N,50,3,49,2,B11,1,XN_r50_c03_B11,18.000,227.000
N,50,4,49,3,B11,1,XN_r50_c04_B11,24.000,227.000
N,50,5,49,4,B11,1,XN_r50_c05_B11,30.000,227.000
N,50,6,49,5,B11,1,XN_r50_c06_B11,36.000,227.000
N,50,7,49,6,B11,1,XN_r50_c07_B11,42.000,227.000
N,50,8,49,7,B11,1,XN_r50_c08_B11,48.000,227.000
N,50,9,49,8,B11,1,XN_r50_c09_B11,54.000,227.000
N,50,10,49,9,B11,1,XN_r50_c10_B11,60.000,227.000
N,50,11,49,10,B11,1,XN_r50_c11_B11,66.000,227.000
N,50,12,49,11,B11,1,XN_r50_c12_B11,72.000,227.000
N,50,13,49,12,B11,1,XN_r50_c13_B11,78.000,227.000
N,50,14,49,13,B11,1,XN_r50_c14_B11,84.000,227.000
N,50,15,49,14,B11,1,XN_r50_c15_B11,90.000,227.000
N,50,16,49,15,B11,1,XN_r50_c16_B11,96.000,227.000
N,50,17,49,16,B11,1,XN_r50_c17_B11,102.000,227.000
N,50,18,49,17,B11,1,XN_r50_c18_B11,108.000,227.000
N,50,19,49,18,B11,1,XN_r50_c19_B11,114.000,227.000
N,50,20,49,19,B11,1,XN_r50_c20_B11,120.000,227.000
N,50,21,49,20,B11,1,XN_r50_c21_B11,126.000,227.000
N,50,22,49,21,B11,1,XN_r50_c22_B11,132.000,227.000
N,50,23,49,22,B11,1,XN_r50_c23_B11,138.000,227.000
N,50,24,49,23,B11,1,XN_r50_c24_B11,144.000,227.000
N,50,25,49,24,B11,1,XN_r50_c25_B11,150.000,227.000
N,50,26,49,25,B11,1,XN_r50_c26_B11,156.000,227.000
N,50,27,49,26,B11,1,XN_r50_c27_B11,162.000,227.000
N,50,28,49,27,B11,1,XN_r50_c28_B11,168.000,227.000
N,50,29,49,28,B11,1,XN_r50_c29_B11,174.000,227.000
N,50,30,49,29,B11,1,XN_r50_c30_B11,180.000,227.000
N,50,31,49,30,B11,1,XN_r50_c31_B11,186.000,227.000
N,50,32,49,31,B11,1,XN_r50_c32_B11,192.000,227.000
N,50,33,49,32,B11,1,XN_r50_c33_B11,198.000,227.000
N,50,34,49,33,B11,1,XN_r50_c34_B11,204.000,227.000
N,50,35,49,34,B11,1,XN_r50_c35_B11,210.000,227.000
N,50,36,49,35,B11,1,XN_r50_c36_B11,216.000,227.000
N,50,37,49,36,B11,1,XN_r50_c37_B11,222.000,227.000
N,50,38,49,37,B11,1,XN_r50_c38_B11,228.000,227.000
N,50,39,49,38,B11,1,XN_r50_c39_B11,234.000,227.000
N,50,40,49,39,B11,1,XN_r50_c40_B11,240.000,227.000
N,50,41,49,40,B11,1,XN_r50_c41_B11,246.000,227.000
N,50,42,49,41,B11,1,XN_r50_c42_B11,252.000,227.000
N,50,43,49,42,B11,1,XN_r50_c43_B11,258.000,227.000
N,50,44,49,43,B11,1,XN_r50_c44_B11,264.000,227.000
N,50,45,49,44,B11,1,XN_r50_c45_B11,270.000,227.000
N,50,46,49,45,B11,1,XN_r50_c46_B11,276.000,227.000
N,50,47,49,46,B11,1,XN_r50_c47_B11,282.000,227.000
N,50,48,49,47,B11,1,XN_r50_c48_B11,288.000,227.000
N,50,49,49,48,B11,1,XN_r50_c49_B11,294.000,227.000
N,50,50,49,49,B11,1,XN_r50_c50_B11,300.000,227.000
N,50,51,49,50,B11,1,XN_r50_c51_B11,306.000,227.000
N,50,52,49,51,B11,1,XN_r50_c52_B11,312.000,227.000
N,50,53,49,52,B11,1,XN_r50_c53_B11,318.000,227.000
N,50,54,49,53,B11,1,XN_r50_c54_B11,324.000,227.000
N,50,55,49,54,B11,1,XN_r50_c55_B11,330.000,227.000
N,50,56,49,55,B11,1,XN_r50_c56_B11,336.000,227.000
N,50,57,49,56,B11,1,XN_r50_c57_B11,342.000,227.000
N,50,58,49,57,B11,1,XN_r50_c58_B11,348.000,227.000
N,50,59,49,58,B11,1,XN_r50_c59_B11,354.000,227.000
N,50,60,49,59,B11,1,XN_r50_c60_B11,360.000,227.000
N,50,61,49,60,B11,1,XN_r50_c61_B11,366.000,227.000
N,50,62,49,61,B11,1,XN_r50_c62_B11,372.000,227.000
N,50,63,49,62,B11,1,XN_r50_c63_B11,378.000,227.000
N,50,64,49,63,B10,1,XN_r50_c64_B10,384.000,227.000
N,50,65,,,EDGE,0,XN_r50_c65_EDGE,390.000,227.000
N,51,0,,,EDGE,0,XN_r51_c00_EDGE,0.000,231.540
N,51,1,50,0,B11,1,XN_r51_c01_B11,6.000,231.540
N,51,2,50,1,B11,1,XN_r51_c02_B11,12.000,231.540
N,51,3,50,2,B11,1,XN_r51_c03_B11,18.000,231.540
N,51,4,50,3,B11,1,XN_r51_c04_B11,24.000,231.540
N,51,5,50,4,B11,1,XN_r51_c05_B11,30.000,231.540
N,51,6,50,5,B11,1,XN_r51_c06_B11,36.000,231.540
N,51,7,50,6,B11,1,XN_r51_c07_B11,42.000,231.540
N,51,8,50,7,B11,1,XN_r51_c08_B11,48.000,231.540
N,51,9,50,8,B11,1,XN_r51_c09_B11,54.000,231.540
N,51,10,50,9,B11,1,XN_r51_c10_B11,60.000,231.540
N,51,11,50,10,B11,1,XN_r51_c11_B11,66.000,231.540
N,51,12,50,11,B11,1,XN_r51_c12_B11,72.000,231.540
N,51,13,50,12,B11,1,XN_r51_c13_B11,78.000,231.540
N,51,14,50,13,B11,1,XN_r51_c14_B11,84.000,231.540
N,51,15,50,14,B11,1,XN_r51_c15_B11,90.000,231.540
N,51,16,50,15,B11,1,XN_r51_c16_B11,96.000,231.540
N,51,17,50,16,B11,1,XN_r51_c17_B11,102.000,231.540
N,51,18,50,17,B11,1,XN_r51_c18_B11,108.000,231.540
