 time            od              hd              cm              v(acq)          v(sp)           v(sn)           i(vdd)         
 3.16400000e-07 -3.39315218e-01  7.30991218e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.21400000e-07 -3.39315218e-01  7.30991155e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.26400000e-07 -3.39315218e-01  7.30991093e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.31400000e-07 -3.39315218e-01  7.30991031e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.36400000e-07 -3.39315218e-01  7.30990969e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.41400000e-07 -3.39315218e-01  7.30990907e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.46400000e-07 -3.39315218e-01  7.30990843e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.51400000e-07 -3.39315218e-01  7.30990780e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.56400000e-07 -3.39315218e-01  7.30990718e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.61400000e-07 -3.39315218e-01  7.30990656e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.66400000e-07 -3.39315218e-01  7.30990594e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.71400000e-07 -3.39315218e-01  7.30990533e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.76400000e-07 -3.39315218e-01  7.30990473e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.81400000e-07 -3.39315218e-01  7.30990412e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
