 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-1.01000000e-02  1.46728245e+00  7.89374183e-01  2.17046595e-01  1.98706454e-05  1.82317757e-05  3.81024207e-05 
-1.00000000e-02  1.46123304e+00  7.89406942e-01  2.17027044e-01  1.98603247e-05  1.82418442e-05  3.81021685e-05 
-9.90000000e-03  1.45514852e+00  7.89439521e-01  2.17007373e-01  1.98500654e-05  1.82518498e-05  3.81019147e-05 
-9.80000000e-03  1.44903012e+00  7.89471925e-01  2.16987585e-01  1.98398659e-05  1.82617940e-05  3.81016593e-05 
-9.70000000e-03  1.44287901e+00  7.89504157e-01  2.16967681e-01  1.98297249e-05  1.82716781e-05  3.81014025e-05 
-9.60000000e-03  1.43669631e+00  7.89536221e-01  2.16947666e-01  1.98196412e-05  1.82815035e-05  3.81011441e-05 
-9.50000000e-03  1.43048308e+00  7.89568121e-01  2.16927540e-01  1.98096135e-05  1.82912714e-05  3.81008842e-05 
-9.40000000e-03  1.42424034e+00  7.89599860e-01  2.16907307e-01  1.97996407e-05  1.83009830e-05  3.81006230e-05 
-9.30000000e-03  1.41796907e+00  7.89631442e-01  2.16886969e-01  1.97897217e-05  1.83106393e-05  3.81003603e-05 
-9.20000000e-03  1.41167022e+00  7.89662870e-01  2.16866528e-01  1.97798554e-05  1.83202415e-05  3.81000963e-05 
-9.10000000e-03  1.40534508e+00  7.89694148e-01  2.16845986e-01  1.97700402e-05  1.83297909e-05  3.80998309e-05 
-9.00000000e-03  1.39899344e+00  7.89725273e-01  2.16825343e-01  1.97602772e-05  1.83392875e-05  3.80995641e-05 
-8.90000000e-03  1.39261720e+00  7.89756255e-01  2.16804603e-01  1.97505635e-05  1.83487331e-05  3.80992961e-05 
-8.80000000e-03  1.38621663e+00  7.89787092e-01  2.16783767e-01  1.97408992e-05  1.83581282e-05  3.80990267e-05 
-8.70000000e-03  1.37979281e+00  7.89817788e-01  2.16762836e-01  1.97312830e-05  1.83674738e-05  3.80987561e-05 
-8.60000000e-03  1.37334634e+00  7.89848346e-01  2.16741813e-01  1.97217143e-05  1.83767706e-05  3.80984843e-05 
-8.50000000e-03  1.36687800e+00  7.89878767e-01  2.16720698e-01  1.97121925e-05  1.83860194e-05  3.80982112e-05 
-8.40000000e-03  1.36038850e+00  7.89909053e-01  2.16699494e-01  1.97027167e-05  1.83952209e-05  3.80979369e-05 
-8.30000000e-03  1.35387853e+00  7.89939207e-01  2.16678200e-01  1.96932864e-05  1.84043757e-05  3.80976614e-05 
-8.20000000e-03  1.34734876e+00  7.89969230e-01  2.16656819e-01  1.96839008e-05  1.84134846e-05  3.80973847e-05 
-8.10000000e-03  1.34079985e+00  7.89999124e-01  2.16635352e-01  1.96745593e-05  1.84225483e-05  3.80971069e-05 
-8.00000000e-03  1.33423244e+00  7.90028891e-01  2.16613800e-01  1.96652614e-05  1.84315672e-05  3.80968279e-05 
-7.90000000e-03  1.32764733e+00  7.90058534e-01  2.16592166e-01  1.96560059e-05  1.84405420e-05  3.80965478e-05 
-7.80000000e-03  1.32104460e+00  7.90088050e-01  2.16570446e-01  1.96467939e-05  1.84494733e-05  3.80962665e-05 
-7.70000000e-03  1.31442551e+00  7.90117447e-01  2.16548646e-01  1.96376228e-05  1.84583616e-05  3.80959842e-05 
-7.60000000e-03  1.30779018e+00  7.90146722e-01  2.16526765e-01  1.96284936e-05  1.84672074e-05  3.80957007e-05 
-7.50000000e-03  1.30113934e+00  7.90175877e-01  2.16504804e-01  1.96194053e-05  1.84760112e-05  3.80954162e-05 
-7.40000000e-03  1.29447355e+00  7.90204914e-01  2.16482764e-01  1.96103574e-05  1.84847736e-05  3.80951305e-05 
-7.30000000e-03  1.28779336e+00  7.90233835e-01  2.16460645e-01  1.96013494e-05  1.84934949e-05  3.80948439e-05 
-7.20000000e-03  1.28109932e+00  7.90262640e-01  2.16438450e-01  1.95923809e-05  1.85021757e-05  3.80945561e-05 
-7.10000000e-03  1.27439194e+00  7.90291331e-01  2.16416179e-01  1.95834515e-05  1.85108164e-05  3.80942673e-05 
-7.00000000e-03  1.26767176e+00  7.90319909e-01  2.16393832e-01  1.95745607e-05  1.85194173e-05  3.80939775e-05 
-6.90000000e-03  1.26093927e+00  7.90348376e-01  2.16371410e-01  1.95657083e-05  1.85279789e-05  3.80936867e-05 
-6.80000000e-03  1.25419500e+00  7.90376731e-01  2.16348914e-01  1.95568938e-05  1.85365016e-05  3.80933948e-05 
-6.70000000e-03  1.24743942e+00  7.90404977e-01  2.16326344e-01  1.95481168e-05  1.85449858e-05  3.80931019e-05 
-6.60000000e-03  1.24067304e+00  7.90433113e-01  2.16303702e-01  1.95393770e-05  1.85534317e-05  3.80928081e-05 
-6.50000000e-03  1.23389634e+00  7.90461143e-01  2.16280988e-01  1.95306741e-05  1.85618397e-05  3.80925132e-05 
-6.40000000e-03  1.22710979e+00  7.90489065e-01  2.16258202e-01  1.95220078e-05  1.85702103e-05  3.80922174e-05 
-6.30000000e-03  1.22031387e+00  7.90516881e-01  2.16235345e-01  1.95133776e-05  1.85785436e-05  3.80919206e-05 
-6.20000000e-03  1.21350904e+00  7.90544592e-01  2.16212418e-01  1.95047834e-05  1.85868400e-05  3.80916228e-05 
