 1.00000000e+00  1.14000000e+00  0.00000000e+00  3.47081500e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.16000000e+00  0.00000000e+00  3.44907769e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.18000000e+00  0.00000000e+00  3.42497950e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.20000000e+00  0.00000000e+00  3.39810801e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.22000000e+00  0.00000000e+00  3.36794696e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.24000000e+00  0.00000000e+00  3.33383638e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.26000000e+00  0.00000000e+00  3.29492990e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.28000000e+00  0.00000000e+00  3.25011106e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.30000000e+00  0.00000000e+00  3.19788790e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.32000000e+00  0.00000000e+00  3.13622233e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.34000000e+00  0.00000000e+00  3.06227322e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.36000000e+00  0.00000000e+00  2.97199901e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.38000000e+00  0.00000000e+00  2.85955843e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.40000000e+00  0.00000000e+00  2.71647040e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.42000000e+00  0.00000000e+00  2.53069626e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.44000000e+00  0.00000000e+00  2.28657757e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.46000000e+00  0.00000000e+00  1.96852870e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.48000000e+00  0.00000000e+00  1.57311612e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.50000000e+00  0.00000000e+00  1.12561768e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.52000000e+00  0.00000000e+00  6.74545746e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.54000000e+00  0.00000000e+00  2.56699700e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.56000000e+00  0.00000000e+00 -1.19468714e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.58000000e+00  0.00000000e+00 -4.60249990e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.60000000e+00  0.00000000e+00 -7.73332208e+00 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.62000000e+00  0.00000000e+00 -1.06368486e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.64000000e+00  0.00000000e+00 -1.33413775e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.66000000e+00  0.00000000e+00 -1.58593871e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.68000000e+00  0.00000000e+00 -1.82003055e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.70000000e+00  0.00000000e+00 -2.03722871e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.72000000e+00  0.00000000e+00 -2.23843992e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.74000000e+00  0.00000000e+00 -2.42469406e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.76000000e+00  0.00000000e+00 -2.59711474e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.78000000e+00  0.00000000e+00 -2.75687102e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.80000000e+00  0.00000000e+00 -2.90513048e+01 
