 frequency       av              ph             
 4.34010264e+05  4.72361346e-02 -4.55248337e+00 
 4.46683592e+05  5.15682935e-02 -4.68790812e+00 
 4.59726989e+05  5.61575937e-02 -4.82751433e+00 
 4.73151259e+05  6.10193221e-02 -4.97144496e+00 
 4.86967525e+05  6.61696768e-02 -5.11984906e+00 
 5.01187234e+05  7.16258213e-02 -5.27288219e+00 
 5.15822165e+05  7.74059429e-02 -5.43070676e+00 
 5.30884444e+05  8.35293132e-02 -5.59349246e+00 
 5.46386550e+05  9.00163533e-02 -5.76141676e+00 
 5.62341325e+05  9.68887026e-02 -5.93466535e+00 
 5.78761988e+05  1.04169292e-01 -6.11343270e+00 
 5.95662144e+05  1.11882419e-01 -6.29792265e+00 
 6.13055792e+05  1.20053832e-01 -6.48834903e+00 
 6.30957344e+05  1.28710817e-01 -6.68493636e+00 
 6.49381632e+05  1.37882286e-01 -6.88792056e+00 
 6.68343918e+05  1.47598875e-01 -7.09754981e+00 
 6.87859912e+05  1.57893050e-01 -7.31408542e+00 
 7.07945784e+05  1.68799211e-01 -7.53780278e+00 
 7.28618175e+05  1.80353809e-01 -7.76899245e+00 
 7.49894209e+05  1.92595464e-01 -8.00796128e+00 
 7.71791516e+05  2.05565098e-01 -8.25503371e+00 
 7.94328235e+05  2.19306066e-01 -8.51055315e+00 
 8.17523038e+05  2.33864296e-01 -8.77488349e+00 
 8.41395142e+05  2.49288443e-01 -9.04841080e+00 
 8.65964323e+05  2.65630045e-01 -9.33154515e+00 
 8.91250938e+05  2.82943683e-01 -9.62472266e+00 
 9.17275935e+05  3.01287158e-01 -9.92840771e+00 
 9.44060876e+05  3.20721672e-01 -1.02430954e+01 
 9.71627952e+05  3.41312009e-01 -1.05693145e+01 
 1.00000000e+06  3.63126735e-01 -1.09076300e+01 
 1.02920053e+06  3.86238400e-01 -1.12586468e+01 
 1.05925373e+06  4.10723738e-01 -1.16230137e+01 
 1.09018449e+06  4.36663886e-01 -1.20014267e+01 
 1.12201845e+06  4.64144592e-01 -1.23946344e+01 
 1.15478198e+06  4.93256432e-01 -1.28034427e+01 
 1.18850223e+06  5.24095022e-01 -1.32287205e+01 
 1.22320712e+06  5.56761222e-01 -1.36714064e+01 
 1.25892541e+06  5.91361332e-01 -1.41325153e+01 
 1.29568670e+06  6.28007271e-01 -1.46131468e+01 
 1.33352143e+06  6.66816721e-01 -1.51144937e+01 
 1.37246096e+06  7.07913250e-01 -1.56378524e+01 
 1.41253754e+06  7.51426371e-01 -1.61846341e+01 
 1.45378439e+06  7.97491546e-01 -1.67563769e+01 
 1.49623566e+06  8.46250094e-01 -1.73547607e+01 
 1.53992653e+06  8.97848988e-01 -1.79816227e+01 
 1.58489319e+06  9.52440505e-01 -1.86389757e+01 
 1.63117291e+06  1.01018168e+00 -1.93290282e+01 
 1.67880402e+06  1.07123351e+00 -2.00542074e+01 
 1.72782598e+06  1.13575987e+00 -2.08171848e+01 
 1.77827941e+06  1.20392599e+00 -2.16209057e+01 
 1.83020611e+06  1.27589642e+00 -2.24686211e+01 
 1.88364909e+06  1.35183240e+00 -2.33639248e+01 
 1.93865264e+06  1.43188838e+00 -2.43107943e+01 
 1.99526231e+06  1.51620743e+00 -2.53136363e+01 
 2.05352503e+06  1.60491551e+00 -2.63773372e+01 
 2.11348904e+06  1.69811390e+00 -2.75073183e+01 
 2.17520403e+06  1.79586969e+00 -2.87095962e+01 
 2.23872114e+06  1.89820369e+00 -2.99908466e+01 
 2.30409298e+06  2.00507503e+00 -3.13584709e+01 
 2.37137371e+06  2.11636191e+00 -3.28206630e+01 
 2.44061907e+06  2.23183741e+00 -3.43864727e+01 
 2.51188643e+06  2.35113959e+00 -3.60658584e+01 
 2.58523484e+06  2.47373450e+00 -3.78697225e+01 
 2.66072506e+06  2.59887131e+00 -3.98099130e+01 
 2.73841963e+06  2.72552852e+00 -4.18991771e+01 
 2.81838293e+06  2.85235083e+00 -4.41510378e+01 
 2.90068120e+06  2.97757726e+00 -4.65795638e+01 
 2.98538262e+06  3.09896266e+00 -4.91989912e+01 
 3.07255737e+06  3.21369735e+00 -5.20231490e+01 
 3.16227766e+06  3.31833355e+00 -5.50646421e+01 
 3.25461783e+06  3.40873214e+00 -5.83337513e+01 
 3.34965439e+06  3.48004905e+00 -6.18370394e+01 
 3.44746607e+06  3.52678570e+00 -6.55757047e+01 
 3.54813389e+06  3.54292995e+00 -6.95438074e+01 
 3.65174127e+06  3.52220918e+00 -7.37266014e+01 
 3.75837404e+06  3.45846204e+00 -7.80993112e+01 
 3.86812055e+06  3.34610884e+00 -8.26267514e+01 
 3.98107171e+06  3.18066596e+00 -8.72641404e+01 
 4.09732110e+06  2.95921948e+00 -9.19592666e+01 
 4.21696503e+06  2.68076145e+00 -9.66558554e+01 
 4.34010264e+06  2.34631151e+00 -1.01297644e+02 
 4.46683592e+06  1.95879403e+00 -1.05832456e+02 
 4.59726989e+06  1.52270093e+00 -1.10215562e+02 
 4.73151259e+06  1.04361754e+00 -1.14411838e+02 
 4.86967525e+06  5.27708255e-01 -1.18396575e+02 
 5.01187234e+06 -1.87534270e-02 -1.22155090e+02 
 5.15822165e+06 -5.89756098e-01 -1.25681502e+02 
 5.30884444e+06 -1.17980290e+00 -1.28977061e+02 
 5.46386550e+06 -1.78405189e+00 -1.32048377e+02 
 5.62341325e+06 -2.39836614e+00 -1.34905771e+02 
 5.78761988e+06 -3.01929981e+00 -1.37561884e+02 
 5.95662144e+06 -3.64404477e+00 -1.40030580e+02 
 6.13055792e+06 -4.27035694e+00 -1.42326130e+02 
 6.30957344e+06 -4.89647595e+00 -1.44462635e+02 
 6.49381632e+06 -5.52104666e+00 -1.46453655e+02 
 6.68343918e+06 -6.14304729e+00 -1.48311974e+02 
 6.87859912e+06 -6.76172636e+00 -1.50049480e+02 
 7.07945784e+06 -7.37654893e+00 -1.51677118e+02 
 7.28618175e+06 -7.98715175e+00 -1.53204892e+02 
 7.49894209e+06 -8.59330636e+00 -1.54641901e+02 
 7.71791516e+06 -9.19488915e+00 -1.55996390e+02 
 7.94328235e+06 -9.79185722e+00 -1.57275818e+02 
 8.17523038e+06 -1.03842291e+01 -1.58486918e+02 
 8.41395142e+06 -1.09720696e+01 -1.59635770e+02 
 8.65964323e+06 -1.15554772e+01 -1.60727861e+02 
 8.91250938e+06 -1.21345751e+01 -1.61768146e+02 
 9.17275935e+06 -1.27095034e+01 -1.62761105e+02 
 9.44060876e+06 -1.32804134e+01 -1.63710792e+02 
 9.71627952e+06 -1.38474629e+01 -1.64620881e+02 
 1.00000000e+07 -1.44108129e+01 -1.65494706e+02 
 1.02920053e+07 -1.49706248e+01 -1.66335300e+02 
 1.05925373e+07 -1.55270585e+01 -1.67145425e+02 
 1.09018449e+07 -1.60802707e+01 -1.67927603e+02 
 1.12201845e+07 -1.66304141e+01 -1.68684139e+02 
 1.15478198e+07 -1.71776362e+01 -1.69417149e+02 
 1.18850223e+07 -1.77220789e+01 -1.70128576e+02 
 1.22320712e+07 -1.82638784e+01 -1.70820209e+02 
 1.25892541e+07 -1.88031646e+01 -1.71493699e+02 
 1.29568670e+07 -1.93400610e+01 -1.72150574e+02 
 1.33352143e+07 -1.98746852e+01 -1.72792253e+02 
 1.37246096e+07 -2.04071482e+01 -1.73420052e+02 
 1.41253754e+07 -2.09375550e+01 -1.74035200e+02 
 1.45378439e+07 -2.14660047e+01 -1.74638846e+02 
 1.49623566e+07 -2.19925905e+01 -1.75232065e+02 
 1.53992653e+07 -2.25173998e+01 -1.75815867e+02 
 1.58489319e+07 -2.30405148e+01 -1.76391204e+02 
 1.63117291e+07 -2.35620120e+01 -1.76958974e+02 
 1.67880402e+07 -2.40819631e+01 -1.77520026e+02 
 1.72782598e+07 -2.46004347e+01 -1.78075169e+02 
 1.77827941e+07 -2.51174888e+01 -1.78625168e+02 
 1.83020611e+07 -2.56331827e+01 -1.79170756e+02 
 1.88364909e+07 -2.61475695e+01 -1.79712633e+02 
 1.93865264e+07 -2.66606977e+01 -1.80251468e+02 
 1.99526231e+07 -2.71726121e+01 -1.80787905e+02 
 2.05352503e+07 -2.76833533e+01 -1.81322566e+02 
 2.11348904e+07 -2.81929584e+01 -1.81856046e+02 
 2.17520403e+07 -2.87014604e+01 -1.82388926e+02 
 2.23872114e+07 -2.92088892e+01 -1.82921765e+02 
 2.30409298e+07 -2.97152709e+01 -1.83455107e+02 
 2.37137371e+07 -3.02206285e+01 -1.83989482e+02 
 2.44061907e+07 -3.07249815e+01 -1.84525403e+02 
 2.51188643e+07 -3.12283465e+01 -1.85063375e+02 
 2.58523484e+07 -3.17307369e+01 -1.85603889e+02 
 2.66072506e+07 -3.22321630e+01 -1.86147426e+02 
 2.73841963e+07 -3.27326323e+01 -1.86694456e+02 
 2.81838293e+07 -3.32321492e+01 -1.87245443e+02 
 2.90068120e+07 -3.37307154e+01 -1.87800839e+02 
 2.98538262e+07 -3.42283297e+01 -1.88361092e+02 
 3.07255737e+07 -3.47249881e+01 -1.88926638e+02 
 3.16227766e+07 -3.52206840e+01 -1.89497911e+02 
 3.25461783e+07 -3.57154079e+01 -1.90075333e+02 
 3.34965439e+07 -3.62091477e+01 -1.90659323e+02 
 3.44746607e+07 -3.67018886e+01 -1.91250292e+02 
 3.54813389e+07 -3.71936131e+01 -1.91848644e+02 
 3.65174127e+07 -3.76843012e+01 -1.92454779e+02 
 3.75837404e+07 -3.81739301e+01 -1.93069086e+02 
 3.86812055e+07 -3.86624745e+01 -1.93691952e+02 
 3.98107171e+07 -3.91499063e+01 -1.94323752e+02 
 4.09732110e+07 -3.96361951e+01 -1.94964857e+02 
 4.21696503e+07 -4.01213078e+01 -1.95615629e+02 
 4.34010264e+07 -4.06052085e+01 -1.96276422e+02 
 4.46683592e+07 -4.10878591e+01 -1.96947581e+02 
 4.59726989e+07 -4.15692189e+01 -1.97629442e+02 
 4.73151259e+07 -4.20492445e+01 -1.98322331e+02 
 4.86967525e+07 -4.25278903e+01 -1.99026561e+02 
 5.01187234e+07 -4.30051082e+01 -1.99742439e+02 
 5.15822165e+07 -4.34808476e+01 -2.00470253e+02 
 5.30884444e+07 -4.39550559e+01 -2.01210284e+02 
 5.46386550e+07 -4.44276779e+01 -2.01962795e+02 
 5.62341325e+07 -4.48986565e+01 -2.02728035e+02 
 5.78761988e+07 -4.53679325e+01 -2.03506239e+02 
 5.95662144e+07 -4.58354447e+01 -2.04297623e+02 
 6.13055792e+07 -4.63011300e+01 -2.05102385e+02 
 6.30957344e+07 -4.67649238e+01 -2.05920707e+02 
 6.49381632e+07 -4.72267598e+01 -2.06752747e+02 
 6.68343918e+07 -4.76865704e+01 -2.07598646e+02 
 6.87859912e+07 -4.81442867e+01 -2.08458520e+02 
 7.07945784e+07 -4.85998391e+01 -2.09332463e+02 
 7.28618175e+07 -4.90531569e+01 -2.10220547e+02 
 7.49894209e+07 -4.95041692e+01 -2.11122818e+02 
 7.71791516e+07 -4.99528046e+01 -2.12039295e+02 
 7.94328235e+07 -5.03989919e+01 -2.12969974e+02 
 8.17523038e+07 -5.08426603e+01 -2.13914823e+02 
 8.41395142e+07 -5.12837394e+01 -2.14873782e+02 
 8.65964323e+07 -5.17221600e+01 -2.15846766e+02 
 8.91250938e+07 -5.21578542e+01 -2.16833660e+02 
 9.17275935e+07 -5.25907556e+01 -2.17834322e+02 
 9.44060876e+07 -5.30208001e+01 -2.18848584e+02 
 9.71627952e+07 -5.34479258e+01 -2.19876250e+02 
 1.00000000e+08 -5.38720738e+01 -2.20917097e+02 
 1.02920053e+08 -5.42931881e+01 -2.21970877e+02 
 1.05925373e+08 -5.47112166e+01 -2.23037318e+02 
 1.09018449e+08 -5.51261107e+01 -2.24116122e+02 
 1.12201845e+08 -5.55378266e+01 -2.25206972e+02 
 1.15478198e+08 -5.59463246e+01 -2.26309529e+02 
 1.18850223e+08 -5.63515703e+01 -2.27423434e+02 
 1.22320712e+08 -5.67535345e+01 -2.28548313e+02 
 1.25892541e+08 -5.71521935e+01 -2.29683777e+02 
 1.29568670e+08 -5.75475295e+01 -2.30829424e+02 
 1.33352143e+08 -5.79395309e+01 -2.31984844e+02 
 1.37246096e+08 -5.83281921e+01 -2.33149618e+02 
 1.41253754e+08 -5.87135141e+01 -2.34323322e+02 
 1.45378439e+08 -5.90955044e+01 -2.35505533e+02 
 1.49623566e+08 -5.94741773e+01 -2.36695826e+02 
 1.53992653e+08 -5.98495536e+01 -2.37893782e+02 
 1.58489319e+08 -6.02216612e+01 -2.39098986e+02 
 1.63117291e+08 -6.05905342e+01 -2.40311036e+02 
 1.67880402e+08 -6.09562140e+01 -2.41529539e+02 
 1.72782598e+08 -6.13187479e+01 -2.42754116e+02 
 1.77827941e+08 -6.16781903e+01 -2.43984409e+02 
 1.83020611e+08 -6.20346013e+01 -2.45220074e+02 
 1.88364909e+08 -6.23880475e+01 -2.46460791e+02 
 1.93865264e+08 -6.27386012e+01 -2.47706264e+02 
 1.99526231e+08 -6.30863404e+01 -2.48956219e+02 
 2.05352503e+08 -6.34313485e+01 -2.50210411e+02 
 2.11348904e+08 -6.37737138e+01 -2.51468619e+02 
 2.17520403e+08 -6.41135297e+01 -2.52730654e+02 
 2.23872114e+08 -6.44508940e+01 -2.53996353e+02 
 2.30409298e+08 -6.47859085e+01 -2.55265584e+02 
 2.37137371e+08 -6.51186793e+01 -2.56538244e+02 
 2.44061907e+08 -6.54493156e+01 -2.57814259e+02 
 2.51188643e+08 -6.57779304e+01 -2.59093585e+02 
 2.58523484e+08 -6.61046391e+01 -2.60376206e+02 
 2.66072506e+08 -6.64295601e+01 -2.61662134e+02 
 2.73841963e+08 -6.67528142e+01 -2.62951407e+02 
 2.81838293e+08 -6.70745239e+01 -2.64244090e+02 
 2.90068120e+08 -6.73948140e+01 -2.65540271e+02 
 2.98538262e+08 -6.77138103e+01 -2.66840060e+02 
 3.07255737e+08 -6.80316403e+01 -2.68143591e+02 
 3.16227766e+08 -6.83484321e+01 -2.69451012e+02 
 3.25461783e+08 -6.86643150e+01 -2.70762493e+02 
 3.34965439e+08 -6.89794186e+01 -2.72078217e+02 
 3.44746607e+08 -6.92938726e+01 -2.73398378e+02 
 3.54813389e+08 -6.96078072e+01 -2.74723184e+02 
 3.65174127e+08 -6.99213522e+01 -2.76052849e+02 
 3.75837404e+08 -7.02346370e+01 -2.77387592e+02 
 3.86812055e+08 -7.05477908e+01 -2.78727638e+02 
 3.98107171e+08 -7.08609415e+01 -2.80073212e+02 
 4.09732110e+08 -7.11742164e+01 -2.81424537e+02 
 4.21696503e+08 -7.14877414e+01 -2.82781833e+02 
 4.34010264e+08 -7.18016411e+01 -2.84145313e+02 
 4.46683592e+08 -7.21160381e+01 -2.85515183e+02 
 4.59726989e+08 -7.24310535e+01 -2.86891638e+02 
 4.73151259e+08 -7.27468059e+01 -2.88274859e+02 
 4.86967525e+08 -7.30634117e+01 -2.89665014e+02 
 5.01187234e+08 -7.33809842e+01 -2.91062253e+02 
 5.15822165e+08 -7.36996342e+01 -2.92466708e+02 
 5.30884444e+08 -7.40194688e+01 -2.93878489e+02 
 5.46386550e+08 -7.43405916e+01 -2.95297688e+02 
 5.62341325e+08 -7.46631023e+01 -2.96724369e+02 
 5.78761988e+08 -7.49870963e+01 -2.98158575e+02 
 5.95662144e+08 -7.53126644e+01 -2.99600323e+02 
 6.13055792e+08 -7.56398925e+01 -3.01049601e+02 
 6.30957344e+08 -7.59688610e+01 -3.02506375e+02 
 6.49381632e+08 -7.62996448e+01 -3.03970580e+02 
 6.68343918e+08 -7.66323127e+01 -3.05442125e+02 
 6.87859912e+08 -7.69669273e+01 -3.06920891e+02 
 7.07945784e+08 -7.73035442e+01 -3.08406733e+02 
 7.28618175e+08 -7.76422123e+01 -3.09899479e+02 
 7.49894209e+08 -7.79829728e+01 -3.11398930e+02 
 7.71791516e+08 -7.83258596e+01 -3.12904865e+02 
 7.94328235e+08 -7.86708984e+01 -3.14417036e+02 
 8.17523038e+08 -7.90181070e+01 -3.15935173e+02 
 8.41395142e+08 -7.93674945e+01 -3.17458987e+02 
 8.65964323e+08 -7.97190619e+01 -3.18988166e+02 
 8.91250938e+08 -8.00728009e+01 -3.20522383e+02 
 9.17275935e+08 -8.04286950e+01 -3.22061292e+02 
 9.44060876e+08 -8.07867184e+01 -3.23604535e+02 
 9.71627952e+08 -8.11468365e+01 -3.25151738e+02 
 1.00000000e+09 -8.15090059e+01 -3.26702519e+02 
