 frequency       av              ph             
 4.21696503e+05 -3.58273885e-02 -4.23453095e+00 
 4.34010264e+05 -3.64206158e-02 -4.35810006e+00 
 4.46683592e+05 -3.70489631e-02 -4.48527010e+00 
 4.59726989e+05 -3.77145075e-02 -4.61614557e+00 
 4.73151259e+05 -3.84194489e-02 -4.75083396e+00 
 4.86967525e+05 -3.91661170e-02 -4.88944580e+00 
 5.01187234e+05 -3.99569787e-02 -5.03209482e+00 
 5.15822165e+05 -4.07946469e-02 -5.17889797e+00 
 5.30884444e+05 -4.16818883e-02 -5.32997553e+00 
 5.46386550e+05 -4.26216326e-02 -5.48545121e+00 
 5.62341325e+05 -4.36169825e-02 -5.64545222e+00 
 5.78761988e+05 -4.46712232e-02 -5.81010939e+00 
 5.95662144e+05 -4.57878336e-02 -5.97955725e+00 
 6.13055792e+05 -4.69704975e-02 -6.15393412e+00 
 6.30957344e+05 -4.82231152e-02 -6.33338221e+00 
 6.49381632e+05 -4.95498169e-02 -6.51804777e+00 
 6.68343918e+05 -5.09549753e-02 -6.70808110e+00 
 6.87859912e+05 -5.24432204e-02 -6.90363674e+00 
 7.07945784e+05 -5.40194541e-02 -7.10487354e+00 
 7.28618175e+05 -5.56888663e-02 -7.31195477e+00 
 7.49894209e+05 -5.74569514e-02 -7.52504822e+00 
 7.71791516e+05 -5.93295261e-02 -7.74432633e+00 
 7.94328235e+05 -6.13127482e-02 -7.96996631e+00 
 8.17523038e+05 -6.34131361e-02 -8.20215022e+00 
 8.41395142e+05 -6.56375900e-02 -8.44106511e+00 
 8.65964323e+05 -6.79934138e-02 -8.68690313e+00 
 8.91250938e+05 -7.04883382e-02 -8.93986164e+00 
 9.17275935e+05 -7.31305458e-02 -9.20014336e+00 
 9.44060876e+05 -7.59286964e-02 -9.46795642e+00 
 9.71627952e+05 -7.88919549e-02 -9.74351455e+00 
 1.00000000e+06 -8.20300202e-02 -1.00270372e+01 
 1.02920053e+06 -8.53531555e-02 -1.03187494e+01 
 1.05925373e+06 -8.88722204e-02 -1.06188825e+01 
 1.09018449e+06 -9.25987054e-02 -1.09276736e+01 
 1.12201845e+06 -9.65447670e-02 -1.12453659e+01 
 1.15478198e+06 -1.00723266e-01 -1.15722090e+01 
 1.18850223e+06 -1.05147807e-01 -1.19084588e+01 
 1.22320712e+06 -1.09832779e-01 -1.22543777e+01 
 1.25892541e+06 -1.14793403e-01 -1.26102347e+01 
 1.29568670e+06 -1.20045774e-01 -1.29763053e+01 
 1.33352143e+06 -1.25606914e-01 -1.33528719e+01 
 1.37246096e+06 -1.31494817e-01 -1.37402236e+01 
 1.41253754e+06 -1.37728512e-01 -1.41386566e+01 
 1.45378439e+06 -1.44328112e-01 -1.45484739e+01 
 1.49623566e+06 -1.51314876e-01 -1.49699855e+01 
 1.53992653e+06 -1.58711271e-01 -1.54035086e+01 
 1.58489319e+06 -1.66541040e-01 -1.58493675e+01 
 1.63117291e+06 -1.74829266e-01 -1.63078936e+01 
 1.67880402e+06 -1.83602448e-01 -1.67794253e+01 
 1.72782598e+06 -1.92888573e-01 -1.72643082e+01 
 1.77827941e+06 -2.02717195e-01 -1.77628951e+01 
 1.83020611e+06 -2.13119519e-01 -1.82755456e+01 
 1.88364909e+06 -2.24128484e-01 -1.88026265e+01 
 1.93865264e+06 -2.35778853e-01 -1.93445111e+01 
 1.99526231e+06 -2.48107305e-01 -1.99015799e+01 
 2.05352503e+06 -2.61152535e-01 -2.04742194e+01 
 2.11348904e+06 -2.74955347e-01 -2.10628229e+01 
 2.17520403e+06 -2.89558765e-01 -2.16677895e+01 
 2.23872114e+06 -3.05008134e-01 -2.22895244e+01 
 2.30409298e+06 -3.21351237e-01 -2.29284381e+01 
 2.37137371e+06 -3.38638402e-01 -2.35849464e+01 
 2.44061907e+06 -3.56922626e-01 -2.42594697e+01 
 2.51188643e+06 -3.76259691e-01 -2.49524329e+01 
 2.58523484e+06 -3.96708289e-01 -2.56642643e+01 
 2.66072506e+06 -4.18330147e-01 -2.63953956e+01 
 2.73841963e+06 -4.41190154e-01 -2.71462608e+01 
 2.81838293e+06 -4.65356493e-01 -2.79172956e+01 
 2.90068120e+06 -4.90900765e-01 -2.87089365e+01 
 2.98538262e+06 -5.17898126e-01 -2.95216201e+01 
 3.07255737e+06 -5.46427415e-01 -3.03557818e+01 
 3.16227766e+06 -5.76571279e-01 -3.12118551e+01 
 3.25461783e+06 -6.08416305e-01 -3.20902697e+01 
 3.34965439e+06 -6.42053140e-01 -3.29914509e+01 
 3.44746607e+06 -6.77576608e-01 -3.39158178e+01 
 3.54813389e+06 -7.15085827e-01 -3.48637819e+01 
 3.65174127e+06 -7.54684307e-01 -3.58357453e+01 
 3.75837404e+06 -7.96480050e-01 -3.68320989e+01 
 3.86812055e+06 -8.40585632e-01 -3.78532205e+01 
 3.98107171e+06 -8.87118268e-01 -3.88994730e+01 
 4.09732110e+06 -9.36199875e-01 -3.99712017e+01 
 4.21696503e+06 -9.87957098e-01 -4.10687324e+01 
 4.34010264e+06 -1.04252133e+00 -4.21923686e+01 
 4.46683592e+06 -1.10002869e+00 -4.33423893e+01 
 4.59726989e+06 -1.16062002e+00 -4.45190458e+01 
 4.73151259e+06 -1.22444076e+00 -4.57225592e+01 
 4.86967525e+06 -1.29164089e+00 -4.69531175e+01 
 5.01187234e+06 -1.36237479e+00 -4.82108723e+01 
 5.15822165e+06 -1.43680105e+00 -4.94959356e+01 
 5.30884444e+06 -1.51508222e+00 -5.08083772e+01 
 5.46386550e+06 -1.59738459e+00 -5.21482207e+01 
 5.62341325e+06 -1.68387786e+00 -5.35154411e+01 
 5.78761988e+06 -1.77473471e+00 -5.49099608e+01 
 5.95662144e+06 -1.87013046e+00 -5.63316470e+01 
 6.13055792e+06 -1.97024252e+00 -5.77803085e+01 
 6.30957344e+06 -2.07524984e+00 -5.92556927e+01 
 6.49381632e+06 -2.18533237e+00 -6.07574830e+01 
 6.68343918e+06 -2.30067033e+00 -6.22852963e+01 
 6.87859912e+06 -2.42144352e+00 -6.38386809e+01 
 7.07945784e+06 -2.54783053e+00 -6.54171143e+01 
 7.28618175e+06 -2.68000792e+00 -6.70200023e+01 
 7.49894209e+06 -2.81814935e+00 -6.86466776e+01 
 7.71791516e+06 -2.96242463e+00 -7.02963993e+01 
 7.94328235e+06 -3.11299879e+00 -7.19683534e+01 
 8.17523038e+06 -3.27003111e+00 -7.36616528e+01 
 8.41395142e+06 -3.43367411e+00 -7.53753395e+01 
 8.65964323e+06 -3.60407253e+00 -7.71083856e+01 
 8.91250938e+06 -3.78136239e+00 -7.88596966e+01 
 9.17275935e+06 -3.96566998e+00 -8.06281148e+01 
 9.44060876e+06 -4.15711092e+00 -8.24124229e+01 
 9.71627952e+06 -4.35578929e+00 -8.42113493e+01 
 1.00000000e+07 -4.56179678e+00 -8.60235731e+01 
 1.02920053e+07 -4.77521196e+00 -8.78477303e+01 
 1.05925373e+07 -4.99609959e+00 -8.96824204e+01 
 1.09018449e+07 -5.22451006e+00 -9.15262136e+01 
 1.12201845e+07 -5.46047892e+00 -9.33776579e+01 
 1.15478198e+07 -5.70402653e+00 -9.52352874e+01 
 1.18850223e+07 -5.95515787e+00 -9.70976298e+01 
 1.22320712e+07 -6.21386240e+00 -9.89632153e+01 
 1.25892541e+07 -6.48011410e+00 -1.00830584e+02 
 1.29568670e+07 -6.75387166e+00 -1.02698294e+02 
 1.33352143e+07 -7.03507869e+00 -1.04564931e+02 
 1.37246096e+07 -7.32366420e+00 -1.06429112e+02 
 1.41253754e+07 -7.61954306e+00 -1.08289498e+02 
 1.45378439e+07 -7.92261660e+00 -1.10144796e+02 
 1.49623566e+07 -8.23277335e+00 -1.11993766e+02 
 1.53992653e+07 -8.54988978e+00 -1.13835230e+02 
 1.58489319e+07 -8.87383115e+00 -1.15668072e+02 
 1.63117291e+07 -9.20445241e+00 -1.17491247e+02 
 1.67880402e+07 -9.54159915e+00 -1.19303780e+02 
 1.72782598e+07 -9.88510847e+00 -1.21104772e+02 
 1.77827941e+07 -1.02348101e+01 -1.22893403e+02 
 1.83020611e+07 -1.05905271e+01 -1.24668929e+02 
 1.88364909e+07 -1.09520771e+01 -1.26430686e+02 
 1.93865264e+07 -1.13192730e+01 -1.28178092e+02 
 1.99526231e+07 -1.16919241e+01 -1.29910642e+02 
 2.05352503e+07 -1.20698367e+01 -1.31627910e+02 
 2.11348904e+07 -1.24528149e+01 -1.33329548e+02 
 2.17520403e+07 -1.28406616e+01 -1.35015282e+02 
 2.23872114e+07 -1.32331791e+01 -1.36684912e+02 
 2.30409298e+07 -1.36301695e+01 -1.38338308e+02 
 2.37137371e+07 -1.40314356e+01 -1.39975409e+02 
 2.44061907e+07 -1.44367812e+01 -1.41596216e+02 
 2.51188643e+07 -1.48460116e+01 -1.43200795e+02 
 2.58523484e+07 -1.52589342e+01 -1.44789268e+02 
 2.66072506e+07 -1.56753585e+01 -1.46361814e+02 
 2.73841963e+07 -1.60950966e+01 -1.47918662e+02 
 2.81838293e+07 -1.65179635e+01 -1.49460089e+02 
 2.90068120e+07 -1.69437769e+01 -1.50986418e+02 
 2.98538262e+07 -1.73723579e+01 -1.52498013e+02 
 3.07255737e+07 -1.78035306e+01 -1.53995275e+02 
 3.16227766e+07 -1.82371225e+01 -1.55478641e+02 
 3.25461783e+07 -1.86729644e+01 -1.56948578e+02 
 3.34965439e+07 -1.91108902e+01 -1.58405583e+02 
 3.44746607e+07 -1.95507373e+01 -1.59850176e+02 
 3.54813389e+07 -1.99923462e+01 -1.61282900e+02 
 3.65174127e+07 -2.04355604e+01 -1.62704320e+02 
 3.75837404e+07 -2.08802267e+01 -1.64115013e+02 
 3.86812055e+07 -2.13261945e+01 -1.65515575e+02 
 3.98107171e+07 -2.17733162e+01 -1.66906608e+02 
 4.09732110e+07 -2.22214468e+01 -1.68288728e+02 
 4.21696503e+07 -2.26704440e+01 -1.69662553e+02 
 4.34010264e+07 -2.31201675e+01 -1.71028709e+02 
 4.46683592e+07 -2.35704797e+01 -1.72387822e+02 
 4.59726989e+07 -2.40212449e+01 -1.73740516e+02 
 4.73151259e+07 -2.44723294e+01 -1.75087416e+02 
 4.86967525e+07 -2.49236013e+01 -1.76429141e+02 
 5.01187234e+07 -2.53749305e+01 -1.77766302e+02 
 5.15822165e+07 -2.58261886e+01 -1.79099504e+02 
 5.30884444e+07 -2.62772487e+01 -1.80429341e+02 
 5.46386550e+07 -2.67279852e+01 -1.81756394e+02 
 5.62341325e+07 -2.71782739e+01 -1.83081231e+02 
 5.78761988e+07 -2.76279921e+01 -1.84404403e+02 
 5.95662144e+07 -2.80770182e+01 -1.85726445e+02 
 6.13055792e+07 -2.85252317e+01 -1.87047873e+02 
 6.30957344e+07 -2.89725137e+01 -1.88369181e+02 
 6.49381632e+07 -2.94187463e+01 -1.89690842e+02 
 6.68343918e+07 -2.98638129e+01 -1.91013305e+02 
 6.87859912e+07 -3.03075985e+01 -1.92336994e+02 
 7.07945784e+07 -3.07499892e+01 -1.93662306e+02 
 7.28618175e+07 -3.11908730e+01 -1.94989613e+02 
 7.49894209e+07 -3.16301393e+01 -1.96319255e+02 
 7.71791516e+07 -3.20676795e+01 -1.97651543e+02 
 7.94328235e+07 -3.25033871e+01 -1.98986761e+02 
 8.17523038e+07 -3.29371576e+01 -2.00325156e+02 
 8.41395142e+07 -3.33688891e+01 -2.01666948e+02 
 8.65964323e+07 -3.37984824e+01 -2.03012323e+02 
 8.91250938e+07 -3.42258412e+01 -2.04361433e+02 
 9.17275935e+07 -3.46508722e+01 -2.05714400e+02 
 9.44060876e+07 -3.50734861e+01 -2.07071311e+02 
 9.71627952e+07 -3.54935968e+01 -2.08432222e+02 
 1.00000000e+08 -3.59111228e+01 -2.09797157e+02 
 1.02920053e+08 -3.63259868e+01 -2.11166111e+02 
 1.05925373e+08 -3.67381161e+01 -2.12539045e+02 
 1.09018449e+08 -3.71474432e+01 -2.13915896e+02 
 1.12201845e+08 -3.75539061e+01 -2.15296570e+02 
 1.15478198e+08 -3.79574480e+01 -2.16680948e+02 
 1.18850223e+08 -3.83580184e+01 -2.18068890e+02 
 1.22320712e+08 -3.87555728e+01 -2.19460230e+02 
 1.25892541e+08 -3.91500732e+01 -2.20854785e+02 
 1.29568670e+08 -3.95414881e+01 -2.22252355e+02 
 1.33352143e+08 -3.99297929e+01 -2.23652724e+02 
 1.37246096e+08 -4.03149702e+01 -2.25055665e+02 
 1.41253754e+08 -4.06970094e+01 -2.26460941e+02 
 1.45378439e+08 -4.10759073e+01 -2.27868309e+02 
 1.49623566e+08 -4.14516680e+01 -2.29277522e+02 
 1.53992653e+08 -4.18243027e+01 -2.30688333e+02 
 1.58489319e+08 -4.21938302e+01 -2.32100497e+02 
 1.63117291e+08 -4.25602764e+01 -2.33513773e+02 
 1.67880402e+08 -4.29236742e+01 -2.34927929e+02 
 1.72782598e+08 -4.32840639e+01 -2.36342743e+02 
 1.77827941e+08 -4.36414922e+01 -2.37758004e+02 
 1.83020611e+08 -4.39960130e+01 -2.39173520e+02 
 1.88364909e+08 -4.43476865e+01 -2.40589112e+02 
 1.93865264e+08 -4.46965789e+01 -2.42004623e+02 
 1.99526231e+08 -4.50427628e+01 -2.43419917e+02 
 2.05352503e+08 -4.53863163e+01 -2.44834878e+02 
 2.11348904e+08 -4.57273229e+01 -2.46249416e+02 
 2.17520403e+08 -4.60658713e+01 -2.47663465e+02 
 2.23872114e+08 -4.64020549e+01 -2.49076984e+02 
 2.30409298e+08 -4.67359718e+01 -2.50489960e+02 
 2.37137371e+08 -4.70677240e+01 -2.51902403e+02 
 2.44061907e+08 -4.73974173e+01 -2.53314351e+02 
 2.51188643e+08 -4.77251612e+01 -2.54725869e+02 
 2.58523484e+08 -4.80510683e+01 -2.56137045e+02 
 2.66072506e+08 -4.83752539e+01 -2.57547994e+02 
 2.73841963e+08 -4.86978360e+01 -2.58958852e+02 
 2.81838293e+08 -4.90189348e+01 -2.60369781e+02 
 2.90068120e+08 -4.93386725e+01 -2.61780961e+02 
 2.98538262e+08 -4.96571730e+01 -2.63192595e+02 
 3.07255737e+08 -4.99745615e+01 -2.64604901e+02 
 3.16227766e+08 -5.02909643e+01 -2.66018115e+02 
 3.25461783e+08 -5.06065089e+01 -2.67432488e+02 
 3.34965439e+08 -5.09213230e+01 -2.68848283e+02 
 3.44746607e+08 -5.12355352e+01 -2.70265772e+02 
 3.54813389e+08 -5.15492739e+01 -2.71685236e+02 
 3.65174127e+08 -5.18626676e+01 -2.73106962e+02 
 3.75837404e+08 -5.21758446e+01 -2.74531240e+02 
 3.86812055e+08 -5.24889326e+01 -2.75958363e+02 
 3.98107171e+08 -5.28020585e+01 -2.77388618e+02 
 4.09732110e+08 -5.31153485e+01 -2.78822295e+02 
 4.21696503e+08 -5.34289276e+01 -2.80259673e+02 
 4.34010264e+08 -5.37429190e+01 -2.81701024e+02 
 4.46683592e+08 -5.40574449e+01 -2.83146612e+02 
 4.59726989e+08 -5.43726250e+01 -2.84596686e+02 
 4.73151259e+08 -5.46885771e+01 -2.86051481e+02 
 4.86967525e+08 -5.50054166e+01 -2.87511215e+02 
 5.01187234e+08 -5.53232562e+01 -2.88976087e+02 
 5.15822165e+08 -5.56422054e+01 -2.90446278e+02 
 5.30884444e+08 -5.59623706e+01 -2.91921944e+02 
 5.46386550e+08 -5.62838543e+01 -2.93403220e+02 
 5.62341325e+08 -5.66067553e+01 -2.94890215e+02 
 5.78761988e+08 -5.69311680e+01 -2.96383011e+02 
 5.95662144e+08 -5.72571821e+01 -2.97881667e+02 
 6.13055792e+08 -5.75848824e+01 -2.99386210e+02 
 6.30957344e+08 -5.79143482e+01 -3.00896642e+02 
 6.49381632e+08 -5.82456533e+01 -3.02412935e+02 
 6.68343918e+08 -5.85788652e+01 -3.03935035e+02 
 6.87859912e+08 -5.89140453e+01 -3.05462856e+02 
 7.07945784e+08 -5.92512478e+01 -3.06996288e+02 
 7.28618175e+08 -5.95905204e+01 -3.08535191e+02 
 7.49894209e+08 -5.99319028e+01 -3.10079399e+02 
 7.71791516e+08 -6.02754275e+01 -3.11628720e+02 
 7.94328235e+08 -6.06211189e+01 -3.13182940e+02 
 8.17523038e+08 -6.09689930e+01 -3.14741820e+02 
 8.41395142e+08 -6.13190576e+01 -3.16305097e+02 
 8.65964323e+08 -6.16713121e+01 -3.17872493e+02 
 8.91250938e+08 -6.20257467e+01 -3.19443707e+02 
 9.17275935e+08 -6.23823432e+01 -3.21018425e+02 
 9.44060876e+08 -6.27410743e+01 -3.22596314e+02 
 9.71627952e+08 -6.31019040e+01 -3.24177032e+02 
 1.00000000e+09 -6.34647872e+01 -3.25760223e+02 
