code,p_top_delta_v,n_top_equivalent_delta_v,n_top_complement_delta_v,differential_output_v,p_inl_lsb,n_inl_lsb,differential_inl_lsb,p_dnl_to_next_lsb,n_dnl_to_next_lsb,differential_dnl_to_next_lsb
1610,0.138857659748392,0.138857872007567,0.214328495293962,-0.0754708355455697,-0.00990067237776033,-0.0200049750759564,-0.0149528434419476,0.319809056408622,0.325792937946677,0.322801008853147
1611,0.138971490011674,0.13897221925825,0.214214148043279,-0.0752426580316047,0.309908384031107,0.305787962870734,0.307848165411328,-0.318429061173755,-0.324176942343796,-0.321303012973799
1612,0.139030273817585,0.139030507778561,0.214155859522968,-0.0751255857053828,-0.00852067714272566,-0.0183889794730496,-0.013454847562342,0.319809056408944,0.325792937946356,0.322801008853147
1613,0.139144104080867,0.139144855029244,0.214041512272285,-0.0748974081914178,0.311288379266141,0.307403958473319,0.309346161290612,0.327576416467241,0.321023873067932,0.32430013198254
1614,0.139258604259722,0.139258790956679,0.21392757634485,-0.0746689720851275,0.638864795733305,0.628427831541264,0.633646293273281,0.3198090564083,0.325792937946356,0.322801008852825
1615,0.139372434523004,0.139373138207362,0.213813229094167,-0.0744407945711626,0.958673852141851,0.954220769487632,0.956447302125913,-1.62167888579687,-1.62676386991409,-1.62422138777709
1616,0.139318816258374,0.139319080953548,0.213867286347981,-0.0745484700896068,-0.6630050336551,-0.672543100426445,-0.667774085651046,0.319809056408622,0.325792937946356,0.322801008852986
1617,0.139432646521656,0.139433428204231,0.213752939097298,-0.0743202925756418,-0.343195977246554,-0.346750162480077,-0.344973076797931,0.327576416466919,0.321023873067932,0.324300131982379
1618,0.139547146700511,0.139547364131666,0.213639003169863,-0.0740918564693516,-0.0156195607797121,-0.0257262894121316,-0.0206729448157445,0.319809056408944,0.325792937946356,0.322801008853147
1619,0.139660976963793,0.139661711382349,0.21352465591918,-0.0738636789553866,0.304189495629477,0.300066648534237,0.302128064037531,-0.318429061173434,-0.324176942343474,-0.321303012973477
1620,0.139719760769704,0.13971999990266,0.213466367398869,-0.0737466066291646,-0.0142395655440338,-0.0241102938092248,-0.0191749489361389,0.3198090564083,0.325792937946034,0.322801008852664
1621,0.139833591032986,0.139834347153343,0.213352020148186,-0.0735184291151997,0.30556949086419,0.301682644136822,0.303626059916654,0.327576416467241,0.321023873067932,0.32430013198254
1622,0.139948091211841,0.139948283080778,0.213238084220751,-0.0732899930089095,0.633145907331354,0.622706517204767,0.627926191899323,0.319809056408944,0.325792937946677,0.322801008853308
1623,0.140061921475123,0.140062630331461,0.213123736970068,-0.0730618154949444,0.952954963740542,0.948499455151457,0.950727200752438,-0.960539974827481,-0.965625159572891,-0.963082577122184
1624,0.140065324804592,0.140065595099475,0.213120772202054,-0.073055447397462,-0.00758501108701507,-0.0171257044214211,-0.0123553763696165,0.319809056408622,0.325792937946356,0.322801008852986
1625,0.140179155067874,0.140179942350158,0.213006424951371,-0.0728272698834971,0.31222404532153,0.308667233524947,0.310445632483177,0.327576416466919,0.321023873067932,0.324300131982379
1626,0.140293655246729,0.140293878277594,0.212892489023935,-0.0725988337772068,0.639800461788372,0.629691106592892,0.634745764465685,0.319809056408944,0.325792937946677,0.322801008853308
1627,0.14040748551001,0.140408225528277,0.212778141773252,-0.0723706562632418,0.959609518197239,0.955484044539582,0.957546773319122,-0.318429061173755,-0.324176942344118,-0.32130301297396
1628,0.140466269315922,0.140466514048587,0.212719853252942,-0.0722535839370199,0.641180457023729,0.631307102195477,0.636243760344969,0.319809056408944,0.325792937946677,0.322801008853308
1629,0.140580099579204,0.14058086129927,0.212605506002258,-0.0720254064230549,0.960989513432596,0.957100040142167,0.959044769198405,0.327576416466919,0.321023873067932,0.324300131982379
1630,0.140694599758059,0.140694797226706,0.212491570074823,-0.0717969703167646,1.28856592989944,1.27812391321011,1.28334490118059,0.319809056408944,0.325792937946356,0.322801008853147
1631,0.14080843002134,0.140809144477389,0.21237722282414,-0.0715687928027997,1.60837498630831,1.60391685115616,1.60614591003387,-2.28262377839106,-2.28770856193844,-2.28516618008597
1632,0.140697806896217,0.140698081935476,0.212488285366053,-0.0717904784698359,-0.674248792082507,-0.683791710782274,-0.67902027005197,0.319809056408622,0.325792937946356,0.322801008852986
1633,0.140811637159499,0.140812429186159,0.21237393811537,-0.071562300955871,-0.354439735673962,-0.357998772835905,-0.356219261199177,0.327576416466919,0.321023873067932,0.324300131982379
1634,0.140926137338354,0.140926365113594,0.212260002187935,-0.0713338648495807,-0.0268633192071196,-0.0369748997679603,-0.0319191292166685,0.319809056408944,0.325792937946356,0.322801008853147
1635,0.141039967601636,0.141040712364277,0.212145654937252,-0.0711056873356158,0.292945737201747,0.288818038178408,0.290881879636285,-0.318429061173434,-0.324176942343474,-0.321303012973477
1636,0.141098751407547,0.141099000884588,0.212087366416941,-0.0709886150093938,-0.0254833239714413,-0.0353589041650535,-0.030421133337063,0.319809056408622,0.325792937946034,0.322801008852825
1637,0.141212581670829,0.141213348135271,0.211973019166258,-0.0707604374954288,0.294325732437104,0.290434033780993,0.292379875515891,0.327576416466919,0.321023873068254,0.32430013198254
1638,0.141327081849684,0.141327284062706,0.211859083238823,-0.0705320013891386,0.621902148903946,0.61145790684926,0.616680007498238,0.319809056408944,0.325792937946034,0.322801008852986
1639,0.141440912112966,0.141441631313389,0.21174473598814,-0.0703038238751736,0.941711205312813,0.937250844795306,0.939481016351353,-0.960539974827481,-0.965625159572247,-0.963082577121862
1640,0.141444315442434,0.141444596081403,0.211741771220126,-0.0702974557776911,-0.0188287695144225,-0.028374314776928,-0.0236015607707015,0.319809056408622,0.325792937946034,0.322801008852825
1641,0.141558145705716,0.141558943332086,0.211627423969442,-0.0700692782637262,0.300980286894123,0.297418623169118,0.299199448082253,0.327576416467241,0.321023873068254,0.324300131982701
1642,0.141672645884571,0.141672879259522,0.211513488042007,-0.0698408421574359,0.628556703361287,0.618442496237385,0.623499580065083,0.319809056408622,0.325792937946034,0.322801008852825
1643,0.141786476147853,0.141787226510205,0.211399140791324,-0.069612664643471,0.948365759769832,0.944235434183432,0.946300588917715,-0.318429061173755,-0.324176942343474,-0.321303012973638
1644,0.141845259953764,0.141845515030515,0.211340852271013,-0.069495592317249,0.629936698596321,0.62005849183997,0.624997575944205,0.319809056408944,0.325792937946356,0.322801008853147
1645,0.141959090217046,0.141959862281199,0.21122650502033,-0.069267414803284,0.949745755005188,0.945851429786339,0.947798584797159,0.327576416467241,0.321023873067932,0.32430013198254
1646,0.142073590395901,0.142073798208634,0.211112569092895,-0.0690389786969937,1.27732217147235,1.26687530285428,1.27209871677983,0.319809056408622,0.325792937946356,0.322801008852986
1647,0.142187420659183,0.142188145459317,0.210998221842212,-0.0688108011830288,1.5971312278809,1.59266824080065,1.59489972563294,-1.6216788857972,-1.62676386991409,-1.62422138777725
1648,0.142133802394554,0.142134088205502,0.211052279096027,-0.068918476701473,-0.0245476579163743,-0.034095629113425,-0.0293216621444984,0.319809056408622,0.325792937946356,0.322801008852986
1649,0.142247632657835,0.142248435456185,0.210937931845343,-0.068690299187508,0.295261398492493,0.291697308832943,0.293479346708617,0.327576416467241,0.321023873067932,0.32430013198254
1650,0.14236213283669,0.142362371383621,0.210823995917908,-0.0684618630812178,0.622837814959657,0.612721181900888,0.617779478690964,0.319809056408622,0.325792937946356,0.322801008852986
1651,0.142475963099972,0.142476718634304,0.210709648667225,-0.0682336855672528,0.942646871368202,0.938514119847257,0.940580487544079,-0.318429061173434,-0.324176942343796,-0.321303012973638
1652,0.142534746905883,0.142535007154615,0.210651360146914,-0.0681166132410309,0.624217810194691,0.614337177503473,0.619277474570569,0.319809056408622,0.325792937946356,0.322801008852986
1653,0.142648577169165,0.142649354405298,0.210537012896231,-0.0678884357270659,0.944026866603559,0.940130115449841,0.942078483423363,0.327576416467241,0.321023873068254,0.324300131982701
1654,0.14276307734802,0.142763290332733,0.210423076968796,-0.0676599996207756,1.27160328307072,1.26115398851811,1.26637861540619,0.319809056408622,0.325792937946034,0.322801008852825
1655,0.142876907611302,0.142877637583416,0.210308729718113,-0.0674318221068107,1.59141233947927,1.58694692646415,1.58917962425882,-0.960539974827481,-0.965625159572569,-0.963082577122023
1656,0.142880310940771,0.14288060235143,0.210305764950099,-0.0674254540093282,0.63087236465171,0.621321766891599,0.626097047136931,0.319809056408944,0.325792937946356,0.322801008853147
1657,0.142994141204053,0.142994949602113,0.210191417699416,-0.0671972764953632,0.950681421060899,0.947114704837645,0.948898055990207,0.327576416466919,0.321023873068254,0.32430013198254
1658,0.143108641382908,0.143108885529548,0.210077481771981,-0.0669688403890729,1.27825783752774,1.26813857790591,1.27319818797255,0.319809056408622,0.325792937946034,0.322801008852825
1659,0.143222471646189,0.143223232780231,0.209963134521297,-0.066740662875108,1.59806689393629,1.59393151585196,1.59599919682551,-0.318429061173434,-0.324176942343474,-0.321303012973477
1660,0.143281255452101,0.143281521300542,0.209904846000987,-0.066623590548886,1.27963783276278,1.2697545735085,1.27469618385184,0.319809056408622,0.325792937946034,0.322801008852825
1661,0.143395085715383,0.143395868551225,0.209790498750304,-0.0663954130349211,1.59944688917164,1.59554751145454,1.59749719270479,0.327576416466919,0.321023873068254,0.32430013198254
1662,0.143509585894238,0.14350980447866,0.209676562822868,-0.0661669769286308,1.92702330563849,1.91657138452281,1.92179732468746,0.319809056408944,0.325792937946356,0.322801008853147
1663,0.143623416157519,0.143624151729344,0.209562215572185,-0.0659387994146658,2.24683236204735,2.24236432246918,2.24459833354042,-3.62576094183021,-3.62179743919607,-3.62377918277972
1664,0.143396950777643,0.143398026426938,0.209788340874591,-0.0663913900969475,-1.37892857978293,-1.37943311672688,-1.37918084923918,0.319809056408944,0.325792937946034,0.322801008852986
1665,0.143510781040925,0.143512373677621,0.209673993623908,-0.0661632125829826,-1.05911952337374,-1.05364017878084,-1.05637984038639,0.327576416466919,0.321023873068254,0.32430013198254
1666,0.14362528121978,0.143626309605057,0.209560057696472,-0.0659347764766923,-0.731543106906903,-0.732616305712571,-0.732079708403717,0.319809056408944,0.325792937946034,0.322801008852986
1667,0.143739111483062,0.14374065685574,0.209445710445789,-0.0657065989627273,-0.411734050498036,-0.406823367766524,-0.409278699550602,-0.318429061173755,-0.324176942343474,-0.321303012973638
1668,0.143797895288973,0.14379894537605,0.209387421925479,-0.0655895266365054,-0.730163111671868,-0.731000310109986,-0.730581712524433,0.319809056408944,0.325792937946356,0.322801008853147
1669,0.143911725552255,0.143913292626733,0.209273074674795,-0.0653613491225404,-0.410354055262679,-0.405207372163617,-0.407780703671157,0.327576416466919,0.321023873067932,0.324300131982379
1670,0.14402622573111,0.144027228554169,0.20915913874736,-0.0651329130162502,-0.0827776387958369,-0.0841834990956725,-0.083480571688971,0.319809056408944,0.325792937946356,0.322801008853147
1671,0.144140055994392,0.144141575804852,0.209044791496677,-0.0649047355022852,0.23703141761303,0.241609438850696,0.239320437164305,-0.960539974827481,-0.965625159572569,-0.963082577122023
