 frequency       response        response        stimulus        stimulus        v(VOUT)         v(VOUT)	manifest_sha256
 1.77827941e+02 -3.68986189e+01  8.28138228e-01  1.00000000e+00  0.00000000e+00 -3.68986189e+01  8.28138228e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+02 -3.68978923e+01  8.44165530e-01  1.00000000e+00  0.00000000e+00 -3.68978923e+01  8.44165530e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+02 -3.68971372e+01  8.60502352e-01  1.00000000e+00  0.00000000e+00 -3.68971372e+01  8.60502352e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+02 -3.68963526e+01  8.77154633e-01  1.00000000e+00  0.00000000e+00 -3.68963526e+01  8.77154633e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+02 -3.68955374e+01  8.94128423e-01  1.00000000e+00  0.00000000e+00 -3.68955374e+01  8.94128423e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+02 -3.68946904e+01  9.11429885e-01  1.00000000e+00  0.00000000e+00 -3.68946904e+01  9.11429885e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+02 -3.68938102e+01  9.29065297e-01  1.00000000e+00  0.00000000e+00 -3.68938102e+01  9.29065297e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+02 -3.68928956e+01  9.47041057e-01  1.00000000e+00  0.00000000e+00 -3.68928956e+01  9.47041057e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+02 -3.68919453e+01  9.65363681e-01  1.00000000e+00  0.00000000e+00 -3.68919453e+01  9.65363681e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+02 -3.68909579e+01  9.84039806e-01  1.00000000e+00  0.00000000e+00 -3.68909579e+01  9.84039806e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+02 -3.68899319e+01  1.00307619e+00  1.00000000e+00  0.00000000e+00 -3.68899319e+01  1.00307619e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+02 -3.68888658e+01  1.02247973e+00  1.00000000e+00  0.00000000e+00 -3.68888658e+01  1.02247973e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+02 -3.68877581e+01  1.04225743e+00  1.00000000e+00  0.00000000e+00 -3.68877581e+01  1.04225743e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+02 -3.68866071e+01  1.06241645e+00  1.00000000e+00  0.00000000e+00 -3.68866071e+01  1.06241645e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+02 -3.68854112e+01  1.08296405e+00  1.00000000e+00  0.00000000e+00 -3.68854112e+01  1.08296405e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+02 -3.68841686e+01  1.10390765e+00  1.00000000e+00  0.00000000e+00 -3.68841686e+01  1.10390765e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+02 -3.68828774e+01  1.12525481e+00  1.00000000e+00  0.00000000e+00 -3.68828774e+01  1.12525481e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+02 -3.68815358e+01  1.14701320e+00  1.00000000e+00  0.00000000e+00 -3.68815358e+01  1.14701320e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+02 -3.68801418e+01  1.16919066e+00  1.00000000e+00  0.00000000e+00 -3.68801418e+01  1.16919066e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+02 -3.68786934e+01  1.19179515e+00  1.00000000e+00  0.00000000e+00 -3.68786934e+01  1.19179515e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+02 -3.68771885e+01  1.21483481e+00  1.00000000e+00  0.00000000e+00 -3.68771885e+01  1.21483481e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+02 -3.68756248e+01  1.23831789e+00  1.00000000e+00  0.00000000e+00 -3.68756248e+01  1.23831789e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+02 -3.68740001e+01  1.26225282e+00  1.00000000e+00  0.00000000e+00 -3.68740001e+01  1.26225282e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+02 -3.68723120e+01  1.28664816e+00  1.00000000e+00  0.00000000e+00 -3.68723120e+01  1.28664816e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+02 -3.68705580e+01  1.31151264e+00  1.00000000e+00  0.00000000e+00 -3.68705580e+01  1.31151264e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+02 -3.68687355e+01  1.33685514e+00  1.00000000e+00  0.00000000e+00 -3.68687355e+01  1.33685514e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+02 -3.68668420e+01  1.36268470e+00  1.00000000e+00  0.00000000e+00 -3.68668420e+01  1.36268470e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+02 -3.68648745e+01  1.38901053e+00  1.00000000e+00  0.00000000e+00 -3.68648745e+01  1.38901053e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+02 -3.68628303e+01  1.41584201e+00  1.00000000e+00  0.00000000e+00 -3.68628303e+01  1.41584201e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+02 -3.68607064e+01  1.44318866e+00  1.00000000e+00  0.00000000e+00 -3.68607064e+01  1.44318866e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+02 -3.68584997e+01  1.47106019e+00  1.00000000e+00  0.00000000e+00 -3.68584997e+01  1.47106019e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+02 -3.68562069e+01  1.49946649e+00  1.00000000e+00  0.00000000e+00 -3.68562069e+01  1.49946649e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+02 -3.68538247e+01  1.52841760e+00  1.00000000e+00  0.00000000e+00 -3.68538247e+01  1.52841760e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+02 -3.68513496e+01  1.55792376e+00  1.00000000e+00  0.00000000e+00 -3.68513496e+01  1.55792376e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+02 -3.68487781e+01  1.58799537e+00  1.00000000e+00  0.00000000e+00 -3.68487781e+01  1.58799537e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+02 -3.68461063e+01  1.61864302e+00  1.00000000e+00  0.00000000e+00 -3.68461063e+01  1.61864302e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+02 -3.68433304e+01  1.64987749e+00  1.00000000e+00  0.00000000e+00 -3.68433304e+01  1.64987749e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+02 -3.68404464e+01  1.68170974e+00  1.00000000e+00  0.00000000e+00 -3.68404464e+01  1.68170974e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+02 -3.68374500e+01  1.71415091e+00  1.00000000e+00  0.00000000e+00 -3.68374500e+01  1.71415091e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+02 -3.68343369e+01  1.74721234e+00  1.00000000e+00  0.00000000e+00 -3.68343369e+01  1.74721234e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+02 -3.68311025e+01  1.78090556e+00  1.00000000e+00  0.00000000e+00 -3.68311025e+01  1.78090556e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+02 -3.68277423e+01  1.81524231e+00  1.00000000e+00  0.00000000e+00 -3.68277423e+01  1.81524231e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+02 -3.68242512e+01  1.85023450e+00  1.00000000e+00  0.00000000e+00 -3.68242512e+01  1.85023450e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+02 -3.68206242e+01  1.88589425e+00  1.00000000e+00  0.00000000e+00 -3.68206242e+01  1.88589425e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+02 -3.68168561e+01  1.92223389e+00  1.00000000e+00  0.00000000e+00 -3.68168561e+01  1.92223389e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+02 -3.68129414e+01  1.95926594e+00  1.00000000e+00  0.00000000e+00 -3.68129414e+01  1.95926594e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+02 -3.68088744e+01  1.99700314e+00  1.00000000e+00  0.00000000e+00 -3.68088744e+01  1.99700314e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+02 -3.68046493e+01  2.03545841e+00  1.00000000e+00  0.00000000e+00 -3.68046493e+01  2.03545841e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+02 -3.68002599e+01  2.07464492e+00  1.00000000e+00  0.00000000e+00 -3.68002599e+01  2.07464492e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+02 -3.67956999e+01  2.11457601e+00  1.00000000e+00  0.00000000e+00 -3.67956999e+01  2.11457601e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+02 -3.67909627e+01  2.15526524e+00  1.00000000e+00  0.00000000e+00 -3.67909627e+01  2.15526524e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+02 -3.67860414e+01  2.19672641e+00  1.00000000e+00  0.00000000e+00 -3.67860414e+01  2.19672641e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+02 -3.67809291e+01  2.23897349e+00  1.00000000e+00  0.00000000e+00 -3.67809291e+01  2.23897349e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+02 -3.67756182e+01  2.28202071e+00  1.00000000e+00  0.00000000e+00 -3.67756182e+01  2.28202071e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+02 -3.67701011e+01  2.32588248e+00  1.00000000e+00  0.00000000e+00 -3.67701011e+01  2.32588248e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+02 -3.67643700e+01  2.37057344e+00  1.00000000e+00  0.00000000e+00 -3.67643700e+01  2.37057344e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+02 -3.67584165e+01  2.41610845e+00  1.00000000e+00  0.00000000e+00 -3.67584165e+01  2.41610845e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+02 -3.67522322e+01  2.46250259e+00  1.00000000e+00  0.00000000e+00 -3.67522322e+01  2.46250259e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+02 -3.67458082e+01  2.50977114e+00  1.00000000e+00  0.00000000e+00 -3.67458082e+01  2.50977114e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+02 -3.67391351e+01  2.55792962e+00  1.00000000e+00  0.00000000e+00 -3.67391351e+01  2.55792962e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+02 -3.67322036e+01  2.60699376e+00  1.00000000e+00  0.00000000e+00 -3.67322036e+01  2.60699376e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+02 -3.67250037e+01  2.65697949e+00  1.00000000e+00  0.00000000e+00 -3.67250037e+01  2.65697949e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+02 -3.67175251e+01  2.70790299e+00  1.00000000e+00  0.00000000e+00 -3.67175251e+01  2.70790299e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+02 -3.67097572e+01  2.75978061e+00  1.00000000e+00  0.00000000e+00 -3.67097572e+01  2.75978061e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+02 -3.67016888e+01  2.81262895e+00  1.00000000e+00  0.00000000e+00 -3.67016888e+01  2.81262895e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+02 -3.66933085e+01  2.86646481e+00  1.00000000e+00  0.00000000e+00 -3.66933085e+01  2.86646481e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+02 -3.66846045e+01  2.92130520e+00  1.00000000e+00  0.00000000e+00 -3.66846045e+01  2.92130520e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+02 -3.66755642e+01  2.97716733e+00  1.00000000e+00  0.00000000e+00 -3.66755642e+01  2.97716733e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+02 -3.66661751e+01  3.03406861e+00  1.00000000e+00  0.00000000e+00 -3.66661751e+01  3.03406861e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+02 -3.66564236e+01  3.09202667e+00  1.00000000e+00  0.00000000e+00 -3.66564236e+01  3.09202667e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+02 -3.66462962e+01  3.15105932e+00  1.00000000e+00  0.00000000e+00 -3.66462962e+01  3.15105932e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+02 -3.66357785e+01  3.21118456e+00  1.00000000e+00  0.00000000e+00 -3.66357785e+01  3.21118456e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+02 -3.66248557e+01  3.27242060e+00  1.00000000e+00  0.00000000e+00 -3.66248557e+01  3.27242060e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+02 -3.66135125e+01  3.33478580e+00  1.00000000e+00  0.00000000e+00 -3.66135125e+01  3.33478580e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+02 -3.66017330e+01  3.39829871e+00  1.00000000e+00  0.00000000e+00 -3.66017330e+01  3.39829871e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+02 -3.65895006e+01  3.46297805e+00  1.00000000e+00  0.00000000e+00 -3.65895006e+01  3.46297805e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+02 -3.65767984e+01  3.52884270e+00  1.00000000e+00  0.00000000e+00 -3.65767984e+01  3.52884270e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+02 -3.65636085e+01  3.59591170e+00  1.00000000e+00  0.00000000e+00 -3.65636085e+01  3.59591170e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+02 -3.65499127e+01  3.66420421e+00  1.00000000e+00  0.00000000e+00 -3.65499127e+01  3.66420421e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+02 -3.65356919e+01  3.73373955e+00  1.00000000e+00  0.00000000e+00 -3.65356919e+01  3.73373955e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+02 -3.65209266e+01  3.80453716e+00  1.00000000e+00  0.00000000e+00 -3.65209266e+01  3.80453716e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+02 -3.65055961e+01  3.87661658e+00  1.00000000e+00  0.00000000e+00 -3.65055961e+01  3.87661658e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+02 -3.64896796e+01  3.94999745e+00  1.00000000e+00  0.00000000e+00 -3.64896796e+01  3.94999745e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+02 -3.64731551e+01  4.02469950e+00  1.00000000e+00  0.00000000e+00 -3.64731551e+01  4.02469950e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+02 -3.64559999e+01  4.10074255e+00  1.00000000e+00  0.00000000e+00 -3.64559999e+01  4.10074255e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+02 -3.64381907e+01  4.17814646e+00  1.00000000e+00  0.00000000e+00 -3.64381907e+01  4.17814646e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+02 -3.64197031e+01  4.25693111e+00  1.00000000e+00  0.00000000e+00 -3.64197031e+01  4.25693111e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+02 -3.64005122e+01  4.33711645e+00  1.00000000e+00  0.00000000e+00 -3.64005122e+01  4.33711645e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+02 -3.63805918e+01  4.41872238e+00  1.00000000e+00  0.00000000e+00 -3.63805918e+01  4.41872238e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+02 -3.63599153e+01  4.50176882e+00  1.00000000e+00  0.00000000e+00 -3.63599153e+01  4.50176882e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+03 -3.63384546e+01  4.58627563e+00  1.00000000e+00  0.00000000e+00 -3.63384546e+01  4.58627563e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+03 -3.63161812e+01  4.67226262e+00  1.00000000e+00  0.00000000e+00 -3.63161812e+01  4.67226262e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+03 -3.62930654e+01  4.75974949e+00  1.00000000e+00  0.00000000e+00 -3.62930654e+01  4.75974949e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+03 -3.62690763e+01  4.84875584e+00  1.00000000e+00  0.00000000e+00 -3.62690763e+01  4.84875584e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+03 -3.62441823e+01  4.93930113e+00  1.00000000e+00  0.00000000e+00 -3.62441823e+01  4.93930113e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.10069417e+03 -3.62183505e+01  5.03140464e+00  1.00000000e+00  0.00000000e+00 -3.62183505e+01  5.03140464e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.12201845e+03 -3.61915472e+01  5.12508542e+00  1.00000000e+00  0.00000000e+00 -3.61915472e+01  5.12508542e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.14375586e+03 -3.61637372e+01  5.22036232e+00  1.00000000e+00  0.00000000e+00 -3.61637372e+01  5.22036232e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.16591440e+03 -3.61348845e+01  5.31725389e+00  1.00000000e+00  0.00000000e+00 -3.61348845e+01  5.31725389e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.18850223e+03 -3.61049517e+01  5.41577835e+00  1.00000000e+00  0.00000000e+00 -3.61049517e+01  5.41577835e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.21152766e+03 -3.60739003e+01  5.51595359e+00  1.00000000e+00  0.00000000e+00 -3.60739003e+01  5.51595359e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.23499917e+03 -3.60416907e+01  5.61779710e+00  1.00000000e+00  0.00000000e+00 -3.60416907e+01  5.61779710e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+03 -3.60082818e+01  5.72132590e+00  1.00000000e+00  0.00000000e+00 -3.60082818e+01  5.72132590e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.28331519e+03 -3.59736315e+01  5.82655654e+00  1.00000000e+00  0.00000000e+00 -3.59736315e+01  5.82655654e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.30817747e+03 -3.59376961e+01  5.93350502e+00  1.00000000e+00  0.00000000e+00 -3.59376961e+01  5.93350502e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.33352143e+03 -3.59004308e+01  6.04218673e+00  1.00000000e+00  0.00000000e+00 -3.59004308e+01  6.04218673e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+03 -3.58617894e+01  6.15261645e+00  1.00000000e+00  0.00000000e+00 -3.58617894e+01  6.15261645e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+03 -3.58217243e+01  6.26480820e+00  1.00000000e+00  0.00000000e+00 -3.58217243e+01  6.26480820e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+03 -3.57801864e+01  6.37877525e+00  1.00000000e+00  0.00000000e+00 -3.57801864e+01  6.37877525e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+03 -3.57371255e+01  6.49453004e+00  1.00000000e+00  0.00000000e+00 -3.57371255e+01  6.49453004e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+03 -3.56924895e+01  6.61208410e+00  1.00000000e+00  0.00000000e+00 -3.56924895e+01  6.61208410e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+03 -3.56462252e+01  6.73144797e+00  1.00000000e+00  0.00000000e+00 -3.56462252e+01  6.73144797e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+03 -3.55982778e+01  6.85263116e+00  1.00000000e+00  0.00000000e+00 -3.55982778e+01  6.85263116e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+03 -3.55485911e+01  6.97564204e+00  1.00000000e+00  0.00000000e+00 -3.55485911e+01  6.97564204e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+03 -3.54971072e+01  7.10048778e+00  1.00000000e+00  0.00000000e+00 -3.54971072e+01  7.10048778e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+03 -3.54437669e+01  7.22717425e+00  1.00000000e+00  0.00000000e+00 -3.54437669e+01  7.22717425e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+03 -3.53885093e+01  7.35570595e+00  1.00000000e+00  0.00000000e+00 -3.53885093e+01  7.35570595e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+03 -3.53312721e+01  7.48608590e+00  1.00000000e+00  0.00000000e+00 -3.53312721e+01  7.48608590e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+03 -3.52719915e+01  7.61831555e+00  1.00000000e+00  0.00000000e+00 -3.52719915e+01  7.61831555e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+03 -3.52106020e+01  7.75239470e+00  1.00000000e+00  0.00000000e+00 -3.52106020e+01  7.75239470e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+03 -3.51470368e+01  7.88832136e+00  1.00000000e+00  0.00000000e+00 -3.51470368e+01  7.88832136e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+03 -3.50812275e+01  8.02609170e+00  1.00000000e+00  0.00000000e+00 -3.50812275e+01  8.02609170e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+03 -3.50131041e+01  8.16569988e+00  1.00000000e+00  0.00000000e+00 -3.50131041e+01  8.16569988e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+03 -3.49425952e+01  8.30713798e+00  1.00000000e+00  0.00000000e+00 -3.49425952e+01  8.30713798e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+03 -3.48696280e+01  8.45039588e+00  1.00000000e+00  0.00000000e+00 -3.48696280e+01  8.45039588e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
