 frequency       response        response        stimulus        stimulus        v(VOUT)         v(VOUT)	manifest_sha256
 3.75837404e+04  2.92921859e-02 -1.32389594e-01  1.00000000e+00  0.00000000e+00  2.92921859e-02 -1.32389594e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+04  2.82843546e-02 -1.30081956e-01  1.00000000e+00  0.00000000e+00  2.82843546e-02 -1.30081956e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+04  2.73114077e-02 -1.27807135e-01  1.00000000e+00  0.00000000e+00  2.73114077e-02 -1.27807135e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+04  2.63722450e-02 -1.25565071e-01  1.00000000e+00  0.00000000e+00  2.63722450e-02 -1.25565071e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+04  2.54657928e-02 -1.23355678e-01  1.00000000e+00  0.00000000e+00  2.54657928e-02 -1.23355678e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+04  2.45910048e-02 -1.21178846e-01  1.00000000e+00  0.00000000e+00  2.45910048e-02 -1.21178846e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+04  2.37468613e-02 -1.19034441e-01  1.00000000e+00  0.00000000e+00  2.37468613e-02 -1.19034441e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+04  2.29323693e-02 -1.16922311e-01  1.00000000e+00  0.00000000e+00  2.29323693e-02 -1.16922311e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+04  2.21465621e-02 -1.14842281e-01  1.00000000e+00  0.00000000e+00  2.21465621e-02 -1.14842281e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+04  2.13884993e-02 -1.12794160e-01  1.00000000e+00  0.00000000e+00  2.13884993e-02 -1.12794160e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+04  2.06572662e-02 -1.10777739e-01  1.00000000e+00  0.00000000e+00  2.06572662e-02 -1.10777739e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+04  1.99519736e-02 -1.08792794e-01  1.00000000e+00  0.00000000e+00  1.99519736e-02 -1.08792794e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+04  1.92717574e-02 -1.06839084e-01  1.00000000e+00  0.00000000e+00  1.92717574e-02 -1.06839084e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+04  1.86157783e-02 -1.04916358e-01  1.00000000e+00  0.00000000e+00  1.86157783e-02 -1.04916358e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+04  1.79832213e-02 -1.03024351e-01  1.00000000e+00  0.00000000e+00  1.79832213e-02 -1.03024351e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+04  1.73732952e-02 -1.01162786e-01  1.00000000e+00  0.00000000e+00  1.73732952e-02 -1.01162786e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+04  1.67852323e-02 -9.93313764e-02  1.00000000e+00  0.00000000e+00  1.67852323e-02 -9.93313764e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+04  1.62182880e-02 -9.75298266e-02  1.00000000e+00  0.00000000e+00  1.62182880e-02 -9.75298266e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+04  1.56717401e-02 -9.57578317e-02  1.00000000e+00  0.00000000e+00  1.56717401e-02 -9.57578317e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+04  1.51448886e-02 -9.40150795e-02  1.00000000e+00  0.00000000e+00  1.51448886e-02 -9.40150795e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+04  1.46370550e-02 -9.23012508e-02  1.00000000e+00  0.00000000e+00  1.46370550e-02 -9.23012508e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+04  1.41475818e-02 -9.06160203e-02  1.00000000e+00  0.00000000e+00  1.41475818e-02 -9.06160203e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+04  1.36758323e-02 -8.89590570e-02  1.00000000e+00  0.00000000e+00  1.36758323e-02 -8.89590570e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+04  1.32211899e-02 -8.73300255e-02  1.00000000e+00  0.00000000e+00  1.32211899e-02 -8.73300255e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+04  1.27830574e-02 -8.57285861e-02  1.00000000e+00  0.00000000e+00  1.27830574e-02 -8.57285861e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+04  1.23608570e-02 -8.41543956e-02  1.00000000e+00  0.00000000e+00  1.23608570e-02 -8.41543956e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+04  1.19540296e-02 -8.26071078e-02  1.00000000e+00  0.00000000e+00  1.19540296e-02 -8.26071078e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+04  1.15620338e-02 -8.10863741e-02  1.00000000e+00  0.00000000e+00  1.15620338e-02 -8.10863741e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+04  1.11843465e-02 -7.95918439e-02  1.00000000e+00  0.00000000e+00  1.11843465e-02 -7.95918439e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+04  1.08204614e-02 -7.81231651e-02  1.00000000e+00  0.00000000e+00  1.08204614e-02 -7.81231651e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+04  1.04698890e-02 -7.66799848e-02  1.00000000e+00  0.00000000e+00  1.04698890e-02 -7.66799848e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+04  1.01321562e-02 -7.52619492e-02  1.00000000e+00  0.00000000e+00  1.01321562e-02 -7.52619492e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+04  9.80680561e-03 -7.38687044e-02  1.00000000e+00  0.00000000e+00  9.80680561e-03 -7.38687044e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+04  9.49339514e-03 -7.24998967e-02  1.00000000e+00  0.00000000e+00  9.49339514e-03 -7.24998967e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+04  9.19149770e-03 -7.11551727e-02  1.00000000e+00  0.00000000e+00  9.19149770e-03 -7.11551727e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+04  8.90070065e-03 -6.98341799e-02  1.00000000e+00  0.00000000e+00  8.90070065e-03 -6.98341799e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+04  8.62060537e-03 -6.85365668e-02  1.00000000e+00  0.00000000e+00  8.62060537e-03 -6.85365668e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+04  8.35082686e-03 -6.72619834e-02  1.00000000e+00  0.00000000e+00  8.35082686e-03 -6.72619834e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+04  8.09099334e-03 -6.60100809e-02  1.00000000e+00  0.00000000e+00  8.09099334e-03 -6.60100809e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+04  7.84074581e-03 -6.47805129e-02  1.00000000e+00  0.00000000e+00  7.84074581e-03 -6.47805129e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+04  7.59973767e-03 -6.35729346e-02  1.00000000e+00  0.00000000e+00  7.59973767e-03 -6.35729346e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+04  7.36763435e-03 -6.23870036e-02  1.00000000e+00  0.00000000e+00  7.36763435e-03 -6.23870036e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+04  7.14411289e-03 -6.12223799e-02  1.00000000e+00  0.00000000e+00  7.14411289e-03 -6.12223799e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+04  6.92886163e-03 -6.00787262e-02  1.00000000e+00  0.00000000e+00  6.92886163e-03 -6.00787262e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+04  6.72157980e-03 -5.89557078e-02  1.00000000e+00  0.00000000e+00  6.72157980e-03 -5.89557078e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+04  6.52197717e-03 -5.78529930e-02  1.00000000e+00  0.00000000e+00  6.52197717e-03 -5.78529930e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+04  6.32977375e-03 -5.67702531e-02  1.00000000e+00  0.00000000e+00  6.32977375e-03 -5.67702531e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+04  6.14469941e-03 -5.57071624e-02  1.00000000e+00  0.00000000e+00  6.14469941e-03 -5.57071624e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+04  5.96649359e-03 -5.46633988e-02  1.00000000e+00  0.00000000e+00  5.96649359e-03 -5.46633988e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+04  5.79490496e-03 -5.36386432e-02  1.00000000e+00  0.00000000e+00  5.79490496e-03 -5.36386432e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+04  5.62969113e-03 -5.26325800e-02  1.00000000e+00  0.00000000e+00  5.62969113e-03 -5.26325800e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+05  5.47061833e-03 -5.16448972e-02  1.00000000e+00  0.00000000e+00  5.47061833e-03 -5.16448972e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+05  5.31746117e-03 -5.06752863e-02  1.00000000e+00  0.00000000e+00  5.31746117e-03 -5.06752863e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+05  5.17000228e-03 -4.97234425e-02  1.00000000e+00  0.00000000e+00  5.17000228e-03 -4.97234425e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+05  5.02803212e-03 -4.87890646e-02  1.00000000e+00  0.00000000e+00  5.02803212e-03 -4.87890646e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+05  4.89134865e-03 -4.78718551e-02  1.00000000e+00  0.00000000e+00  4.89134865e-03 -4.78718551e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.10069417e+05  4.75975711e-03 -4.69715205e-02  1.00000000e+00  0.00000000e+00  4.75975711e-03 -4.69715205e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.12201845e+05  4.63306976e-03 -4.60877707e-02  1.00000000e+00  0.00000000e+00  4.63306976e-03 -4.60877707e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.14375586e+05  4.51110564e-03 -4.52203197e-02  1.00000000e+00  0.00000000e+00  4.51110564e-03 -4.52203197e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.16591440e+05  4.39369033e-03 -4.43688853e-02  1.00000000e+00  0.00000000e+00  4.39369033e-03 -4.43688853e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.18850223e+05  4.28065573e-03 -4.35331891e-02  1.00000000e+00  0.00000000e+00  4.28065573e-03 -4.35331891e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.21152766e+05  4.17183984e-03 -4.27129565e-02  1.00000000e+00  0.00000000e+00  4.17183984e-03 -4.27129565e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.23499917e+05  4.06708654e-03 -4.19079170e-02  1.00000000e+00  0.00000000e+00  4.06708654e-03 -4.19079170e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+05  3.96624539e-03 -4.11178037e-02  1.00000000e+00  0.00000000e+00  3.96624539e-03 -4.11178037e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.28331519e+05  3.86917143e-03 -4.03423537e-02  1.00000000e+00  0.00000000e+00  3.86917143e-03 -4.03423537e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.30817747e+05  3.77572499e-03 -3.95813078e-02  1.00000000e+00  0.00000000e+00  3.77572499e-03 -3.95813078e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.33352143e+05  3.68577149e-03 -3.88344110e-02  1.00000000e+00  0.00000000e+00  3.68577149e-03 -3.88344110e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+05  3.59918130e-03 -3.81014117e-02  1.00000000e+00  0.00000000e+00  3.59918130e-03 -3.81014117e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+05  3.51582949e-03 -3.73820624e-02  1.00000000e+00  0.00000000e+00  3.51582949e-03 -3.73820624e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+05  3.43559574e-03 -3.66761192e-02  1.00000000e+00  0.00000000e+00  3.43559574e-03 -3.66761192e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+05  3.35836413e-03 -3.59833421e-02  1.00000000e+00  0.00000000e+00  3.35836413e-03 -3.59833421e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+05  3.28402300e-03 -3.53034949e-02  1.00000000e+00  0.00000000e+00  3.28402300e-03 -3.53034949e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+05  3.21246479e-03 -3.46363450e-02  1.00000000e+00  0.00000000e+00  3.21246479e-03 -3.46363450e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+05  3.14358591e-03 -3.39816634e-02  1.00000000e+00  0.00000000e+00  3.14358591e-03 -3.39816634e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+05  3.07728656e-03 -3.33392251e-02  1.00000000e+00  0.00000000e+00  3.07728656e-03 -3.33392251e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+05  3.01347064e-03 -3.27088083e-02  1.00000000e+00  0.00000000e+00  3.01347064e-03 -3.27088083e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+05  2.95204557e-03 -3.20901951e-02  1.00000000e+00  0.00000000e+00  2.95204557e-03 -3.20901951e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+05  2.89292222e-03 -3.14831712e-02  1.00000000e+00  0.00000000e+00  2.89292222e-03 -3.14831712e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+05  2.83601472e-03 -3.08875255e-02  1.00000000e+00  0.00000000e+00  2.83601472e-03 -3.08875255e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+05  2.78124040e-03 -3.03030507e-02  1.00000000e+00  0.00000000e+00  2.78124040e-03 -3.03030507e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+05  2.72851962e-03 -2.97295428e-02  1.00000000e+00  0.00000000e+00  2.72851962e-03 -2.97295428e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+05  2.67777571e-03 -2.91668012e-02  1.00000000e+00  0.00000000e+00  2.67777571e-03 -2.91668012e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+05  2.62893483e-03 -2.86146289e-02  1.00000000e+00  0.00000000e+00  2.62893483e-03 -2.86146289e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+05  2.58192588e-03 -2.80728319e-02  1.00000000e+00  0.00000000e+00  2.58192588e-03 -2.80728319e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+05  2.53668040e-03 -2.75412198e-02  1.00000000e+00  0.00000000e+00  2.53668040e-03 -2.75412198e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+05  2.49313246e-03 -2.70196052e-02  1.00000000e+00  0.00000000e+00  2.49313246e-03 -2.70196052e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+05  2.45121859e-03 -2.65078040e-02  1.00000000e+00  0.00000000e+00  2.45121859e-03 -2.65078040e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+05  2.41087766e-03 -2.60056354e-02  1.00000000e+00  0.00000000e+00  2.41087766e-03 -2.60056354e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+05  2.37205083e-03 -2.55129215e-02  1.00000000e+00  0.00000000e+00  2.37205083e-03 -2.55129215e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+05  2.33468145e-03 -2.50294877e-02  1.00000000e+00  0.00000000e+00  2.33468145e-03 -2.50294877e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+05  2.29871494e-03 -2.45551623e-02  1.00000000e+00  0.00000000e+00  2.29871494e-03 -2.45551623e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+05  2.26409881e-03 -2.40897766e-02  1.00000000e+00  0.00000000e+00  2.26409881e-03 -2.40897766e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+05  2.23078248e-03 -2.36331650e-02  1.00000000e+00  0.00000000e+00  2.23078248e-03 -2.36331650e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+05  2.19871726e-03 -2.31851647e-02  1.00000000e+00  0.00000000e+00  2.19871726e-03 -2.31851647e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+05  2.16785629e-03 -2.27456158e-02  1.00000000e+00  0.00000000e+00  2.16785629e-03 -2.27456158e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+05  2.13815445e-03 -2.23143611e-02  1.00000000e+00  0.00000000e+00  2.13815445e-03 -2.23143611e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+05  2.10956830e-03 -2.18912464e-02  1.00000000e+00  0.00000000e+00  2.10956830e-03 -2.18912464e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+05  2.08205602e-03 -2.14761203e-02  1.00000000e+00  0.00000000e+00  2.08205602e-03 -2.14761203e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+05  2.05557735e-03 -2.10688337e-02  1.00000000e+00  0.00000000e+00  2.05557735e-03 -2.10688337e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+05  2.03009353e-03 -2.06692406e-02  1.00000000e+00  0.00000000e+00  2.03009353e-03 -2.06692406e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+05  2.00556727e-03 -2.02771973e-02  1.00000000e+00  0.00000000e+00  2.00556727e-03 -2.02771973e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+05  1.98196265e-03 -1.98925630e-02  1.00000000e+00  0.00000000e+00  1.98196265e-03 -1.98925630e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+05  1.95924508e-03 -1.95151992e-02  1.00000000e+00  0.00000000e+00  1.95924508e-03 -1.95151992e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+05  1.93738131e-03 -1.91449700e-02  1.00000000e+00  0.00000000e+00  1.93738131e-03 -1.91449700e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+05  1.91633928e-03 -1.87817418e-02  1.00000000e+00  0.00000000e+00  1.91633928e-03 -1.87817418e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+05  1.89608815e-03 -1.84253837e-02  1.00000000e+00  0.00000000e+00  1.89608815e-03 -1.84253837e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+05  1.87659826e-03 -1.80757669e-02  1.00000000e+00  0.00000000e+00  1.87659826e-03 -1.80757669e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+05  1.85784101e-03 -1.77327651e-02  1.00000000e+00  0.00000000e+00  1.85784101e-03 -1.77327651e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+05  1.83978892e-03 -1.73962543e-02  1.00000000e+00  0.00000000e+00  1.83978892e-03 -1.73962543e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+05  1.82241549e-03 -1.70661128e-02  1.00000000e+00  0.00000000e+00  1.82241549e-03 -1.70661128e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+05  1.80569526e-03 -1.67422209e-02  1.00000000e+00  0.00000000e+00  1.80569526e-03 -1.67422209e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+05  1.78960368e-03 -1.64244613e-02  1.00000000e+00  0.00000000e+00  1.78960368e-03 -1.64244613e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+05  1.77411715e-03 -1.61127188e-02  1.00000000e+00  0.00000000e+00  1.77411715e-03 -1.61127188e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+05  1.75921294e-03 -1.58068804e-02  1.00000000e+00  0.00000000e+00  1.75921294e-03 -1.58068804e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+05  1.74486918e-03 -1.55068349e-02  1.00000000e+00  0.00000000e+00  1.74486918e-03 -1.55068349e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+05  1.73106481e-03 -1.52124736e-02  1.00000000e+00  0.00000000e+00  1.73106481e-03 -1.52124736e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+05  1.71777957e-03 -1.49236893e-02  1.00000000e+00  0.00000000e+00  1.71777957e-03 -1.49236893e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+05  1.70499395e-03 -1.46403771e-02  1.00000000e+00  0.00000000e+00  1.70499395e-03 -1.46403771e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+05  1.69268917e-03 -1.43624340e-02  1.00000000e+00  0.00000000e+00  1.69268917e-03 -1.43624340e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+05  1.68084717e-03 -1.40897589e-02  1.00000000e+00  0.00000000e+00  1.68084717e-03 -1.40897589e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+05  1.66945054e-03 -1.38222524e-02  1.00000000e+00  0.00000000e+00  1.66945054e-03 -1.38222524e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+05  1.65848256e-03 -1.35598172e-02  1.00000000e+00  0.00000000e+00  1.65848256e-03 -1.35598172e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+05  1.64792710e-03 -1.33023575e-02  1.00000000e+00  0.00000000e+00  1.64792710e-03 -1.33023575e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+05  1.63776867e-03 -1.30497797e-02  1.00000000e+00  0.00000000e+00  1.63776867e-03 -1.30497797e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+05  1.62799232e-03 -1.28019916e-02  1.00000000e+00  0.00000000e+00  1.62799232e-03 -1.28019916e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
