 frequency       response        response        stimulus        stimulus        v(VOUT)         v(VOUT)	manifest_sha256
 3.04321989e+04  3.29622482e+00 -8.84410582e+00  1.00000000e+00  0.00000000e+00  3.29622482e+00 -8.84410582e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+04  3.21483027e+00 -8.69681351e+00  1.00000000e+00  0.00000000e+00  3.21483027e+00 -8.69681351e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+04  3.13613094e+00 -8.55124997e+00  1.00000000e+00  0.00000000e+00  3.13613094e+00 -8.55124997e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+04  3.06005028e+00 -8.40743435e+00  1.00000000e+00  0.00000000e+00  3.06005028e+00 -8.40743435e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+04  2.98651298e+00 -8.26538318e+00  1.00000000e+00  0.00000000e+00  2.98651298e+00 -8.26538318e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+04  2.91544510e+00 -8.12511050e+00  1.00000000e+00  0.00000000e+00  2.91544510e+00 -8.12511050e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+04  2.84677402e+00 -7.98662795e+00  1.00000000e+00  0.00000000e+00  2.84677402e+00 -7.98662795e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+04  2.78042857e+00 -7.84994495e+00  1.00000000e+00  0.00000000e+00  2.78042857e+00 -7.84994495e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+04  2.71633899e+00 -7.71506876e+00  1.00000000e+00  0.00000000e+00  2.71633899e+00 -7.71506876e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+04  2.65443697e+00 -7.58200461e+00  1.00000000e+00  0.00000000e+00  2.65443697e+00 -7.58200461e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+04  2.59465567e+00 -7.45075581e+00  1.00000000e+00  0.00000000e+00  2.59465567e+00 -7.45075581e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+04  2.53692975e+00 -7.32132386e+00  1.00000000e+00  0.00000000e+00  2.53692975e+00 -7.32132386e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+04  2.48119535e+00 -7.19370856e+00  1.00000000e+00  0.00000000e+00  2.48119535e+00 -7.19370856e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+04  2.42739011e+00 -7.06790810e+00  1.00000000e+00  0.00000000e+00  2.42739011e+00 -7.06790810e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+04  2.37545318e+00 -6.94391913e+00  1.00000000e+00  0.00000000e+00  2.37545318e+00 -6.94391913e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+04  2.32532518e+00 -6.82173690e+00  1.00000000e+00  0.00000000e+00  2.32532518e+00 -6.82173690e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+04  2.27694825e+00 -6.70135532e+00  1.00000000e+00  0.00000000e+00  2.27694825e+00 -6.70135532e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+04  2.23026601e+00 -6.58276704e+00  1.00000000e+00  0.00000000e+00  2.23026601e+00 -6.58276704e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+04  2.18522352e+00 -6.46596357e+00  1.00000000e+00  0.00000000e+00  2.18522352e+00 -6.46596357e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+04  2.14176735e+00 -6.35093531e+00  1.00000000e+00  0.00000000e+00  2.14176735e+00 -6.35093531e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+04  2.09984548e+00 -6.23767165e+00  1.00000000e+00  0.00000000e+00  2.09984548e+00 -6.23767165e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+04  2.05940733e+00 -6.12616103e+00  1.00000000e+00  0.00000000e+00  2.05940733e+00 -6.12616103e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+04  2.02040372e+00 -6.01639105e+00  1.00000000e+00  0.00000000e+00  2.02040372e+00 -6.01639105e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+04  1.98278687e+00 -5.90834848e+00  1.00000000e+00  0.00000000e+00  1.98278687e+00 -5.90834848e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+04  1.94651037e+00 -5.80201933e+00  1.00000000e+00  0.00000000e+00  1.94651037e+00 -5.80201933e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+04  1.91152913e+00 -5.69738897e+00  1.00000000e+00  0.00000000e+00  1.91152913e+00 -5.69738897e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+04  1.87779941e+00 -5.59444211e+00  1.00000000e+00  0.00000000e+00  1.87779941e+00 -5.59444211e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+04  1.84527876e+00 -5.49316291e+00  1.00000000e+00  0.00000000e+00  1.84527876e+00 -5.49316291e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+04  1.81392599e+00 -5.39353497e+00  1.00000000e+00  0.00000000e+00  1.81392599e+00 -5.39353497e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+04  1.78370118e+00 -5.29554147e+00  1.00000000e+00  0.00000000e+00  1.78370118e+00 -5.29554147e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+04  1.75456560e+00 -5.19916513e+00  1.00000000e+00  0.00000000e+00  1.75456560e+00 -5.19916513e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+04  1.72648173e+00 -5.10438830e+00  1.00000000e+00  0.00000000e+00  1.72648173e+00 -5.10438830e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+04  1.69941322e+00 -5.01119298e+00  1.00000000e+00  0.00000000e+00  1.69941322e+00 -5.01119298e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+04  1.67332485e+00 -4.91956089e+00  1.00000000e+00  0.00000000e+00  1.67332485e+00 -4.91956089e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+04  1.64818252e+00 -4.82947346e+00  1.00000000e+00  0.00000000e+00  1.64818252e+00 -4.82947346e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+04  1.62395322e+00 -4.74091192e+00  1.00000000e+00  0.00000000e+00  1.62395322e+00 -4.74091192e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+04  1.60060498e+00 -4.65385728e+00  1.00000000e+00  0.00000000e+00  1.60060498e+00 -4.65385728e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+04  1.57810689e+00 -4.56829040e+00  1.00000000e+00  0.00000000e+00  1.57810689e+00 -4.56829040e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+04  1.55642901e+00 -4.48419199e+00  1.00000000e+00  0.00000000e+00  1.55642901e+00 -4.48419199e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+04  1.53554240e+00 -4.40154268e+00  1.00000000e+00  0.00000000e+00  1.53554240e+00 -4.40154268e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+04  1.51541907e+00 -4.32032299e+00  1.00000000e+00  0.00000000e+00  1.51541907e+00 -4.32032299e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+04  1.49603196e+00 -4.24051340e+00  1.00000000e+00  0.00000000e+00  1.49603196e+00 -4.24051340e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+04  1.47735489e+00 -4.16209435e+00  1.00000000e+00  0.00000000e+00  1.47735489e+00 -4.16209435e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+04  1.45936257e+00 -4.08504627e+00  1.00000000e+00  0.00000000e+00  1.45936257e+00 -4.08504627e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+04  1.44203056e+00 -4.00934959e+00  1.00000000e+00  0.00000000e+00  1.44203056e+00 -4.00934959e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+04  1.42533523e+00 -3.93498478e+00  1.00000000e+00  0.00000000e+00  1.42533523e+00 -3.93498478e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+04  1.40925377e+00 -3.86193234e+00  1.00000000e+00  0.00000000e+00  1.40925377e+00 -3.86193234e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+04  1.39376413e+00 -3.79017283e+00  1.00000000e+00  0.00000000e+00  1.39376413e+00 -3.79017283e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+04  1.37884502e+00 -3.71968690e+00  1.00000000e+00  0.00000000e+00  1.37884502e+00 -3.71968690e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+04  1.36447588e+00 -3.65045526e+00  1.00000000e+00  0.00000000e+00  1.36447588e+00 -3.65045526e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+04  1.35063686e+00 -3.58245874e+00  1.00000000e+00  0.00000000e+00  1.35063686e+00 -3.58245874e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+04  1.33730879e+00 -3.51567829e+00  1.00000000e+00  0.00000000e+00  1.33730879e+00 -3.51567829e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+04  1.32447317e+00 -3.45009497e+00  1.00000000e+00  0.00000000e+00  1.32447317e+00 -3.45009497e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+04  1.31211214e+00 -3.38568998e+00  1.00000000e+00  0.00000000e+00  1.31211214e+00 -3.38568998e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+04  1.30020846e+00 -3.32244465e+00  1.00000000e+00  0.00000000e+00  1.30020846e+00 -3.32244465e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+04  1.28874550e+00 -3.26034049e+00  1.00000000e+00  0.00000000e+00  1.28874550e+00 -3.26034049e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+04  1.27770720e+00 -3.19935915e+00  1.00000000e+00  0.00000000e+00  1.27770720e+00 -3.19935915e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+04  1.26707810e+00 -3.13948246e+00  1.00000000e+00  0.00000000e+00  1.26707810e+00 -3.13948246e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+04  1.25684324e+00 -3.08069239e+00  1.00000000e+00  0.00000000e+00  1.25684324e+00 -3.08069239e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+04  1.24698822e+00 -3.02297115e+00  1.00000000e+00  0.00000000e+00  1.24698822e+00 -3.02297115e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+04  1.23749914e+00 -2.96630107e+00  1.00000000e+00  0.00000000e+00  1.23749914e+00 -2.96630107e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+04  1.22836260e+00 -2.91066472e+00  1.00000000e+00  0.00000000e+00  1.22836260e+00 -2.91066472e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+05  1.21956566e+00 -2.85604483e+00  1.00000000e+00  0.00000000e+00  1.21956566e+00 -2.85604483e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+05  1.21109586e+00 -2.80242435e+00  1.00000000e+00  0.00000000e+00  1.21109586e+00 -2.80242435e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+05  1.20294119e+00 -2.74978641e+00  1.00000000e+00  0.00000000e+00  1.20294119e+00 -2.74978641e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+05  1.19509004e+00 -2.69811437e+00  1.00000000e+00  0.00000000e+00  1.19509004e+00 -2.69811437e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+05  1.18753126e+00 -2.64739177e+00  1.00000000e+00  0.00000000e+00  1.18753126e+00 -2.64739177e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.10069417e+05  1.18025407e+00 -2.59760238e+00  1.00000000e+00  0.00000000e+00  1.18025407e+00 -2.59760238e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.12201845e+05  1.17324809e+00 -2.54873015e+00  1.00000000e+00  0.00000000e+00  1.17324809e+00 -2.54873015e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.14375586e+05  1.16650331e+00 -2.50075928e+00  1.00000000e+00  0.00000000e+00  1.16650331e+00 -2.50075928e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.16591440e+05  1.16001008e+00 -2.45367415e+00  1.00000000e+00  0.00000000e+00  1.16001008e+00 -2.45367415e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.18850223e+05  1.15375912e+00 -2.40745937e+00  1.00000000e+00  0.00000000e+00  1.15375912e+00 -2.40745937e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.21152766e+05  1.14774145e+00 -2.36209976e+00  1.00000000e+00  0.00000000e+00  1.14774145e+00 -2.36209976e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.23499917e+05  1.14194845e+00 -2.31758035e+00  1.00000000e+00  0.00000000e+00  1.14194845e+00 -2.31758035e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+05  1.13637179e+00 -2.27388638e+00  1.00000000e+00  0.00000000e+00  1.13637179e+00 -2.27388638e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.28331519e+05  1.13100347e+00 -2.23100332e+00  1.00000000e+00  0.00000000e+00  1.13100347e+00 -2.23100332e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.30817747e+05  1.12583575e+00 -2.18891684e+00  1.00000000e+00  0.00000000e+00  1.12583575e+00 -2.18891684e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.33352143e+05  1.12086120e+00 -2.14761282e+00  1.00000000e+00  0.00000000e+00  1.12086120e+00 -2.14761282e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+05  1.11607264e+00 -2.10707736e+00  1.00000000e+00  0.00000000e+00  1.11607264e+00 -2.10707736e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+05  1.11146316e+00 -2.06729676e+00  1.00000000e+00  0.00000000e+00  1.11146316e+00 -2.06729676e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+05  1.10702612e+00 -2.02825756e+00  1.00000000e+00  0.00000000e+00  1.10702612e+00 -2.02825756e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+05  1.10275511e+00 -1.98994646e+00  1.00000000e+00  0.00000000e+00  1.10275511e+00 -1.98994646e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+05  1.09864394e+00 -1.95235041e+00  1.00000000e+00  0.00000000e+00  1.09864394e+00 -1.95235041e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+05  1.09468666e+00 -1.91545654e+00  1.00000000e+00  0.00000000e+00  1.09468666e+00 -1.91545654e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+05  1.09087756e+00 -1.87925220e+00  1.00000000e+00  0.00000000e+00  1.09087756e+00 -1.87925220e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+05  1.08721111e+00 -1.84372494e+00  1.00000000e+00  0.00000000e+00  1.08721111e+00 -1.84372494e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+05  1.08368200e+00 -1.80886248e+00  1.00000000e+00  0.00000000e+00  1.08368200e+00 -1.80886248e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+05  1.08028510e+00 -1.77465280e+00  1.00000000e+00  0.00000000e+00  1.08028510e+00 -1.77465280e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+05  1.07701549e+00 -1.74108402e+00  1.00000000e+00  0.00000000e+00  1.07701549e+00 -1.74108402e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+05  1.07386842e+00 -1.70814448e+00  1.00000000e+00  0.00000000e+00  1.07386842e+00 -1.70814448e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+05  1.07083931e+00 -1.67582271e+00  1.00000000e+00  0.00000000e+00  1.07083931e+00 -1.67582271e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+05  1.06792377e+00 -1.64410744e+00  1.00000000e+00  0.00000000e+00  1.06792377e+00 -1.64410744e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+05  1.06511755e+00 -1.61298757e+00  1.00000000e+00  0.00000000e+00  1.06511755e+00 -1.61298757e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+05  1.06241658e+00 -1.58245220e+00  1.00000000e+00  0.00000000e+00  1.06241658e+00 -1.58245220e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+05  1.05981691e+00 -1.55249061e+00  1.00000000e+00  0.00000000e+00  1.05981691e+00 -1.55249061e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+05  1.05731476e+00 -1.52309227e+00  1.00000000e+00  0.00000000e+00  1.05731476e+00 -1.52309227e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+05  1.05490648e+00 -1.49424681e+00  1.00000000e+00  0.00000000e+00  1.05490648e+00 -1.49424681e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+05  1.05258858e+00 -1.46594406e+00  1.00000000e+00  0.00000000e+00  1.05258858e+00 -1.46594406e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+05  1.05035765e+00 -1.43817401e+00  1.00000000e+00  0.00000000e+00  1.05035765e+00 -1.43817401e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+05  1.04821046e+00 -1.41092683e+00  1.00000000e+00  0.00000000e+00  1.04821046e+00 -1.41092683e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+05  1.04614387e+00 -1.38419286e+00  1.00000000e+00  0.00000000e+00  1.04614387e+00 -1.38419286e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+05  1.04415486e+00 -1.35796261e+00  1.00000000e+00  0.00000000e+00  1.04415486e+00 -1.35796261e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+05  1.04224052e+00 -1.33222675e+00  1.00000000e+00  0.00000000e+00  1.04224052e+00 -1.33222675e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+05  1.04039806e+00 -1.30697612e+00  1.00000000e+00  0.00000000e+00  1.04039806e+00 -1.30697612e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+05  1.03862479e+00 -1.28220171e+00  1.00000000e+00  0.00000000e+00  1.03862479e+00 -1.28220171e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+05  1.03691812e+00 -1.25789469e+00  1.00000000e+00  0.00000000e+00  1.03691812e+00 -1.25789469e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+05  1.03527555e+00 -1.23404636e+00  1.00000000e+00  0.00000000e+00  1.03527555e+00 -1.23404636e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+05  1.03369467e+00 -1.21064820e+00  1.00000000e+00  0.00000000e+00  1.03369467e+00 -1.21064820e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+05  1.03217318e+00 -1.18769183e+00  1.00000000e+00  0.00000000e+00  1.03217318e+00 -1.18769183e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+05  1.03070885e+00 -1.16516900e+00  1.00000000e+00  0.00000000e+00  1.03070885e+00 -1.16516900e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+05  1.02929954e+00 -1.14307165e+00  1.00000000e+00  0.00000000e+00  1.02929954e+00 -1.14307165e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+05  1.02794318e+00 -1.12139184e+00  1.00000000e+00  0.00000000e+00  1.02794318e+00 -1.12139184e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+05  1.02663778e+00 -1.10012175e+00  1.00000000e+00  0.00000000e+00  1.02663778e+00 -1.10012175e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+05  1.02538144e+00 -1.07925375e+00  1.00000000e+00  0.00000000e+00  1.02538144e+00 -1.07925375e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+05  1.02417232e+00 -1.05878032e+00  1.00000000e+00  0.00000000e+00  1.02417232e+00 -1.05878032e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+05  1.02300863e+00 -1.03869406e+00  1.00000000e+00  0.00000000e+00  1.02300863e+00 -1.03869406e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+05  1.02188869e+00 -1.01898775e+00  1.00000000e+00  0.00000000e+00  1.02188869e+00 -1.01898775e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+05  1.02081084e+00 -9.99654249e-01  1.00000000e+00  0.00000000e+00  1.02081084e+00 -9.99654249e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+05  1.01977350e+00 -9.80686586e-01  1.00000000e+00  0.00000000e+00  1.01977350e+00 -9.80686586e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+05  1.01877516e+00 -9.62077898e-01  1.00000000e+00  0.00000000e+00  1.01877516e+00 -9.62077898e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+05  1.01781435e+00 -9.43821451e-01  1.00000000e+00  0.00000000e+00  1.01781435e+00 -9.43821451e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+05  1.01688966e+00 -9.25910635e-01  1.00000000e+00  0.00000000e+00  1.01688966e+00 -9.25910635e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+05  1.01599973e+00 -9.08338961e-01  1.00000000e+00  0.00000000e+00  1.01599973e+00 -9.08338961e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+05  1.01514327e+00 -8.91100057e-01  1.00000000e+00  0.00000000e+00  1.01514327e+00 -8.91100057e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+05  1.01431900e+00 -8.74187670e-01  1.00000000e+00  0.00000000e+00  1.01431900e+00 -8.74187670e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
