 frequency              r_VOUT                 i_VOUT                
 1.711328304161804e+03  2.001523474696859e+00 -4.303352676581214e-03 
 1.744482698999278e+03  2.001523117815322e+00 -4.386722974844456e-03 
 1.778279410038948e+03  2.001522746971890e+00 -4.471708398322823e-03 
 1.812730881184724e+03  2.001522361620349e+00 -4.558340234961030e-03 
 1.847849797422317e+03  2.001521961193125e+00 -4.646650378699120e-03 
 1.883649089489827e+03  2.001521545100430e+00 -4.736671341203169e-03 
 1.920141938638829e+03  2.001521112729413e+00 -4.828436263822826e-03 
 1.957341781487688e+03  2.001520663443239e+00 -4.921978929779726e-03 
 1.995262314968908e+03  2.001520196580164e+00 -5.017333776591606e-03 
 2.033917501372321e+03  2.001519711452560e+00 -5.114535908736323e-03 
 2.073321573485985e+03  2.001519207345893e+00 -5.213621110560502e-03 
 2.113489039836677e+03  2.001518683517678e+00 -5.314625859437609e-03 
 2.154434690031915e+03  2.001518139196381e+00 -5.417587339180034e-03 
 2.196173600205468e+03  2.001517573580288e+00 -5.522543453710312e-03 
 2.238721138568372e+03  2.001516985836323e+00 -5.629532840996150e-03 
 2.282092971067484e+03  2.001516375098824e+00 -5.738594887254628e-03 
 2.326305067153660e+03  2.001515740468252e+00 -5.849769741430412e-03 
 2.371373705661690e+03  2.001515081009895e+00 -5.963098329953643e-03 
 2.417315480804139e+03  2.001514395752459e+00 -6.078622371782297e-03 
 2.464147308281318e+03  2.001513683686664e+00 -6.196384393735120e-03 
 2.511886431509617e+03  2.001512943763742e+00 -6.316427746120056e-03 
 2.560550427970514e+03  2.001512174893903e+00 -6.438796618664342e-03 
 2.610157215682575e+03  2.001511375944721e+00 -6.563536056751659e-03 
 2.660725059798849e+03  2.001510545739475e+00 -6.690691977972441e-03 
 2.712272579332068e+03  2.001509683055402e+00 -6.820311188993153e-03 
 2.764818754010148e+03  2.001508786621915e+00 -6.952441402750840e-03 
 2.818382931264496e+03  2.001507855118728e+00 -7.087131255978897e-03 
 2.872984833353707e+03  2.001506887173890e+00 -7.224430327070458e-03 
 2.928644564625281e+03  2.001505881361798e+00 -7.364389154286027e-03 
 2.985382618918004e+03  2.001504836201077e+00 -7.507059254311599e-03 
 3.043219887107768e+03  2.001503750152403e+00 -7.652493141174106e-03 
 3.102177664799548e+03  2.001502621616233e+00 -7.800744345520940e-03 
 3.162277660168427e+03  2.001501448930452e+00 -7.951867434270487e-03 
 3.223542001952512e+03  2.001500230367934e+00 -8.105918030640775e-03 
 3.285993247600705e+03  2.001498964133997e+00 -8.262952834563252e-03 
 3.349654391578328e+03  2.001497648363744e+00 -8.423029643488877e-03 
 3.414548873833654e+03  2.001496281119331e+00 -8.586207373594518e-03 
 3.480700588428464e+03  2.001494860387115e+00 -8.752546081396534e-03 
 3.548133892335809e+03  2.001493384074691e+00 -8.922106985779716e-03 
 3.616873614408215e+03  2.001491850007794e+00 -9.094952490449027e-03 
 3.686945064519632e+03  2.001490255927121e+00 -9.271146206812639e-03 
 3.758374042884499e+03  2.001488599484988e+00 -9.450752977303703e-03 
 3.831186849557347e+03  2.001486878241890e+00 -9.633838899149920e-03 
 3.905410294116440e+03  2.001485089662883e+00 -9.820471348598290e-03 
 3.981071705535034e+03  2.001483231113884e+00 -1.001071900560484e-02 
 4.058198942243861e+03  2.001481299857769e+00 -1.020465187899675e-02 
 4.136820402388571e+03  2.001479293050359e+00 -1.040234133211679e-02 
 4.216965034285888e+03  2.001477207736216e+00 -1.060386010895824e-02 
 4.298662347082343e+03  2.001475040844314e+00 -1.080928236080021e-02 
 4.381942421619505e+03  2.001472789183504e+00 -1.101868367335196e-02 
 4.466835921509701e+03  2.001470449437828e+00 -1.123214109441619e-02 
 4.553374104426321e+03  2.001468018161618e+00 -1.144973316208069e-02 
 4.641588833612851e+03  2.001465491774454e+00 -1.167153993344831e-02 
 4.731512589614878e+03  2.001462866555859e+00 -1.189764301391485e-02 
 4.823178482239382e+03  2.001460138639851e+00 -1.212812558700565e-02 
 4.916620262745721e+03  2.001457304009246e+00 -1.236307244478044e-02 
 5.011872336272801e+03  2.001454358489747e+00 -1.260257001881747e-02 
 5.108969774507008e+03  2.001451297743787e+00 -1.284670641178698e-02 
 5.207948328595546e+03  2.001448117264166e+00 -1.309557142962556e-02 
 5.308844442309967e+03  2.001444812367404e+00 -1.334925661432161e-02 
 5.411695265464722e+03  2.001441378186859e+00 -1.360785527732358e-02 
 5.516538667595667e+03  2.001437809665565e+00 -1.387146253358204e-02 
 5.623413251903579e+03  2.001434101548774e+00 -1.414017533623694e-02 
 5.732358369467805e+03  2.001430248376263e+00 -1.441409251196248e-02 
 5.843414133735268e+03  2.001426244474248e+00 -1.469331479697995e-02 
 5.956621435290199e+03  2.001422083947079e+00 -1.497794487375250e-02 
 6.072021956909982e+03  2.001417760668567e+00 -1.526808740837257e-02 
 6.189658188912704e+03  2.001413268272934e+00 -1.556384908865428e-02 
 6.309573444802033e+03  2.001408600145488e+00 -1.586533866294498e-02 
 6.431811877215190e+03  2.001403749412865e+00 -1.617266697966645e-02 
 6.556418494179894e+03  2.001398708932954e+00 -1.648594702760078e-02 
 6.683439175686253e+03  2.001393471284354e+00 -1.680529397693209e-02 
 6.812920690579723e+03  2.001388028755497e+00 -1.713082522105910e-02 
 6.944910713781324e+03  2.001382373333274e+00 -1.746266041919032e-02 
 7.079457843841494e+03  2.001376496691263e+00 -1.780092153973688e-02 
 7.216611620834000e+03  2.001370390177498e+00 -1.814573290451621e-02 
 7.356422544596533e+03  2.001364044801748e+00 -1.849722123378023e-02 
 7.498942093324681e+03  2.001357451222282e+00 -1.885551569208227e-02 
 7.644222742526128e+03  2.001350599732146e+00 -1.922074793499755e-02 
 7.792317984342069e+03  2.001343480244901e+00 -1.959305215671114e-02 
 7.943282347242946e+03  2.001336082279781e+00 -1.997256513848770e-02 
 8.097171416105754e+03  2.001328394946321e+00 -2.035942629803892e-02 
 8.254041852680322e+03  2.001320406928304e+00 -2.075377773980156e-02 
 8.413951416452092e+03  2.001312106467188e+00 -2.115576430614376e-02 
 8.576958985909085e+03  2.001303481344776e+00 -2.156553362951185e-02 
 8.743124580220883e+03  2.001294518865309e+00 -2.198323618553570e-02 
 8.912509381337606e+03  2.001285205836792e+00 -2.240902534710583e-02 
 9.085175756517023e+03  2.001275528551620e+00 -2.284305743943915e-02 
 9.261187281288094e+03  2.001265472766452e+00 -2.328549179614845e-02 
 9.440608762859396e+03  2.001255023681290e+00 -2.373649081633146e-02 
 9.623506263981051e+03  2.001244165917739e+00 -2.419622002269495e-02 
 9.809947127268942e+03  2.001232883496445e+00 -2.466484812073062e-02 
 1.000000000000017e+04  2.001221159813630e+00 -2.514254705895790e-02 
 1.019373485938890e+04  2.001208977616717e+00 -2.562949209024955e-02 
 1.039122303835187e+04  2.001196318979014e+00 -2.612586183425722e-02 
 1.059253725177307e+04  2.001183165273409e+00 -2.663183834095147e-02 
 1.079775162327729e+04  2.001169497145024e+00 -2.714760715529329e-02 
 1.100694171252229e+04  2.001155294482869e+00 -2.767335738305388e-02 
 1.122018454301983e+04  2.001140536390286e+00 -2.820928175779569e-02 
 1.143755863049558e+04  2.001125201154341e+00 -2.875557670903467e-02 
 1.165914401179852e+04  2.001109266213983e+00 -2.931244243159649e-02 
 1.188502227437039e+04  2.001092708126945e+00 -2.988008295618344e-02 
 1.211527658628610e+04  2.001075502535428e+00 -3.045870622116913e-02 
 1.234999172687607e+04  2.001057624130377e+00 -3.104852414563315e-02 
 1.258925411794190e+04  2.001039046614403e+00 -3.164975270365412e-02 
 1.283315185557674e+04  2.001019742663266e+00 -3.226261199987456e-02 
 1.308177474260217e+04  2.000999683885864e+00 -3.288732634635277e-02 
 1.333521432163348e+04  2.000978840782665e+00 -3.352412434071642e-02 
 1.359356390878550e+04  2.000957182702491e+00 -3.417323894563016e-02 
 1.385691862803152e+04  2.000934677797735e+00 -3.483490756959620e-02 
 1.412537544622780e+04  2.000911292977672e+00 -3.550937214909260e-02 
 1.439903320881659e+04  2.000886993860132e+00 -3.619687923207204e-02 
 1.467799267622096e+04  2.000861744721181e+00 -3.689768006282531e-02 
 1.496235656094461e+04  2.000835508442917e+00 -3.761203066822620e-02 
 1.525222956539047e+04  2.000808246459205e+00 -3.834019194536641e-02 
 1.554771842041202e+04  2.000779918699362e+00 -3.908242975059301e-02 
 1.584893192461143e+04  2.000750483529588e+00 -3.983901498995529e-02 
 1.615598098439904e+04  2.000719897692214e+00 -4.061022371107319e-02 
 1.646897865482899e+04  2.000688116242546e+00 -4.139633719643278e-02 
 1.678804018122592e+04  2.000655092483309e+00 -4.219764205811703e-02 
 1.711328304161813e+04  2.000620777896505e+00 -4.301443033397604e-02 
 1.744482698999287e+04  2.000585122072708e+00 -4.384699958524472e-02 
 1.778279410038956e+04  2.000548072637584e+00 -4.469565299560743e-02 
 1.812730881184733e+04  2.000509575175605e+00 -4.556069947171502e-02 
 1.847849797422326e+04  2.000469573150812e+00 -4.644245374515209e-02 
 1.883649089489836e+04  2.000428007824516e+00 -4.734123647585538e-02 
 1.920141938638838e+04  2.000384818169862e+00 -4.825737435697990e-02 
 1.957341781487698e+04  2.000339940783096e+00 -4.919120022120831e-02 
 1.995262314968918e+04  2.000293309791398e+00 -5.014305314849603e-02 
 2.033917501372331e+04  2.000244856757227e+00 -5.111327857524598e-02 
 2.073321573485995e+04  2.000194510578950e+00 -5.210222840489818e-02 
 2.113489039836688e+04  2.000142197387668e+00 -5.311026111992338e-02 
 2.154434690031925e+04  2.000087840440124e+00 -5.413774189520483e-02 
 2.196173600205479e+04  2.000031360007487e+00 -5.518504271278756e-02 
 2.238721138568383e+04  1.999972673259868e+00 -5.625254247797345e-02 
 2.282092971067495e+04  1.999911694146448e+00 -5.734062713673783e-02 
 2.326305067153671e+04  1.999848333271037e+00 -5.844968979443913e-02 
 2.371373705661701e+04  1.999782497762876e+00 -5.958013083578800e-02 
 2.417315480804151e+04  1.999714091142492e+00 -6.073235804603862e-02 
 2.464147308281330e+04  1.999643013182505e+00 -6.190678673336576e-02 
 2.511886431509629e+04  1.999569159763093e+00 -6.310383985237752e-02 
 2.560550427970526e+04  1.999492422722029e+00 -6.432394812871883e-02 
 2.610157215682588e+04  1.999412689698935e+00 -6.556755018470355e-02 
 2.660725059798862e+04  1.999329843973766e+00 -6.683509266592549e-02 
 2.712272579332082e+04  1.999243764299067e+00 -6.812703036877020e-02 
 2.764818754010162e+04  1.999154324725967e+00 -6.944382636876434e-02 
 2.818382931264510e+04  1.999061394423611e+00 -7.078595214968038e-02 
 2.872984833353721e+04  1.998964837491733e+00 -7.215388773330721e-02 
 2.928644564625295e+04  1.998864512766259e+00 -7.354812180980153e-02 
 2.985382618918019e+04  1.998760273617548e+00 -7.496915186850903e-02 
 3.043219887107782e+04  1.998651967741134e+00 -7.641748432915534e-02 
 3.102177664799563e+04  1.998539436940574e+00 -7.789363467327889e-02 
 3.162277660168443e+04  1.998422516902244e+00 -7.939812757578611e-02 
 3.223542001952527e+04  1.998301036961733e+00 -8.093149703648625e-02 
 3.285993247600720e+04  1.998174819861483e+00 -8.249428651145510e-02 
 3.349654391578344e+04  1.998043681499572e+00 -8.408704904407779e-02 
 3.414548873833670e+04  1.997907430669027e+00 -8.571034739558368e-02 
 3.480700588428481e+04  1.997765868787647e+00 -8.736475417490376e-02 
 3.548133892335826e+04  1.997618789617787e+00 -8.905085196764345e-02 
 3.616873614408232e+04  1.997465978975856e+00 -9.076923346395993e-02 
 3.686945064519650e+04  1.997307214431167e+00 -9.252050158512135e-02 
 3.758374042884518e+04  1.997142264993779e+00 -9.430526960849986e-02 
 3.831186849557365e+04  1.996970890790944e+00 -9.612416129074176e-02 
 3.905410294116459e+04  1.996792842731767e+00 -9.797781098883400e-02 
 3.981071705535053e+04  1.996607862159756e+00 -9.986686377877553e-02 
 4.058198942243881e+04  1.996415680492785e+00 -1.017919755715325e-01 
 4.136820402388591e+04  1.996216018850087e+00 -1.037538132259414e-01 
 4.216965034285909e+04  1.996008587665868e+00 -1.057530546582014e-01 
 4.298662347082365e+04  1.995793086289124e+00 -1.077903889475731e-01 
 4.381942421619527e+04  1.995569202569172e+00 -1.098665164378747e-01 
 4.466835921509723e+04  1.995336612426484e+00 -1.119821488343406e-01 
 4.553374104426344e+04  1.995094979408384e+00 -1.141380092953867e-01 
 4.641588833612874e+04  1.994843954229106e+00 -1.163348325187861e-01 
 4.731512589614902e+04  1.994583174293724e+00 -1.185733648217353e-01 
 4.823178482239406e+04  1.994312263205541e+00 -1.208543642142617e-01 
 4.916620262745745e+04  1.994030830256399e+00 -1.231786004653836e-01 
 5.011872336272826e+04  1.993738469899385e+00 -1.255468551613956e-01 
 5.108969774507033e+04  1.993434761203464e+00 -1.279599217556245e-01 
 5.207948328595571e+04  1.993119267289610e+00 -1.304186056089601e-01 
 5.308844442309994e+04  1.992791534747714e+00 -1.329237240204050e-01 
 5.411695265464750e+04  1.992451093033955e+00 -1.354761062468739e-01 
 5.516538667595695e+04  1.992097453848052e+00 -1.380765935114094e-01 
 5.623413251903608e+04  1.991730110489754e+00 -1.407260389989215e-01 
 5.732358369467833e+04  1.991348537194289e+00 -1.434253078385479e-01 
 5.843414133735298e+04  1.990952188445978e+00 -1.461752770716266e-01 
 5.956621435290229e+04  1.990540498269692e+00 -1.489768356042603e-01 
 6.072021956910013e+04  1.990112879499587e+00 -1.518308841433788e-01 
 6.189658188912735e+04  1.989668723024534e+00 -1.547383351151312e-01 
 6.309573444802065e+04  1.989207397009820e+00 -1.577001125643988e-01 
 6.431811877215223e+04  1.988728246094672e+00 -1.607171520341488e-01 
 6.556418494179926e+04  1.988230590564952e+00 -1.637904004232549e-01 
 6.683439175686287e+04  1.987713725500803e+00 -1.669208158213869e-01 
 6.812920690579756e+04  1.987176919898591e+00 -1.701093673194394e-01 
 6.944910713781358e+04  1.986619415766883e+00 -1.733570347939450e-01 
 7.079457843841528e+04  1.986040427195954e+00 -1.766648086637910e-01 
 7.216611620834035e+04  1.985439139400559e+00 -1.800336896175095e-01 
 7.356422544596568e+04  1.984814707735583e+00 -1.834646883092986e-01 
 7.498942093324717e+04  1.984166256684301e+00 -1.869588250218556e-01 
 7.644222742526165e+04  1.983492878819030e+00 -1.905171292939987e-01 
 7.792317984342107e+04  1.982793633733917e+00 -1.941406395109633e-01 
 7.943282347242984e+04  1.982067546949860e+00 -1.978304024551633e-01 
 8.097171416105793e+04  1.981313608791308e+00 -2.015874728150784e-01 
 8.254041852680361e+04  1.980530773235111e+00 -2.054129126498592e-01 
 8.413951416452132e+04  1.979717956731410e+00 -2.093077908071042e-01 
 8.576958985909125e+04  1.978874036996717e+00 -2.132731822911487e-01 
 8.743124580220925e+04  1.977997851779474e+00 -2.173101675791129e-01 
 8.912509381337647e+04  1.977088197598475e+00 -2.214198318818222e-01 
 9.085175756517064e+04  1.976143828454541e+00 -2.256032643465838e-01 
 9.261187281288135e+04  1.975163454516079e+00 -2.298615571986969e-01 
 9.440608762859438e+04  1.974145740779359e+00 -2.341958048184631e-01 
 9.623506263981095e+04  1.973089305704134e+00 -2.386071027502780e-01 
 9.809947127268986e+04  1.971992719825925e+00 -2.430965466403469e-01 
 1.000000000000022e+05  1.970854504345943e+00 -2.476652310993563e-01 
 1.019373485938895e+05  1.969673129700234e+00 -2.523142484863759e-01 
 1.039122303835192e+05  1.968447014109430e+00 -2.570446876100758e-01 
 1.059253725177312e+05  1.967174522111145e+00 -2.618576323432851e-01 
 1.079775162327733e+05  1.965853963076883e+00 -2.667541601467404e-01 
 1.100694171252234e+05  1.964483589715857e+00 -2.717353404977923e-01 
 1.122018454301988e+05  1.963061596568215e+00 -2.768022332196939e-01 
 1.143755863049563e+05  1.961586118490669e+00 -2.819558867070363e-01 
 1.165914401179858e+05  1.960055229137495e+00 -2.871973360427194e-01 
 1.188502227437045e+05  1.958466939440591e+00 -2.925276010018323e-01 
 1.211527658628615e+05  1.956819196092368e+00 -2.979476839376825e-01 
 1.234999172687612e+05  1.955109880035678e+00 -3.034585675451551e-01 
 1.258925411794195e+05  1.953336804965517e+00 -3.090612124965444e-01 
 1.283315185557680e+05  1.951497715847444e+00 -3.147565549449191e-01 
 1.308177474260223e+05  1.949590287458307e+00 -3.205455038900948e-01 
 1.333521432163354e+05  1.947612122955264e+00 -3.264289384022678e-01 
 1.359356390878556e+05  1.945560752479531e+00 -3.324077046983683e-01 
 1.385691862803159e+05  1.943433631801925e+00 -3.384826130662558e-01 
 1.412537544622786e+05  1.941228141017797e+00 -3.446544346319488e-01 
 1.439903320881665e+05  1.938941583299428e+00 -3.509238979651559e-01 
 1.467799267622102e+05  1.936571183714752e+00 -3.572916855185529e-01 
 1.496235656094467e+05  1.934114088121783e+00 -3.637584298964123e-01 
 1.525222956539053e+05  1.931567362148746e+00 -3.703247099483801e-01 
 1.554771842041208e+05  1.928927990270818e+00 -3.769910466845303e-01 
 1.584893192461149e+05  1.926192874994757e+00 -3.837578990080598e-01 
 1.615598098439910e+05  1.923358836163785e+00 -3.906256592624361e-01 
 1.646897865482905e+05  1.920422610395567e+00 -3.975946485901865e-01 
 1.678804018122598e+05  1.917380850667064e+00 -4.046651121010509e-01 
 1.711328304161819e+05  1.914230126060763e+00 -4.118372138477729e-01 
 1.744482698999293e+05  1.910966921687567e+00 -4.191110316084443e-01 
 1.778279410038963e+05  1.907587638802478e+00 -4.264865514750598e-01 
 1.812730881184740e+05  1.904088595129973e+00 -4.339636622487222e-01 
 1.847849797422333e+05  1.900466025416826e+00 -4.415421496428810e-01 
 1.883649089489843e+05  1.896716082230792e+00 -4.492216902969189e-01 
 1.920141938638845e+05  1.892834837024638e+00 -4.570018456036140e-01 
 1.957341781487705e+05  1.888818281485324e+00 -4.648820553550634e-01 
 1.995262314968925e+05  1.884662329189271e+00 -4.728616312131123e-01 
 2.033917501372338e+05  1.880362817585139e+00 -4.809397500117051e-01 
 2.073321573486003e+05  1.875915510326083e+00 -4.891154469001124e-01 
 2.113489039836695e+05  1.871316099974225e+00 -4.973876083377320e-01 
 2.154434690031933e+05  1.866560211100421e+00 -5.057549649529267e-01 
 2.196173600205487e+05  1.861643403802781e+00 -5.142160842803023e-01 
 2.238721138568391e+05  1.856561177667762e+00 -5.227693633929184e-01 
 2.282092971067503e+05  1.851308976197777e+00 -5.314130214481074e-01 
 2.326305067153680e+05  1.845882191729263e+00 -5.401450921679061e-01 
 2.371373705661710e+05  1.840276170865040e+00 -5.489634162775571e-01 
 2.417315480804160e+05  1.834486220444481e+00 -5.578656339281116e-01 
 2.464147308281339e+05  1.828507614074483e+00 -5.668491771318559e-01 
 2.511886431509639e+05  1.822335599243495e+00 -5.759112622420460e-01 
 2.560550427970536e+05  1.815965405039955e+00 -5.850488825113866e-01 
 2.610157215682598e+05  1.809392250495152e+00 -5.942588007665617e-01 
 2.660725059798872e+05  1.802611353569126e+00 -6.035375422392443e-01 
 2.712272579332092e+05  1.795617940796369e+00 -6.128813875970317e-01 
 2.764818754010173e+05  1.788407257605963e+00 -6.222863662208769e-01 
 2.818382931264520e+05  1.780974579328263e+00 -6.317482497786321e-01 
 2.872984833353732e+05  1.773315222897514e+00 -6.412625461474498e-01 
 2.928644564625305e+05  1.765424559256460e+00 -6.508244937407078e-01 
 2.985382618918030e+05  1.757298026465450e+00 -6.604290562980456e-01 
 3.043219887107793e+05  1.748931143514533e+00 -6.700709181998504e-01 
 3.102177664799574e+05  1.740319524832547e+00 -6.797444803700325e-01 
 3.162277660168454e+05  1.731458895482418e+00 -6.894438568333164e-01 
 3.223542001952539e+05  1.722345107026562e+00 -6.991628719952423e-01 
 3.285993247600733e+05  1.712974154040632e+00 -7.088950587148221e-01 
 3.349654391578356e+05  1.703342191247646e+00 -7.186336572409988e-01 
 3.414548873833683e+05  1.693445551238212e+00 -7.283716150850114e-01 
 3.480700588428493e+05  1.683280762735531e+00 -7.381015879009836e-01 
 3.548133892335839e+05  1.672844569356683e+00 -7.478159414468084e-01 
 3.616873614408245e+05  1.662133948814366e+00 -7.575067546965997e-01 
 3.686945064519664e+05  1.651146132495252e+00 -7.671658241742320e-01 
 3.758374042884532e+05  1.639878625343389e+00 -7.767846695752578e-01 
 3.831186849557380e+05  1.628329225968882e+00 -7.863545407412518e-01 
 3.905410294116474e+05  1.616496046894039e+00 -7.958664260466325e-01 
 3.981071705535068e+05  1.604377534840997e+00 -8.053110622530201e-01 
 4.058198942243896e+05  1.591972490957010e+00 -8.146789458803986e-01 
 4.136820402388607e+05  1.579280090865692e+00 -8.239603461373345e-01 
 4.216965034285925e+05  1.566299904425297e+00 -8.331453194448404e-01 
 4.298662347082381e+05  1.553031915068019e+00 -8.422237255794023e-01 
 4.381942421619543e+05  1.539476538588160e+00 -8.511852454510620e-01 
 4.466835921509740e+05  1.525634641241211e+00 -8.600194005214632e-01 
 4.553374104426361e+05  1.511507557011272e+00 -8.687155738551429e-01 
 4.641588833612892e+05  1.497097103900380e+00 -8.772630327846866e-01 
 4.731512589614920e+05  1.482405599090646e+00 -8.856509531569647e-01 
 4.823178482239424e+05  1.467435872828751e+00 -8.938684451136214e-01 
 4.916620262745764e+05  1.452191280882204e+00 -9.019045803441907e-01 
 5.011872336272846e+05  1.436675715418274e+00 -9.097484207352049e-01 
 5.108969774507053e+05  1.420893614159373e+00 -9.173890483230240e-01 
 5.207948328595592e+05  1.404849967673546e+00 -9.248155964427781e-01 
 5.308844442310014e+05  1.388550324664843e+00 -9.320172819500167e-01 
 5.411695265464770e+05  1.372000795136704e+00 -9.389834383765598e-01 
 5.516538667595716e+05  1.355208051311382e+00 -9.457035498671842e-01 
 5.623413251903630e+05  1.338179326200090e+00 -9.521672857295457e-01 
 5.732358369467856e+05  1.320922409732172e+00 -9.583645354166541e-01 
 5.843414133735321e+05  1.303445642366677e+00 -9.642854437490095e-01 
 5.956621435290253e+05  1.285757906126500e+00 -9.699204461727756e-01 
 6.072021956910037e+05  1.267868613013568e+00 -9.752603038413125e-01 
 6.189658188912760e+05  1.249787690782966e+00 -9.802961382998543e-01 
 6.309573444802091e+05  1.231525566074666e+00 -9.850194655478345e-01 
 6.431811877215249e+05  1.213093144923074e+00 -9.894222292500666e-01 
 6.556418494179953e+05  1.194501790686791e+00 -9.934968328669718e-01 
 6.683439175686314e+05  1.175763299463661e+00 -9.972361704754861e-01 
 6.812920690579783e+05  1.156889873078932e+00 -1.000633656056204e+00 
 6.944910713781386e+05  1.137894089756849e+00 -1.003683251028665e+00 
 7.079457843841556e+05  1.118788872608119e+00 -1.006379489825642e+00 
 7.216611620834064e+05  1.099587456086910e+00 -1.008717503308738e+00 
 7.356422544596598e+05  1.080303350591219e+00 -1.010693039841356e+00 
 7.498942093324747e+05  1.060950305399133e+00 -1.012302483851257e+00 
 7.644222742526196e+05  1.041542270150605e+00 -1.013542871733092e+00 
 7.792317984342139e+05  1.022093355099375e+00 -1.014411904961452e+00 
 7.943282347243016e+05  1.002617790372633e+00 -1.014907960306831e+00 
 8.097171416105825e+05  9.831298844863919e-01 -1.015030097070003e+00 
 8.254041852680393e+05  9.636439823725789e-01 -1.014778061274827e+00 
 8.413951416452165e+05  9.441744231789488e-01 -1.014152286784491e+00 
 8.576958985909160e+05  9.247354981054382e-01 -1.013153893331872e+00 
 8.743124580220960e+05  9.053414085401532e-01 -1.011784681480483e+00 
 8.912509381337684e+05  8.860062247549798e-01 -1.010047124557853e+00 
 9.085175756517102e+05  8.667438454148524e-01 -1.007944357628266e+00 
 9.261187281288174e+05  8.475679581460481e-01 -1.005480163595797e+00 
 9.440608762859477e+05  8.284920013977858e-01 -1.002658956551484e+00 
 9.623506263981134e+05  8.095291278177841e-01 -9.994857624997512e-01 
 9.809947127269027e+05  7.906921693469104e-01 -9.959661976189894e-01 
 1.000000000000026e+06  7.719936042204383e-01 -9.921064442287006e-01 
 1.019373485938899e+06  7.534455260443123e-01 -9.879132246511849e-01 
 1.039122303835196e+06  7.350596150943386e-01 -9.833937731688681e-01 
 1.059253725177316e+06  7.168471119646908e-01 -9.785558062891265e-01 
 1.079775162327738e+06  6.988187936699265e-01 -9.734074915367061e-01 
 1.100694171252238e+06  6.809849522820262e-01 -9.679574149995006e-01 
 1.122018454301993e+06  6.633553761612827e-01 -9.622145478567437e-01 
 1.143755863049568e+06  6.459393338172678e-01 -9.561882121193019e-01 
 1.165914401179862e+06  6.287455604140753e-01 -9.498880458102568e-01 
 1.188502227437050e+06  6.117822469126618e-01 -9.433239678099810e-01 
 1.211527658628620e+06  5.950570318227411e-01 -9.365061425840194e-01 
 1.234999172687617e+06  5.785769955174949e-01 -9.294449450041934e-01 
 1.258925411794200e+06  5.623486570464978e-01 -9.221509254636645e-01 
 1.283315185557685e+06  5.463779733659292e-01 -9.146347754756596e-01 
 1.308177474260229e+06  5.306703408904236e-01 -9.069072939330458e-01 
 1.333521432163359e+06  5.152305992578812e-01 -8.989793541924603e-01 
 1.359356390878562e+06  5.000630371873551e-01 -8.908618721323852e-01 
 1.385691862803164e+06  4.851714003006339e-01 -8.825657753195215e-01 
 1.412537544622792e+06  4.705589007705016e-01 -8.741019734025003e-01 
 1.439903320881672e+06  4.562282286527615e-01 -8.654813298363926e-01 
 1.467799267622109e+06  4.421815647548684e-01 -8.567146350258635e-01 
 1.496235656094474e+06  4.284205948915303e-01 -8.478125809595045e-01 
 1.525222956539060e+06  4.149465253765783e-01 -8.387857373928078e-01 
 1.554771842041215e+06  4.017600996008843e-01 -8.296445296226777e-01 
 1.584893192461156e+06  3.888616155478671e-01 -8.203992178825151e-01 
 1.615598098439918e+06  3.762509441011183e-01 -8.110598783736845e-01 
 1.646897865482913e+06  3.639275480027376e-01 -8.016363859367510e-01 
 1.678804018122606e+06  3.518905013259943e-01 -7.921383983545194e-01 
 1.711328304161827e+06  3.401385093317305e-01 -7.825753422681960e-01 
 1.744482698999302e+06  3.286699285844613e-01 -7.729564006785741e-01 
 1.778279410038971e+06  3.174827872111536e-01 -7.632905019954481e-01 
 1.812730881184748e+06  3.065748051931756e-01 -7.535863105909661e-01 
 1.847849797422342e+06  2.959434145897070e-01 -7.438522188059906e-01 
 1.883649089489852e+06  2.855857795988956e-01 -7.340963403529145e-01 
 1.920141938638854e+06  2.754988163711649e-01 -7.243265050537149e-01 
 1.957341781487714e+06  2.656792124971872e-01 -7.145502548482430e-01 
 1.995262314968935e+06  2.561234461010822e-01 -7.047748410047303e-01 
 2.033917501372348e+06  2.468278044772994e-01 -6.950072224624824e-01 
 2.073321573486012e+06  2.377884022173293e-01 -6.852540652351889e-01 
 2.113489039836705e+06  2.290011987798125e-01 -6.755217428026813e-01 
 2.154434690031943e+06  2.204620154647298e-01 -6.658163374187969e-01 
 2.196173600205497e+06  2.121665517591201e-01 -6.561436422635131e-01 
 2.238721138568402e+06  2.041104010281623e-01 -6.465091643684724e-01 
 2.282092971067514e+06  1.962890655314589e-01 -6.369181282464310e-01 
 2.326305067153691e+06  1.886979707499254e-01 -6.273754801569490e-01 
 2.371373705661722e+06  1.813324790138658e-01 -6.178858929427516e-01 
 2.417315480804171e+06  1.741879024275447e-01 -6.084537713735974e-01 
 2.464147308281350e+06  1.672595150898824e-01 -5.990832579370639e-01 
 2.511886431509650e+06  1.605425646148162e-01 -5.897782390184982e-01 
 2.560550427970548e+06  1.540322829583545e-01 -5.805423514152473e-01 
 2.610157215682610e+06  1.477238965624767e-01 -5.713789891333285e-01 
 2.660725059798884e+06  1.416126358287521e-01 -5.622913104177610e-01 
 2.712272579332104e+06  1.356937439369433e-01 -5.532822449708790e-01 
 2.764818754010185e+06  1.299624850258893e-01 -5.443545013160214e-01 
 2.818382931264533e+06  1.244141517556937e-01 -5.355105742670934e-01 
 2.872984833353746e+06  1.190440722716622e-01 -5.267527524674732e-01 
