 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-1.70000000e-03  7.95383936e-01  6.62766357e-01  1.54749323e-01  2.11351827e-05  2.10324604e-05  4.21676425e-05 
-1.60000000e-03  7.87186517e-01  6.62784024e-01  1.54719573e-01  2.11308096e-05  2.10347300e-05  4.21655391e-05 
-1.50000000e-03  7.79035038e-01  6.62801553e-01  1.54689732e-01  2.11264709e-05  2.10369576e-05  4.21634281e-05 
-1.40000000e-03  7.70930659e-01  6.62818946e-01  1.54659802e-01  2.11221666e-05  2.10391433e-05  4.21613094e-05 
-1.30000000e-03  7.62874539e-01  6.62836204e-01  1.54629784e-01  2.11178964e-05  2.10412873e-05  4.21591832e-05 
-1.20000000e-03  7.54867827e-01  6.62853326e-01  1.54599676e-01  2.11136602e-05  2.10433897e-05  4.21570494e-05 
-1.10000000e-03  7.46911667e-01  6.62870315e-01  1.54569481e-01  2.11094578e-05  2.10454507e-05  4.21549080e-05 
-1.00000000e-03  7.39007190e-01  6.62887169e-01  1.54539197e-01  2.11052892e-05  2.10474704e-05  4.21527591e-05 
-9.00000000e-04  7.31155528e-01  6.62903889e-01  1.54508826e-01  2.11011541e-05  2.10494491e-05  4.21506027e-05 
-8.00000000e-04  7.23357798e-01  6.62920477e-01  1.54478368e-01  2.10970525e-05  2.10513867e-05  4.21484388e-05 
-7.00000000e-04  7.15615098e-01  6.62936931e-01  1.54447823e-01  2.10929842e-05  2.10532835e-05  4.21462673e-05 
-6.00000000e-04  7.07928561e-01  6.62953254e-01  1.54417191e-01  2.10889491e-05  2.10551397e-05  4.21440883e-05 
-5.00000000e-04  7.00299241e-01  6.62969445e-01  1.54386473e-01  2.10849471e-05  2.10569553e-05  4.21419019e-05 
-4.00000000e-04  6.92728230e-01  6.62985505e-01  1.54355669e-01  2.10809780e-05  2.10587304e-05  4.21397079e-05 
-3.00000000e-04  6.85216595e-01  6.63001434e-01  1.54324779e-01  2.10770417e-05  2.10604652e-05  4.21375065e-05 
-2.00000000e-04  6.77765392e-01  6.63017233e-01  1.54293803e-01  2.10731382e-05  2.10621598e-05  4.21352975e-05 
-1.00000000e-04  6.70375664e-01  6.63032901e-01  1.54262742e-01  2.10692673e-05  2.10638143e-05  4.21330812e-05 
-6.61634376e-17  6.63048440e-01  6.63048440e-01  1.54231596e-01  2.10654289e-05  2.10654289e-05  4.21308573e-05 
 1.00000000e-04  6.55784735e-01  6.63063849e-01  1.54200365e-01  2.10616229e-05  2.10670036e-05  4.21286260e-05 
 2.00000000e-04  6.48585548e-01  6.63079130e-01  1.54169050e-01  2.10578492e-05  2.10685385e-05  4.21263872e-05 
 3.00000000e-04  6.41451865e-01  6.63094282e-01  1.54137650e-01  2.10541077e-05  2.10700338e-05  4.21241410e-05 
 4.00000000e-04  6.34384653e-01  6.63109306e-01  1.54106167e-01  2.10503983e-05  2.10714896e-05  4.21218874e-05 
 5.00000000e-04  6.27384861e-01  6.63124202e-01  1.54074599e-01  2.10467208e-05  2.10729059e-05  4.21196263e-05 
 6.00000000e-04  6.20453422e-01  6.63138971e-01  1.54042948e-01  2.10430753e-05  2.10742830e-05  4.21173578e-05 
 7.00000000e-04  6.13591249e-01  6.63153613e-01  1.54011214e-01  2.10394615e-05  2.10756208e-05  4.21150818e-05 
 8.00000000e-04  6.06799231e-01  6.63168128e-01  1.53979397e-01  2.10358795e-05  2.10769195e-05  4.21127984e-05 
 9.00000000e-04  6.00078242e-01  6.63182517e-01  1.53947497e-01  2.10323290e-05  2.10781792e-05  4.21105076e-05 
 1.00000000e-03  5.93429129e-01  6.63196779e-01  1.53915514e-01  2.10288100e-05  2.10794000e-05  4.21082094e-05 
 1.10000000e-03  5.86852718e-01  6.63210917e-01  1.53883449e-01  2.10253223e-05  2.10805820e-05  4.21059038e-05 
