deck,log,exit_code,ngspice_done,convergence_failure,fatal_error,dynamic_gmin_start_count,known_multiplier_warning_count,warning_count,noise_conductance_reset_warning_count,status,manifest_sha256
results/generated/day4/icmr/vcm_1p48.spice,results/raw/day4/logs/icmr/vcm_1p48.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p49.spice,results/raw/day4/logs/icmr/vcm_1p49.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p50.spice,results/raw/day4/logs/icmr/vcm_1p50.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p51.spice,results/raw/day4/logs/icmr/vcm_1p51.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p52.spice,results/raw/day4/logs/icmr/vcm_1p52.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p53.spice,results/raw/day4/logs/icmr/vcm_1p53.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p54.spice,results/raw/day4/logs/icmr/vcm_1p54.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p55.spice,results/raw/day4/logs/icmr/vcm_1p55.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p56.spice,results/raw/day4/logs/icmr/vcm_1p56.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p57.spice,results/raw/day4/logs/icmr/vcm_1p57.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p58.spice,results/raw/day4/logs/icmr/vcm_1p58.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p59.spice,results/raw/day4/logs/icmr/vcm_1p59.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/icmr/vcm_1p60.spice,results/raw/day4/logs/icmr/vcm_1p60.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/load/cl1p_loop.spice,results/raw/day4/logs/load/cl1p_loop.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/load/cl1p_transient.spice,results/raw/day4/logs/load/cl1p_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/load/cl2p_loop.spice,results/raw/day4/logs/load/cl2p_loop.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/load/cl2p_transient.spice,results/raw/day4/logs/load/cl2p_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/load/cl5p_loop.spice,results/raw/day4/logs/load/cl5p_loop.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/load/cl5p_transient.spice,results/raw/day4/logs/load/cl5p_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/nominal/common_mode.spice,results/raw/day4/logs/nominal/common_mode.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/nominal/noise.spice,results/raw/day4/logs/nominal/noise.log,0,True,False,False,0,1,25,24,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/nominal/output_swing.spice,results/raw/day4/logs/nominal/output_swing.log,0,True,False,False,206,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/nominal/psrr_minus.spice,results/raw/day4/logs/nominal/psrr_minus.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/nominal/psrr_plus.spice,results/raw/day4/logs/nominal/psrr_plus.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P01_diff_ac.spice,results/raw/day4/logs/pvt/P01_diff_ac.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P01_loop.spice,results/raw/day4/logs/pvt/P01_loop.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P01_transient.spice,results/raw/day4/logs/pvt/P01_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P02_diff_ac.spice,results/raw/day4/logs/pvt/P02_diff_ac.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P02_loop.spice,results/raw/day4/logs/pvt/P02_loop.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P02_transient.spice,results/raw/day4/logs/pvt/P02_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P03_diff_ac.spice,results/raw/day4/logs/pvt/P03_diff_ac.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P03_loop.spice,results/raw/day4/logs/pvt/P03_loop.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P03_transient.spice,results/raw/day4/logs/pvt/P03_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P04_diff_ac.spice,results/raw/day4/logs/pvt/P04_diff_ac.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P04_loop.spice,results/raw/day4/logs/pvt/P04_loop.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P04_transient.spice,results/raw/day4/logs/pvt/P04_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P05_diff_ac.spice,results/raw/day4/logs/pvt/P05_diff_ac.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P05_loop.spice,results/raw/day4/logs/pvt/P05_loop.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P05_transient.spice,results/raw/day4/logs/pvt/P05_transient.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P06_diff_ac.spice,results/raw/day4/logs/pvt/P06_diff_ac.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P06_loop.spice,results/raw/day4/logs/pvt/P06_loop.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P06_transient.spice,results/raw/day4/logs/pvt/P06_transient.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P07_diff_ac.spice,results/raw/day4/logs/pvt/P07_diff_ac.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P07_loop.spice,results/raw/day4/logs/pvt/P07_loop.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P07_transient.spice,results/raw/day4/logs/pvt/P07_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P08_diff_ac.spice,results/raw/day4/logs/pvt/P08_diff_ac.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P08_loop.spice,results/raw/day4/logs/pvt/P08_loop.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P08_transient.spice,results/raw/day4/logs/pvt/P08_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P09_diff_ac.spice,results/raw/day4/logs/pvt/P09_diff_ac.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P09_loop.spice,results/raw/day4/logs/pvt/P09_loop.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P09_transient.spice,results/raw/day4/logs/pvt/P09_transient.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P10_diff_ac.spice,results/raw/day4/logs/pvt/P10_diff_ac.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P10_loop.spice,results/raw/day4/logs/pvt/P10_loop.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P10_transient.spice,results/raw/day4/logs/pvt/P10_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P11_diff_ac.spice,results/raw/day4/logs/pvt/P11_diff_ac.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P11_loop.spice,results/raw/day4/logs/pvt/P11_loop.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P11_transient.spice,results/raw/day4/logs/pvt/P11_transient.log,0,True,False,False,0,1,1,0,PASS,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P12_diff_ac.spice,results/raw/day4/logs/pvt/P12_diff_ac.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P12_loop.spice,results/raw/day4/logs/pvt/P12_loop.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P12_transient.spice,results/raw/day4/logs/pvt/P12_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P13_diff_ac.spice,results/raw/day4/logs/pvt/P13_diff_ac.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P13_loop.spice,results/raw/day4/logs/pvt/P13_loop.log,0,True,False,False,2,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
results/generated/day4/pvt/P13_transient.spice,results/raw/day4/logs/pvt/P13_transient.log,0,True,False,False,1,1,1,0,PASS_WITH_DYNAMIC_GMIN,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
