frequency_hz,output_noise_density_V_per_sqrtHz,input_noise_density_V_per_sqrtHz,independent_output_over_Ad_V_per_sqrtHz,input_refer_verification_relative_error,manifest_sha256
19952.6231,0.000101936794,1.14135743e-07,1.141464086e-07,9.344656232e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
20417.3794,9.89727823e-05,1.13050062e-07,1.130615289e-07,0.0001014322164,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
20892.9613,9.60836674e-05,1.11975062e-07,1.119869058e-07,0.0001057716314,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21379.6209,9.32683136e-05,1.10910643e-07,1.109224798e-07,0.0001067236692,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
21877.6162,9.05255542e-05,1.09856703e-07,1.098681937e-07,0.0001045967828,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
22387.2114,8.7854193e-05,1.08813143e-07,1.088239897e-07,9.968177034e-05,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
22908.6765,8.52530062e-05,1.07779862e-07,1.077913288e-07,0.0001063906486,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
23442.2882,8.27207483e-05,1.06756763e-07,1.06768506e-07,0.0001099977432,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
23988.3292,8.02561558e-05,1.05743749e-07,1.057554633e-07,0.0001107802626,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
24547.0892,7.78579478e-05,1.04740723e-07,1.047521395e-07,0.0001089977424,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
25118.8643,7.55248334e-05,1.03747591e-07,1.037584742e-07,0.000104900313,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
25703.9578,7.32555099e-05,1.02764258e-07,1.027756093e-07,0.000110460059,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
26302.6799,7.10486712e-05,1.0179063e-07,1.018021787e-07,0.0001134558049,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
26915.348,6.89030041e-05,1.00826616e-07,1.00838119e-07,0.0001140868334,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
27542.287,6.68171963e-05,9.98721228e-08,9.988336889e-08,0.0001126048863,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
28183.8293,6.47899371e-05,9.89270611e-08,9.893786616e-08,0.0001092225302,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
28840.315,6.28199172e-05,9.79913407e-08,9.800249279e-08,0.0001138069,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
29512.0923,6.09058346e-05,9.70648727e-08,9.707615764e-08,0.0001162617932,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
30199.5172,5.90463933e-05,9.61475692e-08,9.615879692e-08,0.0001167758906,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
30902.9543,5.72403067e-05,9.52393431e-08,9.525034784e-08,0.000115548262,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
31622.7766,5.54862999e-05,9.43401082e-08,9.43507471e-08,0.0001127717434,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
32359.3657,5.37831085e-05,9.3449779e-08,9.346066786e-08,0.000116521005,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
33113.1121,5.21294827e-05,9.25682711e-08,9.257924188e-08,0.0001185155201,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
33884.4156,5.05241872e-05,9.16955006e-08,9.1706407e-08,0.0001189415288,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
34673.685,4.89660015e-05,9.08313848e-08,9.084209707e-08,0.0001179357382,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
35481.3389,4.74537234e-05,8.99758417e-08,8.998624966e-08,0.0001156750111,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
36307.8055,4.59861669e-05,8.91287898e-08,8.913937167e-08,0.0001187256307,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
37153.5229,4.45621652e-05,8.82901489e-08,8.8300774e-08,0.000120343014,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
38018.9396,4.31805703e-05,8.74598392e-08,8.747039366e-08,0.0001206777737,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
38904.5145,4.18402538e-05,8.66377819e-08,8.66481669e-08,0.00011986687,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
39810.7171,4.05401072e-05,8.5823899e-08,8.583402856e-08,0.0001180272261,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
40738.0278,3.92790427e-05,8.50181132e-08,8.50283574e-08,0.0001204942723,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
41686.9383,3.80559935e-05,8.42203478e-08,8.423060624e-08,0.0001218047876,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
42657.9519,3.68699134e-05,8.34305272e-08,8.344071186e-08,0.0001220735056,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
43651.5832,3.57197779e-05,8.26485763e-08,8.265861086e-08,0.000121412317,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
44668.3592,3.46045839e-05,8.18744209e-08,8.188424015e-08,0.000119930589,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
45708.819,3.35233495e-05,8.11079873e-08,8.111787613e-08,0.0001219218165,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
46773.5141,3.24751148e-05,8.03492029e-08,8.035908381e-08,0.0001229745368,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
47863.0092,3.14589411e-05,7.95979954e-08,7.960780106e-08,0.000123189837,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
48977.8819,3.04739114e-05,7.88542936e-08,7.886396562e-08,0.0001226568967,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
50118.7234,2.951913e-05,7.81180267e-08,7.812751529e-08,0.0001214647419,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
51286.1384,2.85937225e-05,7.73891248e-08,7.739864873e-08,0.0001230655064,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
52480.746,2.76968355e-05,7.66675186e-08,7.667701859e-08,0.0001239114985,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
53703.1796,2.68276367e-05,7.59531396e-08,7.5962564e-08,0.000124081738,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
54954.0874,2.59853144e-05,7.52459198e-08,7.525522439e-08,0.0001236557822,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
56234.1325,2.51690773e-05,7.4545792e-08,7.455493846e-08,0.0001226958128,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
57543.9937,2.43781544e-05,7.38526897e-08,7.386184576e-08,0.000123977396,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
58884.3655,2.36117946e-05,7.31665469e-08,7.317566753e-08,0.0001246557651,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
60255.9586,2.28692664e-05,7.24872985e-08,7.249634438e-08,0.0001247926303,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
61659.5002,2.21498576e-05,7.18148797e-08,7.182381719e-08,0.0001244518156,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
63095.7344,2.1452875e-05,7.11492267e-08,7.115802664e-08,0.0001236827965,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
64565.4229,2.07776442e-05,7.04902762e-08,7.049906706e-08,0.0001247102231,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
66069.3448,2.01235088e-05,6.98379654e-08,6.984671265e-08,0.0001252506657,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
67608.2975,1.94898308e-05,6.91922323e-08,6.920090656e-08,0.0001253646899,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
69183.0971,1.88759894e-05,6.85530155e-08,6.856159072e-08,0.0001250888889,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
70794.5784,1.82813814e-05,6.79202541e-08,6.792870827e-08,0.0001244720138,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
72443.596,1.77054203e-05,6.72938879e-08,6.730231931e-08,0.0001252923838,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
74131.0241,1.71475362e-05,6.66738572e-08,6.668223959e-08,0.0001257222299,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
75857.7575,1.66071756e-05,6.6060103e-08,6.606841441e-08,0.0001258159194,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
77624.7117,1.60838003e-05,6.54525669e-08,6.546078722e-08,0.0001255920595,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
79432.8235,1.55768881e-05,6.4851191e-08,6.485930408e-08,0.0001251030673,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
81283.0516,1.50859316e-05,6.42559179e-08,6.426399893e-08,0.0001257631561,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
83176.3771,1.4610438e-05,6.36666911e-08,6.367471951e-08,0.0001261007048,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
85113.8038,1.41499293e-05,6.30834542e-08,6.309141359e-08,0.0001261723112,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
87096.359,1.37039412e-05,6.25061518e-08,6.251402737e-08,0.0001259967206,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
89125.0938,1.32720231e-05,6.19347288e-08,6.194250796e-08,0.0001256025363,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
91201.0839,1.28537378e-05,6.13691306e-08,6.137687095e-08,0.0001261276758,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
93325.4301,1.24486609e-05,6.08093033e-08,6.081698966e-08,0.0001264010576,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
95499.2586,1.2056381e-05,6.02551935e-08,6.026281335e-08,0.0001264595943,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
97723.7221,1.16764986e-05,5.97067482e-08,5.97142902e-08,0.0001263173773,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
100000,1.13086265e-05,5.91639153e-08,5.917137032e-08,0.0001260061968,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
102329.299,1.09523889e-05,5.86266427e-08,5.863405436e-08,0.000126421407,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
104712.855,1.06074215e-05,5.80948792e-08,5.81022367e-08,0.0001266461919,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
107151.931,1.0273371e-05,5.75685739e-08,5.757586702e-08,0.0001266857839,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
109647.82,9.94989493e-06,5.70476766e-08,5.70548977e-08,0.0001265801183,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
112201.845,9.63666103e-06,5.65321374e-08,5.653927895e-08,0.0001263272489,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
114815.362,9.3333473e-06,5.6021907e-08,5.602900254e-08,0.0001266565347,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
117489.755,9.03964164e-06,5.55169367e-08,5.552397771e-08,0.0001268262728,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
120226.443,8.75524143e-06,5.5017178e-08,5.50241575e-08,0.0001268604125,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
123026.877,8.47985342e-06,5.4522583e-08,5.452949525e-08,0.0001267776694,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
125892.541,8.21319332e-06,5.40331045e-08,5.403994391e-08,0.0001265781233,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
128824.955,7.95498569e-06,5.35486955e-08,5.35554875e-08,0.0001268377677,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
131825.674,7.70496356e-06,5.30693096e-08,5.307604851e-08,0.0001269832393,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
134896.288,7.46286822e-06,5.25949007e-08,5.260158054e-08,0.0001270055091,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
138038.426,7.22844903e-06,5.21254234e-08,5.213204007e-08,0.0001269375454,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
141253.754,7.00146309e-06,5.16608325e-08,5.166738214e-08,0.0001267814668,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
144543.977,6.78167507e-06,5.12010835e-08,5.120758534e-08,0.0001269863978,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
147910.839,6.56885702e-06,5.07461322e-08,5.075258171e-08,0.0001270935616,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
151356.125,6.36278805e-06,5.02959347e-08,5.03023282e-08,0.0001271176179,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
154881.662,6.16325418e-06,4.98504479e-08,4.9856782e-08,0.0001270620519,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
158489.319,5.97004815e-06,4.94096287e-08,4.941590064e-08,0.0001269376094,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
162181.01,5.78296919e-06,4.89734348e-08,4.897965943e-08,0.000127102156,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
165958.691,5.6018228e-06,4.85418242e-08,4.854799823e-08,0.0001271898214,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
169824.365,5.42642062e-06,4.81147551e-08,4.812087572e-08,0.0001272088095,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
173780.083,5.25658019e-06,4.76921864e-08,4.769825113e-08,0.0001271641117,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
177827.941,5.0921248e-06,4.72740773e-08,4.728008389e-08,0.0001270587652,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
181970.086,4.93288328e-06,4.68603873e-08,4.686634778e-08,0.0001271966493,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
186208.714,4.7786899e-06,4.64510765e-08,4.645698802e-08,0.0001272633878,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
190546.072,4.62938412e-06,4.60461053e-08,4.605196598e-08,0.000127278476,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
194984.46,4.48481049e-06,4.56454345e-08,4.565124236e-08,0.0001272384924,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
199526.231,4.34481846e-06,4.52490252e-08,4.525477881e-08,0.0001271543724,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
204173.794,4.20926225e-06,4.4856839e-08,4.486254749e-08,0.0001272601807,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
208929.613,4.07800069e-06,4.44688377e-08,4.447449954e-08,0.0001273215057,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
213796.209,3.95089705e-06,4.40849839e-08,4.40905971e-08,0.0001273268172,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
218776.162,3.827819e-06,4.370524e-08,4.371080355e-08,0.0001272969897,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
223872.114,3.70863833e-06,4.33295692e-08,4.333508205e-08,0.0001272307638,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
229086.765,3.59323095e-06,4.29579349e-08,4.296340412e-08,0.0001273157293,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
234422.882,3.48147667e-06,4.25903008e-08,4.259572514e-08,0.0001273609045,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
239883.292,3.37325915e-06,4.22266311e-08,4.223200941e-08,0.0001273676876,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
245470.892,3.26846573e-06,4.18668903e-08,4.187222177e-08,0.0001273433345,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
251188.643,3.16698732e-06,4.15110431e-08,4.151632693e-08,0.000127287403,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
257039.578,3.06871831e-06,4.11590548e-08,4.116429653e-08,0.0001273529288,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
263026.799,2.97355646e-06,4.08108908e-08,4.081608979e-08,0.0001273921679,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
269153.48,2.88140276e-06,4.04665171e-08,4.047167239e-08,0.0001273964717,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
275422.87,2.79216137e-06,4.01258998e-08,4.013101088e-08,0.0001273761703,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
281838.293,2.70573949e-06,3.97890055e-08,3.979407175e-08,0.0001273278179,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
288403.15,2.62204728e-06,3.94558009e-08,3.946082688e-08,0.0001273825707,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
295120.923,2.54099778e-06,3.91262533e-08,3.913123859e-08,0.0001274155359,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
301995.172,2.46250677e-06,3.88003302e-08,3.880527397e-08,0.0001274156313,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
309029.543,2.38649273e-06,3.84779993e-08,3.848290123e-08,0.0001273957659,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
316227.766,2.31287675e-06,3.81592288e-08,3.816408861e-08,0.0001273560405,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
323593.657,2.24158241e-06,3.78439871e-08,3.784880841e-08,0.0001273995204,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
331131.121,2.17253577e-06,3.7532243e-08,3.753702544e-08,0.0001274222673,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
338844.156,2.10566521e-06,3.72239655e-08,3.722870882e-08,0.0001274264829,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
346736.85,2.04090142e-06,3.69191241e-08,3.692382783e-08,0.0001274064311,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
354813.389,1.97817728e-06,3.66176882e-08,3.662235224e-08,0.000127371241,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
363078.055,1.91742784e-06,3.6319628e-08,3.632425549e-08,0.0001274102875,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
371535.229,1.85859021e-06,3.60249136e-08,3.602950423e-08,0.0001274293603,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
380189.396,1.8016035e-06,3.57335156e-08,3.573806897e-08,0.0001274257331,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
389045.145,1.74640879e-06,3.54454048e-08,3.544992091e-08,0.0001274104444,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
398107.171,1.69294902e-06,3.51605523e-08,3.516503097e-08,0.0001273777384,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
407380.278,1.64116896e-06,3.48789296e-08,3.488337353e-08,0.0001274102065,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
416869.383,1.59101515e-06,3.46005082e-08,3.460491727e-08,0.0001274278121,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
426579.519,1.54243583e-06,3.43252602e-08,3.432963418e-08,0.0001274274349,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
436515.832,1.49538089e-06,3.40531578e-08,3.405749622e-08,0.0001274013154,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
446683.592,1.44980186e-06,3.37841735e-08,3.37884767e-08,0.0001273732529,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
457088.19,1.40565176e-06,3.35182801e-08,3.352255037e-08,0.0001274010915,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
467735.141,1.36288516e-06,3.32554507e-08,3.32596878e-08,0.0001274108403,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
478630.092,1.32145806e-06,3.29956585e-08,3.299986237e-08,0.0001274067447,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
489778.819,1.28132788e-06,3.27388771e-08,3.274304791e-08,0.0001273962195,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
501187.234,1.24245337e-06,3.24850805e-08,3.248921755e-08,0.0001273523514,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
512861.384,1.20479465e-06,3.22342427e-08,3.223834886e-08,0.0001273850409,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
524807.46,1.16831307e-06,3.19863381e-08,3.199041303e-08,0.0001273960497,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
537031.796,1.13297124e-06,3.17413413e-08,3.17453849e-08,0.0001273922989,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
549540.874,1.09873295e-06,3.14992272e-08,3.150323913e-08,0.0001273660428,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
562341.325,1.06556317e-06,3.12599711e-08,3.126395119e-08,0.0001273222739,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
575439.937,1.03342798e-06,3.10235482e-08,3.10274991e-08,0.0001273517598,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
588843.655,1.00229453e-06,3.07899343e-08,3.079385573e-08,0.0001273606413,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
602559.586,9.72131043e-07,3.05591053e-08,3.056299713e-08,0.0001273541897,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
616595.002,9.42906744e-07,3.03310373e-08,3.033489939e-08,0.0001273312072,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
630957.344,9.14591846e-07,3.01057068e-08,3.010953883e-08,0.0001272858546,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
645654.229,8.87157517e-07,2.98830904e-08,2.988689496e-08,0.0001273148357,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
660693.448,8.60575844e-07,2.96631652e-08,2.966694203e-08,0.0001273240021,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
676082.975,8.34819807e-07,2.94459082e-08,2.944965698e-08,0.0001273106384,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
691830.971,8.09863252e-07,2.92312969e-08,2.923501746e-08,0.0001272800053,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
707945.784,7.85680861e-07,2.9019309e-08,2.902300106e-08,0.00012722783,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
724435.96,7.62248123e-07,2.88099224e-08,2.881358874e-08,0.0001272597132,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
741310.241,7.39541313e-07,2.86031153e-08,2.860675558e-08,0.0001272686934,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
758577.575,7.17537464e-07,2.83988662e-08,2.840248016e-08,0.0001272570332,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
776247.117,6.96214341e-07,2.81971538e-08,2.820074092e-08,0.0001272157179,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
794328.235,6.75550424e-07,2.79979569e-08,2.800151693e-08,0.0001271531747,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
812830.516,6.55524879e-07,2.78012549e-08,2.780479086e-08,0.0001271870135,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
831763.771,6.36117536e-07,2.76070271e-08,2.761053867e-08,0.0001271983857,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
