frequency_hz,ad_magnitude_V_per_V,acm_magnitude_V_per_V,aps_plus_magnitude_V_per_V,aps_minus_magnitude_V_per_V,cmrr_dB,psrr_plus_dB,psrr_minus_dB,common_mode_stimulus_magnitude_V,psrr_plus_stimulus_magnitude_V,psrr_minus_stimulus_magnitude_V,manifest_sha256
36168.7361,517.7849091,0.140656955,7.901058949,8.03323282,71.31976355,36.32928173,36.1851807,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
36869.4506,508.382582,0.1381031115,7.757589459,7.889613437,71.31974398,36.3292774,36.18269875,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
37583.7404,499.1354799,0.1355914332,7.616488388,7.748406005,71.31972381,36.32927315,36.18012145,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
38311.8685,490.0418753,0.1331214483,7.477729373,7.609584299,71.31970319,36.32926899,36.17744521,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
39054.1029,481.1000098,0.1306926805,7.341285595,7.473121681,71.319682,36.32926492,36.17466624,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
39810.7171,472.308103,0.1283046467,7.207129898,7.338991122,71.31966023,36.32926094,36.17178068,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
40581.9894,463.6643509,0.1259568573,7.07523478,7.207165291,71.3196378,36.32925701,36.16878448,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
41368.204,455.1669335,0.1236488182,6.945572461,7.07761658,71.31961469,36.32925316,36.16567345,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
42169.6503,446.8140155,0.1213800295,6.818114941,6.950317142,71.31959097,36.32924938,36.16244331,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
42986.6235,438.6037465,0.1191499911,6.692834016,6.82523895,71.31956646,36.32924565,36.15908953,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
43819.4242,430.5342685,0.1169581965,6.569701322,6.702353817,71.31954125,36.32924198,36.15560749,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
44668.3592,422.6037127,0.1148041394,6.448688366,6.581633434,71.31951521,36.32923836,36.15199235,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
45533.741,414.8102065,0.1126873112,6.329766564,6.463049398,71.31948835,36.3292348,36.14823917,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
46415.8883,407.1518726,0.1106072026,6.212907305,6.346573285,71.31946056,36.32923125,36.14434275,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
47315.1259,399.6268326,0.1085633018,6.098081902,6.232176629,71.31943195,36.32922776,36.14029775,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
48231.7848,392.2332078,0.1065551002,5.985261709,6.119830956,71.31940236,36.3292243,36.13609867,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
49166.2026,384.9691217,0.1045820881,5.87441809,6.009507858,71.31937175,36.32922087,36.13173978,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
50118.7234,377.8326994,0.1026437561,5.76552247,5.901178962,71.31934011,36.32921744,36.12721511,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
51089.6977,370.8220747,0.1007395968,5.658546333,5.794815999,71.31930742,36.32921406,36.12251858,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
52079.4833,363.9353828,0.09886910509,5.553461278,5.690390757,71.31927356,36.32921066,36.11764381,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
53088.4444,357.1707718,0.09703177711,5.450239004,5.58787521,71.31923853,36.3292073,36.11258427,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
54116.9527,350.5263952,0.09522711181,5.348851369,5.487241428,71.31920228,36.32920393,36.10733316,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
55165.3867,344.0004171,0.09345461079,5.249270361,5.388461662,71.31916472,36.32920055,36.10188344,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
56234.1325,337.5910144,0.09171377871,5.151468148,5.291508327,71.31912583,36.32919719,36.09622789,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
57323.5837,331.2963741,0.0900041233,5.055417097,5.196354049,71.31908554,36.3291938,36.09035898,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
58434.1413,325.1146979,0.08832515619,4.961089742,5.102971636,71.31904379,36.32919041,36.08426898,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
59566.2144,319.0441996,0.08667639258,4.868458863,5.011334143,71.31900051,36.32918697,36.07794984,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
60720.2196,313.0831106,0.08505735174,4.777497441,4.921414825,71.31895566,36.32918354,36.07139334,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
61896.5819,307.2296738,0.08346755707,4.688178691,4.833187203,71.31890914,36.32918006,36.06459086,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
63095.7344,301.482152,0.08190653631,4.600476108,4.746625019,71.31886092,36.32917654,36.05753365,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
64318.1188,295.8388226,0.08037382175,4.51436338,4.66170231,71.31881092,36.32917302,36.05021258,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
65564.1849,290.29798,0.07886895023,4.429814509,4.578393353,71.31875907,36.32916945,36.04261823,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
66834.3918,284.8579355,0.07739146364,4.346803745,4.496672717,71.31870524,36.3291658,36.03474086,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
68129.2069,279.5170211,0.07594090852,4.26530562,4.416515238,71.31864942,36.32916209,36.02657052,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
69449.1071,274.2735861,0.07451683653,4.185294927,4.33789605,71.31859151,36.32915836,36.01809688,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
70794.5784,269.1259979,0.07311880451,4.106746783,4.260790569,71.31853142,36.32915455,36.00930931,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
72166.1162,264.0726425,0.07174637435,4.029636556,4.185174517,71.31846904,36.32915067,36.00019678,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
73564.2254,259.1119273,0.07039911331,3.95393995,4.11102391,71.31840431,36.32914671,35.99074804,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
74989.4209,254.2422774,0.06907659391,3.879632935,4.038315061,71.3183371,36.32914265,35.98095143,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
76442.2274,249.4621396,0.0677783942,3.806691798,3.967024606,71.31826735,36.32913853,35.97079497,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
77923.1798,244.7699788,0.06650409727,3.735093131,3.897129461,71.31819495,36.32913431,35.96026635,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
79432.8235,240.1642805,0.06525329223,3.664813821,3.828606868,71.31811975,36.32912998,35.94935283,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
80971.7142,235.6435515,0.06402557322,3.595831095,3.761434386,71.31804168,36.32912552,35.93804138,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
82540.4185,231.2063186,0.06282054007,3.528122434,3.695589869,71.31796066,36.32912102,35.92631862,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
84139.5142,226.8511261,0.06163779806,3.461665693,3.631051488,71.31787648,36.32911631,35.91417065,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
85769.5899,222.5765431,0.06047695814,3.396438981,3.567797709,71.31778908,36.32911153,35.90158341,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
87431.2458,218.3811566,0.0593376366,3.33242075,3.505807336,71.31769834,36.32910663,35.88854233,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
89125.0938,214.2635734,0.05821945538,3.269589763,3.445059457,71.3176041,36.32910157,35.87503244,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
90851.7576,210.2224215,0.05712204192,3.207925069,3.385533492,71.31750621,36.32909638,35.8610384,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
92611.8728,206.2563485,0.05604502898,3.147406052,3.327209121,71.31740454,36.32909098,35.84654454,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
94406.0876,202.3640241,0.05498805519,3.088012389,3.27006639,71.31729894,36.32908546,35.83153474,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
96235.0626,198.5441358,0.05395076429,3.029724054,3.214085587,71.31718926,36.32907979,35.81599254,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
98099.4713,194.7953925,0.05293280551,2.972521367,3.159247345,71.31707535,36.32907391,35.79990102,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
100000,191.116522,0.05193383359,2.916384901,3.105532558,71.31695703,36.32906785,35.78324294,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
101937.349,187.5062717,0.05095350856,2.86129555,3.052922439,71.31683409,36.32906158,35.76600055,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
103912.23,183.96341,0.04999149585,2.807234533,3.001398475,71.31670639,36.32905507,35.74815587,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
105925.373,180.4867246,0.04904746611,2.754183319,2.950942452,71.31657376,36.3290484,35.72969047,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
107977.516,177.0750213,0.04812109519,2.702123701,2.901536434,71.316436,36.32904152,35.71058549,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
110069.417,173.7271246,0.04721206441,2.651037765,2.85316277,71.31629281,36.32903434,35.69082166,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
112201.845,170.4418806,0.04632005984,2.60090787,2.805804066,71.31614411,36.32902697,35.67037954,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
114375.586,167.2181523,0.04544477294,2.551716688,2.759443232,71.31598965,36.32901933,35.64923913,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
116591.44,164.0548213,0.04458590021,2.50344715,2.714063415,71.31582917,36.32901142,35.62738015,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
118850.223,160.9507872,0.04374314308,2.45608247,2.669648053,71.3156624,36.32900319,35.60478188,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
121152.766,157.9049705,0.0429162079,2.409606164,2.626180822,71.31548921,36.32899471,35.58142351,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
123499.917,154.9163068,0.04210480614,2.364001985,2.583645669,71.31530925,36.32898596,35.55728364,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
125892.541,151.9837499,0.04130865386,2.319254,2.542026773,71.31512226,36.32897683,35.53234071,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
128331.519,149.1062733,0.04052747204,2.275346519,2.50130859,71.31492802,36.3289674,35.50657282,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
130817.747,146.2828654,0.03976098623,2.232264118,2.461475791,71.31472621,36.32895761,35.4799578,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
133352.143,143.5125339,0.03900892704,2.189991652,2.422513293,71.31451655,36.32894746,35.45247327,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
135935.639,140.7943011,0.03827102925,2.148514207,2.384406244,71.31429868,36.32893693,35.42409651,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
138569.186,138.127208,0.03754703246,2.107817152,2.347140015,71.31407231,36.32892598,35.39480472,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
141253.754,135.5103123,0.0368366806,2.067886093,2.310700232,71.31383716,36.32891467,35.36457477,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
143990.332,132.9426871,0.03613972217,2.028706885,2.27507269,71.31359286,36.32890299,35.33338351,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
146779.927,130.4234216,0.03545591007,1.990265654,2.240243431,71.31333904,36.32889082,35.30120754,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
149623.566,127.9516203,0.03478500144,1.952548724,2.206198686,71.31307528,36.32887819,35.26802336,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
152522.296,125.5264046,0.03412675753,1.915542695,2.172924914,71.31280126,36.32886507,35.2338074,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
155477.184,123.146911,0.03348094417,1.87923438,2.140408758,71.31251651,36.32885147,35.19853606,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
158489.319,120.8122906,0.03284733088,1.843610837,2.108637036,71.31222067,36.32883733,35.16218577,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
161559.81,118.5217115,0.03222569153,1.808659353,2.077596799,71.31191337,36.32882271,35.12473293,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
164689.787,116.274353,0.03161580408,1.774367436,2.047275245,71.311594,36.32880746,35.08615393,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
167880.402,114.0694114,0.0310174501,1.7407228,2.01765977,71.31126216,36.32879165,35.04642532,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
171132.83,111.906098,0.03043041537,1.707713411,1.988737937,71.31091745,36.32877528,35.00552389,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
174448.27,109.7836359,0.02985448935,1.675327425,1.960497501,71.31055926,36.32875824,34.96342634,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
177827.941,107.7012641,0.02928946526,1.643553218,1.932926356,71.31018716,36.32874059,34.92010986,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
181273.088,105.658233,0.02873514025,1.612379375,1.90601258,71.30980044,36.32872218,34.87555161,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
184784.98,103.6538102,0.02819131484,1.581794678,1.879744391,71.30939878,36.32870322,34.82972947,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
188364.909,101.6872713,0.0276577934,1.551788135,1.854110181,71.30898131,36.32868333,34.7826211,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
192014.194,99.75791006,0.02713438362,1.522348911,1.829098469,71.30854763,36.32866282,34.73420511,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
195734.178,97.86503008,0.02662089678,1.493466415,1.804697954,71.30809705,36.32864146,34.68446016,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
199526.231,96.0079482,0.02611714769,1.465130211,1.780897436,71.30762887,36.32861929,34.6333656,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
203391.75,94.18599393,0.02562295433,1.437330076,1.75768589,71.30714245,36.32859624,34.58090118,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
207332.157,92.39850899,0.0251381382,1.410055957,1.735052411,71.30663708,36.32857231,34.5270473,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
211348.904,90.64484667,0.02466252392,1.383297986,1.712986229,71.30611199,36.32854748,34.47178494,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
215443.469,88.9243725,0.02419593933,1.357046485,1.691476697,71.30556645,36.32852169,34.41509581,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
219617.36,87.23646347,0.02373821557,1.331291957,1.670513305,71.30499963,36.32849486,34.35696224,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
223872.114,85.58050785,0.02328918676,1.306025053,1.650085658,71.30441072,36.32846703,34.29736739,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
228209.297,83.95590542,0.02284869009,1.281236626,1.630183498,71.30379885,36.32843809,34.23629514,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
232630.507,82.36206663,0.02241656565,1.256917676,1.610796661,71.30316317,36.32840803,34.17373029,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
237137.371,80.79841299,0.02199265667,1.233059382,1.591915115,71.30250272,36.32837677,34.10965848,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
241731.548,79.26437661,0.02157680932,1.209653071,1.57352895,71.3018165,36.32834432,34.04406622,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
246414.731,77.7594001,0.02116887224,1.186690238,1.55562834,71.30110359,36.32831063,33.9769411,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
251188.643,76.28293623,0.02076869728,1.164162534,1.538203608,71.3003629,36.32827566,33.90827151,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
256055.043,74.83444811,0.02037613875,1.142061777,1.521245161,71.29959342,36.32823927,33.83804701,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
261015.722,73.41340846,0.01999105397,1.120379921,1.504743498,71.29879393,36.32820142,33.76625825,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
266072.506,72.01930018,0.01961330266,1.099109057,1.488689274,71.29796334,36.32816221,33.69289675,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
271227.258,70.65161533,0.01924274727,1.078241461,1.473073219,71.29710039,36.32812137,33.61795524,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
276481.875,69.30985565,0.01887925267,1.057769513,1.457886143,71.29620391,36.32807897,33.54142772,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
281838.293,67.99353198,0.01852268649,1.037685751,1.443119028,71.29527251,36.32803497,33.46330897,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
287298.483,66.70216447,0.01817291859,1.017982865,1.428762887,71.29430492,36.32798918,33.38359532,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
292864.456,65.43528196,0.0178298214,0.9986536514,1.414808882,71.2932997,36.32794168,33.30228401,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
298538.262,64.19242208,0.01749326976,0.979691069,1.401248268,71.29225538,36.32789227,33.21937348,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
304321.989,62.97313141,0.01716314086,0.9610881922,1.388072398,71.29117045,36.32784096,33.13486343,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
310217.766,61.77696448,0.016839314,0.9428382275,1.375272731,71.29004339,36.32778764,33.04875466,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
316227.766,60.60348444,0.01652167093,0.9249345097,1.362840827,71.28887254,36.32773223,32.96104919,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
322354.2,59.45226256,0.01621009558,0.907370497,1.350768363,71.28765623,36.32767466,32.87175014,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
328599.325,58.32287804,0.01590447416,0.8901397688,1.339047093,71.28639264,36.32761485,32.78086192,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
334965.439,57.21491805,0.01560469471,0.8732360284,1.327668906,71.28508007,36.32755269,32.68838992,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
341454.887,56.12797745,0.01531064788,0.8566530921,1.316625772,71.28371649,36.32748812,32.59434082,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
348070.059,55.06165858,0.01502222583,0.8403848956,1.305909785,71.28230005,36.32742102,32.49872226,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
354813.389,54.01557134,0.01473932312,0.8244254873,1.295513137,71.28082869,36.32735129,32.40154306,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
361687.361,52.98933298,0.01446183623,0.8087690248,1.285428118,71.27930027,36.32727886,32.30281314,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
368694.506,51.9825678,0.0141896636,0.7934097792,1.275647153,71.27771258,36.32720359,32.20254329,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
375837.404,50.99490714,0.01392270543,0.7783421264,1.266162744,71.27606341,36.32712538,32.10074549,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
383118.685,50.02598937,0.01366086406,0.7635605495,1.256967531,71.27435034,36.32704409,31.99743254,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
390541.029,49.07545968,0.01340404337,0.7490596324,1.248054243,71.27257103,36.32695966,31.8926183,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
398107.171,48.14296968,0.0131521495,0.7348340649,1.239415728,71.27072279,36.32687191,31.78631746,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
405819.894,47.22817789,0.01290509,0.7208786332,1.23104495,71.26880305,36.32678074,31.67854559,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
413682.04,46.33074893,0.01266277419,0.7071882234,1.222934978,71.26680916,36.32668601,31.56931908,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
421696.503,45.45035381,0.01242511342,0.6937578168,1.215079003,71.26473813,36.32658758,31.45865504,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
429866.235,44.58666995,0.01219202036,0.6805824904,1.207470323,71.26258716,36.32648531,31.34657144,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
438194.242,43.73938044,0.01196340964,0.6676574133,1.200102352,71.26035307,36.32637903,31.2330868,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
446683.592,42.90817467,0.0117391972,0.654977845,1.192968631,71.25803283,36.3262686,31.11822031,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
455337.41,42.09274778,0.01151930094,0.642539135,1.186062805,71.25562306,36.32615386,31.00199181,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
464158.883,41.29280062,0.01130364006,0.6303367203,1.179378619,71.25312039,36.32603463,30.88442178,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
473151.259,40.50803968,0.01109213532,0.6183661244,1.172909978,71.25052135,36.32591074,30.76553091,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
482317.848,39.73817712,0.01088470918,0.6066229544,1.166650857,71.24782222,36.32578203,30.64534074,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
491662.026,38.98293018,0.01068128546,0.5951029008,1.160595389,71.24501916,36.32564826,30.52387279,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
501187.234,38.24202193,0.01048178938,0.5838017354,1.154737778,71.24210835,36.32550929,30.40114944,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
510896.977,37.51518021,0.01028614759,0.5727153106,1.149072401,71.23908571,36.32536487,30.27719287,1,1,1,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
