scale,command_V,drive_V,vout_V,vinn_V,vx_V,m6_id_A,m6_vdsat_V,m7_id_A,m7_vdsat_V,direction,mapping_error_V,tracking_error_mV,m6_saturation_margin_V,m7_saturation_margin_V,not_clipped,valid,point_status,reverse_vout_V,forward_reverse_delta_uV,reverse_valid,counterpart_point_status,manifest_sha256
0.32,1.48,0.32,1.47949473,0.899747364,0.775746314,7.40592567e-05,0.148584983,8.89139706e-05,0.164261712,COMMAND_DESCENDING,0,0.50527,1.330909747,0.156243558,True,True,VALID,1.47949473,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.31,1.49,0.31,1.48948395,0.899741975,0.775397881,7.38426954e-05,0.148372168,8.87985004e-05,0.164258617,COMMAND_DESCENDING,0,0.51605,1.341111782,0.146257433,True,True,VALID,1.48948395,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.3,1.5,0.3,1.49947286,0.89973643,0.775039547,7.36183892e-05,0.148153028,8.86753008e-05,0.164255522,COMMAND_DESCENDING,0,0.52714,1.351319832,0.136271618,True,True,VALID,1.49947286,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.29,1.51,0.29,1.5094614,0.899730699,0.774669401,7.3384867e-05,0.147926342,8.85429013e-05,0.164252428,COMMAND_DESCENDING,0,0.5386,1.361535058,0.126286172,True,True,VALID,1.5094614,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.28,1.52,0.28,1.51944949,0.899724746,0.774284991,7.31402426e-05,0.147690547,8.83994164e-05,0.164249334,COMMAND_DESCENDING,0,0.55051,1.371758943,0.116301176,True,True,VALID,1.51944949,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.27,1.53,0.27,1.52943704,0.89971852,0.773883138,7.28820713e-05,0.147443614,8.8242402e-05,0.164246239,COMMAND_DESCENDING,0,0.56296,1.381993426,0.106316721,True,True,VALID,1.52943704,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.26,1.54,0.26,1.53942392,0.899711958,0.773459671,7.26071495e-05,0.147182881,8.80686545e-05,0.164243146,COMMAND_DESCENDING,0,0.57608,1.392241039,0.096332934,True,True,VALID,1.53942392,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.25,1.55,0.25,1.54940994,0.899704972,0.773009056,7.23112364e-05,0.146904816,8.78739327e-05,0.164240052,COMMAND_DESCENDING,0,0.59006,1.402505124,0.086350008,True,True,VALID,1.54940994,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.24,1.56,0.24,1.5593949,0.899697449,0.772523881,7.19886662e-05,0.14660469,8.76525701e-05,0.164236959,COMMAND_DESCENDING,0,0.6051,1.41279021,0.076368141,True,True,VALID,1.5593949,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.23,1.57,0.23,1.56937846,0.899689232,0.771994141,7.16318152e-05,0.146276117,8.73969411e-05,0.164233866,COMMAND_DESCENDING,0,0.62154,1.423102343,0.066387674,True,True,VALID,1.56937846,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.22,1.58,0.22,1.57936022,0.899680111,0.771406252,7.12303794e-05,0.145910429,8.70967383e-05,0.164230774,COMMAND_DESCENDING,0,0.63978,1.433449791,0.056409006,True,True,VALID,1.57936022,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.21,1.59,0.21,1.58933959,0.899669797,0.770741744,7.0770431e-05,0.14549584,8.67380293e-05,0.164227682,COMMAND_DESCENDING,0,0.66041,1.44384375,0.046432728,True,True,VALID,1.58933959,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.2,1.6,0.2,1.5993158,0.899657902,0.769975601,7.02332549e-05,0.145016391,8.6302091e-05,0.164224592,COMMAND_DESCENDING,0,0.6842,1.454299409,0.036459608,True,True,VALID,1.5993158,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.19,1.61,0.19,1.60928781,0.899643903,0.769074315,6.9594051e-05,0.144450706,8.57641126e-05,0.164221503,COMMAND_DESCENDING,0,0.71219,1.464837104,0.026490687,True,True,VALID,1.60928781,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.18,1.62,0.18,1.61925427,0.899627137,0.767993871,6.88207297e-05,0.143770719,8.50920004e-05,0.164218415,COMMAND_DESCENDING,0,0.74573,1.475483551,0.016527315,True,True,VALID,1.61925427,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.17,1.63,0.17,1.62921337,0.899606683,0.766678236,6.78733173e-05,0.142940721,8.42457411e-05,0.16421533,COMMAND_DESCENDING,-2.220446049e-16,0.78663,1.486272649,0.0065713,True,True,VALID,1.62921337,0,True,VALID,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.16,1.64,0.16,1.63916298,0.899581488,0.765058706,6.67043375e-05,0.141916982,8.31778392e-05,0.164212248,COMMAND_DESCENDING,-2.220446049e-16,0.83702,1.497245998,-0.003375228,True,False,SATURATION,1.63916298,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.15,1.65,0.15,1.64910025,0.899550127,0.76305518,6.52610626e-05,0.14064863,8.18353712e-05,0.16420917,COMMAND_DESCENDING,-2.220446049e-16,0.89975,1.50845162,-0.01330942,True,False,SATURATION,1.64910025,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.14,1.66,0.14,1.6590233,0.89951165,0.760576923,6.34878969e-05,0.139078275,8.01632016e-05,0.164206096,COMMAND_DESCENDING,-2.220446049e-16,0.9767,1.519945025,-0.023229396,True,False,SATURATION,1.6590233,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.13,1.67,0.13,1.66892809,0.899464046,0.757527924,6.13326802e-05,0.137145673,7.8108618e-05,0.164203028,COMMAND_DESCENDING,0,1.07191,1.531782417,-0.033131118,True,False,SATURATION,1.66892809,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.12,1.68,0.12,1.67881163,0.899405816,0.75380499,5.87482593e-05,0.134786977,7.56245876e-05,0.164199966,COMMAND_DESCENDING,-2.220446049e-16,1.18837,1.544024653,-0.043011596,True,False,SATURATION,1.67881163,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.11,1.69,0.11,1.68867031,0.899335157,0.74929725,5.56960022e-05,0.131935219,7.26724176e-05,0.164196912,COMMAND_DESCENDING,0,1.32969,1.556735091,-0.052867222,True,False,SATURATION,1.68867031,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.1,1.7,0.1,1.6985,0.89925,0.743879725,5.21465154e-05,0.128517659,6.92226393e-05,0.164193868,COMMAND_DESCENDING,0,1.5,1.569982341,-0.062693868,True,False,SATURATION,1.6985,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.09,1.71,0.09,1.70829566,0.899147831,0.73740171,4.80794822e-05,0.124450996,6.52548457e-05,0.164190833,COMMAND_DESCENDING,0,1.70434,1.583844664,-0.072486493,True,False,SATURATION,1.70829566,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.08,1.72,0.08,1.71805067,0.899025333,0.729667166,4.34831399e-05,0.119633841,6.07571581e-05,0.164187812,COMMAND_DESCENDING,0,1.94933,1.598416829,-0.082238482,True,False,SATURATION,1.71805067,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.07,1.73,0.07,1.72775562,0.89887781,0.720400744,3.83540774e-05,0.113934998,5.57260067e-05,0.164184805,COMMAND_DESCENDING,0,2.24438,1.613820622,-0.091940425,True,False,SATURATION,1.72775562,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.06,1.74,0.06,1.73739612,0.898698059,0.709184008,3.26982041e-05,0.107174284,5.01670744e-05,0.164181819,COMMAND_DESCENDING,0,2.60388,1.630221836,-0.101577939,True,False,SATURATION,1.73739612,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.05,1.75,0.05,1.746948,0.898473998,0.695321075,2.65344288e-05,0.0990884454,4.40989214e-05,0.164178861,COMMAND_DESCENDING,0,3.052,1.647859555,-0.111126861,True,False,SATURATION,1.746948,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.04,1.76,0.04,1.75636548,0.898182738,0.677508691,1.99054183e-05,0.0892646706,3.75636184e-05,0.164175944,COMMAND_DESCENDING,0,3.63452,1.667100809,-0.120541424,True,False,SATURATION,1.75636548,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.03,1.77,0.03,1.76554424,0.897772122,0.65282571,1.29124219e-05,0.077000802,3.06611965e-05,0.1641731,COMMAND_DESCENDING,0,4.45576,1.688543438,-0.12971734,True,False,SATURATION,1.76554424,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.02,1.78,0.02,1.7741532,0.897076599,0.612283887,5.87316244e-06,0.0610800311,2.37058993e-05,0.164170434,COMMAND_DESCENDING,0,5.8468,1.713073169,-0.138323634,True,False,SATURATION,1.7741532,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0.01,1.79,0.01,1.78025883,0.895129416,0.509210816,5.97664925e-07,0.0432924293,1.84891854e-05,0.164168543,COMMAND_DESCENDING,0,9.74117,1.736966401,-0.144427373,True,False,SATURATION,1.78025883,0,False,SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
0,1.8,0,1.78092116,0.890460581,0.349696753,1.08113182e-08,0.0405157367,1.79090784e-05,0.164168338,COMMAND_DESCENDING,0,19.07884,1.740405423,-0.145089498,True,False,TRACKING_FAIL;SATURATION,1.78092116,0,False,TRACKING_FAIL;SATURATION,6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
