frequency_hz,dm_tian_real,dm_tian_imag,dm_old_real,dm_old_imag,input_cm_tian_real,input_cm_tian_imag,input_cm_old_real,input_cm_old_imag,stage1_cm_tian_real,stage1_cm_tian_imag,stage1_cm_old_real,stage1_cm_old_imag,output_cm_tian_real,output_cm_tian_imag,output_cm_old_real,output_cm_old_imag
1.258925411794172078e+01,3.703343725852421358e+02,-6.074828696207013046e-01,3.703343736741330758e+02,-6.070837522904561911e-01,-3.424359930510865058e-03,9.760646434092495743e-09,-3.424359930507363085e-03,1.047189214640033556e-07,-9.368764773728597675e+02,-2.169079359981489930e+00,-9.368768184310230254e+02,-2.095313912870332196e+00,7.474293674923421804e+01,-2.999501896557096176e-02,7.474293676371672746e+01,-2.996732614957207247e-02
1.283315185557657045e+01,3.703343336959912904e+02,-6.192518655861790622e-01,3.703343348275953417e+02,-6.188450160617848805e-01,-3.424359930506238117e-03,9.949744180440721438e-09,-3.424359930502317208e-03,1.067476920164235240e-07,-9.368762807017325258e+02,-2.211101523822131654e+00,-9.368766351032307966e+02,-2.135907029552456482e+00,7.474293626827511616e+01,-3.057612684274314818e-02,7.474293628332235073e+01,-3.054789752065114120e-02
1.308177474260200057e+01,3.703342932847098723e+02,-6.312488641838850389e-01,3.703342944605198568e+02,-6.308341326710962260e-01,-3.424359930502272539e-03,1.014250540931717521e-08,-3.424359930498348595e-03,1.088157669266122465e-07,-9.368760765390643428e+02,-2.253937776906424606e+00,-9.368764448057200980e+02,-2.177286552585887769e+00,7.474293576859162158e+01,-3.116849279337044823e-02,7.474293578422559392e+01,-3.113971657120894951e-02
1.333521432163330012e+01,3.703342512888139595e+02,-6.434782823820279773e-01,3.703342525107069605e+02,-6.430555161860043167e-01,-3.424359930495219587e-03,1.033900109513550251e-08,-3.424359930491458707e-03,1.109239076569789781e-07,-9.368758647713176515e+02,-2.297603890307981622e+00,-9.368762474448861894e+02,-2.219467716858109174e+00,7.474293524909283803e+01,-3.177233492457212649e-02,7.474293526533831766e+01,-3.174300120700027789e-02
1.359356390878532039e+01,3.703342076544597603e+02,-6.559446227431995347e-01,3.703342089241340318e+02,-6.555136662103714373e-01,-3.424359930489930415e-03,1.053930358736021381e-08,-3.424359930485728482e-03,1.130728904221424877e-07,-9.368756441490879752e+02,-2.342115934974805302e+00,-9.368760417939839726e+02,-2.262466046955041055e+00,7.474293470977538334e+01,-3.238787556988223515e-02,7.474293472665577553e+01,-3.235797355628890204e-02
1.385691862803133922e+01,3.703341623124025546e+02,-6.686524750036864084e-01,3.703341636317171606e+02,-6.682131694656405774e-01,-3.424359930486186015e-03,1.074348663709838070e-08,-3.424359930481600707e-03,1.152635064746863564e-07,-9.368754149109500986e+02,-2.387490300483765981e+00,-9.368758281121500886e+02,-2.306297375247227333e+00,7.474293414876613895e+01,-3.301534136856616730e-02,7.474293416630766274e+01,-3.298486004909834818e-02
1.412537544622760954e+01,3.703341151979568622e+02,-6.816065178277062042e-01,3.703341165689581089e+02,-6.811587015429035885e-01,-3.424359930479353806e-03,1.095162542426645411e-08,-3.424359930474723829e-03,1.174965623965091284e-07,-9.368751770941174755e+02,-2.433743693007324627e+00,-9.368756064599604088e+02,-2.350977839956836402e+00,7.474293356597978288e+01,-3.365496335222838142e-02,7.474293358421141420e+01,-3.362389150373631258e-02
1.439903320881638926e+01,3.703340662398750283e+02,-6.948115204913332121e-01,3.703340676644323821e+02,-6.943550285842434722e-01,-3.424359930474065936e-03,1.116379658529791473e-08,-3.424359930469454173e-03,1.197728803958303660e-07,-9.368749295981117484e+02,-2.480893136419598743e+00,-9.368753757615647828e+02,-2.396523886214756427e+00,7.474293296059089187e+01,-3.430697702768869400e-02,7.474293297953410331e+01,-3.427530320958444704e-02
1.467799267622076087e+01,3.703340153659868292e+02,-7.082723446575166504e-01,3.703340168462023598e+02,-7.078070090594306141e-01,-3.424359930467896392e-03,1.138007824132265298e-08,-3.424359930462517014e-03,1.220932986098921531e-07,-9.368746724337877367e+02,-2.528955990128312070e+00,-9.368751360523940548e+02,-2.442952283283803983e+00,7.474293233135685455e+01,-3.497162246395658231e-02,7.474293235104374844e+01,-3.493933501401860070e-02
1.496235656094440003e+01,3.703339625013318255e+02,-7.219939461586514229e-01,3.703339640395284960e+02,-7.215195955458115762e-01,-3.424359930462829698e-03,1.160055002696671624e-08,-3.424359930457185775e-03,1.244586714135941318e-07,-9.368744052245283456e+02,-2.577949947788573670e+00,-9.368748869805818913e+02,-2.490280123313448168e+00,7.474293167774720814e+01,-3.564914438164654836e-02,7.474293169819877392e+01,-3.561623141170494611e-02
1.525222956539026065e+01,3.703339075704072343e+02,-7.359813768291987301e-01,3.703339091687575433e+02,-7.354978365583180189e-01,-3.424359930455557303e-03,1.182529311963565057e-08,-3.424359930450213921e-03,1.268698697340349124e-07,-9.368741277632575475e+02,-2.627893046739707028e+00,-9.368746283665465171e+02,-2.538524830473979588e+00,7.474293099844042843e+01,-3.633979224169432698e-02,7.474293101969580277e+01,-3.630624163328206172e-02
1.554771842041180996e+01,3.703338504858930378e+02,-7.502397863205575446e-01,3.703338521468134559e+02,-7.497468783660805602e-01,-3.424359930448285776e-03,1.205439026943971163e-08,-3.424359930443286303e-03,1.293277813712217759e-07,-9.368738392673960789e+02,-2.678803670481907151e+00,-9.368743594550651324e+02,-2.587704163330798668e+00,7.474293029175501601e+01,-3.704382033756121323e-02,7.474293031383876951e+01,-3.700961973742123573e-02
1.584893192461120925e+01,3.703337911723070306e+02,-7.647744240890531620e-01,3.703337928981868572e+02,-7.642719669765318802e-01,-3.424359930441454869e-03,1.228792582964492240e-08,-3.424359930435056775e-03,1.318333113249413765e-07,-9.368735395000122708e+02,-2.730700561666060455e+00,-9.368740800376302786e+02,-2.637836227401333389e+00,7.474292955810982164e+01,-3.776148789131696104e-02,7.474292958106097728e+01,-3.772662470688008945e-02
1.615598098439881980e+01,3.703337295359680752e+02,-7.795906412087523218e-01,3.703337313294260298e+02,-7.790784499491381077e-01,-3.424359930433301669e-03,1.252598578772920698e-08,-3.424359930427436569e-03,1.343873821279760179e-07,-9.368732280196746842e+02,-2.783602824836862943e+00,-9.368737897040998632e+02,-2.688939477815305068e+00,7.474292879574052506e+01,-3.849305914487247127e-02,7.474292881958602663e+01,-3.845752053959674427e-02
1.646897865482876000e+01,3.703336654857486678e+02,-7.946938924233856172e-01,3.703336673492396471e+02,-7.941717784432829053e-01,-3.424359930423604131e-03,1.276865779705111286e-08,-3.424359930418413404e-03,1.369909341857875030e-07,-9.368729045547556780e+02,-2.837529935624226063e+00,-9.368734882137354134e+02,-2.741032728174907174e+00,7.474292800388836611e+01,-3.923880346040937300e-02,7.474292802866995089e+01,-3.920257634907945571e-02
1.678804018122568920e+01,3.703335989347165764e+02,-8.100897381591518620e-01,3.703336008711560225e+02,-8.095575092340557832e-01,-3.424359930416113161e-03,1.301603120912503853e-08,-3.424359930409963566e-03,1.396449261227733232e-07,-9.368725684434372170e+02,-2.892501744550172837e+00,-9.368731749362218579e+02,-2.794135154242982644e+00,7.474292718072354091e+01,-3.999899541744997289e-02,7.474292720647359545e+01,-3.996206646133550200e-02
1.711328304161789049e+01,3.703335297780745350e+02,-8.257838464825190128e-01,3.703335317903380428e+02,-8.252413066639929795e-01,-3.424359930409283121e-03,1.326819710651582913e-08,-3.424359930403066306e-03,1.423503351352291261e-07,-9.368722190029052399e+02,-2.948538486442452644e+00,-9.368728492222769546e+02,-2.848266303038334613e+00,7.474292632540334580e+01,-4.077391491606421198e-02,7.474292635216268366e+01,-4.073627051802690413e-02
1.744482698999263093e+01,3.703334579183664346e+02,-8.417819952890744917e-01,3.703334600092877054e+02,-8.412289448325531716e-01,-3.424359930401351098e-03,1.352524833635346635e-08,-3.424359930394142888e-03,1.451081573511255888e-07,-9.368718559062954228e+02,-3.005660790282029815e+00,-9.368725107808356825e+02,-2.903446102355744518e+00,7.474292543670995315e+01,-4.156384727854461891e-02,7.474292546451529518e+01,-4.152547357801791156e-02
1.778279410038932085e+01,3.703333832454879371e+02,-8.580900743437303024e-01,3.703333854182229175e+02,-8.575263096366756432e-01,-3.424359930391655295e-03,1.378727954456130261e-08,-3.424359930384585429e-03,1.479194081969273387e-07,-9.368714786196993600e+02,-3.063889683335010439e+00,-9.368721591141622866e+02,-2.959694864746406306e+00,7.474292451299318429e+01,-4.236908335433871992e-02,7.474292454188871204e+01,-4.232996622223838407e-02
1.812730881184707954e+01,3.703333056518080184e+02,-8.747140875143692984e-01,3.703333079094890650e+02,-8.741394009997561776e-01,-3.424359930383723705e-03,1.405438721068733630e-08,-3.424359930376005487e-03,1.507851227714511939e-07,-9.368710864005985286e+02,-3.123246598761024728e+00,-9.368717935163417678e+02,-3.017033294865650639e+00,7.474292355330305782e+01,-4.318991962841352283e-02,7.474292358332394315e+01,-4.315004466191526417e-02
1.847849797422300000e+01,3.703332250207865286e+02,-8.916601549295670726e-01,3.703332273668796120e+02,-8.910743350311978173e-01,-3.424359930373146229e-03,1.432666968339973293e-08,-3.424359930365102750e-03,1.537063562269618506e-07,-9.368706790463662628e+02,-3.183753388454569677e+00,-9.368714138259144875e+02,-3.075482501909541089e+00,7.474292255551655728e+01,-4.402665832828420861e-02,7.474292258671319189e+01,-4.398601084554988605e-02
1.883649089489809825e+01,3.703331412361588377e+02,-9.089345152725903931e-01,3.703331436739568403e+02,-9.083373463148133320e-01,-3.424359930363230550e-03,1.460422721676083243e-08,-3.424359930355371819e-03,1.566841841577399624e-07,-9.368702555830304846e+02,-3.245432322362937771e+00,-9.368710191084752523e+02,-3.135063998912629657e+00,7.474292151965654796e+01,-4.487960753914872064e-02,7.474292155207679400e+01,-4.483817257389856314e-02
1.920141938638811041e+01,3.703330541667588705e+02,-9.265435280059729495e-01,3.703330567000074893e+02,-9.259347901373732315e-01,-3.424359930350668983e-03,1.488716200705933960e-08,-3.424359930342320193e-03,1.597197029960304179e-07,-9.368698159503065881e+02,-3.308306108076211505e+00,-9.368706093456564759e+02,-3.195799721701497731e+00,7.474292044277511593e+01,-4.574908131130435429e-02,7.474292047646068227e+01,-4.570684360730443985e-02
1.957341781487669863e+01,3.703329636977659902e+02,-9.444936758546612632e-01,3.703329663301344681e+02,-9.438731449645216820e-01,-3.424359930340092808e-03,1.517557823053791432e-08,-3.424359930331687205e-03,1.628140304158503168e-07,-9.368693589382592108e+02,-3.372397884948005409e+00,-9.368701833720411969e+02,-3.257712023219981656e+00,7.474291932407429329e+01,-4.663539978185056445e-02,7.474291935907868378e+01,-4.659234378731510334e-02
1.995262314968890038e+01,3.703328696927037527e+02,-9.627915670190155817e-01,3.703328724280135589e+02,-9.621590146560128343e-01,-3.424359930329516199e-03,1.546958208164363105e-08,-3.424359930321091514e-03,1.659683057444054714e-07,-9.368688836869250736e+02,-3.437731242842567259e+00,-9.368697403738816547e+02,-3.320823691628302043e+00,7.474291816120828003e+01,-4.753888928806962455e-02,7.474291819758026634e+01,-4.749499914991612420e-02
2.033917501372301828e+01,3.703327720066542383e+02,-9.814439376580917918e-01,3.703327748490076488e+02,-9.807991309469380470e-01,-3.424359930317837607e-03,1.576928181219885365e-08,-3.424359930308505228e-03,1.691836903816596542e-07,-9.368683902477412175e+02,-3.504330235252092862e+00,-9.368692804490393655e+02,-3.385157962969622680e+00,7.474291695322438045e+01,-4.845988249124336122e-02,7.474291699102209918e+01,-4.841514204927226811e-02
2.073321573485965885e+01,3.703326705003983079e+02,-1.000457654443241751e+00,3.703326734538802043e+02,-9.998003559974030230e-01,-3.424359930306159882e-03,1.607478777124614166e-08,-3.424359930295678683e-03,1.724613682279486460e-07,-9.368678771443763935e+02,-3.572219370207335931e+00,-9.368688021719622157e+02,-3.450738512419556869e+00,7.474291569695165549e+01,-4.939871849452565078e-02,7.474291573622502938e+01,-4.935311127544951548e-02
2.113489039836657923e+01,3.703325650221701153e+02,-1.019839716990275535e+00,3.703325680911842142e+02,-1.019169684826452205e+00,-3.424359930293820360e-03,1.638621244568115537e-08,-3.424359930283988381e-03,1.758025461198901520e-07,-9.368673441847446384e+02,-3.641423640059028966e+00,-9.368683053999415051e+02,-3.517589483014406326e+00,7.474291439237612167e+01,-5.035574297476221733e-02,7.474291443318979589e+01,-5.030925218616798256e-02
2.154434690031894917e+01,3.703324554189645710e+02,-1.039597260493075881e+00,3.703324586080724998e+02,-1.038914247941313374e+00,-3.424359930279055695e-03,1.670367050162608264e-08,-3.424359930268643885e-03,1.792084542746998570e-07,-9.368667907710673717e+02,-3.711968518233382142e+00,-9.368677895908363098e+02,-3.585735482574186506e+00,7.474291303691323662e+01,-5.133130830231212582e-02,7.474291307932381301e+01,-5.128391682644982408e-02
2.196173600205447940e+01,3.703323415273987962e+02,-1.059737558298684990e+00,3.703323448412825769e+02,-1.059041313911422977e+00,-3.424359930265834500e-03,1.702727882673997359e-08,-3.424359930255505956e-03,1.826803467432414770e-07,-9.368662151533034148e+02,-3.783879962284859566e+00,-9.368672530474241285e+02,-3.655201586588833429e+00,7.474291162861351268e+01,-5.232577367494067877e-02,7.474291167268114577e+01,-5.227746406243589244e-02
2.238721138568352131e+01,3.703322231820015418e+02,-1.080268024627629275e+00,3.703322266255480031e+02,-1.079558292087656746e+00,-3.424359930251291446e-03,1.735715657315506236e-08,-3.424359930240115923e-03,1.862195018716685554e-07,-9.368656168579001360e+02,-3.857184442565896987e+00,-9.368666953557825536e+02,-3.726013365983307235e+00,7.474291016472011506e+01,-5.333950524810403965e-02,7.474291021051384121e+01,-5.329025971154179725e-02
2.282092971067462983e+01,3.703321002023516257e+02,-1.101196217227482288e+00,3.703321037805463902e+02,-1.100472735253051892e+00,-3.424359930236748392e-03,1.769342520142472751e-08,-3.424359930225267124e-03,1.898272227721845444e-07,-9.368649955687020565e+02,-3.931908943568958925e+00,-9.368661162582970974e+02,-3.798196888356147216e+00,7.474290864313793747e+01,-5.437287627179524657e-02,7.474290869072032706e+01,-5.432267667914868203e-02
2.326305067153639072e+01,3.703319724155856534e+02,-1.122529840281907276e+00,3.703319761339277534e+02,-1.121792342533053599e+00,-3.424359930221324531e-03,1.803620852520331857e-08,-3.424359930209632061e-03,1.935048378028050712e-07,-9.368643498094623965e+02,-4.008080962728966412e+00,-9.368655143411191375e+02,-3.871778716864783476e+00,7.474290706276102014e+01,-5.542626722853858517e-02,7.474290711220385219e+01,-5.537509509651356715e-02
2.371373705661667941e+01,3.703318396229877862e+02,-1.144276747049766119e+00,3.703318434866341136e+02,-1.143524962025251446e+00,-3.424359930204576644e-03,1.838563275684704167e-08,-3.424359930192164263e-03,1.972537010564727202e-07,-9.368636791900166827e+02,-4.085728539201661569e+00,-9.368648892794659560e+02,-3.946785938018152695e+00,7.474290542022363582e+01,-5.650006596872615000e-02,7.474290547160269682e+01,-5.644790245595221467e-02
2.417315480804116845e+01,3.703317016405408140e+02,-1.166444942988217770e+00,3.703317056553719340e+02,-1.165678593932052198e+00,-3.424359930189814580e-03,1.874182655390938806e-08,-3.424359930176487134e-03,2.010751928596515153e-07,-9.368629819767010076e+02,-4.164880243478340738e+00,-9.368642394055909790e+02,-4.023246151633565582e+00,7.474290371390833343e+01,-5.759466785928923915e-02,7.474290376729746299e+01,-5.754149375936994104e-02
2.464147308281295068e+01,3.703315582604588485e+02,-1.189042588473836481e+00,3.703315624324615669e+02,-1.188261393269822941e+00,-3.424359930171965143e-03,1.910492106643677045e-08,-3.424359930158344962e-03,2.049707202804915256e-07,-9.368622575161556369e+02,-4.245565208751150621e+00,-9.368635641367837934e+02,-4.101187501162923965e+00,7.474290194062535875e+01,-5.871047592427079687e-02,7.474290199610413765e+01,-5.865627165872687454e-02
2.511886431509594075e+01,3.703314092698549302e+02,-1.212078001908417191e+00,3.703314136049946796e+02,-1.211281672975481394e+00,-3.424359930154558494e-03,1.947504998536451814e-08,-3.424359930140544097e-03,2.089417176470107737e-07,-9.368615045568828918e+02,-4.327813127053599551e+00,-9.368628622935207204e+02,-4.180638669941822094e+00,7.474290009711093319e+01,-5.984790099542727088e-02,7.474290015475722271e+01,-5.979264660647590907e-02
2.560550427970490972e+01,3.703312544464505436e+02,-1.235559662753327625e+00,3.703312589511876922e+02,-1.234747906943092666e+00,-3.424359930134505091e-03,1.985234959164540662e-08,-3.424359930120513679e-03,2.129896470751201691e-07,-9.368607225531565064e+02,-4.411654271952545336e+00,-9.368621334048392555e+02,-4.261628903127066437e+00,7.474289818250828432e+01,-6.100736186749433632e-02,7.474289824240982227e+01,-6.095103701071637181e-02
2.610157215682551879e+01,3.703310935722287240e+02,-1.259496214731852248e+00,3.703310982532310618e+02,-1.258668733218943014e+00,-3.424359930116217202e-03,2.023695880651204349e-08,-3.424359930101151129e-03,2.171159990070554070e-07,-9.368599096029744260e+02,-4.497119490534889685e+00,-9.368613756485407293e+02,-4.344187999980957393e+00,7.474289619263768714e+01,-6.218928544327329000e-02,7.474289625488226818e+01,-6.213186938011164978e-02
2.660725059798825143e+01,3.703309264034916737e+02,-1.283896468818800152e+00,3.703309312676696550e+02,-1.283052956991241000e+00,-3.424359930096606153e-03,2.062901924254535499e-08,-3.424359930081302423e-03,2.213222927600740851e-07,-9.368590646994966846e+02,-4.584240235571757971e+00,-9.368605880976895151e+02,-4.428346344891765263e+00,7.474289412535290467e+01,-6.339410689933455689e-02,7.474289419003470414e+01,-6.333557848946559654e-02
2.712272579332044131e+01,3.703307526932916858e+02,-1.308769406618935705e+00,3.703307577476873007e+02,-1.307909553965330929e+00,-3.424359930075452502e-03,2.102867525586014032e-08,-3.424359930058781809e-03,2.256100770859072276e-07,-9.368581869760930658e+02,-4.673048570385560652e+00,-9.368597699692741116e+02,-4.514134912118171528e+00,7.474289197623777170e+01,-6.462226983916520562e-02,7.474289204344751170e+01,-6.456260753270197383e-02
2.764818754010124024e+01,3.703305721851435237e+02,-1.334124183630387872e+00,3.703305774373493477e+02,-1.333247673628676910e+00,-3.424359930052756247e-03,2.143607399927538774e-08,-3.424359930035706951e-03,2.299809307410326873e-07,-9.368572753258767989e+02,-4.763577176937953794e+00,-9.368589202465889230e+02,-4.601585273627131656e+00,7.474288974399971153e+01,-6.587422646560332773e-02,7.474288981384273711e+01,-6.581340829518807223e-02
2.818382931264470059e+01,3.703303846181590870e+02,-1.359970132640587304e+00,3.703303900757646261e+02,-1.359076642637731425e+00,-3.424359930031603463e-03,2.185136547647582111e-08,-3.424359930013250522e-03,2.344364630679447820e-07,-9.368563274719999754e+02,-4.855859357996162196e+00,-9.368580367418705919e+02,-4.690729601126525594e+00,7.474288742400568708e+01,-6.715043773630526014e-02,7.474288749658039421e+01,-6.708844130898859726e-02
2.872984833353682177e+01,3.703301897133837315e+02,-1.386316767068351608e+00,3.703301953845248704e+02,-1.385405968165683621e+00,-3.424359930008467022e-03,2.227470259720029185e-08,-3.424359929989288353e-03,2.389783145876724763e-07,-9.368553425808811426e+02,-4.949929075857548710e+00,-9.368571187182258200e+02,-4.781600703552509657e+00,7.474288501290713782e+01,-6.845137354131296259e-02,7.474288508832316325e+01,-6.838817603033837955e-02
2.928644564625254176e+01,3.703299871812122319e+02,-1.413173784505780128e+00,3.703299930742409742e+02,-1.412245341435713231e+00,-3.424359929982685128e-03,2.270624123360960470e-08,-3.424359929962919255e-03,2.436081576038831206e-07,-9.368543193924721209e+02,-5.045820946163710907e+00,-9.368561650128350493e+02,-4.874232021024283767e+00,7.474288250796341515e+01,-6.977751287504647959e-02,7.474288258632520865e+01,-6.971309101141662246e-02
2.985382618917978093e+01,3.703297767293242373e+02,-1.440551070337453110e+00,3.703297828528467903e+02,-1.439604641340416213e+00,-3.424359929957344721e-03,2.314614027767708955e-08,-3.424359929937977401e-03,2.483276968186218816e-07,-9.368532560269668465e+02,-5.143570248084878394e+00,-9.368551738474964168e+02,-4.968657634740666573e+00,7.474287990521483493e+01,-7.112934400933156043e-02,7.474287998664617305e+01,-7.106367407328657848e-02
3.043219887107740007e+01,3.703295580430335576e+02,-1.468458701234833796e+00,3.703295644060937661e+02,-1.467493937935115067e+00,-3.424359929931784004e-03,2.359456169960479437e-08,-3.424359929911319038e-03,2.531386699598900205e-07,-9.368521509187462470e+02,-5.243212947138026436e+00,-9.368541437648607371e+02,-5.064912289034860571e+00,7.474287719984070577e+01,-7.250736467360838211e-02,7.474287728445445111e+01,-7.244042248583858201e-02
3.102177664799519974e+01,3.703293307999106787e+02,-1.496906948962189121e+00,3.703293374119368195e+02,-1.495923496239488282e+00,-3.424359929903578702e-03,2.405167060757075083e-08,-3.424359929882578573e-03,2.580428484215891637e-07,-9.368510030058054099e+02,-5.344785710917864918e+00,-9.368530738108185005e+02,-5.163031406504141607e+00,7.474287438937659545e+01,-7.391208224442566421e-02,7.474287447730407052e+01,-7.384384315722154757e-02
3.162277660168399152e+01,3.703290946690784153e+02,-1.525906284142113156e+00,3.703291015396935677e+02,-1.524903779999447817e+00,-3.424359929874932779e-03,2.451763530844773698e-08,-3.424359929852858857e-03,2.630420379156677977e-07,-9.368498096598106031e+02,-5.448325899067126166e+00,-9.368519614750177880e+02,-5.263051078450659226e+00,7.474287146836169882e+01,-7.534401392191693303e-02,7.474287155973019026e+01,-7.527445281005368249e-02
3.223542001952483105e+01,3.703288492972793051e+02,-1.555467380001591682e+00,3.703288564368157267e+02,-1.554445455436513024e+00,-3.424359929846287724e-03,2.499262736983975860e-08,-3.424359929823169498e-03,2.681380791370496503e-07,-9.368485700645652514e+02,-5.553871615386012373e+00,-9.368508060580350048e+02,-5.365008115078496509e+00,7.474286843331310592e+01,-7.680368692985278800e-02,7.474286852825120775e+01,-7.673277818134981165e-02
3.285993247600674749e+01,3.703285943315094073e+02,-1.585601116461881732e+00,3.703286017502150571e+02,-1.584559395324226738e+00,-3.424359929816320810e-03,2.547682168315616238e-08,-3.424359929791727201e-03,2.733328484412811180e-07,-9.368472818342212349e+02,-5.661461682999499700e+00,-9.368496052984972948e+02,-5.468940021635971149e+00,7.474286527986362216e+01,-7.829163870418705262e-02,7.474286537852061940e+01,-7.821935621091538615e-02
3.349654391578297918e+01,3.703283293842725357e+02,-1.616318583860490099e+00,3.703283370933400533e+02,-1.615256682722909787e+00,-3.424359929782164972e-03,2.597039652807518094e-08,-3.424359929757317227e-03,2.786282585354648823e-07,-9.368459432597556997e+02,-5.771135684572303859e+00,-9.368483576166336206e+02,-5.574885037211204875e+00,7.474286200239629352e+01,-7.980841708996377903e-02,7.474286210491192151e+01,-7.973473423797580728e-02
3.414548873833623333e+01,3.703280540801154075e+02,-1.647631087400725169e+00,3.703280620906606373e+02,-1.646548615408937932e+00,-3.424359929750435579e-03,2.647353363824142287e-08,-3.424359929724407354e-03,2.840262591825789228e-07,-9.368445521868483183e+02,-5.882933963559486834e+00,-9.368470609909767290e+02,-5.682882135951161651e+00,7.474285859765794271e+01,-8.135458055066720207e-02,7.474285870418565025e+01,-8.127947021044185094e-02
3.480700588428432951e+01,3.703277680023935545e+02,-1.679550150861771618e+00,3.703277763263936322e+02,-1.678446709599259901e+00,-3.424359929716722963e-03,2.698641826802538991e-08,-3.424359929689823039e-03,2.895288379192161312e-07,-9.368431065654456233e+02,-5.996897645581290348e+00,-9.368457135122067712e+02,-5.792971047757685454e+00,7.474285505858000533e+01,-8.293069836059971389e-02,7.474285516927199069e+01,-8.285413287702921015e-02
3.548133892335778228e+01,3.703274707366851999e+02,-1.712087521195885254e+00,3.703274793863110972e+02,-1.710962704531537426e+00,-3.424359929679482353e-03,2.750923926084223285e-08,-3.424359929651731548e-03,2.951380207875053232e-07,-9.368416048339056488e+02,-6.113068658708431968e+00,-9.368443137624411747e+02,-5.905192277831432079e+00,7.474285138223923752e+01,-8.453735083170724196e-02,7.474285149726084398e+01,-8.445930201393746228e-02
3.616873614408182647e+01,3.703271618392181495e+02,-1.745255172564642354e+00,3.703271708271543616e+02,-1.744108566506454849e+00,-3.424359929643345461e-03,2.804218911871072914e-08,-3.424359929614444534e-03,3.008558730811198359e-07,-9.368400438464331046e+02,-6.231489721942625515e+00,-9.368428587450064242e+02,-6.019587095586920178e+00,7.474284756118682083e+01,-8.617512950815579831e-02,7.474284768070916130e+01,-8.609556861920084070e-02
3.686945064519599669e+01,3.703268408497119140e+02,-1.779065310848403358e+00,3.703268501893167013e+02,-1.777896493392999044e+00,-3.424359929604563549e-03,2.858546407301797879e-08,-3.424359929574291323e-03,3.066845001056073357e-07,-9.368384222423171650e+02,-6.352204404648652769e+00,-9.368413472562539255e+02,-6.136197592093311393e+00,7.474284359135519651e+01,-8.784463740170124491e-02,7.474284371555312134e+01,-8.776353514785190102e-02
3.758374042884466348e+01,3.703265073043935445e+02,-1.813530378237655505e+00,3.703265170094315977e+02,-1.812338919212687971e+00,-3.424359929563577671e-03,2.913926415686992464e-08,-3.424359929531578962e-03,3.126260479536519173e-07,-9.368367370749211887e+02,-6.475257098286225421e+00,-9.368397765114392541e+02,-6.255066652748287659e+00,7.474283946525963529e+01,-8.954648919825064501e-02,7.474283959431834035e+01,-8.946381571830984425e-02
3.831186849557312968e+01,3.703261607188759399e+02,-1.848663057659536646e+00,3.703261708034588082e+02,-1.847448518565055764e+00,-3.424359929521931731e-03,2.970379327872707635e-08,-3.424359929489254745e-03,3.186827042952553638e-07,-9.368349858641699939e+02,-6.600693059623979231e+00,-9.368381441994084753e+02,-6.376237999052465355e+00,7.474283517805683630e+01,-9.128131149813374645e-02,7.474283531216094900e+01,-9.119703635239199968e-02
3.905410294116406078e+01,3.703258005710715111e+02,-1.884476277256570853e+00,3.703258110502257523e+02,-1.883238211109746096e+00,-3.424359929478522444e-03,3.027925929743605207e-08,-3.424359929444058693e-03,3.248566991831752177e-07,-9.368331662228355299e+02,-6.728558422659303595e+00,-9.368364481067874294e+02,-6.499756200099080949e+00,7.474283072392154281e+01,-9.304974303843856209e-02,7.474283086327331205e+01,-9.296383519751338920e-02
3.981071705534998983e+01,3.703254263368274337e+02,-1.920983215463262006e+00,3.703254372258776925e+02,-1.919721166628037601e+00,-3.424359929434674273e-03,3.086587409881707992e-08,-3.424359929398884325e-03,3.311503058740956949e-07,-9.368312752868799862e+02,-6.858900207381415370e+00,-9.368346855520790086e+02,-6.625666681119609436e+00,7.474282609466443716e+01,-9.485243492449661751e-02,7.474282623947016191e+01,-9.476486275787873725e-02
4.058198942243826224e+01,3.703250374596007646e+02,-1.958197305558404766e+00,3.703250487747566808e+02,-1.956910809584277988e+00,-3.424359929387738727e-03,3.146385367362879160e-08,-3.424359929350291685e-03,3.375658416655707750e-07,-9.368293104607404302e+02,-6.991766347586123587e+00,-9.368328541292698901e+02,-6.754015750314064093e+00,7.474282128506595768e+01,-9.669005088277397852e-02,7.474282143553392643e+01,-9.660078214717146561e-02
4.136820402388534745e+01,3.703246333682774321e+02,-1.996132240754391329e+00,3.703246451260792469e+02,-1.994820824200097986e+00,-3.424359929338821260e-03,3.207341819713826911e-08,-3.424359929300126518e-03,3.441056687493064525e-07,-9.368272690429848808e+02,-7.127205703191478392e+00,-9.368309513325922353e+02,-6.884850610769844614e+00,7.474281628640434860e+01,-9.856326748898840140e-02,7.474281644276179293e+01,-9.847226931650511494e-02
4.216965034285851033e+01,3.703242134729918575e+02,-2.034801979186253273e+00,3.703242256907615229e+02,-2.033465159450727811e+00,-3.424359929288360756e-03,3.269479211019090900e-08,-3.424359929248671150e-03,3.507721950809098364e-07,-9.368251472822854566e+02,-7.265268063460686321e+00,-9.368289736141299500e+02,-7.018219363603076744e+00,7.474281109259445088e+01,-1.004727744328241107e-01,7.474281125506901446e+01,-1.003800133188057220e-01
