 time            v(vdd)          cm              v(xpga.xamp.bn) v(xpga.xamp.bp) v(xpga.xamp.start) i(vdd)         
 4.17706968e-05  1.80000000e+00  9.86981878e-01  6.31899578e-01  6.83620605e-01  4.29388658e-03 -4.93507413e-04 
 4.17906968e-05  1.80000000e+00  9.79273105e-01  6.31947073e-01  6.83298961e-01  4.29511644e-03 -5.15753404e-04 
 4.18106968e-05  1.80000000e+00  9.19328920e-01  6.32327721e-01  6.82375758e-01  4.27768936e-03 -5.37310255e-04 
 4.18306968e-05  1.80000000e+00  8.39954177e-01  6.32904353e-01  6.81395036e-01  4.24450054e-03 -5.46874659e-04 
 4.18506968e-05  1.80000000e+00  7.93854760e-01  6.33319404e-01  6.81025283e-01  4.21588533e-03 -5.37821590e-04 
 4.18706968e-05  1.80000000e+00  7.97326527e-01  6.33362128e-01  6.81332614e-01  4.20812231e-03 -5.16281934e-04 
 4.18906968e-05  1.80000000e+00  8.30830442e-01  6.33102190e-01  6.81940203e-01  4.22020567e-03 -4.94898559e-04 
 4.19106968e-05  1.80000000e+00  8.73037208e-01  6.32726845e-01  6.82539173e-01  4.24161060e-03 -4.81499578e-04 
 4.19306968e-05  1.80000000e+00  9.15581275e-01  6.32373604e-01  6.83039411e-01  4.26307224e-03 -4.76033331e-04 
 4.19506968e-05  1.80000000e+00  9.55603693e-01  6.32089496e-01  6.83425994e-01  4.28073849e-03 -4.79234340e-04 
 4.19706968e-05  1.80000000e+00  9.85567500e-01  6.31907598e-01  6.83620378e-01  4.29322497e-03 -4.91989918e-04 
 4.19906968e-05  1.80000000e+00  9.81928953e-01  6.31931153e-01  6.83350793e-01  4.29560163e-03 -5.13769483e-04 
 4.20106968e-05  1.80000000e+00  9.25797624e-01  6.32284650e-01  6.82465526e-01  4.27993130e-03 -5.35831788e-04 
 4.20306968e-05  1.80000000e+00  8.45847101e-01  6.32857747e-01  6.81459259e-01  4.24738262e-03 -5.46765552e-04 
 4.20506968e-05  1.80000000e+00  7.95701369e-01  6.33298291e-01  6.81026829e-01  4.21759650e-03 -5.39203971e-04 
 4.20706968e-05  1.80000000e+00  7.95542026e-01  6.33372279e-01  6.81290063e-01  4.20788378e-03 -5.18229217e-04 
 4.20906968e-05  1.80000000e+00  8.27530206e-01  6.33130612e-01  6.81887735e-01  4.21871925e-03 -4.96401632e-04 
 4.21106968e-05  1.80000000e+00  8.69484113e-01  6.32758218e-01  6.82493054e-01  4.23972380e-03 -4.82301001e-04 
 4.21306968e-05  1.80000000e+00  9.12118482e-01  6.32400513e-01  6.83002075e-01  4.26144304e-03 -4.76174219e-04 
 4.21506968e-05  1.80000000e+00  9.52488585e-01  6.32109846e-01  6.83399152e-01  4.27942046e-03 -4.78627653e-04 
 4.21706968e-05  1.80000000e+00  9.83929908e-01  6.31916959e-01  6.83616964e-01  4.29249531e-03 -4.90541316e-04 
 4.21906968e-05  1.80000000e+00  9.84188262e-01  6.31917678e-01  6.83397834e-01  4.29596123e-03 -5.11796777e-04 
 4.22106968e-05  1.80000000e+00  9.32071578e-01  6.32243355e-01  6.82554101e-01  4.28203545e-03 -5.34276752e-04 
 4.22306968e-05  1.80000000e+00  8.51953467e-01  6.32810269e-01  6.81527634e-01  4.25028177e-03 -5.46526289e-04 
 4.22506968e-05  1.80000000e+00  7.97907912e-01  6.33274553e-01  6.81033393e-01  4.21944801e-03 -5.40484155e-04 
 4.22706968e-05  1.80000000e+00  7.93979717e-01  6.33380200e-01  6.81249809e-01  4.20779418e-03 -5.20172564e-04 
 4.22906968e-05  1.80000000e+00  8.24293953e-01  6.33158122e-01  6.81835258e-01  4.21730058e-03 -4.97957130e-04 
 4.23106968e-05  1.80000000e+00  8.65939080e-01  6.32789700e-01  6.82446328e-01  4.23784483e-03 -4.83156179e-04 
 4.23306968e-05  1.80000000e+00  9.08648421e-01  6.32427836e-01  6.82964072e-01  4.25978634e-03 -4.76369987e-04 
 4.23506968e-05  1.80000000e+00  9.49329817e-01  6.32130779e-01  6.83371283e-01  4.27807714e-03 -4.78088645e-04 
 4.23706968e-05  1.80000000e+00  9.82088264e-01  6.31927564e-01  6.83610615e-01  4.29170178e-03 -4.89161755e-04 
 4.23906968e-05  1.80000000e+00  9.86057726e-01  6.31906563e-01  6.83440113e-01  4.29620187e-03 -5.09840711e-04 
 4.24106968e-05  1.80000000e+00  9.38124154e-01  6.32203954e-01  6.82641085e-01  4.28399845e-03 -5.32650681e-04 
 4.24306968e-05  1.80000000e+00  8.58248948e-01  6.32762109e-01  6.81599890e-01  4.25318546e-03 -5.46159178e-04 
 4.24506968e-05  1.80000000e+00  8.00476417e-01  6.33248237e-01  6.81045088e-01  4.22143529e-03 -5.41657082e-04 
 4.24706968e-05  1.80000000e+00  7.92653135e-01  6.33385811e-01  6.81212073e-01  4.20785695e-03 -5.22105564e-04 
 4.24906968e-05  1.80000000e+00  8.21128285e-01  6.33184633e-01  6.81782857e-01  4.21595547e-03 -4.99564012e-04 
 4.25106968e-05  1.80000000e+00  8.62401768e-01  6.32821254e-01  6.82398982e-01  4.23597649e-03 -4.84066032e-04 
 4.25306968e-05  1.80000000e+00  9.05169995e-01  6.32455577e-01  6.82925390e-01  4.25810239e-03 -4.76619773e-04 
 4.25506968e-05  1.80000000e+00  9.46131200e-01  6.32152282e-01  6.83342441e-01  4.27670843e-03 -4.77615764e-04 
 4.25706968e-05  1.80000000e+00  9.80060966e-01  6.31939331e-01  6.83601562e-01  4.29084838e-03 -4.87851321e-04 
 4.25906968e-05  1.80000000e+00  9.87545754e-01  6.31897724e-01  6.83477680e-01  4.29632934e-03 -5.07906579e-04 
 4.26106968e-05  1.80000000e+00  9.43930022e-01  6.32166555e-01  6.82726085e-01  4.28581785e-03 -5.30959361e-04 
 4.26306968e-05  1.80000000e+00  8.64707601e-01  6.32713465e-01  6.81675725e-01  4.25608050e-03 -5.45666813e-04 
 4.26506968e-05  1.80000000e+00  8.03407347e-01  6.33219398e-01  6.81062003e-01  4.22355306e-03 -5.42718131e-04 
 4.26706968e-05  1.80000000e+00  7.91576166e-01  6.33389040e-01  6.81177078e-01  4.20807492e-03 -5.24021439e-04 
 4.26906968e-05  1.80000000e+00  8.18040960e-01  6.33210051e-01  6.81730630e-01  4.21468995e-03 -5.01220908e-04 
 4.27106968e-05  1.80000000e+00  8.58872341e-01  6.32852839e-01  6.82351005e-01  4.23412177e-03 -4.85031534e-04 
 4.27306968e-05  1.80000000e+00  9.01682233e-01  6.32483741e-01  6.82886010e-01  4.25639160e-03 -4.76923003e-04 
 4.27506968e-05  1.80000000e+00  9.42895866e-01  6.32174346e-01  6.83312666e-01  4.27531395e-03 -4.77207580e-04 
 4.27706968e-05  1.80000000e+00  9.77865322e-01  6.31952185e-01  6.83590022e-01  4.28993863e-03 -4.86610038e-04 
 4.27906968e-05  1.80000000e+00  9.88662070e-01  6.31891077e-01  6.83510604e-01  4.29634924e-03 -5.05999498e-04 
 4.28106968e-05  1.80000000e+00  9.49465203e-01  6.32131257e-01  6.82808720e-01  4.28749181e-03 -5.29208732e-04 
 4.28306968e-05  1.80000000e+00  8.71301999e-01  6.32664543e-01  6.81754809e-01  4.25895376e-03 -5.45051935e-04 
 4.28506968e-05  1.80000000e+00  8.06699672e-01  6.33188108e-01  6.81084211e-01  4.22579519e-03 -5.43663028e-04 
 4.28706968e-05  1.80000000e+00  7.90763177e-01  6.33389814e-01  6.81145060e-01  4.20845080e-03 -5.25913015e-04 
 4.28906968e-05  1.80000000e+00  8.15037442e-01  6.33236099e-01  6.81677416e-01  4.21337068e-03 -5.02932602e-04 
 4.29106968e-05  1.80000000e+00  8.55327439e-01  6.32886683e-01  6.82299763e-01  4.23211457e-03 -4.86223092e-04 
 4.29306968e-05  1.80000000e+00  8.98130567e-01  6.32514167e-01  6.82843276e-01  4.25457157e-03 -4.77324703e-04 
 4.29506968e-05  1.80000000e+00  9.39553827e-01  6.32198595e-01  6.83279543e-01  4.27376924e-03 -4.76888716e-04 
 4.29706968e-05  1.80000000e+00  9.75430919e-01  6.31967679e-01  6.83573965e-01  4.28890661e-03 -4.85433932e-04 
 4.29906968e-05  1.80000000e+00  9.89334861e-01  6.31887822e-01  6.83537152e-01  4.29615713e-03 -5.04110560e-04 
 4.30106968e-05  1.80000000e+00  9.54675648e-01  6.32099091e-01  6.82887770e-01  4.28898594e-03 -5.27368893e-04 
 4.30306968e-05  1.80000000e+00  8.78040685e-01  6.32615828e-01  6.81836923e-01  4.26173768e-03 -5.44285746e-04 
 4.30506968e-05  1.80000000e+00  8.10417164e-01  6.33154380e-01  6.81112193e-01  4.22818550e-03 -5.44461268e-04 
 4.30706968e-05  1.80000000e+00  7.90282229e-01  6.33387898e-01  6.81116425e-01  4.20896894e-03 -5.27766221e-04 
 4.30906968e-05  1.80000000e+00  8.12184136e-01  6.33259124e-01  6.81625848e-01  4.21230799e-03 -5.04653981e-04 
 4.31106968e-05  1.80000000e+00  8.51870141e-01  6.32917849e-01  6.82250431e-01  4.23027500e-03 -4.87315258e-04 
 4.31306968e-05  1.80000000e+00  8.94667183e-01  6.32543289e-01  6.82802313e-01  4.25285398e-03 -4.77745731e-04 
 4.31506968e-05  1.80000000e+00  9.36286579e-01  6.32221885e-01  6.83247731e-01  4.27226685e-03 -4.76630676e-04 
 4.31706968e-05  1.80000000e+00  9.72954617e-01  6.31982806e-01  6.83557497e-01  4.28792607e-03 -4.84359053e-04 
 4.31906968e-05  1.80000000e+00  9.89682597e-01  6.31885885e-01  6.83559745e-01  4.29590386e-03 -5.02309796e-04 
 4.32106968e-05  1.80000000e+00  9.59557768e-01  6.32069117e-01  6.82962109e-01  4.29032409e-03 -5.25468270e-04 
 4.32306968e-05  1.80000000e+00  8.84923233e-01  6.32568400e-01  6.81919735e-01  4.26441649e-03 -5.43420752e-04 
 4.32506968e-05  1.80000000e+00  8.14551577e-01  6.33119558e-01  6.81143974e-01  4.23060913e-03 -5.45178118e-04 
 4.32706968e-05  1.80000000e+00  7.90059061e-01  6.33384762e-01  6.81088685e-01  4.20958335e-03 -5.29624566e-04 
 4.32906968e-05  1.80000000e+00  8.09383582e-01  6.33282317e-01  6.81572494e-01  4.21124848e-03 -5.06448359e-04 
 4.33106968e-05  1.80000000e+00  8.48382747e-01  6.32950260e-01  6.82198684e-01  4.22838206e-03 -4.88483249e-04 
 4.33306968e-05  1.80000000e+00  8.91152674e-01  6.32573935e-01  6.82759117e-01  4.25103951e-03 -4.78227669e-04 
 4.33506968e-05  1.80000000e+00  9.32954015e-01  6.32246623e-01  6.83213869e-01  4.27068686e-03 -4.76432970e-04 
 4.33706968e-05  1.80000000e+00  9.70335000e-01  6.31999515e-01  6.83538291e-01  4.28684985e-03 -4.83341574e-04 
 4.33906968e-05  1.80000000e+00  9.89717245e-01  6.31886216e-01  6.83577873e-01  4.29553706e-03 -5.00532262e-04 
 4.34106968e-05  1.80000000e+00  9.64076473e-01  6.32041638e-01  6.83033937e-01  4.29154144e-03 -5.23597580e-04 
 4.34306968e-05  1.80000000e+00  8.91667341e-01  6.32520808e-01  6.82005091e-01  4.26705247e-03 -5.42445680e-04 
 4.34506968e-05  1.80000000e+00  8.18885757e-01  6.33081972e-01  6.81181997e-01  4.23317796e-03 -5.45732315e-04 
 4.34706968e-05  1.80000000e+00  7.90162760e-01  6.33377786e-01  6.81067518e-01  4.21040565e-03 -5.31369765e-04 
 4.34906968e-05  1.80000000e+00  8.06712102e-01  6.33300272e-01  6.81523659e-01  4.21055320e-03 -5.08336456e-04 
 4.35106968e-05  1.80000000e+00  8.44856720e-01  6.32979966e-01  6.82150298e-01  4.22674131e-03 -4.89518542e-04 
 4.35306968e-05  1.80000000e+00  8.87604273e-01  6.32602301e-01  6.82718852e-01  4.24928072e-03 -4.78697187e-04 
 4.35506968e-05  1.80000000e+00  9.29598906e-01  6.32269567e-01  6.83182625e-01  4.26929942e-03 -4.76237149e-04 
 4.35706968e-05  1.80000000e+00  9.67647661e-01  6.32014679e-01  6.83520696e-01  4.28579005e-03 -4.82351826e-04 
 4.35906968e-05  1.80000000e+00  9.89550525e-01  6.31886045e-01  6.83595652e-01  4.29529803e-03 -4.98755929e-04 
 4.36106968e-05  1.80000000e+00  9.68466441e-01  6.32013797e-01  6.83106574e-01  4.29269143e-03 -5.21677878e-04 
 4.36306968e-05  1.80000000e+00  8.98604614e-01  6.32471350e-01  6.82095312e-01  4.26984288e-03 -5.41382169e-04 
 4.36506968e-05  1.80000000e+00  8.23562245e-01  6.33041073e-01  6.81225756e-01  4.23586310e-03 -5.46217837e-04 
 4.36706968e-05  1.80000000e+00  7.90464017e-01  6.33368228e-01  6.81049139e-01  4.21146785e-03 -5.33128468e-04 
 4.36906968e-05  1.80000000e+00  8.04062471e-01  6.33319048e-01  6.81473498e-01  4.20972735e-03 -5.10233187e-04 
 4.37106968e-05  1.80000000e+00  8.41283161e-01  6.33011360e-01  6.82098566e-01  4.22501908e-03 -4.90778750e-04 
 4.37306968e-05  1.80000000e+00  8.83966434e-01  6.32632838e-01  6.82675329e-01  4.24739506e-03 -4.79256956e-04 
 4.37506968e-05  1.80000000e+00  9.26132003e-01  6.32294589e-01  6.83148379e-01  4.26778987e-03 -4.76104862e-04 
 4.37706968e-05  1.80000000e+00  9.64783947e-01  6.32031977e-01  6.83499742e-01  4.28460728e-03 -4.81410636e-04 
 4.37906968e-05  1.80000000e+00  9.89049173e-01  6.31888476e-01  6.83608580e-01  4.29491522e-03 -4.96990052e-04 
 4.38106968e-05  1.80000000e+00  9.72454419e-01  6.31988856e-01  6.83175705e-01  4.29369475e-03 -5.19719752e-04 
 4.38306968e-05  1.80000000e+00  9.05448625e-01  6.32422178e-01  6.82187931e-01  4.27255367e-03 -5.40209827e-04 
 4.38506968e-05  1.80000000e+00  8.28574696e-01  6.32997232e-01  6.81276758e-01  4.23869809e-03 -5.46524820e-04 
 4.38706968e-05  1.80000000e+00  7.91206178e-01  6.33354402e-01  6.81037806e-01  4.21276242e-03 -5.34778369e-04 
 4.38906968e-05  1.80000000e+00  8.01699917e-01  6.33334281e-01  6.81427171e-01  4.20913605e-03 -5.12134013e-04 
 4.39106968e-05  1.80000000e+00  8.37858428e-01  6.33040805e-01  6.82048387e-01  4.22342272e-03 -4.92095216e-04 
 4.39306968e-05  1.80000000e+00  8.80429256e-01  6.32662505e-01  6.82632599e-01  4.24557786e-03 -4.79886248e-04 
 4.39506968e-05  1.80000000e+00  9.22732926e-01  6.32319277e-01  6.83114408e-01  4.26629901e-03 -4.76062782e-04 
 4.39706968e-05  1.80000000e+00  9.61884251e-01  6.32049536e-01  6.83477687e-01  4.28342682e-03 -4.80592541e-04 
 4.39906968e-05  1.80000000e+00  9.88194171e-01  6.31892792e-01  6.83616506e-01  4.29444769e-03 -4.95348104e-04 
 4.40106968e-05  1.80000000e+00  9.75929537e-01  6.31967358e-01  6.83237434e-01  4.29448288e-03 -5.17756542e-04 
 4.40306968e-05  1.80000000e+00  9.12167100e-01  6.32375997e-01  6.82278252e-01  4.27506297e-03 -5.38926938e-04 
 4.40506968e-05  1.80000000e+00  8.33890981e-01  6.32953286e-01  6.81331170e-01  4.24148767e-03 -5.46698151e-04 
 4.40706968e-05  1.80000000e+00  7.92294226e-01  6.33338915e-01  6.81029509e-01  4.21416294e-03 -5.36343803e-04 
 4.40906968e-05  1.80000000e+00  7.99506592e-01  6.33348587e-01  6.81381055e-01  4.20860764e-03 -5.14053178e-04 
 4.41106968e-05  1.80000000e+00  8.34467811e-01  6.33070498e-01  6.81996771e-01  4.22183452e-03 -4.93471584e-04 
 4.41306968e-05  1.80000000e+00  8.76886262e-01  6.32693167e-01  6.82588246e-01  4.24370313e-03 -4.80569851e-04 
 4.41506968e-05  1.80000000e+00  9.19312195e-01  6.32345016e-01  6.83078895e-01  4.26474969e-03 -4.76081289e-04 
 4.41706968e-05  1.80000000e+00  9.58906118e-01  6.32068324e-01  6.83453599e-01  4.28217690e-03 -4.79843543e-04 
 4.41906968e-05  1.80000000e+00  9.87064731e-01  6.31899078e-01  6.83620196e-01  4.29388099e-03 -4.93767241e-04 
 4.42106968e-05  1.80000000e+00  9.79010400e-01  6.31948716e-01  6.83294215e-01  4.29510972e-03 -5.15783760e-04 
 4.42306968e-05  1.80000000e+00  9.18772885e-01  6.32331400e-01  6.82368244e-01  4.27744157e-03 -5.37551149e-04 
 4.42506968e-05  1.80000000e+00  8.39483180e-01  6.32908159e-01  6.81390123e-01  4.24431358e-03 -5.46737408e-04 
 4.42706968e-05  1.80000000e+00  7.93736006e-01  6.33320863e-01  6.81025679e-01  4.21570803e-03 -5.37823960e-04 
 4.42906968e-05  1.80000000e+00  7.97501620e-01  6.33361034e-01  6.81336476e-01  4.20820745e-03 -5.15986408e-04 
 4.43106968e-05  1.80000000e+00  8.31120896e-01  6.33099654e-01  6.81944704e-01  4.22029234e-03 -4.94906405e-04 
 4.43306968e-05  1.80000000e+00  8.73342823e-01  6.32724194e-01  6.82543056e-01  4.24181856e-03 -4.81307881e-04 
 4.43506968e-05  1.80000000e+00  9.15875984e-01  6.32371312e-01  6.83042516e-01  4.26316393e-03 -4.76158235e-04 
 4.43706968e-05  1.80000000e+00  9.55863532e-01  6.32087875e-01  6.83428151e-01  4.28089236e-03 -4.79163610e-04 
 4.43906968e-05  1.80000000e+00  9.85685305e-01  6.31906888e-01  6.83620351e-01  4.29323510e-03 -4.92250426e-04 
 4.44106968e-05  1.80000000e+00  9.81696844e-01  6.31932602e-01  6.83346301e-01  4.29560371e-03 -5.13810151e-04 
 4.44306968e-05  1.80000000e+00  9.25230868e-01  6.32288353e-01  6.82457685e-01  4.27969011e-03 -5.36088934e-04 
 4.44506968e-05  1.80000000e+00  8.45326839e-01  6.32861874e-01  6.81453605e-01  4.24717691e-03 -5.46643911e-04 
 4.44706968e-05  1.80000000e+00  7.95537192e-01  6.33300124e-01  6.81026690e-01  4.21739891e-03 -5.39211189e-04 
 4.44906968e-05  1.80000000e+00  7.95700624e-01  6.33371385e-01  6.81293850e-01  4.20795173e-03 -5.17926441e-04 
 4.45106968e-05  1.80000000e+00  8.27825576e-01  6.33128064e-01  6.81892427e-01  4.21880643e-03 -4.96397731e-04 
 4.45306968e-05  1.80000000e+00  8.69801340e-01  6.32755442e-01  6.82497168e-01  4.23993607e-03 -4.82100515e-04 
 4.45506968e-05  1.80000000e+00  9.12426685e-01  6.32398078e-01  6.83005392e-01  4.26154525e-03 -4.76291921e-04 
 4.45706968e-05  1.80000000e+00  9.52765416e-01  6.32108084e-01  6.83401532e-01  4.27958056e-03 -4.78551943e-04 
 4.45906968e-05  1.80000000e+00  9.84076986e-01  6.31916070e-01  6.83617283e-01  4.29251692e-03 -4.90799526e-04 
 4.46106968e-05  1.80000000e+00  9.83990262e-01  6.31918918e-01  6.83393683e-01  4.29597396e-03 -5.11843262e-04 
 4.46306968e-05  1.80000000e+00  9.31507462e-01  6.32246996e-01  6.82546128e-01  4.28180320e-03 -5.34546661e-04 
 4.46506968e-05  1.80000000e+00  8.51395610e-01  6.32814620e-01  6.81521371e-01  4.25006518e-03 -5.46419443e-04 
 4.46706968e-05  1.80000000e+00  7.97701065e-01  6.33276719e-01  6.81032715e-01  4.21923178e-03 -5.40498645e-04 
 4.46906968e-05  1.80000000e+00  7.94118460e-01  6.33379525e-01  6.81253445e-01  4.20784607e-03 -5.19865896e-04 
 4.47106968e-05  1.80000000e+00  8.24589600e-01  6.33155607e-01  6.81840065e-01  4.21738430e-03 -4.97943781e-04 
 4.47306968e-05  1.80000000e+00  8.66263437e-01  6.32786843e-01  6.82450612e-01  4.23806013e-03 -4.82948107e-04 
 4.47506968e-05  1.80000000e+00  9.08965568e-01  6.32425294e-01  6.82967551e-01  4.25989550e-03 -4.76481049e-04 
 4.47706968e-05  1.80000000e+00  9.49618735e-01  6.32128906e-01  6.83373839e-01  4.27824286e-03 -4.78007452e-04 
 4.47906968e-05  1.80000000e+00  9.82260048e-01  6.31926522e-01  6.83611244e-01  4.29173203e-03 -4.89415841e-04 
 4.48106968e-05  1.80000000e+00  9.85895217e-01  6.31907590e-01  6.83436353e-01  4.29622600e-03 -5.09889952e-04 
 4.48306968e-05  1.80000000e+00  9.37571885e-01  6.32207476e-01  6.82633117e-01  4.28377667e-03 -5.32930796e-04 
 4.48506968e-05  1.80000000e+00  8.57662220e-01  6.32766613e-01  6.81593121e-01  4.25296344e-03 -5.46066343e-04 
 4.48706968e-05  1.80000000e+00  8.00229100e-01  6.33250703e-01  6.81043871e-01  4.22120198e-03 -5.41680428e-04 
 4.48906968e-05  1.80000000e+00  7.92769590e-01  6.33385366e-01  6.81215504e-01  4.20789346e-03 -5.21797412e-04 
 4.49106968e-05  1.80000000e+00  8.21420978e-01  6.33182182e-01  6.81787728e-01  4.21603319e-03 -4.99542797e-04 
 4.49306968e-05  1.80000000e+00  8.62730368e-01  6.32818346e-01  6.82403397e-01  4.23619375e-03 -4.83851164e-04 
 4.49506968e-05  1.80000000e+00  9.05493198e-01  6.32452951e-01  6.82928996e-01  4.25821632e-03 -4.76724614e-04 
 4.49706968e-05  1.80000000e+00  9.46428954e-01  6.32150319e-01  6.83345140e-01  4.27687925e-03 -4.77528879e-04 
 4.49906968e-05  1.80000000e+00  9.80253789e-01  6.31938156e-01  6.83602468e-01  4.29088542e-03 -4.88100177e-04 
 4.50106968e-05  1.80000000e+00  9.87418892e-01  6.31898540e-01  6.83474334e-01  4.29636492e-03 -5.07956458e-04 
 4.50306968e-05  1.80000000e+00  9.43396108e-01  6.32169920e-01  6.82718222e-01  4.28560757e-03 -5.31247773e-04 
 4.50506968e-05  1.80000000e+00  8.64098745e-01  6.32718069e-01  6.81668529e-01  4.25585688e-03 -5.45587280e-04 
 4.50706968e-05  1.80000000e+00  8.03121310e-01  6.33222141e-01  6.81060251e-01  4.22330417e-03 -5.42751398e-04 
 4.50906968e-05  1.80000000e+00  7.91668411e-01  6.33388833e-01  6.81180262e-01  4.20809637e-03 -5.23713597e-04 
 4.51106968e-05  1.80000000e+00  8.18328314e-01  6.33207687e-01  6.81735527e-01  4.21476000e-03 -5.01192946e-04 
 4.51306968e-05  1.80000000e+00  8.59203295e-01  6.32849902e-01  6.82355527e-01  4.23434004e-03 -4.84810369e-04 
 4.51506968e-05  1.80000000e+00  9.02009668e-01  6.32481047e-01  6.82889724e-01  4.25650899e-03 -4.77021924e-04 
 4.51706968e-05  1.80000000e+00  9.43200301e-01  6.32172307e-01  6.83315486e-01  4.27548941e-03 -4.77114949e-04 
 4.51906968e-05  1.80000000e+00  9.78076227e-01  6.31950892e-01  6.83591177e-01  4.28998133e-03 -4.86853003e-04 
 4.52106968e-05  1.80000000e+00  9.88570324e-01  6.31891686e-01  6.83507680e-01  4.29639591e-03 -5.06048507e-04 
 4.52306968e-05  1.80000000e+00  9.48954410e-01  6.32134440e-01  6.82801037e-01  4.28729376e-03 -5.29503970e-04 
 4.52506968e-05  1.80000000e+00  8.70676469e-01  6.32669204e-01  6.81747254e-01  4.25873129e-03 -5.44985086e-04 
 4.52706968e-05  1.80000000e+00  8.06376349e-01  6.33191107e-01  6.81081925e-01  4.22553214e-03 -5.43706967e-04 
 4.52906968e-05  1.80000000e+00  7.90829552e-01  6.33389852e-01  6.81147964e-01  4.20845724e-03 -5.25606901e-04 
 4.53106968e-05  1.80000000e+00  8.15316713e-01  6.33233872e-01  6.81682307e-01  4.21343200e-03 -5.02901581e-04 
 4.53306968e-05  1.80000000e+00  8.55657613e-01  6.32883728e-01  6.82304369e-01  4.23233149e-03 -4.85995931e-04 
 4.53506968e-05  1.80000000e+00  8.98459046e-01  6.32511418e-01  6.82847079e-01  4.25469311e-03 -4.77417826e-04 
 4.53706968e-05  1.80000000e+00  9.39861480e-01  6.32196492e-01  6.83282465e-01  4.27394720e-03 -4.76790033e-04 
 4.53906968e-05  1.80000000e+00  9.75655739e-01  6.31966281e-01  6.83575344e-01  4.28895558e-03 -4.85669721e-04 
 4.54106968e-05  1.80000000e+00  9.89277157e-01  6.31888226e-01  6.83534672e-01  4.29621324e-03 -5.04156388e-04 
 4.54306968e-05  1.80000000e+00  9.54332740e-01  6.32101668e-01  6.82880474e-01  4.28877530e-03 -5.27578539e-04 
 4.54506968e-05  1.80000000e+00  8.77699037e-01  6.32620559e-01  6.81829454e-01  4.26153367e-03 -5.44235788e-04 
 4.54706968e-05  1.80000000e+00  8.10212107e-01  6.33158184e-01  6.81107814e-01  4.22787358e-03 -5.44579308e-04 
 4.54906968e-05  1.80000000e+00  7.90236914e-01  6.33390014e-01  6.81114738e-01  4.20889109e-03 -5.27566241e-04 
 4.55106968e-05  1.80000000e+00  8.12266735e-01  6.33259945e-01  6.81625948e-01  4.21218664e-03 -5.04706310e-04 
 4.55306968e-05  1.80000000e+00  8.51992941e-01  6.32917748e-01  6.82250930e-01  4.23032898e-03 -4.87135858e-04 
 4.55506968e-05  1.80000000e+00  8.94798243e-01  6.32543048e-01  6.82802804e-01  4.25281813e-03 -4.77844037e-04 
 4.55706968e-05  1.80000000e+00  9.36417546e-01  6.32221660e-01  6.83248129e-01  4.27232843e-03 -4.76503784e-04 
 4.55906968e-05  1.80000000e+00  9.73070057e-01  6.31982685e-01  6.83557619e-01  4.28788954e-03 -4.84515591e-04 
 4.56106968e-05  1.80000000e+00  9.89718940e-01  6.31886217e-01  6.83558817e-01  4.29593811e-03 -5.02246575e-04 
 4.56306968e-05  1.80000000e+00  9.59439600e-01  6.32070249e-01  6.82959363e-01  4.29022632e-03 -5.25667236e-04 
 4.56506968e-05  1.80000000e+00  8.84708145e-01  6.32570356e-01  6.81916300e-01  4.26435285e-03 -5.43342090e-04 
 4.56706968e-05  1.80000000e+00  8.14389451e-01  6.33121265e-01  6.81141869e-01  4.23045591e-03 -5.45305295e-04 
 4.56906968e-05  1.80000000e+00  7.90023064e-01  6.33385535e-01  6.81088524e-01  4.20956677e-03 -5.29452429e-04 
 4.57106968e-05  1.80000000e+00  8.09386674e-01  6.33280390e-01  6.81574277e-01  4.21134816e-03 -5.06594526e-04 
 4.57306968e-05  1.80000000e+00  8.48377964e-01  6.32948473e-01  6.82201531e-01  4.22858687e-03 -4.88159407e-04 
 4.57506968e-05  1.80000000e+00  8.91185043e-01  6.32571977e-01  6.82761958e-01  4.25105249e-03 -4.78285005e-04 
 4.57706968e-05  1.80000000e+00  9.33015175e-01  6.32244841e-01  6.83216610e-01  4.27089223e-03 -4.76256646e-04 
 4.57906968e-05  1.80000000e+00  9.70428558e-01  6.31997621e-01  6.83541001e-01  4.28686272e-03 -4.83444440e-04 
 4.58106968e-05  1.80000000e+00  9.89856712e-01  6.31884471e-01  6.83580733e-01  4.29573796e-03 -5.00394192e-04 
 4.58306968e-05  1.80000000e+00  9.64217170e-01  6.32039871e-01  6.83036309e-01  4.29155151e-03 -5.23746721e-04 
 4.58506968e-05  1.80000000e+00  8.91724371e-01  6.32519784e-01  6.82005984e-01  4.26721934e-03 -5.42358766e-04 
 4.58706968e-05  1.80000000e+00  8.18838326e-01  6.33081719e-01  6.81181455e-01  4.23311207e-03 -5.45914748e-04 
 4.58906968e-05  1.80000000e+00  7.90062859e-01  6.33378204e-01  6.81066481e-01  4.21047531e-03 -5.31285183e-04 
 4.59106968e-05  1.80000000e+00  8.06612058e-01  6.33300776e-01  6.81522837e-01  4.21043760e-03 -5.08484041e-04 
 4.59306968e-05  1.80000000e+00  8.44774095e-01  6.32980407e-01  6.82149840e-01  4.22679682e-03 -4.89386729e-04 
 4.59506968e-05  1.80000000e+00  8.87537570e-01  6.32602463e-01  6.82718662e-01  4.24918666e-03 -4.78811379e-04 
 4.59706968e-05  1.80000000e+00  9.29548780e-01  6.32269659e-01  6.83182673e-01  4.26937284e-03 -4.76080352e-04 
