 time            v(VINP)         v(VOUT)	manifest_sha256
 3.07875000e-06  8.00000000e-01  7.95778620e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.07925000e-06  8.00000000e-01  7.95711731e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.07975000e-06  8.00000000e-01  7.95659873e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08025000e-06  8.00000000e-01  7.95621780e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08075000e-06  8.00000000e-01  7.95596254e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08125000e-06  8.00000000e-01  7.95582156e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08175000e-06  8.00000000e-01  7.95578412e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08225000e-06  8.00000000e-01  7.95584008e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08275000e-06  8.00000000e-01  7.95597987e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08325000e-06  8.00000000e-01  7.95619452e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08375000e-06  8.00000000e-01  7.95647556e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08425000e-06  8.00000000e-01  7.95681510e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08475000e-06  8.00000000e-01  7.95720573e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08525000e-06  8.00000000e-01  7.95764056e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08575000e-06  8.00000000e-01  7.95811316e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08625000e-06  8.00000000e-01  7.95861755e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08675000e-06  8.00000000e-01  7.95914823e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08725000e-06  8.00000000e-01  7.95970007e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08775000e-06  8.00000000e-01  7.96026838e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08825000e-06  8.00000000e-01  7.96084885e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08875000e-06  8.00000000e-01  7.96143754e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08925000e-06  8.00000000e-01  7.96203083e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.08975000e-06  8.00000000e-01  7.96262547e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09025000e-06  8.00000000e-01  7.96321851e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09075000e-06  8.00000000e-01  7.96380729e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09125000e-06  8.00000000e-01  7.96438944e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09175000e-06  8.00000000e-01  7.96496286e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09225000e-06  8.00000000e-01  7.96552569e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09275000e-06  8.00000000e-01  7.96607631e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09325000e-06  8.00000000e-01  7.96661330e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09375000e-06  8.00000000e-01  7.96713547e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09425000e-06  8.00000000e-01  7.96764180e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09475000e-06  8.00000000e-01  7.96813144e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09525000e-06  8.00000000e-01  7.96860373e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09575000e-06  8.00000000e-01  7.96905814e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09625000e-06  8.00000000e-01  7.96949427e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09675000e-06  8.00000000e-01  7.96991187e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09725000e-06  8.00000000e-01  7.97031077e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09775000e-06  8.00000000e-01  7.97069095e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09825000e-06  8.00000000e-01  7.97105243e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09875000e-06  8.00000000e-01  7.97139537e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09925000e-06  8.00000000e-01  7.97171995e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.09975000e-06  8.00000000e-01  7.97202647e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10025000e-06  8.00000000e-01  7.97231525e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10075000e-06  8.00000000e-01  7.97258668e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10125000e-06  8.00000000e-01  7.97284119e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10175000e-06  8.00000000e-01  7.97307925e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10225000e-06  8.00000000e-01  7.97330135e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10275000e-06  8.00000000e-01  7.97350804e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10325000e-06  8.00000000e-01  7.97369985e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10375000e-06  8.00000000e-01  7.97387735e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10425000e-06  8.00000000e-01  7.97404112e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10475000e-06  8.00000000e-01  7.97419175e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10525000e-06  8.00000000e-01  7.97432982e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10575000e-06  8.00000000e-01  7.97445593e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10625000e-06  8.00000000e-01  7.97457066e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10675000e-06  8.00000000e-01  7.97467461e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10725000e-06  8.00000000e-01  7.97476835e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10775000e-06  8.00000000e-01  7.97485245e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10825000e-06  8.00000000e-01  7.97492748e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10875000e-06  8.00000000e-01  7.97499397e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10925000e-06  8.00000000e-01  7.97505247e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10975000e-06  8.00000000e-01  7.97510348e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11025000e-06  8.00000000e-01  7.97514752e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11075000e-06  8.00000000e-01  7.97518507e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11125000e-06  8.00000000e-01  7.97521660e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11175000e-06  8.00000000e-01  7.97524255e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11225000e-06  8.00000000e-01  7.97526337e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11275000e-06  8.00000000e-01  7.97527946e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11325000e-06  8.00000000e-01  7.97529121e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11375000e-06  8.00000000e-01  7.97529901e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11425000e-06  8.00000000e-01  7.97530321e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11475000e-06  8.00000000e-01  7.97530416e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11525000e-06  8.00000000e-01  7.97530216e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11575000e-06  8.00000000e-01  7.97529753e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11625000e-06  8.00000000e-01  7.97529055e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11675000e-06  8.00000000e-01  7.97528149e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11725000e-06  8.00000000e-01  7.97527060e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11775000e-06  8.00000000e-01  7.97525811e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11825000e-06  8.00000000e-01  7.97524424e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11875000e-06  8.00000000e-01  7.97522920e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11925000e-06  8.00000000e-01  7.97521317e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.11975000e-06  8.00000000e-01  7.97519634e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12025000e-06  8.00000000e-01  7.97517885e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12075000e-06  8.00000000e-01  7.97516086e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12125000e-06  8.00000000e-01  7.97514251e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12175000e-06  8.00000000e-01  7.97512392e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12225000e-06  8.00000000e-01  7.97510520e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12275000e-06  8.00000000e-01  7.97508645e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12325000e-06  8.00000000e-01  7.97506777e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12375000e-06  8.00000000e-01  7.97504924e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12425000e-06  8.00000000e-01  7.97503093e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12475000e-06  8.00000000e-01  7.97501290e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12525000e-06  8.00000000e-01  7.97499522e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12575000e-06  8.00000000e-01  7.97497794e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12625000e-06  8.00000000e-01  7.97496109e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12675000e-06  8.00000000e-01  7.97494472e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12725000e-06  8.00000000e-01  7.97492885e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12775000e-06  8.00000000e-01  7.97491351e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12825000e-06  8.00000000e-01  7.97489872e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12875000e-06  8.00000000e-01  7.97488450e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12925000e-06  8.00000000e-01  7.97487085e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.12975000e-06  8.00000000e-01  7.97485779e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13025000e-06  8.00000000e-01  7.97484532e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13075000e-06  8.00000000e-01  7.97483344e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13125000e-06  8.00000000e-01  7.97482214e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13175000e-06  8.00000000e-01  7.97481143e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13225000e-06  8.00000000e-01  7.97480129e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13275000e-06  8.00000000e-01  7.97479172e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13325000e-06  8.00000000e-01  7.97478270e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13375000e-06  8.00000000e-01  7.97477423e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13425000e-06  8.00000000e-01  7.97476628e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13475000e-06  8.00000000e-01  7.97475885e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13525000e-06  8.00000000e-01  7.97475192e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13575000e-06  8.00000000e-01  7.97474547e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13625000e-06  8.00000000e-01  7.97473948e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13675000e-06  8.00000000e-01  7.97473394e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13725000e-06  8.00000000e-01  7.97472883e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13775000e-06  8.00000000e-01  7.97472413e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13825000e-06  8.00000000e-01  7.97471982e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13875000e-06  8.00000000e-01  7.97471588e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13925000e-06  8.00000000e-01  7.97471230e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.13975000e-06  8.00000000e-01  7.97470906e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14025000e-06  8.00000000e-01  7.97470613e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14075000e-06  8.00000000e-01  7.97470350e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14125000e-06  8.00000000e-01  7.97470115e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14175000e-06  8.00000000e-01  7.97469908e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14225000e-06  8.00000000e-01  7.97469725e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14275000e-06  8.00000000e-01  7.97469565e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14325000e-06  8.00000000e-01  7.97469427e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14375000e-06  8.00000000e-01  7.97469309e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14425000e-06  8.00000000e-01  7.97469210e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14475000e-06  8.00000000e-01  7.97469129e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14525000e-06  8.00000000e-01  7.97469063e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14575000e-06  8.00000000e-01  7.97469013e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14625000e-06  8.00000000e-01  7.97468975e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14675000e-06  8.00000000e-01  7.97468950e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14725000e-06  8.00000000e-01  7.97468936e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14775000e-06  8.00000000e-01  7.97468933e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14825000e-06  8.00000000e-01  7.97468939e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14875000e-06  8.00000000e-01  7.97468952e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14925000e-06  8.00000000e-01  7.97468974e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.14975000e-06  8.00000000e-01  7.97469001e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15025000e-06  8.00000000e-01  7.97469035e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15075000e-06  8.00000000e-01  7.97469073e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15125000e-06  8.00000000e-01  7.97469116e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15175000e-06  8.00000000e-01  7.97469162e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15225000e-06  8.00000000e-01  7.97469212e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15275000e-06  8.00000000e-01  7.97469264e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15325000e-06  8.00000000e-01  7.97469318e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15375000e-06  8.00000000e-01  7.97469374e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15425000e-06  8.00000000e-01  7.97469431e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15475000e-06  8.00000000e-01  7.97469488e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15525000e-06  8.00000000e-01  7.97469546e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15575000e-06  8.00000000e-01  7.97469604e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15625000e-06  8.00000000e-01  7.97469662e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15675000e-06  8.00000000e-01  7.97469720e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15725000e-06  8.00000000e-01  7.97469777e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15775000e-06  8.00000000e-01  7.97469833e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15825000e-06  8.00000000e-01  7.97469887e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15875000e-06  8.00000000e-01  7.97469941e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15925000e-06  8.00000000e-01  7.97469994e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.15975000e-06  8.00000000e-01  7.97470044e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16025000e-06  8.00000000e-01  7.97470094e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16075000e-06  8.00000000e-01  7.97470141e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16125000e-06  8.00000000e-01  7.97470187e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16175000e-06  8.00000000e-01  7.97470232e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16225000e-06  8.00000000e-01  7.97470274e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16275000e-06  8.00000000e-01  7.97470315e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16325000e-06  8.00000000e-01  7.97470353e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16375000e-06  8.00000000e-01  7.97470390e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16425000e-06  8.00000000e-01  7.97470426e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16475000e-06  8.00000000e-01  7.97470459e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16525000e-06  8.00000000e-01  7.97470491e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16575000e-06  8.00000000e-01  7.97470520e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16625000e-06  8.00000000e-01  7.97470548e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16675000e-06  8.00000000e-01  7.97470575e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16725000e-06  8.00000000e-01  7.97470600e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16775000e-06  8.00000000e-01  7.97470623e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16825000e-06  8.00000000e-01  7.97470644e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16875000e-06  8.00000000e-01  7.97470664e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16925000e-06  8.00000000e-01  7.97470683e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16975000e-06  8.00000000e-01  7.97470700e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.17025000e-06  8.00000000e-01  7.97470716e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.17075000e-06  8.00000000e-01  7.97470731e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.17125000e-06  8.00000000e-01  7.97470744e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.17175000e-06  8.00000000e-01  7.97470757e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.17225000e-06  8.00000000e-01  7.97470768e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.17275000e-06  8.00000000e-01  7.97470778e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.17325000e-06  8.00000000e-01  7.97470787e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.17375000e-06  8.00000000e-01  7.97470795e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
